Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Area,Weight,is_pareto
workload_2436.cpp,xczu7ev-ffvc1156-2-e,3.33,93.27089574,109,4,1,11,19,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline,8.75,0.8715492823619821,False
workload_2437.cpp,xczu7ev-ffvc1156-2-e,3.33,64.60897302000001,139,1,1,14,23,cyclic_16_1,block_16_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,9.75,0.8568039130034826,False
workload_2438.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29694966,77,3,1,6,13,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline,5.75,0.9447290812460497,False
workload_2439.cpp,xczu7ev-ffvc1156-2-e,3.33,93.40297686,77,4,1,8,15,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline,7.0,0.9161267520539242,False
workload_2440.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29921406,87,3,1,6,14,cyclic_2_1,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_32,unroll_16,unroll_2,pipeline,6.0,0.9397814946301829,False
workload_2441.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5667363,97,4,1,11,20,block_16_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,9.0,0.8897386032415062,False
workload_2442.cpp,xczu7ev-ffvc1156-2-e,3.33,94.45136742,81,1,1,8,15,cyclic_16_1,block_16_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,pipeline,6.25,0.9328954573005429,False
workload_2443.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53554086,190,4,1,7,17,complete_2,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_2,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,pipeline_1,7.25,0.9370990818185426,False
workload_2444.cpp,xczu7ev-ffvc1156-2-e,3.33,63.54001638,84,3,1,7,15,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,6.5,0.9578073158541277,False
workload_2445.cpp,xczu7ev-ffvc1156-2-e,3.33,64.75213638,203,1,1,9,20,cyclic_16_1,block_16_1,cyclic_8_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_64,unroll_8,unroll_2,pipeline_1,7.75,0.9224871409407922,False
workload_2446.cpp,xczu7ev-ffvc1156-2-e,3.33,94.4969751,210,1,1,9,20,cyclic_16_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_64,pipeline_1,unroll_2,pipeline,7.75,0.8960359187440674,False
workload_2447.cpp,xczu7ev-ffvc1156-2-e,3.33,94.66677846,150,1,1,11,23,cyclic_32_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_16,unroll_16,unroll_2,pipeline,9.0,0.8638696379750289,False
workload_2448.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49153158,221,3,1,11,24,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_64,pipeline_1,unroll_4,pipeline_1,9.75,0.856832408609769,False
workload_2449.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53959014,76,4,1,6,12,complete_2,block_16_1,cyclic_2_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,5.75,0.9787724630548759,False
workload_2450.cpp,xczu7ev-ffvc1156-2-e,3.33,94.01191398,239,1,1,8,19,complete_2,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,pipeline,7.25,0.9092133645379529,False
workload_2451.cpp,xczu7ev-ffvc1156-2-e,3.33,63.58882086,86,4,1,8,15,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,7.0,0.9439332370161249,False
workload_2452.cpp,xczu7ev-ffvc1156-2-e,3.33,93.42961686,61,4,1,6,11,cyclic_2_1,block_16_1,block_16_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,pipeline,5.5,0.9521985225764679,False
workload_2453.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30859134,173,3,1,6,14,complete_2,block_16_1,block_16_1,cyclic_2_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,pipeline,6.0,0.9397694653781478,False
workload_2454.cpp,xczu7ev-ffvc1156-2-e,3.33,63.54273366,270,3,1,12,25,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_64,unroll_4,pipeline_1,10.25,0.8309676412801502,False
workload_2455.cpp,xczu7ev-ffvc1156-2-e,3.33,93.93042222,83,2,1,7,13,cyclic_16_1,block_16_1,block_16_1,cyclic_2_1,block_8_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline,unroll_16,pipeline_1,unroll_2,pipeline,5.75,0.9438617715504994,False
workload_2456.cpp,xczu7ev-ffvc1156-2-e,3.33,64.44617598,252,1,1,14,30,complete_2,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline_1,11.5,0.7682680321486789,False
workload_2457.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5303727,195,3,1,7,18,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,7.25,0.9371031033918695,False
workload_2458.cpp,xczu7ev-ffvc1156-2-e,3.33,64.84540302,333,1,1,11,24,cyclic_16_1,block_16_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_4,unroll_64,unroll_8,unroll_2,pipeline_1,9.25,0.8821229801278851,False
workload_2459.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49408902,188,2,1,11,20,cyclic_4_1,block_16_1,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,8.5,0.9031758429171363,False
workload_2460.cpp,xczu7ev-ffvc1156-2-e,3.33,64.22706198,169,2,1,8,18,complete_2,block_16_1,cyclic_8_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_64,unroll_8,unroll_2,pipeline_1,7.25,0.9365586999477756,False
workload_2461.cpp,xczu7ev-ffvc1156-2-e,3.33,64.46762118,296,2,1,14,29,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,pipeline_1,11.5,0.7682677942052965,False
workload_2462.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25912086,198,4,1,11,23,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_64,unroll_16,unroll_4,pipeline,9.75,0.8424015585408712,False
workload_2463.cpp,xczu7ev-ffvc1156-2-e,3.33,65.14327152,307,1,1,26,54,complete_2,block_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_8,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,20.5,0.3998360798534164,False
workload_2464.cpp,xczu7ev-ffvc1156-2-e,3.33,152.42019390000002,985,1,4,10,27,cyclic_16_1,cyclic_4_1,complete_2,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,unroll_32,10.5,0.7654116492787875,False
workload_2465.cpp,xczu7ev-ffvc1156-2-e,3.33,93.38976342,68,3,1,6,11,cyclic_2_1,block_16_1,block_16_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,pipeline,5.25,0.9616817484608158,False
workload_2466.cpp,xczu7ev-ffvc1156-2-e,3.33,93.35355966,71,4,1,6,12,complete_2,block_16_1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline,5.75,0.9446516964958418,False
workload_2467.cpp,xczu7ev-ffvc1156-2-e,3.33,63.534075660000006,76,4,1,7,14,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,6.5,0.957811993912434,False
workload_2468.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30113214,76,2,1,6,12,cyclic_4_1,block_16_1,block_16_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline,5.25,0.9617687695570027,False
workload_2469.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29308686,76,3,1,6,14,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,complete_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline,6.0,0.9397893542294239,False
workload_2470.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53420886,79,3,1,7,14,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,6.25,0.9647720559665894,False
workload_2471.cpp,xczu7ev-ffvc1156-2-e,3.33,93.94155774,79,1,1,8,16,cyclic_16_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_16,unroll_8,unroll_2,pipeline,6.5,0.9277295304775537,False
workload_2472.cpp,xczu7ev-ffvc1156-2-e,3.33,93.93902694,86,2,1,8,15,cyclic_16_1,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline,6.5,0.9277324661526269,False
workload_2473.cpp,xczu7ev-ffvc1156-2-e,3.33,63.540788940000006,86,3,1,7,14,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,6.25,0.9647668545828201,False
workload_2474.cpp,xczu7ev-ffvc1156-2-e,3.33,93.35230758,89,4,1,6,13,cyclic_2_1,block_16_1,block_16_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_32,unroll_16,unroll_2,pipeline,6.0,0.9397133754908137,False
workload_2475.cpp,xczu7ev-ffvc1156-2-e,3.33,64.22604966,94,2,1,9,18,cyclic_32_1,block_16_1,cyclic_2_2,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,7.5,0.9297142240803115,False
workload_2476.cpp,xczu7ev-ffvc1156-2-e,3.33,94.5020367,94,1,1,9,17,cyclic_16_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_16,pipeline_1,unroll_2,pipeline,7.0,0.9149477065203491,False
workload_2477.cpp,xczu7ev-ffvc1156-2-e,3.33,64.58776758,132,1,1,14,25,cyclic_16_1,block_16_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline,unroll_2,pipeline_1,unroll_4,pipeline_1,10.25,0.8309533154444462,False
workload_2478.cpp,xczu7ev-ffvc1156-2-e,3.33,63.60525774,64,4,1,6,11,complete_2,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,5.5,0.9857644274635088,False
workload_2479.cpp,xczu7ev-ffvc1156-2-e,3.33,64.35839718,144,1,1,13,23,cyclic_4_1,block_16_1,cyclic_32_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,9.5,0.8699002416392142,False
workload_2480.cpp,xczu7ev-ffvc1156-2-e,3.33,93.35289366,82,2,1,7,14,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline,6.0,0.9397126234085054,False
workload_2481.cpp,xczu7ev-ffvc1156-2-e,3.33,63.57510126,80,3,1,8,15,cyclic_2_1,cyclic_16_1,complete_2,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline,unroll_4,unroll_8,unroll_2,pipeline_1,6.75,0.9508477586818119,False
workload_2482.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29375286,167,3,1,6,15,cyclic_2_1,complete_2,complete_2,cyclic_4_1,complete_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_64,unroll_16,unroll_2,pipeline,6.25,0.9343046932070906,False
workload_2483.cpp,xczu7ev-ffvc1156-2-e,3.33,64.18022886,79,2,1,7,13,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_4_1,block_8_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline,unroll_16,unroll_8,unroll_2,pipeline_1,5.75,0.9782562553086338,False
workload_2484.cpp,xczu7ev-ffvc1156-2-e,3.33,93.32486838,89,4,1,10,14,cyclic_2_1,block_16_1,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline,7.25,0.9099261597818922,False
workload_2485.cpp,xczu7ev-ffvc1156-2-e,3.33,64.17596646,199,4,1,8,21,cyclic_32_1,block_16_1,cyclic_2_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_64,unroll_8,unroll_2,pipeline_1,8.5,0.9026547704372894,False
workload_2486.cpp,xczu7ev-ffvc1156-2-e,3.33,94.44758454,205,1,1,8,20,cyclic_16_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_64,pipeline_1,unroll_2,pipeline,7.5,0.902444597128121,False
workload_2487.cpp,xczu7ev-ffvc1156-2-e,3.33,93.93297966,83,2,1,7,13,cyclic_16_1,block_16_1,block_16_1,cyclic_2_1,block_8_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline,5.75,0.9438582640705968,False
workload_2488.cpp,xczu7ev-ffvc1156-2-e,3.33,64.35839718,153,1,1,14,27,cyclic_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,10.75,0.8055464809007913,False
workload_2489.cpp,xczu7ev-ffvc1156-2-e,3.33,63.58477158,180,3,1,8,18,complete_2,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,7.5,0.9302132411584053,False
workload_2490.cpp,xczu7ev-ffvc1156-2-e,3.33,64.75213638,215,1,1,9,20,cyclic_16_1,block_16_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_64,unroll_8,unroll_2,pipeline_1,7.75,0.9224871409407922,False
workload_2491.cpp,xczu7ev-ffvc1156-2-e,3.33,64.34550342,137,1,1,14,27,complete_2,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,pipeline_1,10.75,0.8055466654954214,False
workload_2492.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5432931,216,3,1,12,25,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_64,pipeline_1,unroll_4,pipeline_1,10.25,0.8309676407931856,False
workload_2493.cpp,xczu7ev-ffvc1156-2-e,3.33,64.84540302,295,1,1,11,24,cyclic_16_1,block_16_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,pipeline_1,9.25,0.8821229801278851,False
workload_2494.cpp,xczu7ev-ffvc1156-2-e,3.33,93.94531398,222,1,1,8,17,cyclic_32_1,block_16_1,block_16_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,pipeline,6.75,0.921710367791008,False
workload_2495.cpp,xczu7ev-ffvc1156-2-e,3.33,64.46884662000001,298,1,1,14,29,block_32_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,pipeline_1,11.25,0.7805812219993981,False
workload_2496.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49408902,224,2,1,12,23,cyclic_4_1,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,9.5,0.8699334174511367,False
workload_2497.cpp,xczu7ev-ffvc1156-2-e,3.33,65.0749599,306,2,14,17,33,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,16.5,0.5455957550643676,False
workload_2498.cpp,xczu7ev-ffvc1156-2-e,3.33,94.4101287,149,1,1,15,28,cyclic_16_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline,11.25,0.7745404114758677,False
workload_2499.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29774886,181,4,1,6,16,complete_2,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_2,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,pipeline,6.75,0.9224289153722797,False
workload_2500.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30547446,184,2,1,6,17,complete_2,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,complete_1,unroll_2,unroll_32,unroll_2,pipeline,unroll_64,unroll_8,unroll_2,pipeline,6.5,0.9284656010971659,False
workload_2501.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29519142,161,4,1,6,14,complete_2,block_16_1,cyclic_2_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_64,unroll_16,unroll_2,pipeline,6.25,0.9343029494851885,False
workload_2502.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5367663,181,4,1,6,15,complete_2,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,pipeline_1,6.5,0.9578098752156791,False
workload_2503.cpp,xczu7ev-ffvc1156-2-e,3.33,64.32325902000001,256,1,1,10,23,cyclic_4_1,block_16_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,pipeline_1,8.75,0.8958395242541903,False
workload_2504.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53913726,544,3,1,12,30,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,11.5,0.7682731212729191,False
workload_2505.cpp,xczu7ev-ffvc1156-2-e,3.33,93.36634686,71,2,1,6,10,cyclic_4_1,block_16_1,block_16_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline,4.75,0.9751048099190679,False
workload_2506.cpp,xczu7ev-ffvc1156-2-e,3.33,93.2956443,74,3,1,6,13,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline,5.75,0.944730865360858,False
workload_2507.cpp,xczu7ev-ffvc1156-2-e,3.33,63.54718254,74,3,1,6,12,cyclic_2_1,block_16_1,block_16_1,cyclic_4_1,block_8_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline,unroll_16,unroll_8,unroll_2,pipeline_1,5.5,0.9858108994237818,False
workload_2508.cpp,xczu7ev-ffvc1156-2-e,3.33,63.54081558,74,4,1,6,12,complete_2,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,5.75,0.9787714873356694,False
workload_2509.cpp,xczu7ev-ffvc1156-2-e,3.33,93.94222374,74,3,1,7,14,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,unroll_16,unroll_8,unroll_2,pipeline,6.25,0.9335167514895018,False
workload_2510.cpp,xczu7ev-ffvc1156-2-e,3.33,64.1754603,77,2,1,7,12,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,5.5,0.9853000708209815,False
workload_2511.cpp,xczu7ev-ffvc1156-2-e,3.33,93.96651942,77,2,1,8,15,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,pipeline,6.5,0.9277005724513202,False
workload_2512.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29439222,80,3,1,6,13,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline,5.75,0.9447325766425033,False
workload_2513.cpp,xczu7ev-ffvc1156-2-e,3.33,64.82766078,120,1,1,10,23,cyclic_16_1,block_16_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,8.75,0.8954537261597936,False
workload_2514.cpp,xczu7ev-ffvc1156-2-e,3.33,64.11400182,120,2,1,14,23,cyclic_16_1,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,10.0,0.8438378904666944,False
workload_2515.cpp,xczu7ev-ffvc1156-2-e,3.33,64.32925302000001,143,1,1,13,25,cyclic_4_1,block_16_1,cyclic_32_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,unroll_16,unroll_16,unroll_4,pipeline_1,10.0,0.8438329608113672,False
workload_2516.cpp,xczu7ev-ffvc1156-2-e,3.33,93.94155774,75,2,1,7,13,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,unroll_16,unroll_8,unroll_2,pipeline,5.75,0.9438464990512737,False
workload_2517.cpp,xczu7ev-ffvc1156-2-e,3.33,64.3430259,150,1,1,14,27,cyclic_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,pipeline_1,10.75,0.8055467006403687,False
workload_2518.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29641686,80,2,1,7,14,cyclic_4_1,cyclic_8_1,complete_2,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline,6.0,0.9397850827496196,False
workload_2519.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53015958,181,3,1,7,17,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,7.0,0.9439790832136842,False
workload_2520.cpp,xczu7ev-ffvc1156-2-e,3.33,93.3928803,191,1,1,8,20,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_64,unroll_8,unroll_2,pipeline,7.5,0.9035109040406977,False
workload_2521.cpp,xczu7ev-ffvc1156-2-e,3.33,64.2196827,191,2,1,8,18,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_64,unroll_16,unroll_2,pipeline_1,7.25,0.9365644902751613,False
workload_2522.cpp,xczu7ev-ffvc1156-2-e,3.33,93.94155774,80,1,1,7,14,cyclic_16_1,block_16_1,block_16_1,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline,unroll_16,unroll_8,unroll_2,pipeline,5.75,0.9438464990512737,False
workload_2523.cpp,xczu7ev-ffvc1156-2-e,3.33,64.17023886,204,2,1,8,21,cyclic_32_1,block_16_1,cyclic_2_2,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,pipeline_1,8.0,0.9161518869142465,False
