Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
MatrixMultiplication_254.cpp,xczu7ev-ffvc1156-2-e,10.0,12009.00362,55,2,2,1,4,cyclic_4_1,unroll_4,unroll_4,unroll_8,2.25,0.8658061544829895,False
MatrixMultiplication_255.cpp,xczu7ev-ffvc1156-2-e,10.0,32226.69829,30,1,2,1,1,cyclic_2_1,unroll_2,unroll_8,unroll_2,1.25,0.4965575892995233,False
MatrixMultiplication_256.cpp,xczu7ev-ffvc1156-2-e,10.0,6554.93258,1252,1,1,5,13,cyclic_2_1,unroll_8,unroll_16,unroll_16,5.0,0.8655922107545649,False
MatrixMultiplication_257.cpp,xczu7ev-ffvc1156-2-e,10.0,11404.59658,141,1,1,2,7,cyclic_2_1,unroll_8,unroll_8,unroll_8,2.75,0.8621185733627355,False
MatrixMultiplication_258.cpp,xczu7ev-ffvc1156-2-e,10.0,10823.94885,35,1,1,1,3,cyclic_4_1,unroll_4,unroll_4,pipeline,1.5,0.9002442892082018,False
MatrixMultiplication_259.cpp,xczu7ev-ffvc1156-2-e,10.0,5632.8449,354,1,1,2,10,cyclic_2_1,unroll_2,unroll_16,unroll_32,3.5,0.9318360772985901,False
MatrixMultiplication_260.cpp,xczu7ev-ffvc1156-2-e,10.0,10823.94757,222,1,1,10,23,cyclic_4_1,unroll_8,unroll_16,pipeline,8.75,0.6525241222489577,False
MatrixMultiplication_261.cpp,xczu7ev-ffvc1156-2-e,10.0,6880.67082,130,1,1,2,6,cyclic_2_1,unroll_2,unroll_16,unroll_16,2.5,0.9434289112986539,False
MatrixMultiplication_262.cpp,xczu7ev-ffvc1156-2-e,10.0,10424.18954,127,1,1,2,7,cyclic_2_1,unroll_4,unroll_16,unroll_8,2.75,0.8760213981762105,False
MatrixMultiplication_263.cpp,xczu7ev-ffvc1156-2-e,10.0,61756.07301,33,2,2,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_2,1.5,0.16388519779120658,False
MatrixMultiplication_264.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98533,29,1,1,1,2,cyclic_4_1,unroll_2,unroll_4,pipeline_1,1.25,0.9033035070896313,False
MatrixMultiplication_267.cpp,xczu7ev-ffvc1156-2-e,10.0,10418.28362,60,1,1,1,4,cyclic_2_1,unroll_2,unroll_16,unroll_8,1.75,0.9030879368342599,False
MatrixMultiplication_268.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.48997,99,1,1,5,11,cyclic_4_1,unroll_8,unroll_8,pipeline_1,4.5,0.808760134460657,False
MatrixMultiplication_269.cpp,xczu7ev-ffvc1156-2-e,10.0,10413.20458,66,1,1,1,4,cyclic_2_1,unroll_2,unroll_16,unroll_8,1.75,0.9031632976100434,False
MatrixMultiplication_270.cpp,xczu7ev-ffvc1156-2-e,10.0,17459.63274,74,1,1,1,5,cyclic_2_1,unroll_4,unroll_16,unroll_4,2.0,0.7660667678214873,False
MatrixMultiplication_271.cpp,xczu7ev-ffvc1156-2-e,10.0,5700.34442,183,2,2,2,7,cyclic_4_1,unroll_4,unroll_8,unroll_16,3.25,0.9387151800099348,False
MatrixMultiplication_273.cpp,xczu7ev-ffvc1156-2-e,10.0,32226.04037,47,1,2,1,3,cyclic_2_1,unroll_4,unroll_16,unroll_2,1.75,0.4969334272141155,False
MatrixMultiplication_274.cpp,xczu7ev-ffvc1156-2-e,10.0,5213.4145,171,2,2,2,7,cyclic_4_1,unroll_2,unroll_16,unroll_16,3.25,0.9475451071124223,False
MatrixMultiplication_275.cpp,xczu7ev-ffvc1156-2-e,10.0,6556.9025,119,1,1,1,6,cyclic_2_1,unroll_2,unroll_16,unroll_16,2.25,0.9545696630869701,False
MatrixMultiplication_276.cpp,xczu7ev-ffvc1156-2-e,10.0,51361.26474,224,1,1,3,13,block_2_1,unroll_8,unroll_8,unroll_8,4.5,0.24214888319976205,False
MatrixMultiplication_277.cpp,xczu7ev-ffvc1156-2-e,10.0,11930.19914,33,2,2,1,3,cyclic_4_1,unroll_2,unroll_4,unroll_8,2.0,0.8723793163661832,False
MatrixMultiplication_278.cpp,xczu7ev-ffvc1156-2-e,10.0,10822.64069,43,1,1,1,5,cyclic_2_1,unroll_2,unroll_16,pipeline,2.0,0.8915720943635493,False
MatrixMultiplication_279.cpp,xczu7ev-ffvc1156-2-e,10.0,5214.72522,179,2,2,2,7,cyclic_4_1,unroll_2,unroll_16,unroll_16,3.25,0.9475223230750374,False
MatrixMultiplication_280.cpp,xczu7ev-ffvc1156-2-e,10.0,9909.56042,127,1,1,2,6,cyclic_2_1,unroll_2,unroll_32,unroll_8,2.5,0.8912704310365391,False
MatrixMultiplication_281.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,31,1,1,1,1,block_2_1,unroll_2,unroll_2,pipeline,1.0,0.9057741900026504,False
MatrixMultiplication_282.cpp,xczu7ev-ffvc1156-2-e,10.0,10825.27237,309,1,1,20,35,block_128_1,unroll_2,unroll_4,pipeline_1,14.25,0.4187597828710986,False
MatrixMultiplication_283.cpp,xczu7ev-ffvc1156-2-e,10.0,10823.94885,68,1,1,3,9,cyclic_2_1,unroll_4,unroll_16,pipeline,3.5,0.8425966445017192,False
MatrixMultiplication_284.cpp,xczu7ev-ffvc1156-2-e,10.0,7058.26954,388,1,1,3,11,cyclic_2_1,unroll_8,unroll_8,unroll_16,4.0,0.8917827962582395,False
MatrixMultiplication_285.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.48997,446,1,1,13,37,cyclic_2_1,unroll_8,unroll_32,pipeline,13.0,0.46813854715470316,False
MatrixMultiplication_286.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98277,37,1,1,1,3,cyclic_2_1,unroll_4,unroll_4,pipeline_1,1.5,0.9002787664313231,False
MatrixMultiplication_287.cpp,xczu7ev-ffvc1156-2-e,10.0,18721.0369,45,1,1,1,3,cyclic_2_1,unroll_4,unroll_8,unroll_4,1.5,0.7424866553074619,False
MatrixMultiplication_288.cpp,xczu7ev-ffvc1156-2-e,10.0,5212.75914,172,2,2,2,7,cyclic_4_1,unroll_2,unroll_16,unroll_16,3.25,0.9475564968943061,False
MatrixMultiplication_289.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,33,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline,1.0,0.9057741900026504,False
MatrixMultiplication_290.cpp,xczu7ev-ffvc1156-2-e,10.0,49515.11178,764,1,1,5,15,block_2_1,unroll_8,unroll_8,unroll_16,5.5,0.2542714617224246,False
MatrixMultiplication_291.cpp,xczu7ev-ffvc1156-2-e,10.0,5679.37546,76,2,2,1,5,cyclic_4_1,unroll_2,unroll_8,unroll_16,2.5,0.9678387796617384,False
MatrixMultiplication_292.cpp,xczu7ev-ffvc1156-2-e,10.0,10826.57029,36,1,1,1,3,cyclic_4_1,unroll_4,unroll_4,pipeline,1.5,0.9001983194236071,False
MatrixMultiplication_293.cpp,xczu7ev-ffvc1156-2-e,10.0,10831.81573,33,1,1,1,3,cyclic_4_1,unroll_2,unroll_8,pipeline,1.5,0.9001063344404652,False
MatrixMultiplication_294.cpp,xczu7ev-ffvc1156-2-e,10.0,6640.13066,575,2,2,3,11,cyclic_4_1,unroll_4,unroll_16,unroll_16,4.5,0.883996340718051,False
MatrixMultiplication_295.cpp,xczu7ev-ffvc1156-2-e,10.0,59069.58853,40,1,2,1,4,cyclic_4_1,unroll_2,unroll_16,unroll_2,2.0,0.18240138827584262,False
MatrixMultiplication_296.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98533,29,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.9057637151287913,False
MatrixMultiplication_297.cpp,xczu7ev-ffvc1156-2-e,10.0,5706.24138,634,2,2,3,11,cyclic_4_1,unroll_8,unroll_8,unroll_16,4.5,0.8982823734030683,False
MatrixMultiplication_299.cpp,xczu7ev-ffvc1156-2-e,10.0,6554.4449,126,1,1,1,6,cyclic_2_1,unroll_2,unroll_16,unroll_16,2.25,0.9546185721207358,False
MatrixMultiplication_302.cpp,xczu7ev-ffvc1156-2-e,10.0,10826.57285,45,1,1,1,5,cyclic_2_1,unroll_2,unroll_16,pipeline,2.0,0.8915101665020777,False
MatrixMultiplication_303.cpp,xczu7ev-ffvc1156-2-e,10.0,44641.83562,102,1,1,1,6,block_2_1,unroll_4,unroll_4,unroll_16,2.25,0.3219576778399301,False
MatrixMultiplication_304.cpp,xczu7ev-ffvc1156-2-e,10.0,6554.93386,360,1,1,2,10,cyclic_2_1,unroll_4,unroll_16,unroll_16,3.5,0.914721985270823,False
MatrixMultiplication_305.cpp,xczu7ev-ffvc1156-2-e,10.0,17301.52714,34,1,1,1,2,cyclic_2_1,unroll_4,unroll_2,unroll_8,1.25,0.770883727922376,False
MatrixMultiplication_306.cpp,xczu7ev-ffvc1156-2-e,10.0,8570.16586,416,2,2,2,7,cyclic_8_1,unroll_4,unroll_16,unroll_8,3.25,0.8881266233991195,False
MatrixMultiplication_308.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98533,42,1,1,1,5,cyclic_2_1,unroll_2,unroll_16,pipeline,2.0,0.8915824094614354,False
MatrixMultiplication_309.cpp,xczu7ev-ffvc1156-2-e,10.0,9920.57354,127,1,1,2,6,cyclic_2_1,unroll_2,unroll_32,unroll_8,2.5,0.8911139410519135,False
MatrixMultiplication_310.cpp,xczu7ev-ffvc1156-2-e,10.0,32228.17285,31,1,2,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1.25,0.4965339201024781,False
MatrixMultiplication_314.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,35,1,1,1,3,cyclic_4_1,unroll_2,unroll_8,pipeline,1.5,0.9002873408294461,False
MatrixMultiplication_315.cpp,xczu7ev-ffvc1156-2-e,10.0,59069.25701,377,2,2,5,19,block_4_1,unroll_8,unroll_32,unroll_2,7.0,0.16825446829916424,False
MatrixMultiplication_316.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98533,28,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline,1.0,0.9057637151287913,False
MatrixMultiplication_317.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,40,1,1,1,3,block_2_1,unroll_4,unroll_4,pipeline,1.5,0.9002873857215666,False
MatrixMultiplication_318.cpp,xczu7ev-ffvc1156-2-e,10.0,10822.80453,40,2,1,2,5,cyclic_8_1,unroll_2,unroll_8,pipeline,2.5,0.8783453910178725,False
MatrixMultiplication_319.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.48997,50,1,1,1,3,cyclic_2_1,unroll_8,unroll_2,pipeline,1.5,0.900287408167627,False
MatrixMultiplication_320.cpp,xczu7ev-ffvc1156-2-e,10.0,10826.57285,34,1,1,1,3,cyclic_4_1,unroll_2,unroll_8,pipeline,1.5,0.9001982745311536,False
MatrixMultiplication_321.cpp,xczu7ev-ffvc1156-2-e,10.0,32230.62789,28,1,2,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_2,1.25,0.4964945140782864,False
MatrixMultiplication_322.cpp,xczu7ev-ffvc1156-2-e,10.0,9994.92106,48,2,2,1,4,cyclic_4_1,unroll_2,unroll_8,unroll_8,2.25,0.8972116813990805,False
MatrixMultiplication_323.cpp,xczu7ev-ffvc1156-2-e,10.0,32228.66437,32,1,2,1,2,cyclic_2_1,unroll_2,unroll_16,unroll_2,1.5,0.4968640360776637,False
MatrixMultiplication_324.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.48997,90,1,1,3,9,block_2_1,unroll_8,unroll_8,pipeline,3.5,0.8426285238389792,False
MatrixMultiplication_325.cpp,xczu7ev-ffvc1156-2-e,10.0,10822.63813,68,1,1,3,9,block_2_1,unroll_4,unroll_16,pipeline,3.5,0.8426136380369005,False
MatrixMultiplication_326.cpp,xczu7ev-ffvc1156-2-e,10.0,10826.57285,26,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline,1.0,0.9056659484258117,False
MatrixMultiplication_327.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98277,71,1,1,3,9,cyclic_2_1,unroll_4,unroll_16,pipeline,3.5,0.8426221347422231,False
MatrixMultiplication_328.cpp,xczu7ev-ffvc1156-2-e,10.0,9920.57354,127,1,1,2,6,cyclic_2_1,unroll_2,unroll_32,unroll_8,2.5,0.8911139410519135,False
MatrixMultiplication_329.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,41,1,1,1,3,cyclic_2_1,unroll_4,unroll_4,pipeline_1,1.5,0.9002873857215666,False
MatrixMultiplication_330.cpp,xczu7ev-ffvc1156-2-e,10.0,6555.58922,354,1,1,2,10,cyclic_2_1,unroll_4,unroll_16,unroll_16,3.5,0.9147092927975666,False
MatrixMultiplication_331.cpp,xczu7ev-ffvc1156-2-e,10.0,3284.03466,548,2,2,2,10,cyclic_4_1,unroll_2,unroll_16,unroll_32,4.0,0.946314361796446,False
MatrixMultiplication_332.cpp,xczu7ev-ffvc1156-2-e,10.0,5212.26762,177,2,2,2,7,cyclic_4_1,unroll_2,unroll_16,unroll_16,3.25,0.9475650382515542,False
MatrixMultiplication_333.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,36,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,pipeline,1.0,1.0,True
MatrixMultiplication_334.cpp,xczu7ev-ffvc1156-2-e,10.0,32226.04293,35,1,2,1,2,cyclic_2_1,unroll_2,unroll_16,unroll_2,1.5,0.4969061555351537,False
MatrixMultiplication_335.cpp,xczu7ev-ffvc1156-2-e,10.0,17302.87626,34,1,1,1,2,cyclic_4_1,unroll_2,unroll_8,unroll_4,1.25,0.7708559794293725,False
MatrixMultiplication_336.cpp,xczu7ev-ffvc1156-2-e,10.0,6555.58794,1181,1,1,5,13,cyclic_2_1,unroll_8,unroll_16,unroll_16,5.0,0.8655832799336072,False
MatrixMultiplication_337.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98533,31,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline,1.0,0.9057637151287913,False
MatrixMultiplication_338.cpp,xczu7ev-ffvc1156-2-e,10.0,11341.68586,40,1,1,1,3,cyclic_2_1,unroll_2,unroll_8,unroll_8,1.5,0.8911637449636074,False
MatrixMultiplication_339.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98277,88,1,1,5,11,cyclic_4_1,unroll_4,unroll_16,pipeline,4.5,0.8087507153634836,False
MatrixMultiplication_340.cpp,xczu7ev-ffvc1156-2-e,10.0,10834.43717,28,1,1,1,1,block_2_1,unroll_2,unroll_2,pipeline,1.0,0.9054983432924003,False
MatrixMultiplication_341.cpp,xczu7ev-ffvc1156-2-e,10.0,5843.21546,125,1,1,2,6,cyclic_2_1,unroll_2,unroll_8,unroll_32,2.5,0.9644891060398566,False
MatrixMultiplication_342.cpp,xczu7ev-ffvc1156-2-e,10.0,6642.75466,47,2,2,1,4,cyclic_4_1,unroll_2,unroll_4,unroll_16,2.25,0.9528608783332592,False
MatrixMultiplication_343.cpp,xczu7ev-ffvc1156-2-e,10.0,13272.37642,34,1,1,1,2,cyclic_2_1,unroll_2,unroll_4,unroll_8,1.25,0.8553413209062346,False
MatrixMultiplication_344.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,74,1,1,3,9,cyclic_2_1,unroll_4,unroll_16,pipeline,3.5,0.8426285072439531,False
MatrixMultiplication_345.cpp,xczu7ev-ffvc1156-2-e,10.0,10040.79242,85,1,1,1,5,cyclic_2_1,unroll_8,unroll_2,unroll_16,2.0,0.9028674836140265,False
MatrixMultiplication_346.cpp,xczu7ev-ffvc1156-2-e,10.0,12009.49514,51,2,2,1,4,cyclic_4_1,unroll_4,unroll_4,unroll_8,2.25,0.8657973430870504,False
MatrixMultiplication_347.cpp,xczu7ev-ffvc1156-2-e,10.0,5547.81194,1145,1,1,4,12,cyclic_2_1,unroll_2,unroll_16,unroll_64,4.5,0.9005526101403254,False
MatrixMultiplication_349.cpp,xczu7ev-ffvc1156-2-e,10.0,10831.81317,41,1,1,2,5,cyclic_2_1,unroll_4,unroll_8,pipeline_1,2.25,0.8852923419579649,False
MatrixMultiplication_352.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98277,65,1,1,3,9,cyclic_2_1,unroll_4,unroll_16,pipeline_1,3.5,0.8426221347422231,False
MatrixMultiplication_353.cpp,xczu7ev-ffvc1156-2-e,10.0,9914.96714,33,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_16,1.25,0.9188142759468686,False
MatrixMultiplication_354.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,33,1,1,1,1,block_2_1,unroll_2,unroll_4,pipeline,1.0,0.9057741900026504,False
MatrixMultiplication_355.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,74,1,1,3,9,cyclic_2_1,unroll_4,unroll_16,pipeline_1,3.5,0.8426285072439531,False
MatrixMultiplication_356.cpp,xczu7ev-ffvc1156-2-e,10.0,9994.42954,47,2,2,1,4,cyclic_4_1,unroll_2,unroll_8,unroll_8,2.25,0.8972186554872448,False
MatrixMultiplication_357.cpp,xczu7ev-ffvc1156-2-e,10.0,7021.55274,64,1,1,1,4,cyclic_2_1,unroll_2,unroll_8,unroll_16,1.75,0.9510385329426411,False
MatrixMultiplication_358.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,37,1,1,1,2,block_2_1,unroll_2,unroll_8,pipeline,1.25,0.9033119481225362,False
MatrixMultiplication_359.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,46,1,1,1,5,block_2_1,unroll_2,unroll_16,pipeline,2.0,0.891590144618879,False
MatrixMultiplication_360.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.48997,84,1,1,3,9,cyclic_2_1,unroll_8,unroll_8,pipeline,3.5,0.8426285238389792,False
MatrixMultiplication_361.cpp,xczu7ev-ffvc1156-2-e,10.0,7016.96522,65,1,1,1,4,cyclic_2_1,unroll_2,unroll_8,unroll_16,1.75,0.9511155636078469,False
MatrixMultiplication_362.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,36,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1.0,0.9057741900026504,False
MatrixMultiplication_363.cpp,xczu7ev-ffvc1156-2-e,10.0,6640.29706,53,2,2,1,4,cyclic_4_1,unroll_2,unroll_4,unroll_16,2.25,0.9529097991825566,False
MatrixMultiplication_364.cpp,xczu7ev-ffvc1156-2-e,10.0,8024.90634,76,1,1,1,4,cyclic_2_1,unroll_4,unroll_4,unroll_16,1.75,0.9357559433422387,False
MatrixMultiplication_365.cpp,xczu7ev-ffvc1156-2-e,10.0,5842.06858,138,1,1,2,6,cyclic_2_1,unroll_2,unroll_8,unroll_32,2.5,0.9645125312443239,False
MatrixMultiplication_366.cpp,xczu7ev-ffvc1156-2-e,10.0,4961.42858,563,2,2,3,10,cyclic_4_1,unroll_2,unroll_32,unroll_16,4.25,0.9176974180159623,False
MatrixMultiplication_367.cpp,xczu7ev-ffvc1156-2-e,10.0,11410.51914,152,1,1,2,8,cyclic_2_1,unroll_8,unroll_8,unroll_8,3.0,0.8537002522622404,False
MatrixMultiplication_368.cpp,xczu7ev-ffvc1156-2-e,10.0,10822.64069,31,1,1,1,2,cyclic_4_1,unroll_2,unroll_4,pipeline,1.25,0.9032922523336755,False
MatrixMultiplication_369.cpp,xczu7ev-ffvc1156-2-e,10.0,15786.99274,33,2,2,1,3,cyclic_4_1,unroll_2,unroll_2,unroll_8,2.0,0.7995963285497495,False
MatrixMultiplication_370.cpp,xczu7ev-ffvc1156-2-e,10.0,51350.26314,262,1,1,3,12,block_2_1,unroll_8,unroll_8,unroll_8,4.25,0.2433585368929363,False
MatrixMultiplication_371.cpp,xczu7ev-ffvc1156-2-e,10.0,48583.17322,266,1,1,2,9,block_2_1,unroll_2,unroll_8,unroll_32,3.25,0.27498349700504654,False
MatrixMultiplication_372.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,38,1,1,1,2,cyclic_2_1,unroll_2,unroll_8,pipeline,1.25,0.9033119481225362,False
MatrixMultiplication_373.cpp,xczu7ev-ffvc1156-2-e,10.0,5643.3281,1278,1,1,4,12,cyclic_2_1,unroll_4,unroll_16,unroll_32,4.5,0.8991897589164296,False
MatrixMultiplication_374.cpp,xczu7ev-ffvc1156-2-e,10.0,10831.83237,82,1,1,3,10,block_2_1,unroll_8,unroll_8,pipeline,3.75,0.8320452257696802,False
MatrixMultiplication_375.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98533,32,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1.0,0.9057637151287913,False
MatrixMultiplication_376.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,159,1,1,6,18,cyclic_2_1,unroll_4,unroll_32,pipeline,6.5,0.745589012764147,False
MatrixMultiplication_377.cpp,xczu7ev-ffvc1156-2-e,10.0,9072.17418,80,2,2,1,5,cyclic_4_1,unroll_2,unroll_16,unroll_8,2.5,0.9032145239009981,False
MatrixMultiplication_379.cpp,xczu7ev-ffvc1156-2-e,10.0,17711.78506,43,1,1,1,3,cyclic_2_1,unroll_2,unroll_16,unroll_4,1.5,0.7629850458149885,False
MatrixMultiplication_381.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.48997,53,1,1,1,3,block_2_1,unroll_8,unroll_2,pipeline,1.5,0.900287408167627,False
MatrixMultiplication_382.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98277,480,1,1,13,37,cyclic_2_1,unroll_4,unroll_64,pipeline,13.0,0.4681362473089107,False
MatrixMultiplication_383.cpp,xczu7ev-ffvc1156-2-e,10.0,10822.64069,149,1,1,6,18,cyclic_2_1,unroll_2,unroll_64,pipeline_1,6.5,0.745572089333573,False
MatrixMultiplication_384.cpp,xczu7ev-ffvc1156-2-e,10.0,10831.83621,227,2,1,10,23,block_4_1,unroll_2,unroll_64,pipeline,9.0,0.6413554187334656,False
MatrixMultiplication_385.cpp,xczu7ev-ffvc1156-2-e,10.0,43637.82666,508,10,1,1,7,cyclic_32_1,unroll_2,unroll_4,unroll_16,4.75,0.3226822756860487,False
MatrixMultiplication_387.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,35,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1.0,1.0,True
MatrixMultiplication_388.cpp,xczu7ev-ffvc1156-2-e,10.0,51936.81162,662,1,1,4,14,block_2_1,unroll_4,unroll_16,unroll_16,5.0,0.23432887554286236,False
MatrixMultiplication_389.cpp,xczu7ev-ffvc1156-2-e,10.0,10822.64069,43,1,1,1,5,block_2_1,unroll_2,unroll_16,pipeline,2.0,0.8915720943635493,False
MatrixMultiplication_390.cpp,xczu7ev-ffvc1156-2-e,10.0,9998.35914,50,1,1,1,3,cyclic_2_1,unroll_4,unroll_2,unroll_16,1.5,0.9136801397686701,False
MatrixMultiplication_391.cpp,xczu7ev-ffvc1156-2-e,10.0,10822.64069,28,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1.0,0.9057497485910945,False
MatrixMultiplication_392.cpp,xczu7ev-ffvc1156-2-e,10.0,3997.88554,89,2,2,1,5,cyclic_4_1,unroll_2,unroll_4,unroll_32,2.5,1.0,True
MatrixMultiplication_393.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,47,1,1,1,5,block_2_1,unroll_4,unroll_8,pipeline,2.0,0.8915901849035408,False
MatrixMultiplication_394.cpp,xczu7ev-ffvc1156-2-e,10.0,6641.44394,48,2,2,1,4,cyclic_4_1,unroll_2,unroll_4,unroll_16,2.25,0.9528869694848457,False
MatrixMultiplication_395.cpp,xczu7ev-ffvc1156-2-e,10.0,11400.00906,151,1,1,2,7,cyclic_2_1,unroll_8,unroll_8,unroll_8,2.75,0.8621869618538093,False
MatrixMultiplication_396.cpp,xczu7ev-ffvc1156-2-e,10.0,10822.63685,169,1,1,6,19,block_2_1,unroll_8,unroll_16,pipeline,6.75,0.7363347337454318,False
MatrixMultiplication_397.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.98533,34,1,1,1,3,block_2_1,unroll_2,unroll_8,pipeline,1.5,0.9002787215391701,False
MatrixMultiplication_398.cpp,xczu7ev-ffvc1156-2-e,10.0,6304.75274,67,1,1,1,4,cyclic_2_1,unroll_2,unroll_4,unroll_32,1.75,1.0,True
MatrixMultiplication_399.cpp,xczu7ev-ffvc1156-2-e,10.0,8703.20266,99,2,2,1,6,cyclic_4_1,unroll_8,unroll_2,unroll_16,2.75,0.9009771401025197,False
MatrixMultiplication_400.cpp,xczu7ev-ffvc1156-2-e,10.0,9914.47562,36,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_16,1.25,1.0,True
MatrixMultiplication_401.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.48997,163,1,1,6,19,cyclic_2_1,unroll_8,unroll_16,pipeline,6.75,0.7363509010536662,False
MatrixMultiplication_402.cpp,xczu7ev-ffvc1156-2-e,10.0,6554.93642,125,1,1,1,6,cyclic_2_1,unroll_2,unroll_16,unroll_16,2.25,0.9546087903478663,False
MatrixMultiplication_403.cpp,xczu7ev-ffvc1156-2-e,10.0,7984.93194,42,1,1,1,3,cyclic_2_1,unroll_2,unroll_4,unroll_16,1.5,0.9399366852885284,False
MatrixMultiplication_404.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,36,1,1,1,1,block_2_1,unroll_4,unroll_2,pipeline,1.0,1.0,True
MatrixMultiplication_405.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,71,1,1,3,9,cyclic_2_1,unroll_2,unroll_32,pipeline_1,3.5,0.8426284740539006,False
MatrixMultiplication_406.cpp,xczu7ev-ffvc1156-2-e,10.0,6683.38442,86,2,2,1,5,cyclic_4_1,unroll_4,unroll_4,unroll_16,2.5,0.947413799671023,False
MatrixMultiplication_407.cpp,xczu7ev-ffvc1156-2-e,10.0,10831.83237,73,1,1,3,10,cyclic_2_1,unroll_8,unroll_8,pipeline_1,3.75,0.8320452257696802,False
MatrixMultiplication_408.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49381,31,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline,1.0,0.9057741900026504,False
MatrixMultiplication_409.cpp,xczu7ev-ffvc1156-2-e,10.0,5642.18122,1190,1,1,4,12,cyclic_2_1,unroll_4,unroll_16,unroll_32,4.5,0.8992062291570915,False
MatrixMultiplication_410.cpp,xczu7ev-ffvc1156-2-e,10.0,34922.86986,38,1,1,1,3,block_2_1,unroll_2,unroll_2,unroll_16,1.5,0.45474382692214066,False
MatrixMultiplication_411.cpp,xczu7ev-ffvc1156-2-e,10.0,54558.90954,1270,2,1,7,18,block_4_1,unroll_2,unroll_64,unroll_8,7.0,0.20017233357440511,False
MatrixMultiplication_412.cpp,xczu7ev-ffvc1156-2-e,10.0,10821.49125,38,1,1,1,1,block_2_1,unroll_4,unroll_2,pipeline_1,1.0,1.0,True
MatrixMultiplication_413.cpp,xczu7ev-ffvc1156-2-e,10.0,7901.70122,43,5,4,1,6,cyclic_8_1,unroll_2,unroll_2,unroll_16,4.0,0.8761141374066007,False
MatrixMultiplication_414.cpp,xczu7ev-ffvc1156-2-e,10.0,5842.5601,132,1,1,2,6,cyclic_2_1,unroll_2,unroll_8,unroll_32,2.5,0.9645024918321187,False
