Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Area,Weight,is_pareto
workload_3327.cpp,xcu200-fsgd2104-2-e,10.0,92.04273,444,1,19,5,11,cyclic_64_1,block_4_1,block_8_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,9.0,0.6258313211264165,False
workload_3328.cpp,xcu200-fsgd2104-2-e,10.0,102.41691,263,1,3,2,4,cyclic_4_1,block_4_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_4,unroll,pipeline,2.5,1.0,True
workload_3329.cpp,xcu200-fsgd2104-2-e,10.0,92.65113,695,3,17,5,14,cyclic_8_1,block_8_1,cyclic_128_1,pipeline_1,unroll_32,pipeline,pipeline_1,unroll_64,unroll_4,unroll,pipeline,unroll_2,9.75,0.5668013272569591,False
workload_3331.cpp,xcu200-fsgd2104-2-e,10.0,580.74778,186,1,1,1,2,cyclic_2_1,block_4_1,block_32_1,pipeline_1,pipeline,unroll_4,unroll_64,unroll_64,pipeline,unroll_4,pipeline_1,unroll_2,1.25,0.9604237126753753,False
workload_3332.cpp,xcu200-fsgd2104-2-e,10.0,440.50074,182,1,1,1,2,cyclic_2_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.25,0.9721942306267063,False
workload_3333.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,236,1,1,1,3,cyclic_2_1,cyclic_8_1,cyclic_128_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,1.5,1.0,True
workload_3334.cpp,xcu200-fsgd2104-2-e,10.0,474.57688,313,3,1,1,3,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,2.0,0.9365034410054937,False
workload_3335.cpp,xcu200-fsgd2104-2-e,10.0,430.01498,322,3,1,1,4,cyclic_8_1,block_32_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll_4,pipeline_1,unroll_2,2.25,0.927671975397499,False
workload_3336.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,232,1,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline,pipeline,1.5,1.0,True
workload_3337.cpp,xcu200-fsgd2104-2-e,10.0,440.50074,302,1,1,1,3,cyclic_2_1,block_32_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.5,0.9600439696414892,False
workload_3338.cpp,xcu200-fsgd2104-2-e,10.0,91.97722,411,1,17,4,10,cyclic_64_1,block_4_1,block_32_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,8.0,0.6777047700112243,False
workload_3339.cpp,xcu200-fsgd2104-2-e,10.0,483.7545,227,1,1,1,3,cyclic_2_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.5,0.9558068694065341,False
workload_3340.cpp,xcu200-fsgd2104-2-e,10.0,97.2201,208,3,5,2,5,cyclic_8_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll_8,3.75,0.8723315395708191,False
workload_3341.cpp,xcu200-fsgd2104-2-e,10.0,92.65113,719,3,17,5,14,cyclic_8_1,block_8_1,cyclic_128_1,pipeline_1,unroll_32,pipeline,pipeline_1,unroll_64,unroll_4,unroll,pipeline_1,unroll_2,9.75,0.5668013272569591,False
workload_3342.cpp,xcu200-fsgd2104-2-e,10.0,485.06522,168,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1.25,0.9684453984696575,False
workload_3343.cpp,xcu200-fsgd2104-2-e,10.0,94.60506,243,6,8,3,6,cyclic_16_1,block_4_1,block_128_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll,pipeline_1,pipeline,5.75,0.7772290418907867,False
workload_3344.cpp,xcu200-fsgd2104-2-e,10.0,3237.57721,610,3,1,1,6,cyclic_8_1,block_64_1,cyclic_128_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_2,unroll,unroll_2,2.75,0.6743708238598738,False
workload_3345.cpp,xcu200-fsgd2104-2-e,10.0,112.91098,179,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_2,unroll,unroll_2,1.25,0.9999993977707979,False
workload_3346.cpp,xcu200-fsgd2104-2-e,10.0,94.55131,306,6,8,3,7,cyclic_16_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,6.0,0.7657828500428245,False
workload_3347.cpp,xcu200-fsgd2104-2-e,10.0,97.2201,207,3,5,2,5,cyclic_8_1,block_4_1,block_32_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,unroll,pipeline,3.75,0.8723315395708191,False
workload_3348.cpp,xcu200-fsgd2104-2-e,10.0,92.66465,649,1,17,5,13,cyclic_4_1,block_4_1,block_4_1,pipeline,unroll_32,pipeline,pipeline_1,unroll_64,unroll_4,unroll,unroll,unroll_8,9.0,0.62583134612822,False
workload_3349.cpp,xcu200-fsgd2104-2-e,10.0,94.56474,250,6,8,3,6,cyclic_16_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,5.75,0.7772309588210892,False
workload_3350.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,234,1,1,1,3,cyclic_2_1,cyclic_8_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_2,unroll_2,unroll,unroll_2,1.5,1.0,True
workload_3351.cpp,xcu200-fsgd2104-2-e,10.0,240.10713,1689,1,17,5,15,cyclic_64_1,block_4_1,cyclic_128_1,pipeline,unroll_32,pipeline,pipeline_1,unroll_64,unroll_4,unroll_4,unroll,unroll_8,9.5,0.585439298297332,False
workload_3352.cpp,xcu200-fsgd2104-2-e,10.0,92.70488,650,1,17,5,12,cyclic_2_1,block_4_1,block_64_1,pipeline_1,unroll_32,pipeline,pipeline_1,unroll_64,unroll_4,unroll,unroll,unroll_8,8.75,0.6462552435312553,False
workload_3353.cpp,xcu200-fsgd2104-2-e,10.0,440.50074,303,1,1,1,3,cyclic_2_1,block_32_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,1.5,0.9600439696414892,False
workload_3354.cpp,xcu200-fsgd2104-2-e,10.0,102.43034,314,1,3,2,5,cyclic_4_1,block_32_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,2.75,0.9222281144500852,False
workload_3355.cpp,xcu200-fsgd2104-2-e,10.0,582.0585,156,1,1,1,1,cyclic_2_1,block_4_1,block_32_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1.0,0.9653982298485313,False
workload_3356.cpp,xcu200-fsgd2104-2-e,10.0,94.5577,248,6,8,3,6,cyclic_16_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,5.75,0.7772312935216475,False
workload_3357.cpp,xcu200-fsgd2104-2-e,10.0,409.04347,453,3,3,1,6,cyclic_8_1,block_4_1,cyclic_128_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_8,3.25,0.879946543421105,False
workload_3358.cpp,xcu200-fsgd2104-2-e,10.0,91.9369,414,1,17,4,10,cyclic_64_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,8.0,0.6777065422777676,False
workload_3359.cpp,xcu200-fsgd2104-2-e,10.0,97.17978,211,3,5,2,5,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,3.75,0.8723335819592087,False
workload_3360.cpp,xcu200-fsgd2104-2-e,10.0,474.57946,190,3,1,1,2,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,1.75,0.9477240220426096,False
workload_3361.cpp,xcu200-fsgd2104-2-e,10.0,112.94872,315,1,1,1,3,cyclic_2_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll_4,unroll_2,unroll,unroll_8,1.5,0.9867917012380633,False
workload_3362.cpp,xcu200-fsgd2104-2-e,10.0,97.16635,272,3,5,2,5,cyclic_8_1,block_4_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_2,3.75,1.0,True
workload_3363.cpp,xcu200-fsgd2104-2-e,10.0,419.52923,421,1,3,1,6,cyclic_2_1,cyclic_8_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,unroll_2,pipeline,unroll_2,2.75,0.9039579772728735,False
workload_3364.cpp,xcu200-fsgd2104-2-e,10.0,102.47066,193,1,3,2,3,cyclic_4_1,block_4_1,block_32_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll,unroll,pipeline_1,unroll_2,2.25,0.9477580293233256,False
workload_3365.cpp,xcu200-fsgd2104-2-e,10.0,102.41691,256,1,3,2,4,cyclic_4_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,unroll,pipeline,2.5,1.0,True
workload_3366.cpp,xcu200-fsgd2104-2-e,10.0,92.65371,560,1,17,5,12,cyclic_2_1,block_4_1,cyclic_128_1,pipeline,unroll_32,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll_8,8.75,0.6462574315606493,False
workload_3367.cpp,xcu200-fsgd2104-2-e,10.0,92.65371,578,6,17,5,12,cyclic_16_1,block_4_1,cyclic_128_1,pipeline,unroll_32,pipeline,unroll_64,unroll_64,unroll_16,unroll,unroll,unroll_2,10.0,0.5479054232424614,False
workload_3368.cpp,xcu200-fsgd2104-2-e,10.0,92.65113,701,3,17,5,14,cyclic_8_1,block_8_1,cyclic_128_1,pipeline_1,unroll_32,pipeline,pipeline_1,unroll_64,unroll_8,unroll,pipeline,unroll_2,9.75,0.5668013272569591,False
workload_3369.cpp,xcu200-fsgd2104-2-e,10.0,430.01498,320,3,1,1,4,cyclic_8_1,block_32_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,2.25,0.927671975397499,False
workload_3370.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,257,1,1,1,4,cyclic_2_1,block_8_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline,unroll_2,1.75,0.9736864523930446,False
workload_3371.cpp,xcu200-fsgd2104-2-e,10.0,91.97464,555,1,17,4,11,cyclic_64_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll_16,unroll_4,unroll,unroll_8,8.25,0.6671343334946027,False
workload_3372.cpp,xcu200-fsgd2104-2-e,10.0,474.57946,207,3,1,1,2,cyclic_8_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,1.75,0.9477240220426096,False
workload_3373.cpp,xcu200-fsgd2104-2-e,10.0,97.16635,263,3,5,2,5,cyclic_8_1,cyclic_4_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline,unroll_2,3.75,1.0,True
workload_3374.cpp,xcu200-fsgd2104-2-e,10.0,94.55387,301,6,8,3,7,cyclic_16_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,6.0,0.765782729339878,False
workload_3375.cpp,xcu200-fsgd2104-2-e,10.0,430.0124,311,1,1,1,3,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1.5,0.9610606692169956,False
workload_3376.cpp,xcu200-fsgd2104-2-e,10.0,582.0585,157,1,1,1,1,cyclic_2_1,block_4_1,block_32_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1.0,0.9653982298485313,False
workload_3377.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,366,1,1,1,5,cyclic_2_1,block_32_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_2,2.0,0.9603944221595229,False
workload_3378.cpp,xcu200-fsgd2104-2-e,10.0,571.57274,156,1,1,1,1,cyclic_4_1,cyclic_8_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll,unroll_4,pipeline_1,unroll_8,1.0,0.9664667789479318,False
workload_3379.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,258,1,1,1,4,cyclic_2_1,block_8_1,cyclic_128_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,1.75,0.9736864523930446,False
workload_3380.cpp,xcu200-fsgd2104-2-e,10.0,94.56474,262,5,8,3,6,cyclic_16_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,5.5,0.7887774712075254,False
workload_3381.cpp,xcu200-fsgd2104-2-e,10.0,97.16635,272,3,5,2,5,cyclic_8_1,block_4_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_8,3.75,1.0,True
workload_3382.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,240,1,1,1,3,cyclic_2_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,unroll,unroll_2,1.5,1.0,True
workload_3383.cpp,xcu200-fsgd2104-2-e,10.0,102.41691,254,1,3,2,4,cyclic_4_1,block_4_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,unroll,pipeline,2.5,1.0,True
workload_3384.cpp,xcu200-fsgd2104-2-e,10.0,92.66714,494,3,17,5,12,cyclic_8_1,block_4_1,cyclic_4_1,pipeline,unroll_32,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll_8,9.25,0.6057642970242335,False
workload_3385.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,239,1,1,1,3,cyclic_2_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,pipeline_1,1.5,1.0,True
workload_3386.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,232,1,1,1,3,cyclic_2_1,cyclic_8_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_2,1.5,1.0,True
workload_3387.cpp,xcu200-fsgd2104-2-e,10.0,474.57946,168,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.0,1.0,True
workload_3388.cpp,xcu200-fsgd2104-2-e,10.0,582.0585,157,1,1,1,1,cyclic_2_1,block_4_1,block_32_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll,pipeline_1,unroll_2,1.0,0.9653982298485313,False
workload_3389.cpp,xcu200-fsgd2104-2-e,10.0,430.01498,275,12,1,1,4,cyclic_32_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_2,4.5,0.8186541819949323,False
workload_3390.cpp,xcu200-fsgd2104-2-e,10.0,94.5577,248,6,8,3,6,cyclic_16_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,5.75,0.7772312935216475,False
workload_3391.cpp,xcu200-fsgd2104-2-e,10.0,97.17978,338,3,5,2,6,cyclic_8_1,block_32_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,4.0,0.8601042234120361,False
workload_3392.cpp,xcu200-fsgd2104-2-e,10.0,94.55131,299,5,8,3,7,cyclic_16_1,cyclic_8_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,5.75,1.0,True
workload_3393.cpp,xcu200-fsgd2104-2-e,10.0,416.90521,564,1,3,1,7,cyclic_2_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,3.0,0.891782603406713,False
workload_3394.cpp,xcu200-fsgd2104-2-e,10.0,112.90394,182,1,1,1,2,cyclic_2_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.25,1.0,True
workload_3395.cpp,xcu200-fsgd2104-2-e,10.0,430.01498,186,1,1,1,2,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll,unroll,pipeline_1,unroll_8,1.25,0.9730774821515691,False
workload_3396.cpp,xcu200-fsgd2104-2-e,10.0,91.92347,476,1,17,4,11,cyclic_64_1,block_4_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_2,unroll,unroll_2,8.25,1.0,True
workload_3397.cpp,xcu200-fsgd2104-2-e,10.0,92.65113,707,3,17,5,14,cyclic_8_1,cyclic_8_1,cyclic_128_1,pipeline_1,unroll_32,pipeline,pipeline_1,unroll_64,unroll_8,unroll,pipeline,unroll_2,9.75,0.5668013272569591,False
workload_3398.cpp,xcu200-fsgd2104-2-e,10.0,102.4233,321,1,3,2,5,cyclic_4_1,block_32_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,pipeline,unroll_4,pipeline_1,unroll_2,2.75,0.9222284821261064,False
workload_3399.cpp,xcu200-fsgd2104-2-e,10.0,445.74362,179,1,1,1,2,cyclic_2_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,unroll_2,1.25,0.9717527724885981,False
workload_3400.cpp,xcu200-fsgd2104-2-e,10.0,153.1241,266,1,17,5,9,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,unroll_32,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_8,8.0,0.6750075278845088,False
workload_3401.cpp,xcu200-fsgd2104-2-e,10.0,97.16635,270,3,5,2,5,cyclic_8_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline,unroll_2,3.75,1.0,True
workload_3402.cpp,xcu200-fsgd2104-2-e,10.0,112.9513,176,1,1,1,2,cyclic_2_1,block_4_1,block_32_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,pipeline,1.25,0.9999959486437943,False
workload_3403.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,234,1,1,1,3,cyclic_2_1,cyclic_8_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1.5,1.0,True
workload_3404.cpp,xcu200-fsgd2104-2-e,10.0,474.57946,290,1,1,1,3,cyclic_4_1,block_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,1.5,0.9567110105773979,False
workload_3405.cpp,xcu200-fsgd2104-2-e,10.0,406.41945,570,3,3,2,7,cyclic_8_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll,pipeline_1,unroll_8,3.75,0.8557503069634205,False
workload_3406.cpp,xcu200-fsgd2104-2-e,10.0,91.9369,411,1,17,4,10,cyclic_64_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,8.0,0.6777065422777676,False
workload_3407.cpp,xcu200-fsgd2104-2-e,10.0,92.65113,723,5,17,5,14,cyclic_16_1,block_8_1,cyclic_128_1,pipeline_1,unroll_32,pipeline,pipeline_1,unroll_64,unroll_16,unroll,pipeline,unroll_2,10.25,0.5293999076700863,False
workload_3408.cpp,xcu200-fsgd2104-2-e,10.0,474.57946,184,3,1,1,2,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.75,0.9477240220426096,False
workload_3410.cpp,xcu200-fsgd2104-2-e,10.0,483.7545,206,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.25,0.9685555429972602,False
workload_3411.cpp,xcu200-fsgd2104-2-e,10.0,582.0585,155,1,1,1,1,cyclic_2_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1.0,0.9653982298485313,False
workload_3412.cpp,xcu200-fsgd2104-2-e,10.0,571.57274,160,1,1,1,1,cyclic_4_1,block_4_1,block_64_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1.0,0.9664667789479318,False
workload_3413.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,245,1,1,1,3,cyclic_2_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1.5,1.0,True
workload_3414.cpp,xcu200-fsgd2104-2-e,10.0,97.1772,327,3,5,2,6,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,4.0,0.8601043531381662,False
workload_3415.cpp,xcu200-fsgd2104-2-e,10.0,112.91098,180,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,unroll,unroll_2,1.25,0.9999993977707979,False
workload_3416.cpp,xcu200-fsgd2104-2-e,10.0,112.90394,183,1,1,1,2,cyclic_2_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1.25,1.0,True
workload_3417.cpp,xcu200-fsgd2104-2-e,10.0,97.17274,213,3,5,2,5,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,3.75,0.8723339385634528,False
workload_3418.cpp,xcu200-fsgd2104-2-e,10.0,92.65371,567,1,17,5,12,cyclic_2_1,block_4_1,cyclic_128_1,pipeline,unroll_32,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline_1,unroll_8,8.75,0.6462574315606493,False
workload_3419.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,241,1,1,1,3,cyclic_2_1,block_4_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,1.5,1.0,True
workload_3420.cpp,xcu200-fsgd2104-2-e,10.0,102.4233,188,1,3,2,3,cyclic_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,pipeline,2.25,1.0,True
workload_3421.cpp,xcu200-fsgd2104-2-e,10.0,102.4233,196,1,3,2,3,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll_8,2.25,1.0,True
workload_3422.cpp,xcu200-fsgd2104-2-e,10.0,91.92347,472,1,17,4,11,cyclic_64_1,block_4_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_2,unroll,unroll_2,8.25,1.0,True
workload_3423.cpp,xcu200-fsgd2104-2-e,10.0,94.56474,263,5,8,3,6,cyclic_16_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,5.5,0.7887774712075254,False
workload_3424.cpp,xcu200-fsgd2104-2-e,10.0,485.06522,163,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1.0,0.9751981687373609,False
workload_3425.cpp,xcu200-fsgd2104-2-e,10.0,582.0585,204,1,1,1,1,cyclic_2_1,block_16_1,block_32_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll,pipeline_1,unroll_2,1.0,0.9653982298485313,False
workload_3426.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,234,1,1,1,3,cyclic_2_1,cyclic_8_1,cyclic_128_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_2,1.5,1.0,True
workload_3427.cpp,xcu200-fsgd2104-2-e,10.0,94.5577,249,6,8,3,6,cyclic_16_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,5.75,0.7772312935216475,False
workload_3428.cpp,xcu200-fsgd2104-2-e,10.0,410.35419,438,3,3,1,6,cyclic_8_1,cyclic_4_1,cyclic_128_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,3.25,0.8798691631506292,False
workload_3429.cpp,xcu200-fsgd2104-2-e,10.0,112.89755,256,1,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1.5,1.0,True
