Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_3318.cpp,xcu200-fsgd2104-2-e,10.0,1.1226,187,5,1,2,7,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_64_1,block_8_1,block_4_1,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,3.75,0.922223216593377,False
workload_3319.cpp,xcu200-fsgd2104-2-e,10.0,1.1245,123,2,1,1,5,cyclic_16_1,block_2_1,block_4_1,block_8_1,block_8_1,block_4_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.25,0.9813147541892696,False
workload_3320.cpp,xcu200-fsgd2104-2-e,10.0,0.17197,179,5,1,3,7,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_32_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_32,pipeline,4.0,0.9285297574038913,False
workload_3321.cpp,xcu200-fsgd2104-2-e,10.0,0.2607,353,5,20,8,17,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,12.5,0.6799916824306659,False
workload_3322.cpp,xcu200-fsgd2104-2-e,10.0,0.26901,263,4,1,3,9,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_32_1,block_4_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_64_1,cyclic_16_1,block_128_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,4.25,0.9197496724135085,False
workload_3323.cpp,xcu200-fsgd2104-2-e,10.0,1.12285,129,5,1,1,5,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_32_1,block_4_1,block_4_1,block_32_1,cyclic_8_1,block_64_1,cyclic_8_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,3.0,0.9502281769956876,False
workload_3324.cpp,xcu200-fsgd2104-2-e,10.0,1.11798,548,5,1,1,12,cyclic_128_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,block_8_1,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_16,pipeline,unroll_64,pipeline_1,4.75,0.8918122007188648,False
workload_3325.cpp,xcu200-fsgd2104-2-e,10.0,2.14398,199,3,1,1,7,cyclic_16_1,cyclic_4_1,cyclic_32_1,block_16_1,cyclic_4_1,block_4_1,block_16_1,cyclic_4_1,block_4_1,cyclic_128_1,block_128_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_16,pipeline,unroll_64,pipeline,3.0,0.930061977210511,False
workload_3326.cpp,xcu200-fsgd2104-2-e,10.0,1.1078,187,8,1,1,7,cyclic_8_1,cyclic_128_1,block_2_1,cyclic_64_1,cyclic_32_1,block_4_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_128_1,block_32_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,4.25,0.9070331053080302,False
workload_3327.cpp,xcu200-fsgd2104-2-e,10.0,0.1742,349,3,21,10,22,cyclic_4_1,cyclic_16_1,block_4_1,block_64_1,cyclic_2_1,block_32_1,block_64_1,cyclic_4_1,block_16_1,cyclic_128_1,block_128_1,cyclic_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,14.0,0.6069067250112645,False
workload_3328.cpp,xcu200-fsgd2104-2-e,10.0,0.13615,424,6,21,8,20,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_32_1,block_32_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_128_1,block_128_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,13.75,0.6187769432723741,False
workload_3329.cpp,xcu200-fsgd2104-2-e,10.0,0.07662,501,5,41,13,30,cyclic_64_1,cyclic_16_1,block_2_1,cyclic_64_1,block_8_1,cyclic_64_1,block_64_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,22.25,0.2920136542816263,False
workload_3330.cpp,xcu200-fsgd2104-2-e,10.0,0.07962,300,2,41,13,26,cyclic_16_1,cyclic_16_1,cyclic_32_1,block_8_1,block_8_1,block_4_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,20.5,0.3462850456875275,False
workload_3331.cpp,xcu200-fsgd2104-2-e,10.0,2.14685,138,5,1,1,5,cyclic_64_1,cyclic_16_1,cyclic_32_1,block_16_1,block_4_1,block_4_1,block_16_1,cyclic_128_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,3.0,0.9299960839231072,False
workload_3332.cpp,xcu200-fsgd2104-2-e,10.0,4.02331,236,6,1,2,9,cyclic_4_1,cyclic_128_1,block_2_1,block_64_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,4.5,0.8391331132532125,False
workload_3333.cpp,xcu200-fsgd2104-2-e,10.0,1.11806,159,8,1,1,6,cyclic_8_1,cyclic_128_1,block_2_1,cyclic_64_1,cyclic_32_1,block_4_1,cyclic_2_1,block_2_1,block_32_1,block_64_1,cyclic_32_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,4.0,0.9144425708058397,False
workload_3334.cpp,xcu200-fsgd2104-2-e,10.0,1.12278,617,5,1,1,14,cyclic_128_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,block_8_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_64_1,block_32_1,cyclic_128_1,cyclic_128_1,complete_1,unroll_16,pipeline,unroll_64,pipeline_1,5.25,0.8767779157201626,False
workload_3335.cpp,xcu200-fsgd2104-2-e,10.0,8.50526,187,5,1,1,7,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_32_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,3.5,0.7420257950373411,False
workload_3336.cpp,xcu200-fsgd2104-2-e,10.0,0.55556,786,4,1,9,16,block_2_1,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_4_1,block_4_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,7.5,0.8204839589905979,False
workload_3337.cpp,xcu200-fsgd2104-2-e,10.0,0.11602,441,5,20,9,20,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_16_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,unroll_8,unroll_2,pipeline,13.5,0.6307859406682912,False
workload_3338.cpp,xcu200-fsgd2104-2-e,10.0,4.02621,765,5,1,3,22,cyclic_128_1,block_2_1,cyclic_32_1,cyclic_4_1,block_8_1,cyclic_16_1,block_32_1,block_2_1,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_16,pipeline,unroll_64,unroll_8,7.75,0.7545166126880485,False
workload_3339.cpp,xcu200-fsgd2104-2-e,10.0,4.92293,184,6,1,1,7,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_128_1,cyclic_4_1,cyclic_128_1,block_128_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,unroll_4,3.75,0.8344155477048607,False
workload_3342.cpp,xcu200-fsgd2104-2-e,10.0,8.49502,178,8,1,1,6,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,4.0,0.7319881757689808,False
workload_3343.cpp,xcu200-fsgd2104-2-e,10.0,4.07262,280,3,1,1,11,cyclic_16_1,cyclic_4_1,cyclic_32_1,block_16_1,cyclic_2_1,block_4_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_128_1,complete_1,unroll_4,pipeline,unroll_64,unroll_64,4.0,0.8500809580858585,False
workload_3344.cpp,xcu200-fsgd2104-2-e,10.0,1.12285,122,5,1,1,4,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,block_64_1,cyclic_64_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,2.75,0.9605376028036743,False
workload_3345.cpp,xcu200-fsgd2104-2-e,10.0,0.55485,823,3,1,9,17,block_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,block_4_1,cyclic_4_1,block_16_1,cyclic_32_1,block_16_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,7.5,0.8204945302764654,False
workload_3346.cpp,xcu200-fsgd2104-2-e,10.0,1.11868,198,5,1,1,7,cyclic_64_1,cyclic_16_1,block_2_1,cyclic_64_1,block_16_1,block_4_1,block_8_1,cyclic_128_1,block_16_1,cyclic_128_1,block_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,3.5,0.9309129608684128,False
workload_3347.cpp,xcu200-fsgd2104-2-e,10.0,1.12246,156,4,1,1,5,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_16_1,block_8_1,block_4_1,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_32_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,2.75,0.9605439549787558,False
workload_3348.cpp,xcu200-fsgd2104-2-e,10.0,1.12246,137,2,1,1,4,cyclic_16_1,cyclic_2_1,block_4_1,block_8_1,block_8_1,cyclic_16_1,block_16_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.0,0.9918234511163254,False
workload_3349.cpp,xcu200-fsgd2104-2-e,10.0,1.11829,193,5,1,1,7,cyclic_64_1,cyclic_16_1,cyclic_8_1,cyclic_64_1,block_16_1,block_4_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,3.5,0.9309195381491517,False
workload_3350.cpp,xcu200-fsgd2104-2-e,10.0,1.11358,144,8,1,1,5,cyclic_8_1,cyclic_128_1,cyclic_32_1,cyclic_64_1,cyclic_32_1,block_4_1,cyclic_2_1,block_2_1,block_32_1,cyclic_16_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,3.75,0.9223733432034334,False
workload_3351.cpp,xcu200-fsgd2104-2-e,10.0,1.12285,127,4,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_32_1,block_8_1,block_4_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.5,0.9709090186498386,False
workload_3352.cpp,xcu200-fsgd2104-2-e,10.0,1.12285,192,5,1,1,7,cyclic_64_1,cyclic_16_1,block_4_1,cyclic_32_1,block_8_1,cyclic_64_1,block_8_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,3.5,0.9308425849335519,False
workload_3353.cpp,xcu200-fsgd2104-2-e,10.0,0.27157,199,4,1,3,7,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_32_1,block_4_1,block_4_1,cyclic_4_1,cyclic_8_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,3.75,0.9347750129471555,False
workload_3354.cpp,xcu200-fsgd2104-2-e,10.0,6.15382,691,5,1,3,20,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_16_1,block_16_1,block_64_1,block_64_1,cyclic_128_1,block_64_1,cyclic_128_1,block_128_1,cyclic_32_1,cyclic_128_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_64,7.25,0.7240156011772931,False
workload_3355.cpp,xcu200-fsgd2104-2-e,10.0,1.11259,119,3,1,1,4,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,block_4_1,block_4_1,cyclic_4_1,cyclic_4_1,block_64_1,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,2.25,0.9815117939333246,False
workload_3356.cpp,xcu200-fsgd2104-2-e,10.0,1.11767,149,8,1,1,6,cyclic_8_1,cyclic_128_1,block_2_1,cyclic_32_1,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_16_1,block_16_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,4.0,0.9144491086665488,False
workload_3358.cpp,xcu200-fsgd2104-2-e,10.0,1.1196,128,5,1,1,5,cyclic_8_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,3.0,0.9502806696305947,False
workload_3359.cpp,xcu200-fsgd2104-2-e,10.0,0.55547,899,2,20,14,28,block_2_1,cyclic_16_1,block_2_1,cyclic_64_1,block_16_1,block_4_1,block_16_1,cyclic_4_1,block_16_1,cyclic_128_1,cyclic_32_1,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,16.0,0.5167608210697932,False
workload_3360.cpp,xcu200-fsgd2104-2-e,10.0,0.27042,423,5,20,9,20,cyclic_64_1,cyclic_2_1,cyclic_128_1,block_16_1,cyclic_2_1,block_8_1,block_128_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_128_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline,13.5,0.6307666507155149,False
workload_3361.cpp,xcu200-fsgd2104-2-e,10.0,0.06809,288,2,20,8,18,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline_1,12.0,0.7054987634467528,False
workload_3362.cpp,xcu200-fsgd2104-2-e,10.0,0.54914,798,3,1,9,16,block_2_1,cyclic_2_1,block_8_1,block_8_1,cyclic_32_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,7.25,0.8276446280292703,False
workload_3364.cpp,xcu200-fsgd2104-2-e,10.0,1.12246,172,4,1,1,6,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_16_1,block_8_1,block_4_1,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_32_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,3.0,0.9502344802839688,False
workload_3365.cpp,xcu200-fsgd2104-2-e,10.0,0.14338,224,3,21,8,16,cyclic_16_1,cyclic_4_1,block_4_1,block_16_1,cyclic_4_1,block_8_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,12.0,0.7044741414014742,False
workload_3366.cpp,xcu200-fsgd2104-2-e,10.0,0.11578,457,5,20,9,21,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_16_1,block_16_1,block_64_1,cyclic_128_1,block_64_1,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,unroll_8,unroll_2,pipeline,13.75,0.618770993640381,False
workload_3367.cpp,xcu200-fsgd2104-2-e,10.0,4.91742,111,3,1,1,4,cyclic_16_1,cyclic_4_1,cyclic_32_1,block_16_1,cyclic_2_1,block_4_1,block_16_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_32,unroll_4,2.25,0.8688459253900087,False
workload_3368.cpp,xcu200-fsgd2104-2-e,10.0,1.11259,135,5,1,1,5,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,block_4_1,block_4_1,cyclic_4_1,block_2_1,block_64_1,cyclic_16_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,3.0,0.9503936231519361,False
workload_3369.cpp,xcu200-fsgd2104-2-e,10.0,0.07245,520,5,41,14,31,cyclic_64_1,cyclic_16_1,block_2_1,cyclic_64_1,block_16_1,block_4_1,block_16_1,cyclic_4_1,block_16_1,cyclic_128_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,22.75,0.27774561540009635,False
workload_3370.cpp,xcu200-fsgd2104-2-e,10.0,1.12383,131,4,1,1,5,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.75,0.9605216345868468,False
workload_3371.cpp,xcu200-fsgd2104-2-e,10.0,1.11358,127,5,1,1,5,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,cyclic_64_1,block_4_1,block_32_1,cyclic_4_1,block_32_1,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,3.0,0.9503776933827487,False
workload_3372.cpp,xcu200-fsgd2104-2-e,10.0,1.10851,133,6,1,1,5,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_128_1,block_32_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,3.25,0.9402102987175004,False
workload_3374.cpp,xcu200-fsgd2104-2-e,10.0,0.11491,499,5,20,9,21,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_4_1,block_64_1,block_64_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,unroll_8,unroll_2,unroll_64,13.75,0.6187706944844903,False
workload_3375.cpp,xcu200-fsgd2104-2-e,10.0,1.11988,244,4,1,2,9,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_128_1,block_64_1,cyclic_8_1,block_128_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,4.0,0.9144120527877809,False
workload_3376.cpp,xcu200-fsgd2104-2-e,10.0,0.11012,617,8,22,8,20,cyclic_8_1,cyclic_128_1,cyclic_32_1,cyclic_64_1,cyclic_32_1,block_4_1,cyclic_2_1,block_2_1,block_32_1,cyclic_16_1,cyclic_32_1,cyclic_64_1,block_128_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,14.5,0.5835462991236056,False
workload_3377.cpp,xcu200-fsgd2104-2-e,10.0,2.17496,168,6,1,1,5,cyclic_64_1,cyclic_4_1,cyclic_32_1,block_16_1,cyclic_4_1,block_4_1,block_16_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline,3.25,0.9198507052930838,False
workload_3378.cpp,xcu200-fsgd2104-2-e,10.0,0.06973,476,5,41,13,29,cyclic_64_1,cyclic_16_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,block_4_1,block_64_1,cyclic_64_1,cyclic_4_1,cyclic_16_1,block_16_1,cyclic_128_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_64,22.0,0.2993521489870238,False
workload_3379.cpp,xcu200-fsgd2104-2-e,10.0,1.12246,168,8,1,1,5,cyclic_8_1,cyclic_128_1,block_2_1,cyclic_32_1,block_4_1,block_4_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,3.75,0.9222255495302184,False
workload_3380.cpp,xcu200-fsgd2104-2-e,10.0,1.1245,163,2,1,1,5,cyclic_16_1,cyclic_16_1,cyclic_32_1,cyclic_64_1,block_8_1,block_4_1,block_16_1,cyclic_4_1,block_16_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.25,0.9813147541892696,False
workload_3382.cpp,xcu200-fsgd2104-2-e,10.0,0.07183,455,8,22,9,20,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_32_1,block_32_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_128_1,block_128_1,cyclic_8_1,cyclic_32_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_8,14.75,0.5720624827059971,False
workload_3383.cpp,xcu200-fsgd2104-2-e,10.0,1.12758,136,5,1,1,4,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_8_1,block_4_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,2.75,0.9604604479499731,False
workload_3384.cpp,xcu200-fsgd2104-2-e,10.0,1.1226,201,3,1,2,7,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_64_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,3.25,0.9399848227733946,False
workload_3386.cpp,xcu200-fsgd2104-2-e,10.0,0.14134,250,3,21,8,17,cyclic_16_1,cyclic_4_1,cyclic_32_1,block_8_1,cyclic_32_1,block_4_1,block_16_1,cyclic_4_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline,12.25,0.692828674880889,False
workload_3387.cpp,xcu200-fsgd2104-2-e,10.0,0.55485,816,3,1,9,16,block_2_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,block_4_1,cyclic_4_1,block_16_1,cyclic_32_1,block_16_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_32,pipeline,7.25,0.8275594411229539,False
workload_3388.cpp,xcu200-fsgd2104-2-e,10.0,1.12285,106,4,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.25,0.9813422150170642,False
workload_3390.cpp,xcu200-fsgd2104-2-e,10.0,0.07766,662,5,41,13,30,cyclic_16_1,cyclic_128_1,cyclic_32_1,block_16_1,cyclic_128_1,block_4_1,block_16_1,cyclic_4_1,block_32_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline,22.25,0.2920138795859868,False
workload_3391.cpp,xcu200-fsgd2104-2-e,10.0,1.11798,369,4,1,3,10,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_32_1,block_8_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_128_1,block_2_1,cyclic_2_1,cyclic_128_1,complete_1,unroll_16,pipeline,unroll_64,pipeline_1,4.5,0.8993201124213459,False
workload_3392.cpp,xcu200-fsgd2104-2-e,10.0,1.12285,139,4,1,1,5,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_32_1,block_4_1,block_4_1,cyclic_4_1,block_128_1,block_64_1,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.75,0.9605376028036743,False
workload_3393.cpp,xcu200-fsgd2104-2-e,10.0,0.292,296,4,1,4,11,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_16_1,block_8_1,block_4_1,block_16_1,block_128_1,block_64_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,complete_1,pipeline_1,unroll_8,unroll_2,pipeline_1,5.0,0.8970129370137349,False
workload_3394.cpp,xcu200-fsgd2104-2-e,10.0,2.14826,120,2,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_32_1,block_16_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline,2.0,0.9621411276670148,False
workload_3395.cpp,xcu200-fsgd2104-2-e,10.0,0.14062,387,6,21,8,19,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,block_8_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,13.5,0.6307918868929581,False
