Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,Array_15,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Area,Weight,is_pareto
workload_2613.cpp,xczu7ev-ffvc1156-2-e,3.33,4.995e-05,933,53,2,15,48,cyclic_16_1,cyclic_512_1,cyclic_128_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_2_1,block_64_1,block_2_1,block_8_1,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_4,29.5,0.6229774209833734,False
workload_2614.cpp,xczu7ev-ffvc1156-2-e,3.33,4.995e-05,1029,45,5,26,54,cyclic_16_1,cyclic_512_1,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_512_1,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_8,32.5,0.5349589820006924,False
workload_2615.cpp,xczu7ev-ffvc1156-2-e,3.33,0.71909352,1029,15,1,23,52,cyclic_512_1,cyclic_512_1,block_4_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,block_512_1,block_256_1,cyclic_32_1,block_256_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,block_8_1,unroll_4,unroll,unroll_4,22.75,0.1623000019988306,False
workload_2616.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00185148,1069,17,7,15,24,cyclic_256_1,block_64_1,cyclic_256_1,block_128_1,cyclic_2_1,cyclic_16_1,block_256_1,block_256_1,cyclic_2_1,cyclic_128_1,block_2_1,block_2_1,cyclic_2_1,complete_1,block_4_1,pipeline_1,unroll,pipeline,15.75,0.8590482912096205,False
workload_2617.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2836161,1071,17,1,7,19,cyclic_256_1,cyclic_512_1,block_1024_1,cyclic_8_1,block_4_1,cyclic_4_1,block_4_1,block_2_1,block_32_1,block_128_1,block_2_1,cyclic_32_1,block_8_1,block_8_1,block_4_1,unroll_2,unroll,unroll_4,11.0,0.6030208221987093,False
workload_2618.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00140526,1218,14,29,27,36,cyclic_256_1,cyclic_256_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_64_1,block_256_1,block_256_1,block_512_1,block_256_1,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,pipeline_1,unroll,pipeline_1,26.5,0.672581734672801,False
workload_2619.cpp,xczu7ev-ffvc1156-2-e,3.33,0.19476504,1287,18,1,10,23,cyclic_256_1,cyclic_512_1,cyclic_256_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_64_1,cyclic_64_1,block_128_1,cyclic_512_1,cyclic_8_1,cyclic_2_1,complete_1,block_8_1,unroll_2,unroll,unroll_4,13.0,0.6562911970212372,False
workload_2620.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0675323999999999,1308,17,1,6,18,cyclic_256_1,block_32_1,block_4_1,cyclic_1024_1,block_2_1,cyclic_16_1,cyclic_2_1,block_256_1,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,block_8_1,unroll_2,unroll,pipeline,10.5,0.8528656335375437,False
workload_2621.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0661471199999999,1352,14,1,9,21,cyclic_256_1,cyclic_512_1,block_4_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,block_512_1,block_256_1,block_2_1,block_256_1,block_4_1,cyclic_16_1,cyclic_4_1,complete_1,cyclic_8_1,unroll_2,unroll,pipeline_1,11.25,0.8351927009250911,False
workload_2622.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7228764,1392,16,1,10,21,cyclic_256_1,cyclic_2_1,cyclic_256_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_4_1,block_64_1,block_512_1,block_256_1,cyclic_512_1,cyclic_16_1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll,unroll_4,12.0,0.24494038130552337,False
workload_2623.cpp,xczu7ev-ffvc1156-2-e,3.33,4.995e-05,1400,49,21,48,86,cyclic_16_1,cyclic_8_1,block_64_1,block_8_1,cyclic_4_1,block_64_1,cyclic_4_1,block_2_1,cyclic_128_1,block_128_1,block_2_1,cyclic_4_1,complete_1,cyclic_8_1,block_2_1,pipeline_1,unroll_2,unroll_4,51.0,0.171258863743074,False
workload_2624.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00117216,1509,14,29,31,41,cyclic_256_1,cyclic_512_1,cyclic_256_1,cyclic_8_1,cyclic_128_1,cyclic_256_1,cyclic_2_1,block_256_1,cyclic_128_1,block_128_1,cyclic_512_1,block_2_1,cyclic_2_1,complete_1,block_4_1,pipeline_1,unroll,pipeline,28.75,0.6372655385756849,False
workload_2626.cpp,xczu7ev-ffvc1156-2-e,3.33,4.995e-05,1725,67,12,49,83,cyclic_4_1,block_32_1,cyclic_128_1,cyclic_1024_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_2_1,block_2_1,block_128_1,block_2_1,cyclic_64_1,block_8_1,block_8_1,cyclic_2_1,pipeline,unroll_2,unroll_4,52.75,0.15281164344442394,False
workload_2627.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00422244,1737,15,3,19,40,cyclic_256_1,cyclic_2_1,block_1024_1,cyclic_1024_1,block_2_1,block_128_1,cyclic_4_1,block_256_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_64_1,block_8_1,cyclic_4_1,block_8_1,pipeline_1,unroll,pipeline,19.25,0.7923384217176498,False
workload_2628.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0052946999999999,2155,15,3,14,24,cyclic_256_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_256_1,block_256_1,block_256_1,block_32_1,block_256_1,block_8_1,cyclic_8_1,cyclic_2_1,block_8_1,block_2_1,pipeline_1,unroll,pipeline,14.0,0.887877588926823,False
workload_2629.cpp,xczu7ev-ffvc1156-2-e,3.33,0.25942032,2569,16,3,20,66,cyclic_256_1,cyclic_8_1,cyclic_256_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_2_1,block_512_1,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,unroll,unroll,unroll_4,26.25,0.3501739777148315,False
workload_2630.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7202124,2784,16,1,6,16,cyclic_4_1,block_32_1,cyclic_128_1,cyclic_8_1,cyclic_128_1,cyclic_64_1,block_256_1,block_2_1,cyclic_2_1,block_256_1,block_2_1,cyclic_2_1,block_8_1,complete_1,cyclic_2_1,unroll_4,unroll,unroll_8,9.75,0.26605675867306233,False
workload_2631.cpp,xczu7ev-ffvc1156-2-e,3.33,4.995e-05,2796,22,19,37,78,cyclic_512_1,cyclic_8_1,cyclic_256_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_256_1,block_2_1,cyclic_2_1,cyclic_128_1,block_2_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,pipeline,unroll_2,pipeline,39.0,0.3720520359102133,False
workload_2632.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00356976,3212,20,3,14,31,cyclic_512_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_32_1,block_2_1,block_256_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_2_1,cyclic_4_1,block_8_1,block_8_1,pipeline,unroll,unroll,17.0,0.8338355985051986,False
workload_2633.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0035830799999999,3313,15,3,25,53,cyclic_512_1,cyclic_8_1,cyclic_64_1,cyclic_8_1,block_2_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_128_1,block_2_1,cyclic_8_1,cyclic_8_1,block_8_1,block_4_1,pipeline_1,unroll,unroll,24.0,0.7110125931085323,False
workload_2637.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00400932,170,22,5,7,9,cyclic_16_1,cyclic_8_1,block_64_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_256_1,cyclic_128_1,block_128_1,block_2_1,cyclic_16_1,complete_1,cyclic_8_1,block_4_1,pipeline,unroll,unroll_4,10.75,0.9532632457469306,False
workload_2638.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00206127,175,25,10,8,11,cyclic_16_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,cyclic_4_1,cyclic_16_1,block_4_1,block_256_1,cyclic_2_1,block_128_1,block_2_1,cyclic_32_1,cyclic_8_1,block_8_1,block_4_1,pipeline_1,unroll,unroll,13.5,0.9017254633547206,False
workload_2639.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7019706600000001,187,20,1,5,13,cyclic_16_1,block_32_1,cyclic_128_1,cyclic_8_1,block_2_1,cyclic_128_1,cyclic_8_1,block_2_1,block_32_1,block_16_1,block_2_1,cyclic_8_1,block_8_1,complete_1,block_8_1,unroll_2,unroll,unroll_4,9.75,0.27780222045660813,False
workload_2640.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7055937000000001,193,31,1,3,10,cyclic_64_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_4_1,block_64_1,block_2_1,block_256_1,cyclic_512_1,cyclic_32_1,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll,unroll_4,11.25,0.2619754199163842,False
workload_2641.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00527805,194,16,3,8,11,cyclic_4_1,cyclic_512_1,cyclic_128_1,cyclic_1024_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_128_1,cyclic_2_1,block_16_1,block_2_1,cyclic_128_1,cyclic_4_1,complete_1,block_2_1,pipeline_1,unroll,unroll_8,9.5,0.9796482542861231,False
workload_2642.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0059607,213,20,3,14,20,cyclic_16_1,block_1024_1,cyclic_2_1,cyclic_8_1,block_4_1,block_64_1,block_2_1,block_256_1,cyclic_128_1,block_256_1,cyclic_512_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_8_1,pipeline_1,unroll,pipeline_1,14.25,0.8822343010100854,False
workload_2643.cpp,xczu7ev-ffvc1156-2-e,3.33,0.05003658,232,20,1,4,19,cyclic_16_1,cyclic_2_1,cyclic_256_1,cyclic_1024_1,block_2_1,block_128_1,block_256_1,block_256_1,block_2_1,block_256_1,cyclic_512_1,block_8_1,cyclic_4_1,complete_1,block_8_1,unroll_2,unroll,pipeline,11.0,0.8635383994995826,False
workload_2644.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7068924,278,21,1,3,7,cyclic_16_1,cyclic_2_1,block_64_1,cyclic_1024_1,block_2_1,cyclic_4_1,cyclic_8_1,block_64_1,cyclic_2_1,block_256_1,block_4_1,cyclic_32_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll,unroll_8,8.0,0.29081522351950606,False
workload_2645.cpp,xczu7ev-ffvc1156-2-e,3.33,0.707958,329,19,1,5,18,cyclic_16_1,block_2_1,cyclic_256_1,cyclic_8_1,cyclic_128_1,block_64_1,block_2_1,block_256_1,block_512_1,block_256_1,cyclic_512_1,cyclic_512_1,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,unroll,unroll_4,10.75,0.2651114365185549,False
workload_2646.cpp,xczu7ev-ffvc1156-2-e,3.33,0.04803858,394,17,1,13,26,cyclic_256_1,block_32_1,cyclic_256_1,block_128_1,cyclic_2_1,cyclic_16_1,block_256_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_512_1,block_2_1,block_8_1,complete_1,block_4_1,unroll_16,unroll,pipeline,14.25,0.817577449633971,False
workload_2647.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00270063,665,18,14,14,25,cyclic_256_1,cyclic_512_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_64_1,cyclic_64_1,block_128_1,cyclic_512_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,pipeline_1,unroll,pipeline_1,17.75,0.8211703999604876,False
workload_2648.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00161172,730,15,14,21,32,cyclic_256_1,cyclic_512_1,cyclic_256_1,cyclic_32_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_128_1,block_128_1,cyclic_512_1,block_2_1,cyclic_2_1,complete_1,block_4_1,pipeline,unroll,unroll_4,20.5,0.7732496112937175,False
workload_2649.cpp,xczu7ev-ffvc1156-2-e,3.33,0.06506487,770,14,1,20,36,cyclic_512_1,cyclic_512_1,block_1024_1,cyclic_16_1,cyclic_64_1,cyclic_64_1,block_512_1,block_256_1,block_2_1,block_256_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,block_2_1,unroll_2,unroll,pipeline_1,17.75,0.7329854628892243,False
workload_2650.cpp,xczu7ev-ffvc1156-2-e,3.33,0.28725912,787,15,1,11,39,cyclic_512_1,cyclic_2_1,block_4_1,cyclic_8_1,block_4_1,block_64_1,cyclic_4_1,block_256_1,cyclic_16_1,block_256_1,block_2_1,cyclic_512_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll,unroll_4,16.5,0.5005789326037631,False
workload_2651.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00292374,980,14,29,47,70,cyclic_512_1,cyclic_512_1,block_4_1,cyclic_16_1,cyclic_64_1,block_128_1,block_512_1,block_256_1,cyclic_16_1,block_256_1,block_4_1,cyclic_64_1,cyclic_4_1,block_8_1,cyclic_8_1,pipeline_1,unroll,pipeline_1,40.0,0.3503671196851267,False
workload_2652.cpp,xczu7ev-ffvc1156-2-e,3.33,4.995e-05,996,45,5,25,42,cyclic_16_1,cyclic_512_1,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_512_1,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,pipeline,29.25,0.6306710592509612,False
workload_2653.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00225774,1061,14,29,22,32,cyclic_256_1,cyclic_512_1,block_4_1,cyclic_16_1,cyclic_64_1,cyclic_64_1,block_512_1,block_256_1,block_2_1,block_256_1,block_2_1,cyclic_16_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,unroll,unroll_4,24.25,0.7083386722618898,False
workload_2654.cpp,xczu7ev-ffvc1156-2-e,3.33,0.72413514,1155,16,1,11,27,cyclic_512_1,cyclic_8_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_128_1,block_2_1,cyclic_8_1,cyclic_8_1,complete_1,block_4_1,unroll_2,unroll,unroll,13.75,0.22936907114611257,False
workload_2655.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10555434,1175,21,1,7,21,cyclic_256_1,block_2_1,block_64_1,cyclic_8_1,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_256_1,block_512_1,block_256_1,cyclic_512_1,cyclic_512_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll,unroll_8,12.5,0.7596096975857922,False
workload_2656.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7235157600000001,1255,16,1,19,33,cyclic_512_1,cyclic_512_1,cyclic_64_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,block_512_1,block_256_1,block_2_1,block_256_1,block_2_1,cyclic_8_1,cyclic_8_1,complete_1,block_4_1,unroll_2,unroll,unroll,17.25,0.20112544519160092,False
workload_2657.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0675323999999999,1352,16,1,7,18,cyclic_256_1,block_32_1,block_4_1,cyclic_512_1,block_2_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,block_8_1,unroll_2,unroll,pipeline,10.5,0.8528656335375437,False
workload_2658.cpp,xczu7ev-ffvc1156-2-e,3.33,0.28725912,1465,19,1,8,22,cyclic_256_1,cyclic_512_1,cyclic_128_1,cyclic_16_1,block_16_1,cyclic_64_1,cyclic_4_1,block_256_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_16_1,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll,unroll_4,12.5,0.573399164033578,False
workload_2659.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00117216,1469,14,29,31,41,cyclic_256_1,cyclic_512_1,cyclic_256_1,cyclic_8_1,cyclic_128_1,cyclic_256_1,cyclic_2_1,block_256_1,cyclic_128_1,block_128_1,block_2_1,block_2_1,cyclic_2_1,complete_1,block_4_1,pipeline_1,unroll,pipeline,28.75,0.6372655385756849,False
workload_2660.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00117216,1490,14,29,31,41,cyclic_256_1,cyclic_512_1,cyclic_256_1,cyclic_4_1,cyclic_128_1,cyclic_256_1,block_4_1,block_256_1,cyclic_128_1,block_128_1,cyclic_512_1,block_2_1,cyclic_2_1,complete_1,block_4_1,pipeline,unroll,pipeline,28.75,0.6372655385756849,False
workload_2661.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0035964,1692,15,3,19,33,cyclic_256_1,cyclic_8_1,cyclic_2_1,block_8_1,block_2_1,block_64_1,block_2_1,block_256_1,cyclic_128_1,block_64_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_2_1,pipeline_1,unroll,unroll_4,17.5,0.8246530781496091,False
workload_2662.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00356976,1740,15,3,11,21,cyclic_256_1,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_128_1,block_2_1,cyclic_16_1,cyclic_2_1,block_8_1,block_8_1,pipeline,unroll,unroll_4,12.5,0.9190886342830417,False
workload_2663.cpp,xczu7ev-ffvc1156-2-e,3.33,0.71774154,1742,15,1,19,50,cyclic_512_1,block_32_1,cyclic_128_1,cyclic_8_1,cyclic_128_1,cyclic_4_1,block_256_1,block_2_1,cyclic_128_1,block_256_1,cyclic_512_1,cyclic_2_1,block_8_1,complete_1,cyclic_2_1,unroll_4,unroll,unroll_4,21.25,0.1733127790021447,False
workload_2664.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00422244,1900,15,3,19,40,cyclic_256_1,block_16_1,block_8_1,cyclic_1024_1,block_2_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_64_1,block_8_1,complete_1,block_8_1,pipeline_1,unroll,unroll,19.25,0.7923384217176498,False
workload_2665.cpp,xczu7ev-ffvc1156-2-e,3.33,0.72138789,2092,15,1,20,35,cyclic_512_1,cyclic_512_1,cyclic_128_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,block_2_1,block_256_1,block_8_1,block_256_1,cyclic_512_1,cyclic_512_1,cyclic_4_1,complete_1,block_2_1,unroll_2,unroll,unroll_8,17.75,0.19820659012011516,False
workload_2666.cpp,xczu7ev-ffvc1156-2-e,3.33,4.329e-05,2280,24,11,35,64,cyclic_256_1,cyclic_8_1,cyclic_256_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,block_2_1,block_128_1,block_2_1,block_2_1,cyclic_2_1,block_8_1,block_4_1,pipeline_1,unroll_2,unroll,33.5,0.5074200807479452,False
workload_2667.cpp,xczu7ev-ffvc1156-2-e,3.33,4.329e-05,2301,22,18,49,76,cyclic_256_1,cyclic_8_1,cyclic_256_1,cyclic_8_1,cyclic_2_1,cyclic_256_1,block_4_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,pipeline,unroll_2,unroll,41.25,0.32452527443318646,False
workload_2668.cpp,xczu7ev-ffvc1156-2-e,3.33,4.995e-05,2796,22,19,44,87,cyclic_512_1,cyclic_8_1,cyclic_256_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_256_1,block_2_1,cyclic_2_1,block_64_1,block_2_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,pipeline,unroll_2,unroll_8,43.0,0.29071198855955876,False
workload_2669.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00271728,3191,17,3,21,35,cyclic_512_1,cyclic_512_1,cyclic_32_1,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_2_1,block_256_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_8_1,cyclic_8_1,block_8_1,block_4_1,pipeline,unroll,pipeline,19.0,0.798582865958434,False
workload_2670.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0052946999999999,3212,16,3,14,30,cyclic_512_1,block_32_1,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_4_1,block_256_1,block_2_1,cyclic_2_1,block_256_1,block_8_1,cyclic_8_1,cyclic_2_1,block_8_1,block_2_1,pipeline_1,unroll,pipeline,15.75,0.8548360172990483,False
workload_2671.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00444222,3367,15,3,22,37,cyclic_512_1,cyclic_512_1,cyclic_128_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_2_1,block_64_1,cyclic_256_1,cyclic_32_1,cyclic_2_1,block_8_1,block_2_1,pipeline,unroll,unroll_4,19.25,0.7920781758146527,False
workload_2672.cpp,xczu7ev-ffvc1156-2-e,3.33,4.995e-05,3412,24,9,36,64,cyclic_512_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_2_1,block_64_1,block_2_1,block_2_1,cyclic_2_1,cyclic_128_1,block_2_1,block_128_1,cyclic_4_1,block_8_1,block_8_1,pipeline,unroll_2,unroll,33.25,0.5142204675818469,False
workload_2677.cpp,xczu7ev-ffvc1156-2-e,3.33,0.18027288,159,22,1,3,8,cyclic_16_1,cyclic_512_1,block_64_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_256_1,cyclic_128_1,block_128_1,block_2_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_2,unroll,unroll_4,8.5,0.7597071044877588,False
workload_2678.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00357975,165,22,7,7,10,cyclic_16_1,cyclic_8_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_4_1,block_256_1,cyclic_4_1,block_128_1,block_2_1,cyclic_32_1,cyclic_8_1,block_8_1,block_4_1,pipeline,unroll,unroll,11.5,0.9385206065475455,False
workload_2679.cpp,xczu7ev-ffvc1156-2-e,3.33,0.05190138,167,20,1,3,8,cyclic_4_1,block_64_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_256_1,block_2_1,cyclic_2_1,block_256_1,block_2_1,cyclic_2_1,block_8_1,complete_1,cyclic_2_1,unroll_4,unroll,pipeline,8.0,0.9317433632517133,False
workload_2680.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00206127,167,25,10,8,11,cyclic_16_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,cyclic_4_1,cyclic_16_1,block_4_1,block_256_1,cyclic_2_1,block_256_1,block_2_1,cyclic_32_1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,unroll,unroll,13.5,0.9017254633547206,False
workload_2681.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09097893,176,24,3,4,9,cyclic_16_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,block_256_1,cyclic_2_1,block_128_1,block_2_1,cyclic_32_1,cyclic_8_1,block_8_1,block_4_1,unroll_2,unroll,unroll_8,10.0,0.8375692917325684,False
workload_2682.cpp,xczu7ev-ffvc1156-2-e,3.33,0.70474122,185,23,1,4,10,cyclic_16_1,cyclic_512_1,cyclic_128_1,cyclic_16_1,block_2_1,cyclic_64_1,block_256_1,block_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_16_1,cyclic_2_1,complete_1,block_4_1,unroll_2,unroll,unroll_4,9.5,0.27840446797827356,False
workload_2683.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7055937000000001,186,21,1,2,7,cyclic_16_1,block_32_1,cyclic_128_1,cyclic_1024_1,block_2_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_2_1,block_64_1,block_2_1,cyclic_32_1,cyclic_2_1,complete_1,block_8_1,unroll_2,unroll,unroll_4,7.75,0.29393485262871455,False
workload_2684.cpp,xczu7ev-ffvc1156-2-e,3.33,0.27074232,194,20,1,4,18,cyclic_16_1,cyclic_2_1,block_1024_1,cyclic_8_1,block_4_1,block_64_1,cyclic_4_1,block_64_1,block_2_1,block_256_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll,unroll_4,10.75,0.6205071548016281,False
workload_2685.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0033633,217,19,10,18,25,cyclic_16_1,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_128_1,block_64_1,block_2_1,block_128_1,block_512_1,block_16_1,cyclic_512_1,cyclic_128_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,unroll,pipeline_1,18.0,0.8158385785881248,False
workload_2686.cpp,xczu7ev-ffvc1156-2-e,3.33,0.05003658,217,20,1,4,19,cyclic_16_1,cyclic_2_1,cyclic_256_1,cyclic_8_1,block_2_1,block_128_1,block_256_1,block_256_1,block_2_1,block_256_1,cyclic_512_1,block_8_1,cyclic_4_1,complete_1,block_8_1,unroll_2,unroll,pipeline,11.0,0.8635383994995826,False
workload_2687.cpp,xczu7ev-ffvc1156-2-e,3.33,0.00423576,218,20,3,14,20,cyclic_16_1,block_1024_1,cyclic_2_1,cyclic_8_1,block_2_1,block_64_1,block_2_1,cyclic_2_1,block_8_1,block_256_1,cyclic_512_1,block_128_1,cyclic_4_1,block_8_1,block_8_1,pipeline,unroll,unroll,14.25,0.8844074878783498,False
workload_2688.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7064661600000001,218,22,1,5,11,cyclic_16_1,cyclic_512_1,block_2_1,cyclic_16_1,cyclic_64_1,cyclic_64_1,block_256_1,block_256_1,block_2_1,block_256_1,block_2_1,block_8_1,cyclic_4_1,complete_1,block_8_1,unroll_2,unroll,unroll_4,9.75,0.27507318527294683,False
workload_2689.cpp,xczu7ev-ffvc1156-2-e,3.33,0.707958,327,19,1,5,18,cyclic_16_1,block_2_1,cyclic_256_1,cyclic_8_1,cyclic_128_1,block_64_1,block_2_1,block_256_1,block_512_1,block_512_1,cyclic_512_1,cyclic_512_1,cyclic_8_1,cyclic_4_1,block_4_1,unroll_2,unroll,unroll_4,10.75,0.2651114365185549,False
workload_2690.cpp,xczu7ev-ffvc1156-2-e,3.33,0.04803858,360,17,1,13,26,cyclic_256_1,block_32_1,cyclic_256_1,block_128_1,cyclic_2_1,cyclic_16_1,block_256_1,block_256_1,cyclic_2_1,cyclic_128_1,block_2_1,block_2_1,cyclic_8_1,complete_1,block_4_1,unroll_16,unroll,pipeline,14.25,0.817577449633971,False
