Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Area,Weight,is_pareto
workload_2322.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_256_1,complete_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,25.0,1.0,True
workload_2323.cpp,xczu7ev-ffvc1156-2-e,3.33,5.54453991,571,1,2,2,29,cyclic_8_1,cyclic_64_1,complete_1,unroll_16,unroll_2,pipeline,pipeline,pipeline,8.5,0.8397605280611677,False
workload_2324.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,571,1,11,12,36,cyclic_16_1,cyclic_4_1,complete_1,unroll_4,unroll_2,pipeline,pipeline,pipeline,15.0,0.7250658341589845,False
workload_2325.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_256_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2326.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_64_1,block_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2327.cpp,xczu7ev-ffvc1156-2-e,3.33,5.45588199,571,1,2,9,29,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline,pipeline,10.25,0.8065841836010968,False
workload_2328.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,571,1,1,2,28,cyclic_4_1,cyclic_64_1,complete_1,unroll_4,pipeline,pipeline,pipeline,unroll,8.0,1.0,True
workload_2329.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,37,32,57,cyclic_256_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll,31.75,0.3766634868265619,False
workload_2330.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,571,1,11,12,36,cyclic_64_1,cyclic_4_1,complete_1,unroll_4,unroll_2,pipeline,pipeline,unroll,15.0,0.7250658341589845,False
workload_2331.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_64_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2332.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_16_1,complete_1,complete_1,pipeline,unroll_4,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2333.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_16_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2334.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,571,1,1,2,28,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,pipeline,pipeline,unroll,8.0,1.0,True
workload_2335.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_512_1,cyclic_64_1,complete_1,unroll_4,pipeline,pipeline,pipeline,unroll,25.0,1.0,True
workload_2336.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,571,1,11,12,36,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline,pipeline,unroll,15.0,0.7250658341589845,False
workload_2337.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,571,1,11,12,36,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline,pipeline,unroll,15.0,0.7250658341589845,False
workload_2338.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,571,1,11,12,36,cyclic_64_1,cyclic_4_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,unroll,15.0,0.7250658341589845,False
workload_2339.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,571,1,1,2,28,cyclic_4_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,8.0,1.0,True
workload_2340.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2341.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,571,1,27,24,48,cyclic_16_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,25.0,1.0,True
workload_2344.cpp,xczu7ev-ffvc1156-2-e,3.33,10.87136442,155,3,1,1,2,cyclic_16_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll,1.75,0.9684159988135073,False
workload_2345.cpp,xczu7ev-ffvc1156-2-e,3.33,19.972760580000003,155,1,1,1,5,block_2_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll,2.0,0.9012988651521059,False
workload_2346.cpp,xczu7ev-ffvc1156-2-e,3.33,7.96771098,155,1,1,1,2,cyclic_64_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_16,unroll,1.25,0.9940823127736621,False
workload_2347.cpp,xczu7ev-ffvc1156-2-e,3.33,11.25700506,155,1,1,1,1,block_2_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline,unroll_8,pipeline,1.0,0.9762319833200326,False
workload_2348.cpp,xczu7ev-ffvc1156-2-e,3.33,7.80243642,155,1,1,1,3,cyclic_64_1,cyclic_4_1,complete_1,unroll_16,pipeline,pipeline,unroll_64,unroll,1.5,1.0,True
workload_2349.cpp,xczu7ev-ffvc1156-2-e,3.33,7.80243642,155,1,1,1,3,cyclic_64_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,unroll,1.5,1.0,True
workload_2350.cpp,xczu7ev-ffvc1156-2-e,3.33,8.23890618,155,2,1,1,3,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_64,unroll,1.75,0.9819052987061111,False
workload_2351.cpp,xczu7ev-ffvc1156-2-e,3.33,8.23890618,155,1,1,2,4,cyclic_8_1,block_128_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_64,unroll,2.0,0.9762352559944496,False
workload_2352.cpp,xczu7ev-ffvc1156-2-e,3.33,10.92645594,155,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_32,unroll,1.0,0.9788677494583803,False
workload_2353.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,377,1,27,24,48,cyclic_16_1,block_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2354.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,377,1,27,24,48,cyclic_16_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline,pipeline,unroll,25.0,1.0,True
workload_2355.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,380,1,27,24,48,cyclic_256_1,block_256_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2356.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,383,1,27,24,48,cyclic_16_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2357.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,386,1,27,24,48,cyclic_16_1,complete_1,complete_1,unroll_4,pipeline,pipeline,pipeline,unroll,25.0,1.0,True
workload_2358.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,391,1,27,24,48,cyclic_64_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2359.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,391,1,27,24,48,cyclic_256_1,complete_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,unroll,25.0,1.0,True
workload_2360.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,391,1,27,24,48,cyclic_256_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2361.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,394,1,1,2,28,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,8.0,1.0,True
workload_2362.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,394,1,1,2,28,cyclic_4_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline,pipeline,unroll,8.0,1.0,True
workload_2363.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,401,1,11,12,36,cyclic_256_1,cyclic_4_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline,pipeline,15.0,0.7250658341589845,False
workload_2364.cpp,xczu7ev-ffvc1156-2-e,3.33,4.58976231,401,1,45,37,64,cyclic_32_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,unroll,36.75,0.27086090234822535,False
workload_2365.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,401,1,11,12,36,cyclic_16_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline,15.0,0.7250658341589845,False
workload_2366.cpp,xczu7ev-ffvc1156-2-e,3.33,4.58976231,404,1,45,37,64,cyclic_512_1,block_2_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline,unroll,36.75,0.27086090234822535,False
workload_2367.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,407,1,1,2,28,cyclic_4_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,unroll,8.0,1.0,True
workload_2368.cpp,xczu7ev-ffvc1156-2-e,3.33,4.153292550000001,410,1,41,34,60,cyclic_16_1,block_4_1,complete_1,unroll_4,unroll_4,pipeline,pipeline,unroll,34.0,0.3259195869345358,False
workload_2369.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,410,1,1,2,28,cyclic_4_1,block_8_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline,unroll,8.0,1.0,True
workload_2370.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,410,1,1,5,29,cyclic_8_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,unroll,9.0,0.8361845886794458,False
workload_2371.cpp,xczu7ev-ffvc1156-2-e,3.33,3.74410215,424,1,1,2,29,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,8.25,0.8506020195585229,False
workload_2372.cpp,xczu7ev-ffvc1156-2-e,3.33,6.32200167,478,1,10,17,37,block_2_1,block_16_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline,unroll,16.25,0.6948135055891721,False
workload_2375.cpp,xczu7ev-ffvc1156-2-e,3.33,11.24336538,38,1,1,1,1,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,pipeline,unroll_8,unroll,1.0,0.9763406664876474,False
workload_2376.cpp,xczu7ev-ffvc1156-2-e,3.33,8.23890618,41,3,1,1,2,cyclic_16_1,block_8_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_64,unroll,1.75,0.9819052987061111,False
workload_2377.cpp,xczu7ev-ffvc1156-2-e,3.33,11.25018522,42,1,1,1,2,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,unroll_8,unroll,1.25,0.9741015464827195,False
workload_2378.cpp,xczu7ev-ffvc1156-2-e,3.33,7.857527940000001,56,1,1,1,2,cyclic_64_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_32,unroll,1.25,1.0,True
workload_2379.cpp,xczu7ev-ffvc1156-2-e,3.33,7.80243642,76,1,1,2,4,cyclic_64_1,block_64_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,unroll,2.0,0.977880648740147,False
workload_2380.cpp,xczu7ev-ffvc1156-2-e,3.33,9.111845700000002,160,1,1,4,6,cyclic_256_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline,unroll_64,unroll,3.0,0.9501937018592781,False
workload_2381.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,391,1,27,24,48,cyclic_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline,pipeline,pipeline,25.0,1.0,True
workload_2382.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,391,1,27,24,48,cyclic_16_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2383.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,391,1,27,24,48,cyclic_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2384.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,391,1,27,24,48,cyclic_32_1,block_16_1,complete_1,unroll_4,pipeline,pipeline,pipeline,unroll,25.0,1.0,True
workload_2385.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,394,1,27,24,48,cyclic_16_1,block_128_1,complete_1,unroll_8,pipeline,pipeline,pipeline,unroll,25.0,1.0,True
workload_2386.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,402,1,11,12,36,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline,unroll,15.0,0.7250658341589845,False
workload_2387.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,402,1,11,12,36,cyclic_64_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,15.0,0.7250658341589845,False
workload_2388.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,412,1,1,5,29,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,9.0,0.8361845886794458,False
workload_2389.cpp,xczu7ev-ffvc1156-2-e,3.33,4.153292550000001,416,1,41,34,60,cyclic_256_1,block_4_1,complete_1,pipeline_1,pipeline,pipeline,pipeline,unroll,34.0,0.3259195869345358,False
workload_2390.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,425,1,27,24,48,cyclic_256_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,25.0,1.0,True
workload_2391.cpp,xczu7ev-ffvc1156-2-e,3.33,3.74410215,428,1,1,2,29,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,8.25,0.8506020195585229,False
workload_2392.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,428,1,27,24,48,cyclic_32_1,block_8_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2393.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,428,1,27,24,48,cyclic_16_1,complete_1,complete_1,unroll_2,pipeline,pipeline,pipeline,unroll,25.0,1.0,True
workload_2394.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,431,1,27,24,48,cyclic_16_1,cyclic_128_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2395.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,431,1,27,24,48,cyclic_64_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,25.0,1.0,True
workload_2396.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,431,1,27,24,48,cyclic_256_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,pipeline,25.0,1.0,True
workload_2397.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,434,1,27,24,48,cyclic_256_1,cyclic_8_1,complete_1,pipeline_1,pipeline,pipeline,pipeline,pipeline,25.0,1.0,True
workload_2398.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,443,1,37,32,57,cyclic_16_1,complete_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline_1,unroll,31.75,0.3766634868265619,False
workload_2399.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,446,1,1,2,28,cyclic_4_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll,8.0,1.0,True
workload_2400.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,450,1,1,2,28,cyclic_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,8.0,1.0,True
workload_2401.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,450,1,1,2,28,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,8.0,1.0,True
workload_2402.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,450,1,11,12,36,cyclic_16_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,15.0,0.7250658341589845,False
workload_2403.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,450,1,1,2,28,cyclic_4_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,8.0,1.0,True
workload_2404.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,453,1,1,5,29,cyclic_8_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,unroll,9.0,0.8361845886794458,False
workload_2405.cpp,xczu7ev-ffvc1156-2-e,3.33,4.153292550000001,453,1,41,34,60,cyclic_256_1,block_4_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,34.0,0.3259195869345358,False
workload_2406.cpp,xczu7ev-ffvc1156-2-e,3.33,4.58976231,456,1,18,16,43,block_2_1,block_8_1,complete_1,pipeline_1,pipeline,pipeline,pipeline,unroll,19.5,0.6449393079289947,False
workload_2407.cpp,xczu7ev-ffvc1156-2-e,3.33,3.74410215,465,1,1,2,31,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,unroll,8.75,0.8409321977415054,False
workload_2408.cpp,xczu7ev-ffvc1156-2-e,3.33,4.58976231,491,1,18,16,43,block_2_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline,unroll,19.5,0.6449393079289947,False
workload_2409.cpp,xczu7ev-ffvc1156-2-e,3.33,6.32200167,506,1,7,15,35,block_2_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline,pipeline,14.5,0.7256157096958846,False
workload_2410.cpp,xczu7ev-ffvc1156-2-e,3.33,4.61022183,515,1,29,26,54,block_2_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline_1,unroll,27.5,0.4865563614875996,False
workload_2412.cpp,xczu7ev-ffvc1156-2-e,3.33,7.80243642,567,1,1,1,3,cyclic_64_1,block_8_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,unroll,1.5,1.0,True
workload_2413.cpp,xczu7ev-ffvc1156-2-e,3.33,11.24336538,567,1,1,1,1,cyclic_2_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline,unroll_8,unroll,1.0,0.9763406664876474,False
workload_2414.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,567,1,27,24,48,cyclic_128_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline,pipeline,pipeline,25.0,1.0,True
workload_2415.cpp,xczu7ev-ffvc1156-2-e,3.33,10.86454458,567,1,1,1,3,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll,1.5,0.9729537816755806,False
workload_2416.cpp,xczu7ev-ffvc1156-2-e,3.33,221.83629498,567,3,1,1,2,cyclic_16_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll,1.75,0.10157472880649544,False
workload_2417.cpp,xczu7ev-ffvc1156-2-e,3.33,9.111845700000002,567,1,1,2,3,cyclic_64_1,cyclic_32_1,complete_1,unroll_4,pipeline,pipeline,unroll_64,unroll,1.75,0.9780982852102452,False
workload_2418.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,567,1,1,2,28,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,pipeline,8.0,1.0,True
workload_2419.cpp,xczu7ev-ffvc1156-2-e,3.33,5.564999429999999,567,2,3,4,33,cyclic_4_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline,unroll,10.5,0.8014952759180884,False
workload_2420.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,567,1,27,24,48,cyclic_64_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2421.cpp,xczu7ev-ffvc1156-2-e,3.33,9.111845700000002,568,1,1,1,3,cyclic_64_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline,unroll_64,unroll,1.5,0.9836046608110462,False
workload_2422.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,567,1,27,24,48,cyclic_64_1,cyclic_128_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,25.0,1.0,True
workload_2423.cpp,xczu7ev-ffvc1156-2-e,3.33,7.857527940000001,568,1,1,1,2,cyclic_64_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_32,unroll,1.25,1.0,True
workload_2424.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,568,1,1,5,29,cyclic_8_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,9.0,0.8361845886794458,False
workload_2425.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,568,1,11,12,36,cyclic_16_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,15.0,0.7250658341589845,False
workload_2426.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,568,1,1,2,28,cyclic_4_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline,pipeline,unroll,8.0,1.0,True
workload_2427.cpp,xczu7ev-ffvc1156-2-e,3.33,3.74410215,568,1,1,2,29,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,8.25,0.8506020195585229,False
workload_2428.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,568,1,1,2,28,cyclic_4_1,block_16_1,complete_1,pipeline_1,pipeline,pipeline,pipeline,unroll,8.0,1.0,True
workload_2429.cpp,xczu7ev-ffvc1156-2-e,3.33,82.2210633,568,1,1,1,2,cyclic_8_1,cyclic_64_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_32,unroll,1.25,0.5019518787093199,False
workload_2430.cpp,xczu7ev-ffvc1156-2-e,3.33,3.74410215,568,1,1,2,29,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline,pipeline,unroll,8.25,0.8506020195585229,False
workload_2431.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,568,1,27,24,48,cyclic_16_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2432.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,568,1,27,24,48,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2433.cpp,xczu7ev-ffvc1156-2-e,3.33,11.25018522,568,2,1,1,1,cyclic_16_1,block_2_1,complete_1,unroll_4,pipeline_1,pipeline,unroll_8,unroll,1.25,0.9741015464827195,False
workload_2434.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,568,1,27,24,48,cyclic_256_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline,pipeline,unroll,25.0,1.0,True
workload_2435.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,568,1,27,24,48,cyclic_256_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,pipeline,25.0,1.0,True
workload_2436.cpp,xczu7ev-ffvc1156-2-e,3.33,3.74410215,568,1,1,2,29,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline,pipeline,unroll,8.25,0.8506020195585229,False
workload_2437.cpp,xczu7ev-ffvc1156-2-e,3.33,152.91552474000002,568,1,1,1,1,cyclic_4_1,cyclic_4_1,complete_1,unroll_16,unroll_2,pipeline,unroll_32,unroll,1.0,0.21100168583877194,False
workload_2438.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,568,1,1,2,28,cyclic_4_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,pipeline,8.0,1.0,True
workload_2439.cpp,xczu7ev-ffvc1156-2-e,3.33,8.23890618,568,1,1,1,2,cyclic_4_1,cyclic_8_1,complete_1,unroll_16,pipeline,pipeline,unroll_64,unroll,1.25,0.9932008628764711,False
workload_2440.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,568,1,27,24,48,cyclic_64_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2441.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,568,1,1,2,28,cyclic_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,unroll,8.0,1.0,True
workload_2442.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,568,1,27,24,48,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline,pipeline,unroll,25.0,1.0,True
workload_2443.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,568,1,1,2,28,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,unroll,8.0,1.0,True
workload_2444.cpp,xczu7ev-ffvc1156-2-e,3.33,3.70318311,568,1,27,24,48,cyclic_16_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,25.0,1.0,True
workload_2445.cpp,xczu7ev-ffvc1156-2-e,3.33,3.72364263,568,1,11,12,36,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline,unroll,15.0,0.7250658341589845,False
workload_2448.cpp,xczu7ev-ffvc1156-2-e,3.33,8.2939977,38,3,1,1,1,cyclic_4_1,block_16_1,complete_1,unroll_16,pipeline,pipeline,unroll_32,unroll,1.5,0.9873716339044821,False
workload_2449.cpp,xczu7ev-ffvc1156-2-e,3.33,18.33280218,38,5,1,1,2,cyclic_32_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_32,unroll,2.25,0.9102268598797172,False
workload_2450.cpp,xczu7ev-ffvc1156-2-e,3.33,8.2939977,38,3,1,1,1,cyclic_16_1,block_8_1,complete_1,unroll_16,pipeline_1,pipeline,unroll_32,unroll,1.5,0.9873716339044821,False
workload_2451.cpp,xczu7ev-ffvc1156-2-e,3.33,8.23890618,38,1,1,1,2,cyclic_4_1,cyclic_8_1,complete_1,unroll_16,pipeline,pipeline_1,unroll_64,unroll,1.25,0.9932008628764711,False
workload_2452.cpp,xczu7ev-ffvc1156-2-e,3.33,11.24336538,38,3,1,1,2,cyclic_4_1,block_16_1,complete_1,unroll_4,pipeline_1,pipeline,unroll_8,unroll,1.75,0.9661038397342224,False
workload_2453.cpp,xczu7ev-ffvc1156-2-e,3.33,10.87136442,41,1,1,1,2,cyclic_4_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll,1.25,0.9768945990744284,False
