Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Area,Weight,is_pareto
workload_3226.cpp,xcu200-fsgd2104-2-e,10.0,13792.92097,550,4,1,1,8,cyclic_32_1,block_16_1,cyclic_8_1,complete_2,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,unroll_64,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll,unroll_2,unroll_32,3.5,0.5997274611311522,False
workload_3227.cpp,xcu200-fsgd2104-2-e,10.0,2218.20481,1304,3,1,3,6,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,block_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,unroll_4,unroll_32,3.25,0.9006081734847659,False
workload_3228.cpp,xcu200-fsgd2104-2-e,10.0,13485.47137,774,3,1,2,5,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_2_1,block_4_1,complete_1,cyclic_8_1,cyclic_4_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline,unroll,unroll_4,unroll_32,2.75,0.623310134030363,False
workload_3230.cpp,xcu200-fsgd2104-2-e,10.0,11588.19265,288,5,1,1,3,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_2_1,block_4_1,cyclic_2_1,complete_1,cyclic_2_1,block_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_2,pipeline,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,2.5,0.6820658503976157,False
workload_3231.cpp,xcu200-fsgd2104-2-e,10.0,9907.20065,1156,2,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_64,unroll_8,unroll_2,unroll_2,pipeline,unroll_8,unroll,unroll_4,unroll_32,2.25,0.737188264987576,False
workload_3232.cpp,xcu200-fsgd2104-2-e,10.0,2391.22641,906,6,1,2,3,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,block_8_1,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_4,unroll_2,pipeline_1,3.0,0.915888553929083,False
workload_3233.cpp,xcu200-fsgd2104-2-e,10.0,2391.23013,917,3,1,2,4,block_8_1,block_8_1,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline,unroll_2,unroll_2,unroll_32,2.5,0.9435441670464012,False
workload_3235.cpp,xcu200-fsgd2104-2-e,10.0,7903.80481,192,4,1,1,2,block_4_1,cyclic_4_1,block_4_1,cyclic_2_2,complete_1,complete_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,unroll_2,unroll_2,pipeline,pipeline,unroll,unroll_2,pipeline_1,2.0,0.8048677634931685,False
workload_3236.cpp,xcu200-fsgd2104-2-e,10.0,2380.73409,493,5,1,2,3,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,block_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_8,unroll_2,unroll,unroll_4,unroll_32,2.75,0.9317786666439026,False
workload_3237.cpp,xcu200-fsgd2104-2-e,10.0,7960.11969,306,6,1,1,3,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_64,unroll_2,unroll_2,pipeline,pipeline,unroll_8,unroll,unroll_2,pipeline,2.75,0.7810523806666417,False
workload_3238.cpp,xcu200-fsgd2104-2-e,10.0,10099.21473,286,5,1,1,3,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_2_1,block_8_1,cyclic_2_1,complete_1,cyclic_2_1,block_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_2,pipeline,unroll_8,unroll_2,unroll,unroll_2,pipeline_1,2.5,0.7261169920305668,False
workload_3239.cpp,xcu200-fsgd2104-2-e,10.0,7147.48353,1183,6,1,2,4,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll,unroll_2,unroll,3.25,0.7809771665160791,False
workload_3240.cpp,xcu200-fsgd2104-2-e,10.0,4263.25953,1687,3,2,2,5,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,cyclic_8_1,block_4_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_4,unroll_8,unroll,unroll_2,pipeline_1,3.0,0.8726102885271099,False
workload_3242.cpp,xcu200-fsgd2104-2-e,10.0,7147.48241,1186,6,1,2,4,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_2_1,block_4_1,complete_1,block_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,pipeline,unroll_8,unroll_8,unroll_4,unroll_4,pipeline,3.25,0.7809771927293612,False
workload_3244.cpp,xcu200-fsgd2104-2-e,10.0,13102.74113,1116,3,1,2,7,block_4_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,block_2_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,unroll_8,unroll_2,pipeline,pipeline,unroll,unroll_4,pipeline,3.25,0.6238040462117065,False
workload_3245.cpp,xcu200-fsgd2104-2-e,10.0,2380.73793,542,2,1,1,2,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_8_1,block_2_1,block_8_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,1.5,0.9790252952304255,False
workload_3246.cpp,xcu200-fsgd2104-2-e,10.0,2034.86145,421,6,1,2,4,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_2,complete_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_64,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll,unroll_2,pipeline,3.25,0.9020991797927708,False
workload_3247.cpp,xcu200-fsgd2104-2-e,10.0,2391.21345,1042,2,1,2,5,block_16_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,block_8_1,block_4_1,block_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,2.5,0.9435445740102154,False
workload_3248.cpp,xcu200-fsgd2104-2-e,10.0,2218.21521,824,3,1,2,3,block_4_1,cyclic_16_1,block_2_1,complete_1,block_4_1,block_8_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,2.25,0.9574810991489826,False
workload_3249.cpp,xcu200-fsgd2104-2-e,10.0,1952.28097,681,5,7,2,8,cyclic_8_1,cyclic_4_1,block_2_1,block_8_2,complete_1,cyclic_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline_1,unroll_4,unroll,unroll_2,pipeline_1,5.5,0.7435244190483424,False
workload_3250.cpp,xcu200-fsgd2104-2-e,10.0,7487.61537,806,2,28,6,11,block_16_1,block_16_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,unroll,unroll_2,pipeline,11.75,0.3748395486209889,False
workload_3251.cpp,xcu200-fsgd2104-2-e,10.0,9068.18113,254,2,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,block_8_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_32,unroll_8,unroll_2,unroll_2,unroll_2,unroll_4,unroll,unroll_4,pipeline_1,1.5,0.7740097183823331,False
workload_3252.cpp,xcu200-fsgd2104-2-e,10.0,30830.91521,593,3,1,1,5,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_2,cyclic_4_1,block_2_1,block_4_1,complete_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,unroll_4,unroll_32,2.5,0.24478921375974166,False
workload_3253.cpp,xcu200-fsgd2104-2-e,10.0,11709.76193,411,3,14,25,40,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,cyclic_4_1,block_8_1,cyclic_8_1,block_2_1,complete_1,unroll_64,unroll_2,unroll_2,pipeline,unroll_8,unroll_8,unroll,unroll_2,pipeline,20.5,0.12218819192268526,False
workload_3254.cpp,xcu200-fsgd2104-2-e,10.0,2218.20865,879,4,1,2,3,block_4_1,cyclic_16_1,block_4_1,cyclic_4_1,block_4_1,complete_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_8,unroll_8,unroll,unroll_2,pipeline_1,2.5,0.9476539262937242,False
workload_3255.cpp,xcu200-fsgd2104-2-e,10.0,2380.73409,1014,5,1,2,5,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_4_1,block_4_1,complete_1,block_8_1,complete_1,cyclic_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_8,pipeline,pipeline,unroll_4,unroll,unroll_4,pipeline_1,3.25,0.8988932799926297,False
workload_3256.cpp,xcu200-fsgd2104-2-e,10.0,6298.12673,270,3,1,1,3,cyclic_2_1,block_16_1,block_4_1,cyclic_4_1,block_4_1,complete_1,block_2_1,block_2_1,block_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_2,pipeline,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,2.0,0.8551373157783339,False
workload_3257.cpp,xcu200-fsgd2104-2-e,10.0,3709.51237,190,3,1,1,3,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_8_2,block_2_1,cyclic_2_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline,pipeline,unroll_2,unroll_2,unroll_32,2.0,0.9219683222008213,False
workload_3258.cpp,xcu200-fsgd2104-2-e,10.0,1861.63269,414,2,1,1,4,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_2,block_2_1,block_8_1,block_8_1,complete_1,cyclic_2_1,block_4_1,unroll_32,pipeline,unroll_8,unroll,unroll_4,pipeline,unroll_2,unroll_2,unroll,2.0,0.9752674752645265,False
workload_3259.cpp,xcu200-fsgd2104-2-e,10.0,2218.21137,856,4,1,2,3,block_4_1,block_16_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll_4,unroll_2,pipeline_1,2.5,0.947653863488063,False
workload_3260.cpp,xcu200-fsgd2104-2-e,10.0,17004.11329,260,5,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_8_1,block_8_1,pipeline,unroll_2,unroll_2,pipeline,unroll_4,unroll_4,unroll,unroll_2,unroll_32,2.5,0.5314824733408154,False
workload_3261.cpp,xcu200-fsgd2104-2-e,10.0,16867.87009,568,6,1,1,4,block_64_1,cyclic_16_1,block_4_1,cyclic_2_1,block_2_1,complete_1,block_2_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_8,pipeline_1,unroll,unroll_2,pipeline,3.0,0.5290288316154768,False
workload_3262.cpp,xcu200-fsgd2104-2-e,10.0,7909.03745,1409,3,1,2,7,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_2_2,cyclic_4_1,block_8_1,block_8_1,complete_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_8,unroll,pipeline,pipeline,unroll,unroll_2,unroll,3.25,0.7625466688689845,False
workload_3263.cpp,xcu200-fsgd2104-2-e,10.0,2218.21521,824,3,1,2,3,block_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,2.25,0.9574810991489826,False
workload_3264.cpp,xcu200-fsgd2104-2-e,10.0,2380.74065,454,6,1,1,2,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_2_1,block_4_1,complete_1,block_2_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll_2,unroll_4,pipeline_1,2.5,0.9437996933419012,False
workload_3265.cpp,xcu200-fsgd2104-2-e,10.0,11080.61633,891,4,14,26,43,block_4_1,block_16_1,block_4_1,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_8,unroll,unroll_2,pipeline,21.75,0.1102527971273648,False
workload_3266.cpp,xcu200-fsgd2104-2-e,10.0,2380.73793,464,6,1,1,2,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,block_8_1,cyclic_2_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,2.5,0.9437997594978531,False
workload_3267.cpp,xcu200-fsgd2104-2-e,10.0,2207.56929,464,3,1,1,3,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,2.0,0.9667444572928385,False
workload_3268.cpp,xcu200-fsgd2104-2-e,10.0,9733.56097,449,3,1,2,4,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_64,unroll_2,unroll_2,unroll,pipeline,unroll_8,unroll,unroll_4,unroll_32,2.5,0.7370100124424567,False
workload_3269.cpp,xcu200-fsgd2104-2-e,10.0,2218.20497,865,3,1,2,4,block_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,2.5,0.9476540112659969,False
workload_3271.cpp,xcu200-fsgd2104-2-e,10.0,4263.25953,1596,4,2,2,5,block_4_1,cyclic_4_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,pipeline,unroll,unroll_2,pipeline_1,3.25,0.8613713810364605,False
workload_3273.cpp,xcu200-fsgd2104-2-e,10.0,2207.56929,464,3,1,1,3,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,2.0,0.9667444572928385,False
workload_3274.cpp,xcu200-fsgd2104-2-e,10.0,2218.20481,1309,3,1,3,6,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_2_1,block_4_1,complete_1,block_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline,unroll,unroll_4,unroll_2,3.25,0.9006081734847659,False
workload_3275.cpp,xcu200-fsgd2104-2-e,10.0,13449.41505,428,3,1,1,4,cyclic_2_1,block_16_1,block_4_1,cyclic_4_1,block_2_1,complete_1,block_8_1,block_2_1,block_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_2,pipeline,pipeline,unroll_4,unroll,unroll_2,unroll_32,2.25,0.6316407690441476,False
workload_3276.cpp,xcu200-fsgd2104-2-e,10.0,4553.61473,982,5,3,2,4,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_2_2,complete_1,block_8_1,block_8_1,complete_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll,unroll_2,pipeline,3.5,0.8418792845954506,False
workload_3277.cpp,xcu200-fsgd2104-2-e,10.0,7903.79457,310,2,1,2,3,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_2_2,block_2_1,block_8_1,block_8_1,complete_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_2,unroll,pipeline_1,pipeline,unroll,unroll_2,unroll_32,2.0,0.8048680886672293,False
workload_3278.cpp,xcu200-fsgd2104-2-e,10.0,6974.46849,1047,3,1,2,4,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_2_1,complete_1,complete_1,block_8_1,cyclic_2_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,pipeline,unroll_8,unroll_8,unroll,unroll_2,pipeline,2.5,0.8178334363888508,False
workload_3279.cpp,xcu200-fsgd2104-2-e,10.0,1861.76961,1660,3,1,1,4,block_4_1,cyclic_4_1,block_2_1,cyclic_2_2,complete_1,block_8_1,block_8_1,block_2_1,block_8_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,2.25,0.9655959874843991,False
workload_3282.cpp,xcu200-fsgd2104-2-e,10.0,28567.76641,239,2,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_2,complete_1,block_8_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_32,unroll_8,unroll_2,unroll_2,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,1.5,0.28360030525962765,False
workload_3283.cpp,xcu200-fsgd2104-2-e,10.0,11479.45541,427,2,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_32_1,cyclic_2_2,block_2_1,block_8_1,complete_1,complete_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,unroll_8,unroll,unroll_4,pipeline,unroll_2,unroll_2,unroll,2.0,0.692941295101664,False
workload_3284.cpp,xcu200-fsgd2104-2-e,10.0,7514.47489,717,3,1,1,4,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_64,unroll_2,unroll_2,pipeline,pipeline,unroll_8,unroll,unroll_2,unroll,2.25,0.8105322868107533,False
workload_3285.cpp,xcu200-fsgd2104-2-e,10.0,2207.56929,466,3,1,1,3,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline_1,unroll_4,unroll,unroll_2,pipeline_1,2.0,0.9667444572928385,False
workload_3286.cpp,xcu200-fsgd2104-2-e,10.0,2391.21345,1041,2,1,2,5,block_16_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,block_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,2.5,0.9435445740102154,False
workload_3287.cpp,xcu200-fsgd2104-2-e,10.0,7363.79973,186,3,1,1,2,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_8_2,block_4_1,cyclic_2_1,block_2_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline,unroll_2,unroll_2,pipeline_1,1.75,0.8272898955390916,False
workload_3289.cpp,xcu200-fsgd2104-2-e,10.0,7032.16577,736,4,2,2,5,block_4_1,cyclic_4_1,block_4_1,block_2_1,complete_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll,unroll_2,pipeline,3.25,0.7836603258990366,False
workload_3291.cpp,xcu200-fsgd2104-2-e,10.0,2380.73793,453,5,1,1,2,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,2.25,0.9533498399933155,False
workload_3292.cpp,xcu200-fsgd2104-2-e,10.0,13124.35649,365,6,1,1,2,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,unroll_2,unroll_2,pipeline,pipeline,pipeline_1,unroll,unroll_2,pipeline,2.5,0.6375649965872093,False
workload_3293.cpp,xcu200-fsgd2104-2-e,10.0,2380.74065,460,6,1,1,2,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_2_1,complete_1,complete_1,block_2_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll_2,unroll_4,pipeline_1,2.5,0.9437996933419012,False
workload_3294.cpp,xcu200-fsgd2104-2-e,10.0,14434.10369,155,2,1,1,2,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_8_1,block_2_1,complete_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,1.5,0.6087563454650877,False
workload_3295.cpp,xcu200-fsgd2104-2-e,10.0,5066.04609,985,6,1,1,6,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,complete_1,block_8_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_8,pipeline,pipeline,unroll_4,unroll,unroll_4,pipeline_1,3.5,0.8291016056932313,False
workload_3296.cpp,xcu200-fsgd2104-2-e,10.0,13108.62785,799,2,1,1,4,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,block_8_1,complete_1,cyclic_2_1,block_4_1,unroll_32,unroll_2,unroll_8,pipeline,pipeline,pipeline,unroll,unroll_2,pipeline,2.0,0.6442394603834124,False
workload_3297.cpp,xcu200-fsgd2104-2-e,10.0,2218.20865,869,3,1,2,3,block_4_1,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,block_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,unroll,2.25,0.9574812608317536,False
workload_3298.cpp,xcu200-fsgd2104-2-e,10.0,2207.70753,532,3,1,3,3,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_64,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,unroll,2.5,0.9478959670114453,False
workload_3299.cpp,xcu200-fsgd2104-2-e,10.0,7735.33633,462,2,1,1,4,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_2,cyclic_4_1,complete_1,block_8_1,complete_1,cyclic_2_1,block_4_1,unroll_32,unroll_2,unroll_8,unroll,pipeline,pipeline,unroll,unroll_2,unroll,2.0,0.8102150366243326,False
workload_3300.cpp,xcu200-fsgd2104-2-e,10.0,13995.33633,1223,2,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_4_2,complete_1,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_64,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,unroll,unroll_4,unroll_32,2.25,0.6160306392606438,False
workload_3301.cpp,xcu200-fsgd2104-2-e,10.0,17404.52417,682,3,1,2,6,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_2_1,block_8_1,complete_1,block_2_1,cyclic_4_1,pipeline,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,unroll_4,unroll_32,3.0,0.5154213722351123,False
workload_3303.cpp,xcu200-fsgd2104-2-e,10.0,4274.89349,1767,2,1,2,4,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,block_4_1,block_2_1,block_4_1,unroll_32,pipeline,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,unroll,2.25,0.8961983644163383,False
workload_3304.cpp,xcu200-fsgd2104-2-e,10.0,8794.72065,407,4,14,25,40,block_4_1,block_16_1,block_4_1,cyclic_4_1,block_4_1,block_8_1,block_2_1,block_2_1,block_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_2,pipeline,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,20.75,0.12297404283571342,False
workload_3305.cpp,xcu200-fsgd2104-2-e,10.0,5062.62081,268,2,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_8_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_32,unroll_8,unroll_2,unroll_2,pipeline,unroll_4,unroll,unroll_4,pipeline_1,1.75,0.9003557651051255,False
workload_3306.cpp,xcu200-fsgd2104-2-e,10.0,24319.88161,191,3,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_2,complete_1,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_64,unroll_2,unroll_2,unroll_2,pipeline,unroll_8,unroll,unroll_2,pipeline,1.75,0.3639191699095842,False
workload_3308.cpp,xcu200-fsgd2104-2-e,10.0,1952.28097,677,3,7,2,8,cyclic_8_1,cyclic_8_1,block_2_1,block_8_2,block_4_1,cyclic_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,5.0,0.7774534702833127,False
workload_3309.cpp,xcu200-fsgd2104-2-e,10.0,2207.72289,421,3,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,block_2_1,complete_1,block_8_1,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,1.75,0.9749225412996044,False
workload_3311.cpp,xcu200-fsgd2104-2-e,10.0,12946.12417,396,3,1,1,3,block_4_1,cyclic_8_1,block_4_1,cyclic_2_1,block_4_1,complete_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,unroll_2,pipeline,pipeline,pipeline_1,unroll,unroll_2,pipeline_1,2.0,0.6490161502224169,False
