Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Area,Weight,is_pareto
workload_3340.cpp,xcu200-fsgd2104-2-e,10.0,474.67198,369,1,1,1,3,cyclic_4_1,cyclic_4_1,cyclic_128_1,block_32_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_2,1.5,0.8196591083145887,False
workload_3341.cpp,xcu200-fsgd2104-2-e,10.0,58.98074,375,1,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline,1.75,0.9718254649910238,False
workload_3342.cpp,xcu200-fsgd2104-2-e,10.0,35.4727,458,1,1,2,6,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,pipeline_1,2.5,0.9557781142259937,False
workload_3343.cpp,xcu200-fsgd2104-2-e,10.0,33.11174,350,1,1,2,5,cyclic_2_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,pipeline,unroll_4,pipeline_1,2.25,0.9699563041685884,False
workload_3344.cpp,xcu200-fsgd2104-2-e,10.0,33.3375,775,1,1,5,10,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_2,pipeline,unroll_4,pipeline_1,4.25,0.8574111584151554,False
workload_3345.cpp,xcu200-fsgd2104-2-e,10.0,33.40518,269,1,1,2,3,block_64_1,cyclic_2_1,block_32_1,block_16_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1.75,0.9850245935746429,False
workload_3346.cpp,xcu200-fsgd2104-2-e,10.0,58.1399,270,1,1,2,4,block_64_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_64,unroll_4,pipeline,2.0,0.9656755733530519,False
workload_3347.cpp,xcu200-fsgd2104-2-e,10.0,56.24702,422,1,1,2,5,cyclic_2_1,cyclic_64_1,block_32_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,pipeline,unroll_4,pipeline,2.25,0.9595959788557127,False
workload_3348.cpp,xcu200-fsgd2104-2-e,10.0,1106.46942,1618,1,1,1,5,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,2.0,0.4481773528700582,False
workload_3349.cpp,xcu200-fsgd2104-2-e,10.0,472.48142,275,1,1,1,2,block_64_1,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1.25,0.8272780884959038,False
workload_3350.cpp,xcu200-fsgd2104-2-e,10.0,33.17254,285,1,1,1,4,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_64,unroll_2,pipeline_1,1.75,0.9851166587625876,False
workload_3351.cpp,xcu200-fsgd2104-2-e,10.0,55.9667,372,1,1,2,6,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,pipeline,2.5,0.9502656195346949,False
workload_3352.cpp,xcu200-fsgd2104-2-e,10.0,56.24526,663,1,1,2,5,cyclic_8_1,cyclic_64_1,block_32_1,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,2.25,0.9595968631255843,False
workload_3353.cpp,xcu200-fsgd2104-2-e,10.0,55.9567,417,1,1,2,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline,2.0,0.9668590926060986,False
workload_3354.cpp,xcu200-fsgd2104-2-e,10.0,33.3975,212,1,1,1,2,cyclic_4_1,cyclic_2_1,block_32_1,block_16_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1.25,0.9998786773224061,False
workload_3355.cpp,xcu200-fsgd2104-2-e,10.0,474.03926,266,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1.25,0.826689233757622,False
workload_3356.cpp,xcu200-fsgd2104-2-e,10.0,34.18398,269,1,2,2,4,block_8_1,cyclic_4_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,pipeline_1,2.25,0.9695349298232593,False
workload_3357.cpp,xcu200-fsgd2104-2-e,10.0,56.47766,199,1,1,2,3,block_64_1,block_32_1,block_32_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline,1.75,0.973341753797805,False
workload_3358.cpp,xcu200-fsgd2104-2-e,10.0,59.41438,388,1,1,2,4,block_128_1,cyclic_4_1,cyclic_128_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,pipeline,2.0,0.9649733424478711,False
workload_3359.cpp,xcu200-fsgd2104-2-e,10.0,56.17326,448,1,1,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,pipeline,1.75,0.9735235855857387,False
workload_3360.cpp,xcu200-fsgd2104-2-e,10.0,56.1807,327,1,1,1,4,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline,1.75,0.9735191482104034,False
workload_3361.cpp,xcu200-fsgd2104-2-e,10.0,472.93412,440,1,1,1,2,cyclic_2_1,cyclic_2_1,block_64_1,block_32_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1.25,0.82710961016348,False
workload_3362.cpp,xcu200-fsgd2104-2-e,10.0,56.35046,221,1,1,1,3,block_64_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline,1.5,0.9804305212865175,False
workload_3363.cpp,xcu200-fsgd2104-2-e,10.0,35.67214,778,1,1,6,11,cyclic_16_1,cyclic_32_1,cyclic_128_1,cyclic_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,4.75,0.8303525553209334,False
workload_3364.cpp,xcu200-fsgd2104-2-e,10.0,56.4771,257,1,1,1,3,block_64_1,cyclic_4_1,block_32_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,1.5,0.9803896264020873,False
workload_3365.cpp,xcu200-fsgd2104-2-e,10.0,474.79166,453,1,1,1,3,block_64_1,cyclic_8_1,cyclic_128_1,block_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1.5,0.8196138466526107,False
workload_3366.cpp,xcu200-fsgd2104-2-e,10.0,33.1695,484,1,1,3,5,block_128_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_4,pipeline,unroll_4,pipeline_1,2.5,0.9559122193337571,False
workload_3367.cpp,xcu200-fsgd2104-2-e,10.0,55.96678,253,1,1,2,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline,2.0,0.9668536859099283,False
workload_3368.cpp,xcu200-fsgd2104-2-e,10.0,56.27182,205,1,1,2,3,cyclic_16_1,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,pipeline,1.75,0.9734647742895909,False
workload_3369.cpp,xcu200-fsgd2104-2-e,10.0,33.10942,342,1,1,2,4,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,2.0,0.9775329670526929,False
workload_3370.cpp,xcu200-fsgd2104-2-e,10.0,33.18126,384,1,1,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1.75,0.9851132180798275,False
workload_3371.cpp,xcu200-fsgd2104-2-e,10.0,33.11006,380,1,1,2,4,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,2.0,0.9775327162157709,False
workload_3372.cpp,xcu200-fsgd2104-2-e,10.0,56.01774,656,1,1,4,9,block_64_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_32,unroll_4,unroll_16,unroll_4,pipeline,unroll_4,pipeline,3.75,0.88346788152956,False
workload_3373.cpp,xcu200-fsgd2104-2-e,10.0,56.46942,261,1,1,1,3,block_32_1,cyclic_4_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,1.5,0.9803921087689261,False
workload_3374.cpp,xcu200-fsgd2104-2-e,10.0,56.24548,748,1,1,3,6,cyclic_16_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,2.75,0.9377803910552466,False
workload_3375.cpp,xcu200-fsgd2104-2-e,10.0,55.9615,703,1,1,4,9,cyclic_2_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_4,pipeline,unroll_4,pipeline,3.75,0.8834748087719071,False
workload_3376.cpp,xcu200-fsgd2104-2-e,10.0,33.72606,238,1,1,1,3,cyclic_16_1,cyclic_4_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,1.5,0.9922843991605118,False
workload_3377.cpp,xcu200-fsgd2104-2-e,10.0,33.16646,402,1,1,3,6,block_64_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_32,unroll_4,pipeline,unroll_4,pipeline_1,2.75,0.9414803032745072,False
workload_3378.cpp,xcu200-fsgd2104-2-e,10.0,33.18454,349,1,1,2,4,block_64_1,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_16,unroll_4,pipeline_1,2.0,0.9775035057872654,False
workload_3379.cpp,xcu200-fsgd2104-2-e,10.0,33.16086,650,1,1,4,8,block_64_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline,unroll_4,pipeline_1,3.5,0.8988955416171419,False
workload_3380.cpp,xcu200-fsgd2104-2-e,10.0,55.95974,333,1,1,2,5,cyclic_2_1,cyclic_64_1,cyclic_2_1,block_16_1,block_8_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,pipeline,unroll_4,pipeline,2.25,0.9597401362929336,False
workload_3381.cpp,xcu200-fsgd2104-2-e,10.0,56.25662,254,1,1,1,3,block_64_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_16,unroll_4,pipeline,1.5,0.9804607714057731,False
workload_3382.cpp,xcu200-fsgd2104-2-e,10.0,56.25318,240,1,1,1,3,cyclic_8_1,cyclic_32_1,block_32_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline,1.5,0.9804618794579983,False
workload_3383.cpp,xcu200-fsgd2104-2-e,10.0,34.18398,284,1,2,2,4,block_8_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_2,pipeline,unroll_4,pipeline_1,2.25,0.9695349298232593,False
workload_3384.cpp,xcu200-fsgd2104-2-e,10.0,33.05086,271,1,1,2,3,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,pipeline_1,1.75,0.9851645877679425,False
workload_3385.cpp,xcu200-fsgd2104-2-e,10.0,56.0703,456,1,1,2,5,cyclic_8_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_8,pipeline,unroll_4,pipeline,2.25,0.9596846999501641,False
workload_3386.cpp,xcu200-fsgd2104-2-e,10.0,33.1647,374,1,1,2,3,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline_1,1.75,0.9851197515436237,False
workload_3387.cpp,xcu200-fsgd2104-2-e,10.0,1104.5871,268,1,1,1,2,block_64_1,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline,unroll_4,unroll_2,1.25,0.45049427798578345,False
workload_3388.cpp,xcu200-fsgd2104-2-e,10.0,33.15742,395,1,1,2,5,block_64_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,2.25,0.9699384727274403,False
workload_3389.cpp,xcu200-fsgd2104-2-e,10.0,56.18374,224,1,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_8_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,pipeline,unroll_4,pipeline,1.5,0.9804842335741678,False
workload_3390.cpp,xcu200-fsgd2104-2-e,10.0,33.16542,278,1,1,1,3,block_64_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1.5,0.9925101274128093,False
workload_3391.cpp,xcu200-fsgd2104-2-e,10.0,55.9651,321,1,1,2,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,2.0,0.966854587063685,False
workload_3392.cpp,xcu200-fsgd2104-2-e,10.0,474.03926,265,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_32_1,block_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1.25,0.826689233757622,False
workload_3393.cpp,xcu200-fsgd2104-2-e,10.0,56.2531,298,1,1,2,4,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,2.0,0.9666998835442658,False
workload_3394.cpp,xcu200-fsgd2104-2-e,10.0,56.18886,658,1,1,3,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_64,unroll_4,pipeline,2.75,0.9377966367326716,False
workload_3395.cpp,xcu200-fsgd2104-2-e,10.0,472.70118,526,1,1,1,3,block_64_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,unroll_2,1.5,0.8203914713691023,False
workload_3396.cpp,xcu200-fsgd2104-2-e,10.0,33.16534,501,1,1,2,4,block_128_1,cyclic_16_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline_1,2.0,0.9775110395232327,False
workload_3397.cpp,xcu200-fsgd2104-2-e,10.0,33.3975,212,1,1,1,2,cyclic_4_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1.25,0.9998786773224061,False
workload_3398.cpp,xcu200-fsgd2104-2-e,10.0,34.18398,270,1,2,2,4,block_8_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,pipeline_1,2.25,0.9695349298232593,False
workload_3399.cpp,xcu200-fsgd2104-2-e,10.0,840.46142,344,1,1,1,2,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1.25,0.5935686808064127,False
workload_3400.cpp,xcu200-fsgd2104-2-e,10.0,56.17334,291,1,1,2,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,pipeline,2.0,0.9667427720790579,False
workload_3401.cpp,xcu200-fsgd2104-2-e,10.0,56.47718,197,1,1,1,2,cyclic_8_1,cyclic_4_1,block_32_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline,1.25,0.9903490514730121,False
workload_3402.cpp,xcu200-fsgd2104-2-e,10.0,33.16606,371,1,1,1,4,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1.75,0.9851192150867357,False
workload_3403.cpp,xcu200-fsgd2104-2-e,10.0,33.19174,264,1,1,2,4,block_64_1,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,pipeline_1,2.0,0.9775006799812385,False
workload_3404.cpp,xcu200-fsgd2104-2-e,10.0,55.95902,453,1,1,2,5,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,pipeline,unroll_4,pipeline,2.25,0.9597404971353877,False
workload_3405.cpp,xcu200-fsgd2104-2-e,10.0,33.61412,469,1,1,3,5,cyclic_4_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,2.5,0.955896374567921,False
workload_3406.cpp,xcu200-fsgd2104-2-e,10.0,56.01414,330,1,1,1,4,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline,1.75,0.9736184052570517,False
workload_3407.cpp,xcu200-fsgd2104-2-e,10.0,33.83806,335,1,1,2,5,cyclic_16_1,cyclic_64_1,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,2.25,0.9696715146716295,False
workload_3408.cpp,xcu200-fsgd2104-2-e,10.0,55.9583,691,1,1,2,5,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline,2.25,0.9597408579755672,False
workload_3409.cpp,xcu200-fsgd2104-2-e,10.0,56.18142,266,1,1,2,3,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,1.75,0.9735187187686443,False
workload_3410.cpp,xcu200-fsgd2104-2-e,10.0,56.27182,204,1,1,2,3,cyclic_16_1,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,pipeline,1.75,0.9734647742895909,False
workload_3411.cpp,xcu200-fsgd2104-2-e,10.0,33.40518,265,1,1,2,3,block_64_1,cyclic_2_1,block_32_1,block_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1.75,0.9850245935746429,False
workload_3412.cpp,xcu200-fsgd2104-2-e,10.0,56.35046,219,1,1,1,3,block_64_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline,1.5,0.9804305212865175,False
workload_3413.cpp,xcu200-fsgd2104-2-e,10.0,55.8975,314,1,1,2,4,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,2.0,0.966890835248474,False
workload_3414.cpp,xcu200-fsgd2104-2-e,10.0,33.16638,292,1,1,2,3,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,1.75,0.985119088858783,False
workload_3415.cpp,xcu200-fsgd2104-2-e,10.0,55.95662,620,1,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline,2.0,0.9668591355142123,False
workload_3416.cpp,xcu200-fsgd2104-2-e,10.0,56.15302,152,1,1,1,2,block_64_1,cyclic_2_1,cyclic_2_1,block_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_16,unroll_2,pipeline,1.25,0.9904825462625553,False
workload_3417.cpp,xcu200-fsgd2104-2-e,10.0,56.47766,199,1,1,1,3,block_64_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline,1.5,0.9803894453844774,False
workload_3418.cpp,xcu200-fsgd2104-2-e,10.0,472.93476,559,1,1,1,3,cyclic_2_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1.5,0.8203050267508174,False
workload_3419.cpp,xcu200-fsgd2104-2-e,10.0,56.01582,232,1,1,1,3,cyclic_2_1,cyclic_64_1,cyclic_2_1,block_16_1,block_8_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,pipeline,unroll_2,pipeline,1.5,0.9805381867010918,False
workload_3420.cpp,xcu200-fsgd2104-2-e,10.0,56.2531,256,1,1,2,3,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,1.75,0.973475949272728,False
workload_3421.cpp,xcu200-fsgd2104-2-e,10.0,33.05294,560,1,1,5,8,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,3.75,0.8849454294086349,False
workload_3422.cpp,xcu200-fsgd2104-2-e,10.0,35.33462,269,1,1,2,3,cyclic_16_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,1.75,0.9842393216134712,False
workload_3423.cpp,xcu200-fsgd2104-2-e,10.0,56.25366,207,1,1,2,3,cyclic_16_1,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline,1.75,0.9734756150100072,False
workload_3424.cpp,xcu200-fsgd2104-2-e,10.0,56.2367,351,1,1,1,4,block_128_1,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline,1.75,0.9734857375293255,False
workload_3425.cpp,xcu200-fsgd2104-2-e,10.0,56.12102,258,1,1,1,3,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,pipeline,unroll_4,pipeline,1.5,0.980504402891517,False
workload_3426.cpp,xcu200-fsgd2104-2-e,10.0,33.52934,286,1,1,2,4,cyclic_16_1,cyclic_32_1,block_32_1,block_32_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,pipeline_1,2.0,0.9773677799794005,False
workload_3427.cpp,xcu200-fsgd2104-2-e,10.0,474.03862,236,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1.25,0.8266894837619418,False
workload_3428.cpp,xcu200-fsgd2104-2-e,10.0,472.9347,220,1,1,1,2,cyclic_2_1,cyclic_4_1,block_32_1,block_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1.25,0.827109394321276,False
