Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Area,Weight,is_pareto
workload_2629.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.79897821,760,35,1,9,17,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline,pipeline_1,pipeline,unroll_2,unroll_4,unroll_4,15.5,0.9044349081406378,False
workload_2630.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.80025693,888,36,2,11,18,block_4_1,cyclic_64_1,cyclic_16_1,cyclic_8_2,block_4_1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,unroll_2,unroll_2,unroll_2,16.75,0.8683756354780001,False
workload_2631.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.80065653,1184,35,1,10,20,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_8_2,cyclic_8_1,block_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,pipeline,16.5,0.8773666103404657,False
workload_2632.cpp,xczu7ev-ffvc1156-2-e,3.33,2380.12315101,1198,33,5,12,19,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_4_1,block_4_1,block_8_1,block_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline,17.25,0.8079219628089538,False
workload_2633.cpp,xczu7ev-ffvc1156-2-e,3.33,1458.74401245,1328,34,1,8,20,cyclic_2_1,block_64_1,block_16_1,cyclic_4_2,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_2_1,block_4_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,unroll_4,unroll_2,15.75,0.8842208025030205,False
workload_2634.cpp,xczu7ev-ffvc1156-2-e,3.33,1458.7444386900002,1681,34,1,9,16,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_4_2,block_4_1,cyclic_4_1,cyclic_8_1,block_8_1,block_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,15.0,0.9067846584791764,False
workload_2635.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.79769949,2095,35,1,10,25,cyclic_2_1,block_64_1,cyclic_64_1,cyclic_8_2,block_4_1,complete_1,block_4_1,block_4_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_2,17.75,0.8312043908719374,False
workload_2636.cpp,xczu7ev-ffvc1156-2-e,3.33,16202.687390370002,150,35,1,2,9,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_8_2,block_4_1,cyclic_4_1,complete_1,block_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,11.75,0.21056605044733712,False
workload_2637.cpp,xczu7ev-ffvc1156-2-e,3.33,2966.73637725,158,33,1,2,11,cyclic_2_1,block_64_1,cyclic_16_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline,11.75,0.9269045062873049,False
workload_2638.cpp,xczu7ev-ffvc1156-2-e,3.33,5736.14254557,163,35,1,3,10,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,unroll_4,pipeline,12.25,0.7255474339252785,False
workload_2639.cpp,xczu7ev-ffvc1156-2-e,3.33,1500.64127325,171,35,1,3,11,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_8_2,cyclic_8_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,pipeline_1,pipeline,unroll_2,unroll_2,unroll_4,12.5,0.971012391043239,False
workload_2640.cpp,xczu7ev-ffvc1156-2-e,3.33,16206.17914845,177,35,1,2,12,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_8_2,block_4_1,cyclic_4_1,block_4_1,cyclic_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,12.5,0.21015841606905505,False
workload_2641.cpp,xczu7ev-ffvc1156-2-e,3.33,1497.14951517,179,35,1,3,13,cyclic_2_1,block_64_1,block_16_1,cyclic_8_2,block_8_1,cyclic_4_1,cyclic_8_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,pipeline_1,pipeline,unroll_2,unroll_2,pipeline,13.0,0.9577932743902051,False
workload_2642.cpp,xczu7ev-ffvc1156-2-e,3.33,5496.95711709,183,37,1,3,12,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_16_2,block_4_1,cyclic_8_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_4,unroll,13.25,0.7343160559812701,False
workload_2643.cpp,xczu7ev-ffvc1156-2-e,3.33,2964.9892194900003,194,33,1,3,9,cyclic_2_1,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_2,unroll_2,unroll_4,pipeline,11.5,0.9320589433116712,False
workload_2644.cpp,xczu7ev-ffvc1156-2-e,3.33,1498.89411549,196,35,1,4,12,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_8_2,block_4_1,block_2_1,block_4_1,block_4_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,pipeline,unroll_2,unroll_4,pipeline,13.0,0.9577179121821506,False
workload_2645.cpp,xczu7ev-ffvc1156-2-e,3.33,7234.53513309,198,33,1,3,14,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,block_4_1,cyclic_4_1,block_8_1,block_4_1,block_8_1,complete_1,pipeline,unroll_4,unroll_2,pipeline,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,12.75,0.624527950823478,False
workload_2646.cpp,xczu7ev-ffvc1156-2-e,3.33,2966.7350985300004,211,33,1,3,11,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,block_8_1,complete_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline,12.0,0.9212929050862031,False
workload_2647.cpp,xczu7ev-ffvc1156-2-e,3.33,16289.98006365,213,35,1,2,15,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_8_2,block_4_1,block_2_1,block_8_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,13.25,0.20713438367940595,False
workload_2648.cpp,xczu7ev-ffvc1156-2-e,3.33,1498.89283677,223,35,1,4,14,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_8_2,block_4_1,block_2_1,block_4_1,block_8_1,block_2_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,pipeline,13.5,0.9440848904610566,False
workload_2649.cpp,xczu7ev-ffvc1156-2-e,3.33,1497.14738397,235,35,1,5,15,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_8_2,block_4_1,block_2_1,complete_1,block_4_1,block_4_1,cyclic_8_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,pipeline,14.0,0.9298617637456711,False
workload_2650.cpp,xczu7ev-ffvc1156-2-e,3.33,1944.09241821,244,34,1,5,15,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_4_2,block_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,unroll_2,13.75,0.916473034608751,False
workload_2651.cpp,xczu7ev-ffvc1156-2-e,3.33,2964.9892194900003,245,33,1,3,10,cyclic_2_1,cyclic_16_1,block_32_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,block_8_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,11.75,0.9269892482701956,False
workload_2652.cpp,xczu7ev-ffvc1156-2-e,3.33,1497.14823645,255,35,1,3,16,cyclic_2_1,block_64_1,block_32_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_2,pipeline,13.75,0.9369929599527652,False
workload_2653.cpp,xczu7ev-ffvc1156-2-e,3.33,1497.14781021,267,35,1,4,14,cyclic_2_1,cyclic_16_1,block_16_1,cyclic_8_2,block_4_1,block_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll,unroll_2,13.5,0.9441533437884125,False
workload_2654.cpp,xczu7ev-ffvc1156-2-e,3.33,4571.19703053,294,33,1,4,18,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_8_1,block_8_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,unroll_2,pipeline,14.0,0.7835958248575471,False
workload_2655.cpp,xczu7ev-ffvc1156-2-e,3.33,1500.63871581,306,35,1,5,18,cyclic_2_1,cyclic_32_1,block_32_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,unroll_4,14.75,0.9107366902674479,False
workload_2656.cpp,xczu7ev-ffvc1156-2-e,3.33,16307.43970653,308,38,1,3,21,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_16_2,block_4_1,cyclic_4_1,block_8_1,cyclic_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,unroll_8,unroll_4,unroll_4,unroll,pipeline,15.75,0.2025851011100046,False
workload_2657.cpp,xczu7ev-ffvc1156-2-e,3.33,4571.19665757,311,33,1,5,15,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,block_8_1,block_2_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,13.5,0.7923927860834696,False
workload_2658.cpp,xczu7ev-ffvc1156-2-e,3.33,1497.14823645,323,35,1,3,14,cyclic_2_1,cyclic_16_1,block_64_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,pipeline,unroll_2,unroll_4,unroll_2,13.25,0.9513422266920942,False
workload_2659.cpp,xczu7ev-ffvc1156-2-e,3.33,16229.74766301,348,35,1,5,26,cyclic_2_1,block_64_1,block_16_1,cyclic_8_2,block_4_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_2,unroll,pipeline,16.75,0.20225085893171246,False
workload_2660.cpp,xczu7ev-ffvc1156-2-e,3.33,788.4185289300001,371,38,1,9,16,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_16_2,cyclic_8_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_4,16.0,0.898132972696059,False
workload_2661.cpp,xczu7ev-ffvc1156-2-e,3.33,846.03424221,387,45,1,9,17,cyclic_16_1,cyclic_16_1,block_8_1,cyclic_16_2,block_4_1,cyclic_4_1,block_4_1,block_8_1,block_2_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,18.0,0.8219766989986189,False
workload_2662.cpp,xczu7ev-ffvc1156-2-e,3.33,788.41634445,422,38,1,10,19,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_16_2,block_4_1,cyclic_4_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_2,unroll,unroll_4,unroll_2,17.0,0.859703040896632,False
workload_2663.cpp,xczu7ev-ffvc1156-2-e,3.33,788.41554525,481,38,1,10,19,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_2,block_4_1,cyclic_4_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,17.0,0.8597030366200218,False
workload_2664.cpp,xczu7ev-ffvc1156-2-e,3.33,788.41682397,484,38,1,9,17,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_2,block_4_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,unroll_2,16.25,0.8885907764882798,False
workload_2665.cpp,xczu7ev-ffvc1156-2-e,3.33,788.41554525,491,38,1,10,18,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_16_2,block_4_1,cyclic_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_2,16.75,0.8693087843940668,False
workload_2666.cpp,xczu7ev-ffvc1156-2-e,3.33,788.41554525,501,38,1,10,19,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_2,block_4_1,block_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline,unroll_4,unroll_4,unroll_2,17.0,0.8597030366200218,False
workload_2667.cpp,xczu7ev-ffvc1156-2-e,3.33,788.41554525,501,38,1,10,19,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_2,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_2,17.0,0.8597030366200218,False
workload_2668.cpp,xczu7ev-ffvc1156-2-e,3.33,955.93084893,522,34,1,9,16,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_8_2,block_2_1,cyclic_8_1,cyclic_8_1,block_4_1,block_4_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,unroll_4,unroll_2,15.0,0.9214400550544278,False
workload_2669.cpp,xczu7ev-ffvc1156-2-e,3.33,2324.25502173,566,52,7,13,19,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_4_1,block_2_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_4,22.75,0.6416383777071569,False
workload_2670.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.80068317,754,35,1,9,14,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline,pipeline_1,pipeline,unroll_2,unroll_4,pipeline,14.75,0.9280310249784128,False
workload_2671.cpp,xczu7ev-ffvc1156-2-e,3.33,2380.12315101,1169,33,5,12,19,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_4_1,block_4_1,block_8_1,complete_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline,17.25,0.8079219628089538,False
workload_2672.cpp,xczu7ev-ffvc1156-2-e,3.33,1458.74401245,1386,34,1,8,20,cyclic_2_1,block_64_1,block_16_1,cyclic_4_2,block_4_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,unroll_4,unroll_2,15.75,0.8842208025030205,False
workload_2673.cpp,xczu7ev-ffvc1156-2-e,3.33,1458.7444386900002,1663,34,1,9,21,cyclic_2_1,block_64_1,cyclic_16_1,cyclic_4_2,cyclic_8_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline,unroll_4,unroll_4,pipeline,16.25,0.8721981536574273,False
workload_2674.cpp,xczu7ev-ffvc1156-2-e,3.33,1458.74571741,1675,34,1,8,14,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_4_2,cyclic_8_1,block_2_1,block_4_1,block_8_1,block_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,pipeline,14.25,0.9242027879884921,False
workload_2675.cpp,xczu7ev-ffvc1156-2-e,3.33,1458.74273373,2335,34,1,9,17,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_4_2,block_4_1,block_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,15.25,0.9000173936457471,False
workload_2676.cpp,xczu7ev-ffvc1156-2-e,3.33,5678.52853725,146,34,1,3,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_2,block_4_1,cyclic_4_1,complete_1,block_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_2,12.0,0.730550350651169,False
workload_2677.cpp,xczu7ev-ffvc1156-2-e,3.33,1500.64127325,160,35,1,3,10,cyclic_2_1,cyclic_32_1,block_16_1,cyclic_8_2,cyclic_8_1,cyclic_8_1,cyclic_8_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,pipeline_1,pipeline,unroll_2,unroll_2,unroll_4,12.25,0.979062495008432,False
workload_2678.cpp,xczu7ev-ffvc1156-2-e,3.33,1500.64127325,161,35,1,3,10,cyclic_2_1,cyclic_32_1,block_16_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,pipeline_1,pipeline,unroll_2,unroll_2,unroll_4,12.25,0.979062495008432,False
workload_2679.cpp,xczu7ev-ffvc1156-2-e,3.33,5736.14254557,162,35,1,3,10,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_2_1,cyclic_2_1,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,unroll_4,pipeline,12.25,0.7255474339252785,False
workload_2680.cpp,xczu7ev-ffvc1156-2-e,3.33,12044.00351709,163,35,1,3,10,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_8_2,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,12.25,0.3649914683661859,False
workload_2681.cpp,xczu7ev-ffvc1156-2-e,3.33,2966.73637725,167,33,1,2,11,cyclic_2_1,block_64_1,cyclic_16_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,block_8_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline,11.75,0.9269045062873049,False
workload_2682.cpp,xczu7ev-ffvc1156-2-e,3.33,1329.5438486100002,167,38,1,3,11,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_16_2,block_4_1,block_2_1,cyclic_8_1,block_4_1,block_4_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,unroll_2,13.25,0.9573650420735642,False
workload_2683.cpp,xczu7ev-ffvc1156-2-e,3.33,16230.62017629,172,34,1,2,14,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_8_2,block_4_1,cyclic_4_1,block_8_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,12.75,0.20927949539494017,False
workload_2684.cpp,xczu7ev-ffvc1156-2-e,3.33,1944.09199197,187,34,1,4,12,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_4_2,block_4_1,block_2_1,cyclic_8_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,pipeline,12.75,0.9409957489771794,False
workload_2685.cpp,xczu7ev-ffvc1156-2-e,3.33,1329.54256989,193,38,1,4,13,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_16_2,block_4_1,block_2_1,block_4_1,block_8_1,block_2_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline,pipeline_1,pipeline,unroll_4,unroll_4,pipeline,14.0,0.9358709685085578,False
workload_2686.cpp,xczu7ev-ffvc1156-2-e,3.33,16171.26066189,206,34,1,3,18,cyclic_2_1,block_64_1,block_4_1,cyclic_8_2,block_4_1,cyclic_8_1,cyclic_8_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,unroll,unroll_2,pipeline,14.0,0.20965639705702993,False
workload_2687.cpp,xczu7ev-ffvc1156-2-e,3.33,1502.3858735699998,207,35,1,4,13,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_8_2,block_4_1,cyclic_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_2,unroll_2,13.25,0.9511338050939215,False
workload_2688.cpp,xczu7ev-ffvc1156-2-e,3.33,1945.83787101,223,34,1,4,13,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_4_2,block_4_1,block_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,13.0,0.9339424998882089,False
workload_2689.cpp,xczu7ev-ffvc1156-2-e,3.33,8892.24983901,238,33,1,3,10,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,unroll_2,pipeline,11.75,0.5270890598798099,False
workload_2690.cpp,xczu7ev-ffvc1156-2-e,3.33,12045.74939613,240,38,1,3,14,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_2,block_4_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_4,unroll_2,unroll_4,pipeline,14.0,0.3612790711659494,False
workload_2691.cpp,xczu7ev-ffvc1156-2-e,3.33,1497.14738397,241,35,1,5,15,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_8_2,block_4_1,block_2_1,complete_1,block_4_1,block_4_1,cyclic_8_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,unroll_2,14.0,0.9298617637456711,False
workload_2692.cpp,xczu7ev-ffvc1156-2-e,3.33,1947.58460253,242,34,1,4,18,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_4_2,block_4_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll,unroll_2,14.25,0.9029409097623334,False
workload_2693.cpp,xczu7ev-ffvc1156-2-e,3.33,1944.09241821,243,34,1,5,15,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_4_2,block_4_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,unroll_2,13.75,0.916473034608751,False
workload_2694.cpp,xczu7ev-ffvc1156-2-e,3.33,1330.4167881300002,249,39,1,4,16,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_16_2,block_4_1,block_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,unroll_2,15.0,0.9115176197021925,False
workload_2695.cpp,xczu7ev-ffvc1156-2-e,3.33,1497.14738397,251,35,1,4,12,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_8_2,block_4_1,block_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,pipeline,13.0,0.9577933663560738,False
workload_2696.cpp,xczu7ev-ffvc1156-2-e,3.33,1387.15657821,258,45,1,4,15,cyclic_16_1,cyclic_16_1,block_16_1,cyclic_16_2,block_4_1,block_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,16.25,0.8747717470565387,False
workload_2697.cpp,xczu7ev-ffvc1156-2-e,3.33,1498.01989725,262,35,1,5,17,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_8_2,block_4_1,block_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_8_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,14.5,0.9158756872223548,False
workload_2698.cpp,xczu7ev-ffvc1156-2-e,3.33,1331.28972765,264,38,1,4,15,cyclic_2_1,cyclic_16_1,cyclic_64_1,cyclic_16_2,block_4_1,block_2_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,pipeline,14.5,0.922387896962543,False
workload_2699.cpp,xczu7ev-ffvc1156-2-e,3.33,1497.14695773,267,35,1,5,21,cyclic_2_1,block_64_1,block_16_1,cyclic_8_2,block_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,pipeline,15.5,0.8911466118116933,False
