Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_2450.cpp,xczu7ev-ffvc1156-2-e,3.33,7.033243049999999,105,20,1,5,15,cyclic_2_1,block_4_1,block_256_1,cyclic_16_1,block_8_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,10.25,0.9512617066879011,False
workload_2451.cpp,xczu7ev-ffvc1156-2-e,3.33,7.034931360000001,104,24,1,3,11,cyclic_2_1,block_4_1,cyclic_32_1,block_16_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,9.75,0.9573810561327117,False
workload_2452.cpp,xczu7ev-ffvc1156-2-e,3.33,2.91050325,1848,64,81,69,86,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,complete_1,cyclic_32_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,75.0,0.35360130069102247,False
workload_2453.cpp,xczu7ev-ffvc1156-2-e,3.33,7.030908719999999,313,18,1,26,21,cyclic_2_1,cyclic_512_1,cyclic_2_1,block_16_1,complete_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,16.5,0.8764465602103748,False
workload_2454.cpp,xczu7ev-ffvc1156-2-e,3.33,7.11040248,464,18,1,5,21,cyclic_2_1,block_4_1,cyclic_128_1,block_32_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,unroll_8,unroll_8,pipeline_1,11.25,0.938315704244631,False
workload_2455.cpp,xczu7ev-ffvc1156-2-e,3.33,2.9103534,2286,63,81,80,94,cyclic_64_1,cyclic_512_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,cyclic_32_1,complete_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_2,79.5,0.29987284122164515,False
workload_2457.cpp,xczu7ev-ffvc1156-2-e,3.33,7.03092204,182,19,1,16,16,cyclic_2_1,block_4_1,block_8_1,block_16_1,complete_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,13.0,0.9179314004100425,False
workload_2458.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0374888,196,17,1,16,18,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,block_32_1,cyclic_16_1,complete_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,13.0,0.9178694782848205,False
workload_2459.cpp,xczu7ev-ffvc1156-2-e,3.33,7.04714913,2903,18,1,13,23,cyclic_2_1,cyclic_2_1,block_256_1,block_16_1,complete_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_8,pipeline,unroll_2,pipeline_1,13.75,0.9087986033216723,False
workload_2460.cpp,xczu7ev-ffvc1156-2-e,3.33,9.79318368,173,18,1,15,18,cyclic_2_1,block_4_1,cyclic_8_1,block_32_1,cyclic_16_1,cyclic_16_1,complete_1,cyclic_32_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline,13.0,0.8878394878161969,False
workload_2461.cpp,xczu7ev-ffvc1156-2-e,3.33,2.88728316,1507,66,81,55,76,cyclic_64_1,block_4_1,cyclic_8_1,block_16_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_4,pipeline,69.5,0.40322091748462685,False
workload_2462.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0445484,171,19,1,15,15,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,complete_1,cyclic_4_1,cyclic_4_1,block_64_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,12.5,0.9238169476292492,False
workload_2463.cpp,xczu7ev-ffvc1156-2-e,3.33,2.9631006,1828,64,81,78,94,cyclic_64_1,cyclic_512_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_16_1,complete_1,cyclic_64_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline_1,79.25,0.3027002063837173,False
workload_2464.cpp,xczu7ev-ffvc1156-2-e,3.33,7.73910648,703,28,1,38,35,cyclic_64_1,cyclic_512_1,cyclic_32_1,cyclic_4_1,complete_1,cyclic_32_1,complete_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_8,pipeline_1,25.5,0.7685757294260974,False
workload_2465.cpp,xczu7ev-ffvc1156-2-e,3.33,7.071588,173,19,1,14,17,cyclic_2_1,block_4_1,cyclic_8_1,block_32_1,cyclic_32_1,cyclic_4_1,complete_1,block_2_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,12.75,0.9205509789661886,False
workload_2466.cpp,xczu7ev-ffvc1156-2-e,3.33,7.7493096,244,26,1,15,21,cyclic_64_1,block_16_1,block_8_1,cyclic_16_1,cyclic_64_1,cyclic_16_1,complete_1,cyclic_32_1,block_32_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,15.75,0.8784106704466518,False
workload_2467.cpp,xczu7ev-ffvc1156-2-e,3.33,2.91049992,2077,63,81,70,87,cyclic_64_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_16_1,cyclic_32_1,complete_1,cyclic_128_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,75.25,0.35044895863731895,False
workload_2468.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0814714400000005,150,17,1,7,15,cyclic_2_1,block_256_1,cyclic_128_1,block_32_1,block_16_1,cyclic_32_1,block_4_1,block_2_1,block_8_1,complete_1,unroll_2,pipeline,unroll_32,pipeline_1,10.0,0.9538604527492329,False
workload_2469.cpp,xczu7ev-ffvc1156-2-e,3.33,7.12574712,479,19,1,4,21,cyclic_2_1,block_4_1,cyclic_128_1,block_32_1,block_8_1,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_16_1,complete_1,unroll_2,unroll_8,unroll_32,pipeline_1,11.25,0.9381672805495721,False
workload_2470.cpp,xczu7ev-ffvc1156-2-e,3.33,7.046679600000001,238,17,1,9,19,cyclic_2_1,block_256_1,cyclic_128_1,block_32_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline_1,11.5,0.9358908885912441,False
workload_2471.cpp,xczu7ev-ffvc1156-2-e,3.33,2.90692017,3309,65,81,63,81,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_16_1,cyclic_32_1,cyclic_2_1,complete_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline_1,72.5,0.38273461741950443,False
workload_2472.cpp,xczu7ev-ffvc1156-2-e,3.33,7.1430264900000005,121,19,1,8,18,cyclic_2_1,cyclic_256_1,block_8_1,cyclic_16_1,block_8_1,cyclic_32_1,cyclic_16_1,block_64_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_2,pipeline_1,11.5,0.9349644003639288,False
workload_2473.cpp,xczu7ev-ffvc1156-2-e,3.33,7.04798496,239,18,1,19,24,cyclic_2_1,block_4_1,block_256_1,block_32_1,complete_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_8,pipeline,unroll_8,pipeline_1,15.5,0.8880310188928185,False
workload_2474.cpp,xczu7ev-ffvc1156-2-e,3.33,7.05155472,118,19,1,5,15,cyclic_2_1,block_4_1,block_256_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,10.0,0.9541502841810788,False
workload_2475.cpp,xczu7ev-ffvc1156-2-e,3.33,7.04326968,124,18,1,5,15,cyclic_2_1,block_4_1,cyclic_128_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,9.75,0.9573006258484945,False
workload_2476.cpp,xczu7ev-ffvc1156-2-e,3.33,2.89768608,1595,63,81,63,92,cyclic_64_1,cyclic_256_1,block_256_1,block_32_1,cyclic_16_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,74.75,0.3567705224069997,False
workload_2477.cpp,xczu7ev-ffvc1156-2-e,3.33,7.14385233,92,17,1,5,14,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_16_1,block_32_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,9.25,0.9624702963147327,False
workload_2478.cpp,xczu7ev-ffvc1156-2-e,3.33,2.91042,2099,63,81,72,95,cyclic_64_1,block_4_1,block_256_1,cyclic_16_1,cyclic_16_1,cyclic_32_1,complete_1,cyclic_128_1,cyclic_16_1,complete_1,pipeline_1,pipeline,unroll_8,pipeline_1,77.75,0.32000870779543344,False
workload_2480.cpp,xczu7ev-ffvc1156-2-e,3.33,7.03665297,67,20,1,2,6,cyclic_2_1,block_4_1,block_8_1,cyclic_16_1,block_8_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,7.25,0.9880647231350442,False
workload_2481.cpp,xczu7ev-ffvc1156-2-e,3.33,7.034931360000001,73,20,1,2,7,cyclic_2_1,block_4_1,cyclic_8_1,block_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,7.5,0.985123360084912,False
workload_2482.cpp,xczu7ev-ffvc1156-2-e,3.33,7.03474488,171,25,1,14,13,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,complete_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,13.25,0.9148964095509897,False
workload_2483.cpp,xczu7ev-ffvc1156-2-e,3.33,7.03092204,172,20,1,16,16,cyclic_2_1,block_4_1,block_8_1,cyclic_16_1,complete_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,13.25,0.9149323885926302,False
workload_2484.cpp,xczu7ev-ffvc1156-2-e,3.33,7.04260368,134,18,1,7,18,cyclic_2_1,cyclic_4_1,block_256_1,block_32_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,11.0,0.9420100375472322,False
workload_2485.cpp,xczu7ev-ffvc1156-2-e,3.33,7.030908719999999,262,18,1,20,26,cyclic_2_1,block_4_1,block_256_1,block_32_1,complete_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,16.25,0.8793739709287997,False
workload_2486.cpp,xczu7ev-ffvc1156-2-e,3.33,7.08440184,335,16,1,22,29,cyclic_2_1,cyclic_256_1,block_128_1,block_32_1,block_16_1,cyclic_32_1,complete_1,block_128_1,block_64_1,complete_1,unroll_2,pipeline,unroll_32,pipeline_1,17.0,0.8701174268153395,False
workload_2487.cpp,xczu7ev-ffvc1156-2-e,3.33,2.8906797600000003,2037,64,81,68,84,cyclic_64_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_32_1,cyclic_32_1,complete_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,74.25,0.3631720488315642,False
workload_2488.cpp,xczu7ev-ffvc1156-2-e,3.33,2.88660717,1662,66,81,67,82,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,complete_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_8,pipeline,74.0,0.36640215673296017,False
workload_2489.cpp,xczu7ev-ffvc1156-2-e,3.33,2.96565804,1897,63,81,70,87,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,complete_1,cyclic_128_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_2,75.25,0.35045758145022,False
workload_2490.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0340922,227,20,1,16,15,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_8_1,complete_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,13.0,0.917901512965423,False
workload_2491.cpp,xczu7ev-ffvc1156-2-e,3.33,7.11913041,92,18,1,4,13,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_16_1,block_32_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline_1,9.0,0.9658005877669111,False
workload_2492.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0317612,127,18,1,6,18,cyclic_2_1,block_4_1,block_256_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,10.75,0.9451622964319909,False
workload_2493.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0643952,143,17,1,7,15,cyclic_2_1,block_256_1,cyclic_128_1,block_32_1,cyclic_16_1,cyclic_16_1,block_4_1,block_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,10.0,0.9540261158429832,False
workload_2494.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0317612,138,20,1,7,19,cyclic_2_1,block_4_1,block_256_1,block_32_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,11.75,0.9330010909801919,False
workload_2495.cpp,xczu7ev-ffvc1156-2-e,3.33,7.030908719999999,253,18,1,20,26,cyclic_2_1,block_4_1,block_256_1,block_16_1,complete_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,16.25,0.8793739709287997,False
workload_2496.cpp,xczu7ev-ffvc1156-2-e,3.33,2.89308069,2906,66,81,63,81,cyclic_64_1,block_4_1,block_8_1,cyclic_16_1,block_8_1,cyclic_32_1,complete_1,cyclic_32_1,block_32_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,72.75,0.38114104430899887,False
workload_2497.cpp,xczu7ev-ffvc1156-2-e,3.33,11.2195692,417,86,1,16,39,block_512_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline,35.5,0.6356221549031105,False
workload_2498.cpp,xczu7ev-ffvc1156-2-e,3.33,7.040286,617,16,1,35,38,cyclic_2_1,cyclic_256_1,block_256_1,block_16_1,complete_1,cyclic_16_1,complete_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,22.5,0.8077587511366845,False
workload_2499.cpp,xczu7ev-ffvc1156-2-e,3.33,7.081008570000001,72,19,1,2,6,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_16_1,block_32_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_2,pipeline_1,7.0,0.9905873974266642,False
workload_2500.cpp,xczu7ev-ffvc1156-2-e,3.33,7.080139440000001,121,17,1,6,12,cyclic_2_1,block_256_1,block_64_1,block_16_1,block_16_1,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_32,pipeline_1,9.0,0.9661852264166432,False
workload_2502.cpp,xczu7ev-ffvc1156-2-e,3.33,7.051994280000001,76,19,1,2,6,cyclic_2_1,block_2_1,cyclic_2_1,block_32_1,cyclic_16_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,7.0,0.9908786189551136,False
workload_2503.cpp,xczu7ev-ffvc1156-2-e,3.33,7.14518433,104,17,1,5,14,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_16_1,block_32_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,9.25,0.9624570375196126,False
workload_2504.cpp,xczu7ev-ffvc1156-2-e,3.33,7.04649312,212,18,1,17,19,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_16_1,complete_1,cyclic_32_1,block_4_1,block_64_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,13.75,0.9088047647547962,False
workload_2505.cpp,xczu7ev-ffvc1156-2-e,3.33,9.87397281,93,17,1,4,13,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_16_1,block_32_1,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline,8.75,0.9315650259943244,False
workload_2506.cpp,xczu7ev-ffvc1156-2-e,3.33,2.9113524,1637,63,81,60,90,cyclic_64_1,block_4_1,block_256_1,block_32_1,cyclic_64_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,73.5,0.3729273133589984,False
workload_2507.cpp,xczu7ev-ffvc1156-2-e,3.33,2.95952085,1547,66,81,55,75,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_16_1,block_64_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,69.25,0.40455672398335374,False
workload_2508.cpp,xczu7ev-ffvc1156-2-e,3.33,7.038354600000001,75,20,1,2,6,cyclic_2_1,block_8_1,cyclic_2_1,block_16_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,7.25,0.9880481421471127,False
workload_2509.cpp,xczu7ev-ffvc1156-2-e,3.33,7.10591697,105,18,1,5,14,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_16_1,block_32_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_8,unroll_2,unroll_2,pipeline_1,9.5,0.9597659052949754,False
workload_2510.cpp,xczu7ev-ffvc1156-2-e,3.33,9.75884472,294,18,1,25,21,cyclic_2_1,cyclic_512_1,cyclic_2_1,block_16_1,complete_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline,16.25,0.8516748368857526,False
workload_2511.cpp,xczu7ev-ffvc1156-2-e,3.33,2.91476232,1577,64,81,59,82,cyclic_64_1,cyclic_256_1,block_8_1,block_16_1,cyclic_32_1,cyclic_32_1,cyclic_16_1,block_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,71.5,0.3894073986675838,False
workload_2512.cpp,xczu7ev-ffvc1156-2-e,3.33,7.03325637,70,20,1,3,7,cyclic_2_1,block_4_1,block_8_1,cyclic_16_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,7.75,0.9821595624180439,False
workload_2513.cpp,xczu7ev-ffvc1156-2-e,3.33,7.07654304,111,19,1,5,10,cyclic_2_1,block_256_1,cyclic_8_1,block_32_1,block_16_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_32,pipeline_1,8.75,0.9693122616602592,False
workload_2514.cpp,xczu7ev-ffvc1156-2-e,3.33,7.072254,212,17,1,15,18,cyclic_2_1,block_4_1,cyclic_2_1,block_32_1,block_32_1,cyclic_32_1,complete_1,block_2_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,12.75,0.9205446586953869,False
workload_2515.cpp,xczu7ev-ffvc1156-2-e,3.33,7.08506784,356,16,1,24,33,cyclic_2_1,cyclic_256_1,block_256_1,block_32_1,cyclic_16_1,cyclic_16_1,complete_1,cyclic_128_1,cyclic_16_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,18.5,0.8527342700677882,False
workload_2518.cpp,xczu7ev-ffvc1156-2-e,3.33,2.89325052,1807,64,81,72,95,cyclic_64_1,block_4_1,block_256_1,cyclic_16_1,cyclic_16_1,cyclic_32_1,complete_1,block_128_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,78.0,0.3170692508783335,False
workload_2519.cpp,xczu7ev-ffvc1156-2-e,3.33,7.069696560000001,124,18,1,6,17,cyclic_2_1,block_8_1,block_256_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,10.5,0.9478514046338482,False
workload_2520.cpp,xczu7ev-ffvc1156-2-e,3.33,7.034931360000001,69,20,1,2,6,cyclic_2_1,block_4_1,block_8_1,cyclic_16_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,7.25,0.9880814747688724,False
workload_2521.cpp,xczu7ev-ffvc1156-2-e,3.33,9.75971052,91,19,1,4,11,cyclic_2_1,block_4_1,block_8_1,block_16_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline,8.75,0.9333936296270459,False
workload_2523.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0417512,237,18,1,19,23,cyclic_2_1,block_4_1,block_256_1,cyclic_16_1,complete_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,15.25,0.8910380672731972,False
workload_2524.cpp,xczu7ev-ffvc1156-2-e,3.33,7.033243049999999,73,20,1,2,6,cyclic_2_1,block_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,7.25,0.9880978789012466,False
workload_2525.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0381548,311,19,1,25,20,cyclic_2_1,cyclic_512_1,cyclic_8_1,cyclic_16_1,complete_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,16.25,0.8793072236240904,False
workload_2526.cpp,xczu7ev-ffvc1156-2-e,3.33,7.02835128,85,19,1,3,8,cyclic_2_1,block_4_1,cyclic_2_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,7.75,1.0,True
workload_2527.cpp,xczu7ev-ffvc1156-2-e,3.33,7.047345600000001,96,17,1,4,12,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_16_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,8.5,0.9726955783147605,False
workload_2528.cpp,xczu7ev-ffvc1156-2-e,3.33,7.7463792,198,25,1,7,16,cyclic_64_1,block_256_1,cyclic_16_1,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,block_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,12.25,0.9198605982853205,False
workload_2529.cpp,xczu7ev-ffvc1156-2-e,3.33,7.07845113,108,17,1,6,11,cyclic_2_1,block_256_1,block_64_1,block_16_1,block_16_1,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,8.75,0.9692935131920674,False
workload_2531.cpp,xczu7ev-ffvc1156-2-e,3.33,7.034931360000001,76,19,1,3,7,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,block_8_1,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,7.5,0.985123360084912,False
workload_2533.cpp,xczu7ev-ffvc1156-2-e,3.33,2.96395308,1727,65,81,56,78,cyclic_64_1,block_4_1,block_8_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_16,pipeline_1,70.0,0.399359188900405,False
workload_2534.cpp,xczu7ev-ffvc1156-2-e,3.33,9.78332688,109,18,1,5,15,cyclic_2_1,block_4_1,block_256_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline,9.75,0.9232880822639118,False
workload_2535.cpp,xczu7ev-ffvc1156-2-e,3.33,2.91476232,1633,64,81,60,83,cyclic_64_1,cyclic_256_1,block_8_1,block_32_1,cyclic_16_1,cyclic_64_1,cyclic_16_1,block_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,72.0,0.3860405066187177,False
workload_2536.cpp,xczu7ev-ffvc1156-2-e,3.33,7.714800810000001,125,25,1,6,17,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_16_1,block_64_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,complete_1,complete_1,unroll_8,pipeline_1,unroll_2,pipeline_1,12.25,0.9201874816106663,False
workload_2537.cpp,xczu7ev-ffvc1156-2-e,3.33,7.0300728900000005,89,18,1,4,12,cyclic_2_1,block_4_1,block_128_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_2,pipeline_1,8.75,0.9697652743460942,False
workload_2540.cpp,xczu7ev-ffvc1156-2-e,3.33,7.728663600000001,253,22,1,9,21,cyclic_64_1,block_256_1,cyclic_128_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,13.25,0.9081080724480143,False
workload_2541.cpp,xczu7ev-ffvc1156-2-e,3.33,7.06415544,332,16,1,22,30,cyclic_2_1,cyclic_256_1,block_128_1,block_32_1,cyclic_16_1,cyclic_16_1,complete_1,block_128_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,17.25,0.8673931097383039,False
workload_2542.cpp,xczu7ev-ffvc1156-2-e,3.33,2.89768608,1881,63,81,63,91,cyclic_64_1,cyclic_256_1,block_256_1,block_16_1,cyclic_32_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,74.5,0.35996228073295977,False
