Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2541.cpp,xczu7ev-ffvc1156-2-e,3.33,50.89133106,69,11,1,1,6,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_5,1,4.75,0.789239739999,False
workload_2468.cpp,xczu7ev-ffvc1156-2-e,3.33,50.8299525,73,11,1,1,6,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_5,1,4.75,1,True
workload_2631.cpp,xczu7ev-ffvc1156-2-e,3.33,2.6663976,118,75,1,2,17,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_36,pipeline_1,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,23.75,0.752213154388,False
workload_2557.cpp,xczu7ev-ffvc1156-2-e,3.33,2.66723676,85,75,1,3,12,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_36,unroll_16,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,22.75,0.775351538157,False
workload_2536.cpp,xczu7ev-ffvc1156-2-e,3.33,3.3495471,63,75,1,1,6,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,20.75,0.799628047141,False
workload_2607.cpp,xczu7ev-ffvc1156-2-e,3.33,5.01400098,301,11,1,15,57,cyclic_2_1,block_2_1,cyclic_8_1,unroll_32,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,21,0.789022754367,False
workload_2644.cpp,xczu7ev-ffvc1156-2-e,3.33,4.9171446,280,11,1,15,52,cyclic_2_1,block_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_16,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,19.75,0.809442937106,False
workload_2797.cpp,xczu7ev-ffvc1156-2-e,3.33,4.9171446,261,11,1,15,52,cyclic_2_1,block_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_16,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,19.75,0.809442937106,False
workload_2609.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91715792,251,11,1,15,50,cyclic_2_1,block_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_8,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,19.25,0.812052874217,False
workload_2413.cpp,xczu7ev-ffvc1156-2-e,3.33,5.02082082,241,11,1,15,50,cyclic_2_1,block_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,19.25,0.811744108728,False
workload_2320.cpp,xczu7ev-ffvc1156-2-e,3.33,50.72742846,113,11,1,1,15,cyclic_2_1,block_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_16,unroll_17,unroll_2,pipeline_1,pipeline_1,unroll_5,unroll_5,1,7,0.763257492456,False
workload_2281.cpp,xczu7ev-ffvc1156-2-e,3.33,6.33210822,100,11,1,3,14,cyclic_2_1,block_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_5,pipeline_1,1,7.25,0.968869435195,False
workload_2293.cpp,xczu7ev-ffvc1156-2-e,3.33,60.59642625,126,11,1,3,16,cyclic_2_1,block_2_1,cyclic_8_1,unroll_4,unroll_16,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_5,unroll_5,1,7.75,0.701836947589,False
workload_2143.cpp,xczu7ev-ffvc1156-2-e,3.33,4.21524054,73,75,1,3,9,cyclic_2_1,block_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_5,pipeline_1,1,22,0.781275152989,False
workload_2204.cpp,xczu7ev-ffvc1156-2-e,3.33,3.36936726,221,75,1,6,23,cyclic_2_1,block_2_1,cyclic_8_1,unroll_8,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,26.25,0.695182354776,False
workload_2542.cpp,xczu7ev-ffvc1156-2-e,3.33,98.90300466,69,12,1,1,5,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_5,1,4.75,0.449811554813,False
workload_2462.cpp,xczu7ev-ffvc1156-2-e,3.33,59.4980757,64,12,1,1,5,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_5,1,4.75,0.729996336453,False
workload_2576.cpp,xczu7ev-ffvc1156-2-e,3.33,98.8416261,68,12,1,1,6,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_5,1,5,0.450190433501,False
workload_2554.cpp,xczu7ev-ffvc1156-2-e,3.33,59.55945426,61,12,1,1,5,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_5,1,4.75,0.729498083944,False
workload_2249.cpp,xczu7ev-ffvc1156-2-e,3.33,37.78999218,127,17,1,1,17,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,unroll_5,unroll_5,1,9,0.774759243523,False
workload_2556.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91641866,145,17,1,1,19,cyclic_2_1,block_4_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_5,1,9.5,0.913133753393,False
workload_2235.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91725782,96,12,1,1,12,cyclic_2_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_16,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,6.5,0.986349082323,False
workload_2754.cpp,xczu7ev-ffvc1156-2-e,3.33,62.68171554,106,12,1,2,12,cyclic_2_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_32,unroll_17,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_5,1,6.75,0.69638438911,False
workload_2294.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91854986,200,12,1,1,19,cyclic_2_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_8,unroll_17,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_5,1,8.25,0.946022250084,False
workload_2813.cpp,xczu7ev-ffvc1156-2-e,3.33,2.03140323,71,75,1,2,8,cyclic_2_1,block_4_1,block_4_1,unroll_2,unroll_16,unroll_8,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,21.5,0.787699312764,False
workload_2736.cpp,xczu7ev-ffvc1156-2-e,3.33,2.03140323,70,75,1,2,8,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_16,unroll_8,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,21.5,0.787699312764,False
workload_2755.cpp,xczu7ev-ffvc1156-2-e,3.33,2.15475642,59,75,1,1,6,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,20.75,0.80272251306,False
workload_2616.cpp,xczu7ev-ffvc1156-2-e,3.33,2.15475642,63,75,1,1,6,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,2,20.75,0.80272251306,False
workload_2656.cpp,xczu7ev-ffvc1156-2-e,3.33,2.21283828,68,75,1,1,7,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,21,0.796699664083,False
workload_2720.cpp,xczu7ev-ffvc1156-2-e,3.33,2.96280756,60,75,1,2,6,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_17,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,21,0.795720491843,False
workload_2774.cpp,xczu7ev-ffvc1156-2-e,3.33,53.53127514,75,12,1,1,6,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_17,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,5,0.772347820442,False
workload_2649.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91630544,295,17,1,15,59,cyclic_2_1,block_4_1,cyclic_8_1,unroll_32,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,23,0.764066849201,False
workload_2601.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91715792,268,12,1,15,51,cyclic_2_1,block_4_1,cyclic_8_1,unroll_32,pipeline_1,unroll_8,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,19.75,0.809442882928,False
workload_2227.cpp,xczu7ev-ffvc1156-2-e,3.33,4.21524054,75,75,1,3,9,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_5,pipeline_1,1,22,0.781275152989,False
workload_2407.cpp,xczu7ev-ffvc1156-2-e,3.33,5.01410754,179,17,1,1,23,cyclic_2_1,block_8_1,block_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,10.5,0.887288725865,False
workload_2360.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91725782,93,12,1,1,12,cyclic_2_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_16,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,6.5,0.986349082323,False
workload_2401.cpp,xczu7ev-ffvc1156-2-e,3.33,5.02092738,82,12,1,1,11,cyclic_2_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,6.25,0.98969668633,False
workload_2280.cpp,xczu7ev-ffvc1156-2-e,3.33,49.87408266,97,12,1,2,13,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_16,unroll_8,unroll_4,unroll_2,unroll_8,unroll_2,unroll_5,unroll_5,1,7,0.766524393892,False
workload_2385.cpp,xczu7ev-ffvc1156-2-e,3.33,4.7334285,64,75,1,2,8,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_5,1,21.5,0.78245867483,False
workload_2343.cpp,xczu7ev-ffvc1156-2-e,3.33,3.34180818,62,75,1,2,6,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,21,0.794778223095,False
workload_2303.cpp,xczu7ev-ffvc1156-2-e,3.33,99.92608722,65,12,1,1,5,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_5,1,4.75,0.443623264975,False
workload_2464.cpp,xczu7ev-ffvc1156-2-e,3.33,99.89539794,67,12,1,1,6,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_5,1,5,0.443814424291,False
workload_2263.cpp,xczu7ev-ffvc1156-2-e,3.33,3.01732965,65,75,1,2,7,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_4,unroll_8,unroll_17,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_5,1,21.25,0.789985363227,False
workload_2531.cpp,xczu7ev-ffvc1156-2-e,3.33,2.46780306,322,80,1,20,67,cyclic_2_1,block_8_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_5,1,42,0.542368374344,False
workload_2610.cpp,xczu7ev-ffvc1156-2-e,3.33,33.9922071,353,12,1,7,48,cyclic_2_1,block_8_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_5,unroll_5,1,17,0.671182785507,False
workload_2530.cpp,xczu7ev-ffvc1156-2-e,3.33,34.9974675,314,12,1,7,48,cyclic_2_1,block_8_1,block_2_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_5,unroll_5,1,17,0.66476436269,False
workload_2253.cpp,xczu7ev-ffvc1156-2-e,3.33,97.92298566,333,12,1,7,36,cyclic_2_1,block_8_1,block_2_1,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_5,pipeline_1,1,14,0.425029049749,False
workload_2318.cpp,xczu7ev-ffvc1156-2-e,3.33,59.23862874,110,12,1,3,15,cyclic_2_1,block_8_1,block_2_1,unroll_4,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_5,1,7.75,0.71023195183,False
workload_2310.cpp,xczu7ev-ffvc1156-2-e,3.33,59.74295058,84,12,1,3,10,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_16,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_5,1,6.5,0.719145147689,False
workload_2426.cpp,xczu7ev-ffvc1156-2-e,3.33,3.34138194,76,75,1,3,10,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,22.25,0.782376119054,False
workload_2369.cpp,xczu7ev-ffvc1156-2-e,3.33,3.31069266,73,75,1,3,10,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_5,1,22.25,0.782501906509,False
workload_2330.cpp,xczu7ev-ffvc1156-2-e,3.33,59.77044306,78,12,1,2,9,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_5,1,6,0.722735631869,False
workload_2024.cpp,xczu7ev-ffvc1156-2-e,3.33,38.81989458,86,12,1,1,9,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,unroll_2,unroll_5,unroll_5,1,5.75,0.788744895922,False
workload_2172.cpp,xczu7ev-ffvc1156-2-e,3.33,56.29232466,672,12,1,30,89,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_32,unroll_16,unroll_2,pipeline_1,unroll_5,1,33,0.42005307689,False
workload_2217.cpp,xczu7ev-ffvc1156-2-e,3.33,5.29356114,502,12,1,15,73,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_32,unroll_16,unroll_2,unroll_5,unroll_5,1,25.25,0.715611257839,False
workload_2238.cpp,xczu7ev-ffvc1156-2-e,3.33,75.4989921,117,12,1,5,16,cyclic_2_1,block_8_1,block_2_1,unroll_8,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_5,1,8.5,0.595147103964,False
workload_2202.cpp,xczu7ev-ffvc1156-2-e,3.33,75.5333577,115,12,1,5,15,cyclic_2_1,block_8_1,block_2_1,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_5,1,8.25,0.596319775379,False
workload_2640.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91641866,184,17,1,1,23,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,10.5,0.887292389373,False
workload_2410.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91641866,185,17,1,1,23,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,10.5,0.887292389373,False
workload_2563.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91641866,180,17,1,1,23,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_5,1,10.5,0.887292389373,False
workload_2409.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91641866,182,17,1,1,23,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,10.5,0.887292389373,False
workload_2482.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91725782,90,12,1,1,12,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_16,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,6.5,0.986349082323,False
workload_2147.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91725782,92,12,1,1,12,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_16,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,6.5,0.986349082323,False
workload_2396.cpp,xczu7ev-ffvc1156-2-e,3.33,5.46598854,93,12,1,1,12,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,6.5,0.985093967719,False
workload_2234.cpp,xczu7ev-ffvc1156-2-e,3.33,5.02082082,93,12,1,1,12,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,6.5,0.986299493881,False
workload_2282.cpp,xczu7ev-ffvc1156-2-e,3.33,59.67552474,100,12,1,2,12,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_5,1,6.75,0.71745024072,False
workload_2358.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91729778,85,12,1,1,10,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,6,0.996577296879,False
workload_2473.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91727114,87,12,1,1,11,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_8,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,6.25,0.98975203365,False
workload_2278.cpp,xczu7ev-ffvc1156-2-e,3.33,4.91727114,86,12,1,1,11,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_8,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,6.25,0.98975203365,False
workload_2250.cpp,xczu7ev-ffvc1156-2-e,3.33,4.95536634,247,12,1,2,24,cyclic_2_1,block_8_1,block_4_1,unroll_2,pipeline_1,unroll_8,unroll_17,pipeline_1,unroll_4,unroll_64,pipeline_1,unroll_5,1,9.75,0.906633580225,False
workload_2247.cpp,xczu7ev-ffvc1156-2-e,3.33,2.88445266,175,80,1,2,22,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,26.25,0.695310520524,False
workload_2112.cpp,xczu7ev-ffvc1156-2-e,3.33,3.17621727,79,75,1,2,9,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_16,unroll_16,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,21.75,0.786197661411,False
workload_2221.cpp,xczu7ev-ffvc1156-2-e,3.33,3.18229119,1052,75,1,3,32,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_16,unroll_16,unroll_17,pipeline_1,unroll_4,unroll_64,pipeline_1,unroll_5,1,27.75,0.662349929389,False
workload_2775.cpp,xczu7ev-ffvc1156-2-e,3.33,2.03140323,75,75,1,2,8,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_16,unroll_8,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,21.5,0.787699312764,False
workload_2593.cpp,xczu7ev-ffvc1156-2-e,3.33,2.15390394,170,80,1,1,19,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,25.25,0.71780133519,False
workload_2405.cpp,xczu7ev-ffvc1156-2-e,3.33,2.2119858,164,80,1,1,20,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_5,1,25.5,0.712148971571,False
workload_2200.cpp,xczu7ev-ffvc1156-2-e,3.33,2.27803968,70.5,75,1,2,8,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_16,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,2,21.5,0.787699014795,False
workload_2305.cpp,xczu7ev-ffvc1156-2-e,3.33,2.9954016,65,75,1,2,8,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_16,unroll_17,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,21.5,0.787011745537,False
workload_2347.cpp,xczu7ev-ffvc1156-2-e,3.33,2.21282496,73.5,75,1,2,8,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_16,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,2,21.5,0.787711509903,False
workload_2501.cpp,xczu7ev-ffvc1156-2-e,3.33,2.21283828,64,75,1,1,7,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,21,0.796699664083,False
workload_2421.cpp,xczu7ev-ffvc1156-2-e,3.33,3.5825805,66,75,1,2,8,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,21.5,0.785823256542,False
workload_2346.cpp,xczu7ev-ffvc1156-2-e,3.33,2.47558194,65,75,1,1,7,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,21,0.796523061056,False
workload_2387.cpp,xczu7ev-ffvc1156-2-e,3.33,5.3388225,64,75,1,2,7,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_5,1,21.25,0.783362899043,False
workload_2466.cpp,xczu7ev-ffvc1156-2-e,3.33,59.74018002,70,12,1,1,6,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_5,1,5,0.727655052054,False
workload_2560.cpp,xczu7ev-ffvc1156-2-e,3.33,2.21096682,168,80,1,1,20,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,25.5,0.712148856972,False
workload_2488.cpp,xczu7ev-ffvc1156-2-e,3.33,2.21096682,170,80,1,1,20,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_5,1,25.5,0.712148856972,False
workload_2436.cpp,xczu7ev-ffvc1156-2-e,3.33,2.2770207,71,75,1,2,9,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_4,unroll_16,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,21.75,0.787672297466,False
workload_2268.cpp,xczu7ev-ffvc1156-2-e,3.33,2.66830902,71,75,1,2,8,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_4,unroll_16,unroll_17,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,21.5,0.787444376231,False
workload_2345.cpp,xczu7ev-ffvc1156-2-e,3.33,3.01732965,62,75,1,2,7,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_4,unroll_8,unroll_17,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_5,1,21.25,0.789985363227,False
workload_2256.cpp,xczu7ev-ffvc1156-2-e,3.33,73.4449815,670,12,1,17,57,cyclic_2_1,block_8_1,block_4_1,unroll_32,unroll_2,unroll_4,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_5,1,21.75,0.464528941885,False
workload_2569.cpp,xczu7ev-ffvc1156-2-e,3.33,2.2118193,244,75,1,20,54,cyclic_2_1,block_8_1,block_4_1,unroll_32,unroll_2,unroll_8,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,37.5,0.601873512877,False
workload_2572.cpp,xczu7ev-ffvc1156-2-e,3.33,2.20887558,455,80,1,21,80,cyclic_2_1,block_8_1,block_4_1,unroll_32,unroll_36,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,45.5,0.477698599655,False
workload_2191.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89362714,99,12,1,2,13,cyclic_2_1,block_8_1,block_4_1,unroll_4,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_5,1,7,0.976510685767,False
workload_2316.cpp,xczu7ev-ffvc1156-2-e,3.33,2.65404663,94,75,1,3,14,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_16,unroll_16,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,23.25,0.763833413153,False
workload_2248.cpp,xczu7ev-ffvc1156-2-e,3.33,2.80890162,104,75,1,3,16,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,23.75,0.752139734192,False
workload_2230.cpp,xczu7ev-ffvc1156-2-e,3.33,3.23332011,79,75,1,3,11,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_16,unroll_8,unroll_17,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_5,1,22.5,0.779038744311,False
workload_2228.cpp,xczu7ev-ffvc1156-2-e,3.33,2.4751557,78,75,1,3,10,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,2,22.25,0.785897899775,False
