Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
viterbi_1743.c,xczu7ev-ffvc1156-2-e,3.33,4.41670554,1015,5,1,24,52,cyclic_2_1,unroll_2,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,20.5,0.495468892266,False
viterbi_1741.c,xczu7ev-ffvc1156-2-e,3.33,8.24346828,940,5,1,16,53,cyclic_2_1,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_63,pipeline_1,1,18.75,0.529879877434,False
viterbi_2133.c,xczu7ev-ffvc1156-2-e,3.33,4.47945606,478,5,1,8,19,cyclic_2_1,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1,8.25,0.817556773558,False
viterbi_2210.c,xczu7ev-ffvc1156-2-e,3.33,4.58889984,441,5,1,7,19,cyclic_2_1,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,8,0.829166637105,False
viterbi_2124.c,xczu7ev-ffvc1156-2-e,3.33,4.644948735,440,5,1,6,16,cyclic_2_1,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,2,7,0.875532211297,False
viterbi_2080.c,xczu7ev-ffvc1156-2-e,3.33,4.64505363,467,5,1,6,16,cyclic_2_1,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,1,7,0.875532448956,False
viterbi_1719.c,xczu7ev-ffvc1156-2-e,3.33,5.6793483,382,5,1,4,14,cyclic_2_1,unroll_32,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_8,pipeline_1,1,6,0.900808642987,False
viterbi_1980.c,xczu7ev-ffvc1156-2-e,3.33,4.76683173,533,5,1,7,21,cyclic_2_1,unroll_32,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,8.5,0.806817779691,False
viterbi_2149.c,xczu7ev-ffvc1156-2-e,3.33,5.78898189,256,5,1,2,8,cyclic_2_1,unroll_32,unroll_2,unroll_4,unroll_4,unroll_4,unroll_8,pipeline_1,1,4,0.954382338995,False
viterbi_1902.c,xczu7ev-ffvc1156-2-e,3.33,8.18220294,654,5,1,10,32,cyclic_2_1,unroll_32,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,12,0.669125323661,False
viterbi_1717.c,xczu7ev-ffvc1156-2-e,3.33,5.68297467,377,5,1,4,14,cyclic_2_1,unroll_32,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,1,6,0.900805257129,False
viterbi_1772.c,xczu7ev-ffvc1156-2-e,3.33,4.47520032,690,5,1,12,30,cyclic_2_1,unroll_32,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,12,0.701267283221,False
viterbi_1691.c,xczu7ev-ffvc1156-2-e,3.33,5.67750015,777,5,1,10,27,cyclic_2_1,unroll_32,unroll_4,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,1,10.75,0.734590287571,False
viterbi_1591.c,xczu7ev-ffvc1156-2-e,3.33,5.68309455,380,5,1,4,13,cyclic_2_1,unroll_32,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_16,pipeline_1,1,5.75,0.912041544113,False
viterbi_1513.c,xczu7ev-ffvc1156-2-e,3.33,61.55996175,959,5,1,7,23,cyclic_2_1,unroll_32,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_8,unroll_8,1,9,0.110612221342,False
viterbi_1646.c,xczu7ev-ffvc1156-2-e,3.33,61.66574919,833,5,1,6,20,cyclic_2_1,unroll_32,unroll_4,unroll_4,unroll_4,unroll_4,unroll_8,unroll_8,1,8,0.111084169265,False
viterbi_1697.c,xczu7ev-ffvc1156-2-e,3.33,4.47503049,1143,5,1,23,52,cyclic_2_1,unroll_32,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,20.25,0.503527021523,False
viterbi_1558.c,xczu7ev-ffvc1156-2-e,3.33,4.47503049,1372,5,1,23,52,cyclic_2_1,unroll_32,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,20.25,0.503527021523,False
viterbi_1654.c,xczu7ev-ffvc1156-2-e,3.33,4.47503049,1187,5,1,23,52,cyclic_2_1,unroll_32,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,1,20.25,0.503527021523,False
viterbi_1473.c,xczu7ev-ffvc1156-2-e,3.33,4.47503049,1435,5,1,23,52,cyclic_2_1,unroll_32,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_63,unroll_8,1,20.25,0.503527021523,False
viterbi_1561.c,xczu7ev-ffvc1156-2-e,3.33,63.3151881,2230,5,1,12,38,cyclic_2_1,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_8,unroll_8,1,14,0.102182026721,False
viterbi_1705.c,xczu7ev-ffvc1156-2-e,3.33,4.4790498,1996,5,1,30,87,cyclic_2_1,unroll_32,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_63,unroll_8,1,30.75,0.227230357697,False
viterbi_1805.c,xczu7ev-ffvc1156-2-e,3.33,8.36184978,445,5,1,5,19,cyclic_2_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,7.5,0.816929830712,False
viterbi_1927.c,xczu7ev-ffvc1156-2-e,3.33,4.53985893,453,5,1,7,18,cyclic_2_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1,7.75,0.840470605943,False
viterbi_1749.c,xczu7ev-ffvc1156-2-e,3.33,8.000991,250,5,1,3,7,cyclic_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,1,4,0.918049209786,False
viterbi_1815.c,xczu7ev-ffvc1156-2-e,3.33,7.5599658,603,6,1,7,26,cyclic_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_63,pipeline_1,1,10,0.732853662843,False
viterbi_1893.c,xczu7ev-ffvc1156-2-e,3.33,6.391377225,466,5,1,7.5,19.5,cyclic_2_1,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_8,2,8.25,0.812628183532,False
viterbi_1926.c,xczu7ev-ffvc1156-2-e,3.33,8.30237265,446,5,1,7,20,cyclic_2_1,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8.25,0.7932100197,False
viterbi_1801.c,xczu7ev-ffvc1156-2-e,3.33,4.98164004,415,5,1,6,14,cyclic_2_1,unroll_4,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,1,6.5,0.889436136175,False
viterbi_1761.c,xczu7ev-ffvc1156-2-e,3.33,4.98164004,424,5,1,6,14,cyclic_2_1,unroll_4,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,1,6.5,0.889436136175,False
viterbi_1869.c,xczu7ev-ffvc1156-2-e,3.33,5.90890851,186,5,1,1,6,cyclic_2_1,unroll_4,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,1,3.25,0.968076114611,False
viterbi_1932.c,xczu7ev-ffvc1156-2-e,3.33,4.48042176,461,5,1,8,19,cyclic_2_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,1,8.25,0.817559383314,False
viterbi_1862.c,xczu7ev-ffvc1156-2-e,3.33,4.41584973,665,5,1,13,29,cyclic_2_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,12,0.701611528388,False
viterbi_1689.c,xczu7ev-ffvc1156-2-e,3.33,4.41607617,750,5,1,13,30,cyclic_2_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,12.25,0.700431651853,False
viterbi_1688.c,xczu7ev-ffvc1156-2-e,3.33,4.41607617,747,5,1,13,30,cyclic_2_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,12.25,0.700431651853,False
viterbi_1644.c,xczu7ev-ffvc1156-2-e,3.33,4.41607617,737,5,1,13,30,cyclic_2_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_8,1,12.25,0.700431651853,False
viterbi_1855.c,xczu7ev-ffvc1156-2-e,3.33,4.91733441,619,5,1,11,25,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,1,10.5,0.749999794903,False
viterbi_1952.c,xczu7ev-ffvc1156-2-e,3.33,5.69125305,300,5,1,2,10,cyclic_2_1,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,1,4.5,0.942475256125,False
viterbi_2330.c,xczu7ev-ffvc1156-2-e,3.33,4.47919299,467,5,1,8,19,cyclic_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,8.25,0.817556061683,False
viterbi_2286.c,xczu7ev-ffvc1156-2-e,3.33,8.30118384,432,5,1,6,20,cyclic_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,1,8,0.801839718398,False
viterbi_2212.c,xczu7ev-ffvc1156-2-e,3.33,4.47940278,449,5,1,8,19,cyclic_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8.25,0.817556629414,False
viterbi_2016.c,xczu7ev-ffvc1156-2-e,3.33,4.53910635,500,5,1,7,19,cyclic_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,1,8,0.829047919559,False
viterbi_2253.c,xczu7ev-ffvc1156-2-e,3.33,4.47919299,478,5,1,8,19,cyclic_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,8.25,0.817556061683,False
viterbi_2114.c,xczu7ev-ffvc1156-2-e,3.33,5.63055381,295,5,1,3,9,cyclic_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,4.5,0.943212723448,False
viterbi_1834.c,xczu7ev-ffvc1156-2-e,3.33,7.56251658,326,5,1,2,11,cyclic_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,1,4.75,0.9081266804,False
viterbi_2256.c,xczu7ev-ffvc1156-2-e,3.33,5.56099011,1316,5,1,22,46,cyclic_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,18.5,0.556655181607,False
viterbi_2239.c,xczu7ev-ffvc1156-2-e,3.33,4.75679511,406,5,1,6,14,cyclic_2_1,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,6.5,0.891939812531,False
viterbi_2074.c,xczu7ev-ffvc1156-2-e,3.33,4.7570049,441,5,1,6,14,cyclic_2_1,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,6.5,0.89193751412,False
viterbi_2043.c,xczu7ev-ffvc1156-2-e,3.33,4.98045456,436,5,1,6,14,cyclic_2_1,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,1,6.5,0.889449549045,False
viterbi_2122.c,xczu7ev-ffvc1156-2-e,3.33,4.75688835,435,5,1,6,15,cyclic_2_1,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_8,1,6.75,0.886070242746,False
viterbi_1935.c,xczu7ev-ffvc1156-2-e,3.33,8.36132364,472,5,1,5,21,cyclic_2_1,unroll_64,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8,0.80103794241,False
viterbi_1806.c,xczu7ev-ffvc1156-2-e,3.33,4.98088746,445,5,1,6,15,cyclic_2_1,unroll_64,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,1,6.75,0.883559062001,False
viterbi_1968.c,xczu7ev-ffvc1156-2-e,3.33,4.75711146,462,5,1,6,16,cyclic_2_1,unroll_64,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline_1,1,7,0.875594909796,False
viterbi_1829.c,xczu7ev-ffvc1156-2-e,3.33,6.84801513,226,5,1,1,6.5,cyclic_2_1,unroll_64,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,2,3.375,0.952525312807,False
viterbi_1978.c,xczu7ev-ffvc1156-2-e,3.33,4.53945267,501.5,5,1,7,19,cyclic_2_1,unroll_64,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,2,8,0.829048804219,False
viterbi_2102.c,xczu7ev-ffvc1156-2-e,3.33,4.41509715,709,5,1,13,30,cyclic_2_1,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,12.25,0.700437772451,False
viterbi_2101.c,xczu7ev-ffvc1156-2-e,3.33,4.47459093,697,5,1,12,30,cyclic_2_1,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,12,0.70127085299,False
viterbi_1951.c,xczu7ev-ffvc1156-2-e,3.33,5.7961647,282,5,1,2,9,cyclic_2_1,unroll_64,unroll_4,unroll_16,unroll_4,unroll_2,unroll_8,pipeline_1,1,4.25,0.947313039003,False
viterbi_1656.c,xczu7ev-ffvc1156-2-e,3.33,4.47550668,1410,5,1,26,68,cyclic_2_1,unroll_64,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_63,pipeline_1,1,25,0.360134497116,False
viterbi_1796.c,xczu7ev-ffvc1156-2-e,3.33,5.68339425,364,5,1,4,13,cyclic_2_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_16,pipeline_1,1,5.75,0.912037789445,False
viterbi_2084.c,xczu7ev-ffvc1156-2-e,3.33,1.153137375,459.5,5,1,11,19,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,4,9,0.823794903672,False
viterbi_2164.c,xczu7ev-ffvc1156-2-e,3.33,1.12317903,446,5,1,12,19,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,5,9.25,1,True
viterbi_2206.c,xczu7ev-ffvc1156-2-e,3.33,1.12338882,427,5,1,12,19,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,3,9.25,0.818372858928,False
viterbi_2322.c,xczu7ev-ffvc1156-2-e,3.33,1.12317903,423,5,1,12,19,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,1,9.25,1,True
viterbi_2243.c,xczu7ev-ffvc1156-2-e,3.33,1.123283925,427.5,5,1,12,19,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,2,9.25,0.818373696404,False
viterbi_2248.c,xczu7ev-ffvc1156-2-e,3.33,1.12317903,451,5,1,12,20,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,unroll_8,1,9.5,0.813090393225,False
viterbi_2079.c,xczu7ev-ffvc1156-2-e,3.33,1.12317903,462,5,1,12,19,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,5,9.25,1,True
viterbi_2077.c,xczu7ev-ffvc1156-2-e,3.33,1.15303248,438.5,5,1,11,19,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,4,9,1,True
viterbi_2225.c,xczu7ev-ffvc1156-2-e,3.33,5.660309025,254,5,1,3,8,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,2,4.25,0.94897651883,False
viterbi_2304.c,xczu7ev-ffvc1156-2-e,3.33,5.68259838,275,5,1,3,9,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,1,4.5,0.942581139106,False
viterbi_2152.c,xczu7ev-ffvc1156-2-e,3.33,5.62289148,282,5,1,4,9,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,4.75,1,True
viterbi_2193.c,xczu7ev-ffvc1156-2-e,3.33,5.68280817,268,5,1,4,9,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,3,4.75,0.936363321712,False
viterbi_2334.c,xczu7ev-ffvc1156-2-e,3.33,6.60676329,936,5,11,36,62,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_16,pipeline_1,1,28.5,0.271450104855,False
viterbi_2310.c,xczu7ev-ffvc1156-2-e,3.33,5.61937167,318,5,1,5,12,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,5.75,1,True
viterbi_2312.c,xczu7ev-ffvc1156-2-e,3.33,1.62456048,362,5,1,9,14,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,7.25,0.860272302507,False
viterbi_2276.c,xczu7ev-ffvc1156-2-e,3.33,1.62456048,351.5,5,1,9,14,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,2,7.25,0.860272302507,False
viterbi_2315.c,xczu7ev-ffvc1156-2-e,3.33,1.28889648,378,5,1,10,15,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,7.75,1,True
viterbi_2279.c,xczu7ev-ffvc1156-2-e,3.33,1.28889648,369,5,1,10,15,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,1,7.75,1,True
viterbi_2260.c,xczu7ev-ffvc1156-2-e,3.33,6.13194192,144,5,1,1,2,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,2.25,1,True
viterbi_2275.c,xczu7ev-ffvc1156-2-e,3.33,1.62444393,341,5,1,10,15,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,1,7.75,0.848294213779,False
viterbi_2146.c,xczu7ev-ffvc1156-2-e,3.33,5.90783958,168,5,1,1,4,cyclic_2_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,1,2.75,0.985356970338,False
viterbi_2000.c,xczu7ev-ffvc1156-2-e,3.33,1.62487683,403.5,5,1,10,16,cyclic_2_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,2,8,0.843002010963,False
viterbi_1958.c,xczu7ev-ffvc1156-2-e,3.33,1.62487683,417,5,1,10,16,cyclic_2_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,1,8,0.843002010963,False
viterbi_1723.c,xczu7ev-ffvc1156-2-e,3.33,1.18344204,442,5,1,10,19,cyclic_2_2,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,3,8.75,0.829219083221,False
viterbi_1911.c,xczu7ev-ffvc1156-2-e,3.33,7.57033209,251,5,1,2,8,cyclic_2_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,1,4,0.92647501488,False
viterbi_1998.c,xczu7ev-ffvc1156-2-e,3.33,1.28944926,397,5,1,10,15,cyclic_2_2,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,1,7.75,0.850775649157,False
viterbi_2261.c,xczu7ev-ffvc1156-2-e,3.33,5.79662091,158,5,1,1,4,cyclic_2_2,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,1,2.75,0.986457916784,False
viterbi_1960.c,xczu7ev-ffvc1156-2-e,3.33,1.28933271,421,5,1,10,17,cyclic_2_2,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,2,8.25,0.834540350018,False
viterbi_1770.c,xczu7ev-ffvc1156-2-e,3.33,7.56340236,570,5,1,6,24,cyclic_2_2,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_63,pipeline_1,1,9,0.772792973508,False
viterbi_2139.c,xczu7ev-ffvc1156-2-e,3.33,1.1235753,516,5,1,13,24,cyclic_2_2,pipeline_1,unroll_2,unroll_63,pipeline_1,pipeline_1,unroll_8,unroll_8,1,10.75,0.759151687032,False
viterbi_1889.c,xczu7ev-ffvc1156-2-e,3.33,1.18336212,449,5,1,10,19,cyclic_2_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,3,8.75,1,True
viterbi_2004.c,xczu7ev-ffvc1156-2-e,3.33,1.18336212,442,5,1,10,19,cyclic_2_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_8,1,8.75,1,True
viterbi_2216.c,xczu7ev-ffvc1156-2-e,3.33,6.60723948,909,5,11,36,63,cyclic_2_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,1,28.75,0.26600904496,False
viterbi_2036.c,xczu7ev-ffvc1156-2-e,3.33,5.67934497,342,5,1,4,12,cyclic_2_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_4,pipeline_1,1,5.5,0.912826989349,False
viterbi_2332.c,xczu7ev-ffvc1156-2-e,3.33,1.10751138,617,5,1,21,31,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1,14.5,1,True
viterbi_2098.c,xczu7ev-ffvc1156-2-e,3.33,1.10772117,660,5,1,21,31,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,14.5,0.708553790669,False
viterbi_2307.c,xczu7ev-ffvc1156-2-e,3.33,5.63045724,288,5,1,4,9,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,4.75,0.937004581093,False
viterbi_2214.c,xczu7ev-ffvc1156-2-e,3.33,1.27343862,559,5,1,18,27,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,2,12.75,0.707926855218,False
viterbi_1711.c,xczu7ev-ffvc1156-2-e,3.33,7.66831734,269,5,1,3,9,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline_1,1,4.5,0.912032519453,False
viterbi_1982.c,xczu7ev-ffvc1156-2-e,3.33,1.10794761,659,5,1,21,33,cyclic_2_2,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,15,0.693210880719,False
viterbi_2100.c,xczu7ev-ffvc1156-2-e,3.33,1.10794761,683,5,1,21,33,cyclic_2_2,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,1,15,0.693210880719,False
viterbi_2037.c,xczu7ev-ffvc1156-2-e,3.33,5.62322448,356,5,1,6,13,cyclic_2_2,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,1,6.25,0.892237984524,False
viterbi_2050.c,xczu7ev-ffvc1156-2-e,3.33,5.61949488,453,5,1,8,17,cyclic_2_2,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_2,pipeline_1,1,7.75,0.838792437234,False
viterbi_1981.c,xczu7ev-ffvc1156-2-e,3.33,1.10806749,656,5,1,21,32,cyclic_2_2,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,14.75,0.703457931116,False
viterbi_1819.c,xczu7ev-ffvc1156-2-e,3.33,1.16777439,666,5,1,19,31,cyclic_2_2,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,14,0.708419945263,False
viterbi_1831.c,xczu7ev-ffvc1156-2-e,3.33,5.63080356,287,5,1,4,10,cyclic_2_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,1,5,0.924913182188,False
viterbi_1877.c,xczu7ev-ffvc1156-2-e,3.33,34.11002916,307,5,1,4,11,cyclic_2_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,1,5.25,0.372983270527,False
viterbi_2140.c,xczu7ev-ffvc1156-2-e,3.33,1.27378161,577,5,1,18,27,cyclic_2_2,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,1,12.75,0.707927644309,False
viterbi_1906.c,xczu7ev-ffvc1156-2-e,3.33,1.13775111,1010.5,5,1,37,55,cyclic_2_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,2,24.5,0.374341506974,False
viterbi_1996.c,xczu7ev-ffvc1156-2-e,3.33,5.84946801,332,5,1,4,12,cyclic_2_2,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,1,5.5,0.91227475275,False
viterbi_1941.c,xczu7ev-ffvc1156-2-e,3.33,1.16752464,936,5,1,36,55,cyclic_2_2,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,24.25,0.381414060911,False
viterbi_2121.c,xczu7ev-ffvc1156-2-e,3.33,1.28910627,431,5,1,10,17,cyclic_2_2,unroll_16,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,1,8.25,0.834539159805,False
viterbi_1864.c,xczu7ev-ffvc1156-2-e,3.33,1.16789094,689,5,1,19,31,cyclic_2_2,unroll_16,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,1,14,0.708420166129,False
viterbi_2278.c,xczu7ev-ffvc1156-2-e,3.33,1.62599571,357,5,1,9,14,cyclic_2_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,1,7.25,0.860261985356,False
viterbi_2313.c,xczu7ev-ffvc1156-2-e,3.33,1.40221971,374,5,1,9,14,cyclic_2_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,7.25,1,True
viterbi_2317.c,xczu7ev-ffvc1156-2-e,3.33,1.29021516,387,5,1,10,17,cyclic_2_2,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1,8.25,0.834544973907,False
viterbi_1686.c,xczu7ev-ffvc1156-2-e,3.33,1.16920962,704,5,1,19,31,cyclic_2_2,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,2,14,0.708422652336,False
viterbi_1791.c,xczu7ev-ffvc1156-2-e,3.33,7.57166409,276,5,1,3,9,cyclic_2_2,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,1,4.5,0.913788772145,False
viterbi_1755.c,xczu7ev-ffvc1156-2-e,3.33,5.68448649,348,5,1,4,12,cyclic_2_2,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,1,5.5,0.912822741112,False
