Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Replicate_Count,Area,Weight,is_pareto
bbgemm_2181.c,xcu200-fsgd2104-2-e,10,3.43309,390,0,1,5,4,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_8,2,2.5,0.719629893044,False
bbgemm_2325.c,xcu200-fsgd2104-2-e,10,0.85001,126,0,1,8,4,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,3.25,0.828606918742,False
bbgemm_2235.c,xcu200-fsgd2104-2-e,10,0.85001,131,0,1,8,4,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_2,1,3.25,0.828606918742,False
bbgemm_1972.c,xcu200-fsgd2104-2-e,10,1.61617,168,0,1,6,4,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_8,1,2.75,0.827767726554,False
bbgemm_2409.c,xcu200-fsgd2104-2-e,10,1.11473,167,0,1,7,4,unroll_2,unroll_64,pipeline_1,unroll_4,unroll_8,1,3,0.84208631983,False
bbgemm_1996.c,xcu200-fsgd2104-2-e,10,0.85521,165,0,1,8,5,unroll_2,unroll_64,pipeline_1,unroll_8,unroll_8,1,3.5,0.797723174161,False
bbgemm_1758.c,xcu200-fsgd2104-2-e,10,8.83781,1309,0,0,10,18,unroll_2,unroll_64,unroll_16,pipeline_1,pipeline_1,1,7,0.28411834269,False
bbgemm_1894.c,xcu200-fsgd2104-2-e,10,10.79365,77,0,0,1,2,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,2,0.75,0.339394594091,False
bbgemm_1974.c,xcu200-fsgd2104-2-e,10,8.83781,80,0,0,1,2,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_2,1,0.75,0.444485288938,False
bbgemm_2303.c,xcu200-fsgd2104-2-e,10,8.83781,81,0,0,1,2,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_4,1,0.75,0.444485288938,False
bbgemm_2401.c,xcu200-fsgd2104-2-e,10,2.03077,177,0,0,0,3,unroll_2,unroll_64,unroll_2,unroll_4,unroll_8,1,0.75,0.90935931553,False
bbgemm_2066.c,xcu200-fsgd2104-2-e,10,0.66569,130,0,1,7,4,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,3,3,1,True
bbgemm_2008.c,xcu200-fsgd2104-2-e,10,0.85001,129,0,1,8,4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,3,3.25,0.828606918742,False
bbgemm_2138.c,xcu200-fsgd2104-2-e,10,0.75785,133.5,0,1,7.5,4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,2,3.125,0.845817079173,False
bbgemm_2180.c,xcu200-fsgd2104-2-e,10,3.43309,389.5,0,1,5,4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,2,2.5,0.719629893044,False
bbgemm_1970.c,xcu200-fsgd2104-2-e,10,0.85001,133,0,1,8,4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,1,3.25,0.828606918742,False
bbgemm_2047.c,xcu200-fsgd2104-2-e,10,1.53823,160,0,1,6,4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,2,2.75,0.831964711012,False
bbgemm_2365.c,xcu200-fsgd2104-2-e,10,0.75785,132,0,1,7.5,4,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,2,3.125,0.845817079173,False
bbgemm_1939.c,xcu200-fsgd2104-2-e,10,1.11473,161,0,1,7,4,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_8,1,3,0.84208631983,False
bbgemm_2205.c,xcu200-fsgd2104-2-e,10,12.74949,80,0,0,1,2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,1,0.75,0.253178729142,False
bbgemm_2213.c,xcu200-fsgd2104-2-e,10,10.79365,88.5,0,0,1,2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_8,2,0.75,0.339394594091,False
bbgemm_2200.c,xcu200-fsgd2104-2-e,10,8.41797,76,0,0,0,1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,1,0.25,0.470238859118,False
bbgemm_2000.c,xcu200-fsgd2104-2-e,10,2.03077,177,0,0,0,3,unroll_2,unroll_8,unroll_2,unroll_4,unroll_8,1,0.75,0.90935931553,False
bbgemm_2292.c,xcu200-fsgd2104-2-e,10,1.09381,265,0,2,3,4,unroll_2,unroll_8,unroll_2,unroll_8,unroll_8,1,2.25,0.885440583582,False
bbgemm_2096.c,xcu200-fsgd2104-2-e,10,10.79365,175,0,0,2.5,4.5,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_8,2,1.75,0.329882213276,False
bbgemm_2329.c,xcu200-fsgd2104-2-e,10,2.02309,402,0,0,1,5,unroll_2,unroll_8,unroll_4,unroll_4,unroll_8,1,1.5,0.871956713099,False
bbgemm_1922.c,xcu200-fsgd2104-2-e,10,18.47877,2157,0,0,3,6,unroll_2,unroll_8,unroll_8,unroll_4,unroll_4,1,2.25,0.108790533208,False
bbgemm_1982.c,xcu200-fsgd2104-2-e,10,2.01925,1093,0,0,2,9,unroll_2,unroll_8,unroll_8,unroll_4,unroll_8,1,2.75,0.804587798277,False
bbgemm_1991.c,xcu200-fsgd2104-2-e,10,0.88869,1231,0,6,7,12,unroll_2,unroll_8,unroll_8,unroll_8,unroll_8,1,6.25,0.581072895016,False
bbgemm_1950.c,xcu200-fsgd2104-2-e,10,0.36737,595,0,1,37,16,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,13.5,1,True
bbgemm_1981.c,xcu200-fsgd2104-2-e,10,0.36737,608,0,1,37,16,unroll_32,unroll_16,pipeline_1,pipeline_1,unroll_2,1,13.5,1,True
bbgemm_2101.c,xcu200-fsgd2104-2-e,10,0.36737,658,0,1,37,16,unroll_32,unroll_16,pipeline_1,unroll_2,unroll_8,1,13.5,1,True
bbgemm_1835.c,xcu200-fsgd2104-2-e,10,0.36737,619,0,1,37,16,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,2,13.5,1,True
bbgemm_2369.c,xcu200-fsgd2104-2-e,10,0.36808,122,0,1,9,6,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4,1,True
bbgemm_2345.c,xcu200-fsgd2104-2-e,10,0.36808,132,0,1,9,6,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,3,4,1,True
bbgemm_2385.c,xcu200-fsgd2104-2-e,10,0.36808,135.5,0,1,9,6,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_8,2,4,1,True
bbgemm_2373.c,xcu200-fsgd2104-2-e,10,1.96712,77,0,0,2,2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_8,1,1,0.911521611771,False
bbgemm_1912.c,xcu200-fsgd2104-2-e,10,0.36776,267,0,1,19,11,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,3,7.75,1,True
bbgemm_1977.c,xcu200-fsgd2104-2-e,10,0.36776,265,0,1,19,11,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_2,1,7.75,1,True
bbgemm_2326.c,xcu200-fsgd2104-2-e,10,0.36776,256,0,1,19,11,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_4,1,7.75,1,True
bbgemm_2286.c,xcu200-fsgd2104-2-e,10,0.36776,264.5,0,1,19,11,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_8,2,7.75,1,True
bbgemm_2023.c,xcu200-fsgd2104-2-e,10,0.36776,250,0,1,19,11,unroll_32,unroll_4,pipeline_1,unroll_2,pipeline_1,1,7.75,1,True
bbgemm_1955.c,xcu200-fsgd2104-2-e,10,0.36776,271,0,1,19,11,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,1,7.75,1,True
bbgemm_1953.c,xcu200-fsgd2104-2-e,10,3.03192,147,0,0,3,4,unroll_32,unroll_4,unroll_2,pipeline_1,pipeline_1,1,1.75,0.78725512403,False
bbgemm_1992.c,xcu200-fsgd2104-2-e,10,7.43512,147,0,0,2,3,unroll_32,unroll_4,unroll_2,unroll_2,pipeline_1,1,1.25,0.523771997605,False
bbgemm_1832.c,xcu200-fsgd2104-2-e,10,0.36737,587.5,0,1,37,16,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,2,13.5,1,True
bbgemm_2403.c,xcu200-fsgd2104-2-e,10,0.36737,602,0,1,37,16,unroll_32,unroll_64,pipeline_1,unroll_2,unroll_8,1,13.5,1,True
bbgemm_2344.c,xcu200-fsgd2104-2-e,10,0.36737,679,0,1,37,16,unroll_32,unroll_64,pipeline_1,unroll_8,unroll_8,1,13.5,1,True
bbgemm_1773.c,xcu200-fsgd2104-2-e,10,3.05216,341,0,0,6,8,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,2,3.5,0.699749439891,False
bbgemm_1986.c,xcu200-fsgd2104-2-e,10,2.79616,1660,0,0,8,11,unroll_32,unroll_64,unroll_4,unroll_2,unroll_8,1,4.75,0.634083014698,False
bbgemm_1867.c,xcu200-fsgd2104-2-e,10,0.36737,582.5,0,1,37,16,unroll_32,unroll_8,pipeline_1,pipeline_1,pipeline_1,4,13.5,1,True
bbgemm_1876.c,xcu200-fsgd2104-2-e,10,0.36737,598,0,1,37,16,unroll_32,unroll_8,pipeline_1,pipeline_1,unroll_2,2,13.5,1,True
bbgemm_2314.c,xcu200-fsgd2104-2-e,10,0.36737,610,0,1,37,16,unroll_32,unroll_8,pipeline_1,pipeline_1,unroll_8,3,13.5,1,True
bbgemm_2039.c,xcu200-fsgd2104-2-e,10,0.36737,604,0,1,37,16,unroll_32,unroll_8,pipeline_1,unroll_2,unroll_8,1,13.5,1,True
bbgemm_1886.c,xcu200-fsgd2104-2-e,10,0.81477,259,0,1,13,7,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,3,5.25,0.64871572104,False
bbgemm_2227.c,xcu200-fsgd2104-2-e,10,20.46019,231,0,0,1,3,unroll_4,unroll_16,unroll_2,unroll_4,unroll_2,1,1,0.100015688823,False
bbgemm_1965.c,xcu200-fsgd2104-2-e,10,2.03203,425,0,0,1,5,unroll_4,unroll_16,unroll_2,unroll_4,unroll_8,1,1.5,0.871441040356,False
bbgemm_2395.c,xcu200-fsgd2104-2-e,10,0.81547,74,0,1,3,2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,0.928802764513,False
bbgemm_2295.c,xcu200-fsgd2104-2-e,10,1.09195,72,0,1,3,2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1.5,0.919861630582,False
bbgemm_2291.c,xcu200-fsgd2104-2-e,10,1.09163,131,0,1,7,5,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_2,1,3.25,0.821257099208,False
bbgemm_2258.c,xcu200-fsgd2104-2-e,10,1.33019,159,0,1,7,5,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_8,1,3.25,0.81130888244,False
bbgemm_2230.c,xcu200-fsgd2104-2-e,10,9.80571,84,0,0,1,2,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_8,1,0.75,0.390141952284,False
bbgemm_1952.c,xcu200-fsgd2104-2-e,10,1.65446,368.5,0,1,12,7,unroll_4,unroll_64,pipeline_1,unroll_2,unroll_8,2,5,0.657804667183,False
bbgemm_2368.c,xcu200-fsgd2104-2-e,10,0.81477,297,0,1,13,7,unroll_4,unroll_64,pipeline_1,unroll_4,unroll_4,1,5.25,0.64871572104,False
bbgemm_2379.c,xcu200-fsgd2104-2-e,10,1.09125,273,0,1,14,7,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,5.5,0.618610537641,False
bbgemm_2324.c,xcu200-fsgd2104-2-e,10,4.05631,990,0,2,12,8,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_8,1,5.5,0.523740440607,False
bbgemm_2190.c,xcu200-fsgd2104-2-e,10,0.36737,628,0,1,37,16,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,13.5,1,True
bbgemm_1818.c,xcu200-fsgd2104-2-e,10,0.36737,607,0,1,37,16,unroll_64,unroll_16,pipeline_1,unroll_4,pipeline_1,1,13.5,1,True
bbgemm_2165.c,xcu200-fsgd2104-2-e,10,2.23296,1015,0,0,5,8,unroll_64,unroll_16,unroll_2,unroll_4,unroll_8,1,3.25,0.764173586654,False
bbgemm_1829.c,xcu200-fsgd2104-2-e,10,3.03168,1368,0,0,12,17,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_4,1,7.25,0.505785005866,False
bbgemm_2119.c,xcu200-fsgd2104-2-e,10,0.36808,136,0,1,9,6,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4,1,True
bbgemm_2029.c,xcu200-fsgd2104-2-e,10,0.36808,129.5,0,1,9,6,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,2,4,1,True
bbgemm_2247.c,xcu200-fsgd2104-2-e,10,0.36808,133.5,0,1,9,6,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,2,4,1,True
bbgemm_2056.c,xcu200-fsgd2104-2-e,10,0.36808,125,0,1,9,6,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,2,4,1,True
bbgemm_2341.c,xcu200-fsgd2104-2-e,10,0.36808,133,0,1,9,6,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_4,1,4,1,True
bbgemm_2317.c,xcu200-fsgd2104-2-e,10,0.36808,129,0,1,9,6,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_8,1,4,1,True
bbgemm_2083.c,xcu200-fsgd2104-2-e,10,0.36808,140.5,0,1,9,6,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_8,2,4,1,True
bbgemm_2269.c,xcu200-fsgd2104-2-e,10,0.36808,129,0,1,9,6,unroll_64,unroll_2,pipeline_1,unroll_8,pipeline_1,1,4,1,True
bbgemm_2224.c,xcu200-fsgd2104-2-e,10,0.36808,133.5,0,1,9,6,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_8,2,4,1,True
bbgemm_2400.c,xcu200-fsgd2104-2-e,10,3.03208,76,0,0,1,2,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_4,1,0.75,0.838375314727,False
bbgemm_1842.c,xcu200-fsgd2104-2-e,10,3.03208,361,0,0,6,8,unroll_64,unroll_2,unroll_8,pipeline_1,pipeline_1,1,3.5,0.700915023477,False
bbgemm_2137.c,xcu200-fsgd2104-2-e,10,0.36737,670,0,1,37,16,unroll_64,unroll_32,pipeline_1,unroll_4,unroll_8,1,13.5,1,True
bbgemm_2129.c,xcu200-fsgd2104-2-e,10,0.36776,284,0,1,19,11,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_4,1,7.75,1,True
bbgemm_2198.c,xcu200-fsgd2104-2-e,10,0.36776,271,0,1,19,11,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,3,7.75,1,True
bbgemm_2322.c,xcu200-fsgd2104-2-e,10,0.36776,271,0,1,19,11,unroll_64,unroll_4,pipeline_1,unroll_2,unroll_8,1,7.75,1,True
bbgemm_2234.c,xcu200-fsgd2104-2-e,10,0.36776,273,0,1,19,11,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_4,1,7.75,1,True
bbgemm_2416.c,xcu200-fsgd2104-2-e,10,0.36776,287,0,1,19,11,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_8,1,7.75,1,True
bbgemm_2309.c,xcu200-fsgd2104-2-e,10,0.36776,279,0,1,19,11,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_8,1,7.75,1,True
bbgemm_2217.c,xcu200-fsgd2104-2-e,10,2.00792,161,0,0,4,4,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_8,1,2,0.847344940872,False
bbgemm_1910.c,xcu200-fsgd2104-2-e,10,9.8108,432,0,0,5,6,unroll_64,unroll_4,unroll_2,unroll_4,pipeline_1,1,2.75,0.353816919905,False
bbgemm_1883.c,xcu200-fsgd2104-2-e,10,3.03192,1289.5,0,0,12,17,unroll_64,unroll_4,unroll_8,pipeline_1,pipeline_1,2,7.25,0.505775720768,False
bbgemm_1778.c,xcu200-fsgd2104-2-e,10,3.03192,1356,0,0,12,17,unroll_64,unroll_4,unroll_8,pipeline_1,unroll_4,1,7.25,0.505775720768,False
bbgemm_2330.c,xcu200-fsgd2104-2-e,10,0.36737,609,0,1,37,16,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,13.5,1,True
bbgemm_2052.c,xcu200-fsgd2104-2-e,10,0.36737,598,0,1,37,16,unroll_64,unroll_64,pipeline_1,pipeline_1,unroll_2,1,13.5,1,True
bbgemm_2288.c,xcu200-fsgd2104-2-e,10,0.36737,584,0,1,37,16,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,2,13.5,1,True
bbgemm_1915.c,xcu200-fsgd2104-2-e,10,0.36737,645,0,1,37,16,unroll_64,unroll_64,pipeline_1,unroll_2,unroll_2,1,13.5,1,True
bbgemm_2226.c,xcu200-fsgd2104-2-e,10,0.36737,624,0,1,37,16,unroll_64,unroll_64,pipeline_1,unroll_2,unroll_8,1,13.5,1,True
bbgemm_1848.c,xcu200-fsgd2104-2-e,10,3.03168,361,0,0,6,8,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,1,3.5,0.700938222281,False
bbgemm_2313.c,xcu200-fsgd2104-2-e,10,0.36737,585,0,1,37,16,unroll_64,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,13.5,1,True
bbgemm_1879.c,xcu200-fsgd2104-2-e,10,0.36737,639,0,1,37,16,unroll_64,unroll_8,pipeline_1,unroll_4,unroll_4,1,13.5,1,True
bbgemm_2323.c,xcu200-fsgd2104-2-e,10,0.36737,665,0,1,37,16,unroll_64,unroll_8,pipeline_1,unroll_8,unroll_8,1,13.5,1,True
bbgemm_2332.c,xcu200-fsgd2104-2-e,10,1.96672,405,0,0,9,9,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_8,1,4.5,0.691185139099,False
bbgemm_1765.c,xcu200-fsgd2104-2-e,10,0.36737,585,0,1,37,16,unroll_8,unroll_16,pipeline_1,pipeline_1,pipeline_1,3,13.5,1,True
bbgemm_2040.c,xcu200-fsgd2104-2-e,10,0.36737,611,0,1,37,16,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,3,13.5,1,True
bbgemm_1896.c,xcu200-fsgd2104-2-e,10,0.36737,619.5,0,1,37,16,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_8,4,13.5,1,True
bbgemm_2162.c,xcu200-fsgd2104-2-e,10,0.36737,604,0,1,37,16,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_4,1,13.5,1,True
bbgemm_2410.c,xcu200-fsgd2104-2-e,10,0.36737,658,0,1,37,16,unroll_8,unroll_16,pipeline_1,unroll_8,pipeline_1,1,13.5,1,True
bbgemm_2037.c,xcu200-fsgd2104-2-e,10,0.36737,669,0,1,37,16,unroll_8,unroll_16,pipeline_1,unroll_8,unroll_8,2,13.5,1,True
bbgemm_2186.c,xcu200-fsgd2104-2-e,10,2.23296,1093,0,0,5,8,unroll_8,unroll_16,unroll_2,unroll_4,unroll_8,1,3.25,0.764173586654,False
bbgemm_2169.c,xcu200-fsgd2104-2-e,10,1.96672,1359,0,0,19,16,unroll_8,unroll_16,unroll_4,pipeline_1,unroll_8,1,8.75,0.460944746754,False
bbgemm_2166.c,xcu200-fsgd2104-2-e,10,0.36808,126,0,1,9,6,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,4,1,True
bbgemm_2122.c,xcu200-fsgd2104-2-e,10,0.36808,128,0,1,9,6,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,3,4,1,True
bbgemm_2098.c,xcu200-fsgd2104-2-e,10,0.36808,133,0,1,9,6,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,3,4,1,True
bbgemm_2113.c,xcu200-fsgd2104-2-e,10,0.36808,131,0,1,9,6,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,4,4,1,True
bbgemm_1932.c,xcu200-fsgd2104-2-e,10,0.36808,136,0,1,9,6,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,1,4,1,True
bbgemm_2276.c,xcu200-fsgd2104-2-e,10,0.36808,131,0,1,9,6,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,1,4,1,True
bbgemm_2199.c,xcu200-fsgd2104-2-e,10,0.36808,141,0,1,9,6,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,2,4,1,True
bbgemm_2296.c,xcu200-fsgd2104-2-e,10,0.36808,135.5,0,1,9,6,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,2,4,1,True
bbgemm_2277.c,xcu200-fsgd2104-2-e,10,0.36808,135,0,1,9,6,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,1,4,1,True
bbgemm_2278.c,xcu200-fsgd2104-2-e,10,3.05256,77,0,0,1,2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,2,0.75,0.837260963792,False
bbgemm_2208.c,xcu200-fsgd2104-2-e,10,1.96712,84,0,0,2,2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,1,1,0.911521611771,False
bbgemm_2426.c,xcu200-fsgd2104-2-e,10,2.8068,97,0,0,1,2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,1,0.75,0.852270264495,False
bbgemm_2091.c,xcu200-fsgd2104-2-e,10,1.96712,148,0,0,4,5,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_8,1,2.25,0.83523567286,False
bbgemm_2126.c,xcu200-fsgd2104-2-e,10,0.36737,579,0,1,37,16,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_8,1,13.5,1,True
bbgemm_2427.c,xcu200-fsgd2104-2-e,10,0.36737,655,0,1,37,16,unroll_8,unroll_32,pipeline_1,unroll_8,pipeline_1,1,13.5,1,True
bbgemm_2063.c,xcu200-fsgd2104-2-e,10,0.36776,255.5,0,1,19,11,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,4,7.75,1,True
bbgemm_2028.c,xcu200-fsgd2104-2-e,10,0.36776,256.5,0,1,19,11,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,4,7.75,1,True
bbgemm_2223.c,xcu200-fsgd2104-2-e,10,0.36776,260,0,1,19,11,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,2,7.75,1,True
bbgemm_2082.c,xcu200-fsgd2104-2-e,10,0.36776,263,0,1,19,11,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,3,7.75,1,True
bbgemm_2173.c,xcu200-fsgd2104-2-e,10,0.36776,269,0,1,19,11,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,7.75,1,True
bbgemm_2300.c,xcu200-fsgd2104-2-e,10,0.36776,273.5,0,1,19,11,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_8,2,7.75,1,True
bbgemm_2425.c,xcu200-fsgd2104-2-e,10,0.36776,285,0,1,19,11,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_8,1,7.75,1,True
bbgemm_2204.c,xcu200-fsgd2104-2-e,10,3.03192,153,0,0,3,4,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,1,1.75,0.78725512403,False
bbgemm_2178.c,xcu200-fsgd2104-2-e,10,1.96696,162,0,0,5,5,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,1,2.5,0.815462876331,False
bbgemm_2136.c,xcu200-fsgd2104-2-e,10,2.80664,190,0,0,2,4,unroll_8,unroll_4,unroll_2,unroll_2,unroll_8,1,1.5,0.819673494382,False
bbgemm_2392.c,xcu200-fsgd2104-2-e,10,2.2332,363,0,0,2,6,unroll_8,unroll_4,unroll_2,unroll_4,unroll_8,1,2,0.830827210326,False
bbgemm_2348.c,xcu200-fsgd2104-2-e,10,0.36737,620,0,1,37,16,unroll_8,unroll_64,pipeline_1,pipeline_1,pipeline_1,2,13.5,1,True
bbgemm_2221.c,xcu200-fsgd2104-2-e,10,0.36737,598,0,1,37,16,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_2,2,13.5,1,True
bbgemm_2264.c,xcu200-fsgd2104-2-e,10,0.36737,622,0,1,37,16,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_4,1,13.5,1,True
bbgemm_1913.c,xcu200-fsgd2104-2-e,10,0.36737,615,0,1,37,16,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_8,3,13.5,1,True
bbgemm_2398.c,xcu200-fsgd2104-2-e,10,0.36737,600,0,1,37,16,unroll_8,unroll_64,pipeline_1,unroll_2,pipeline_1,1,13.5,1,True
bbgemm_2421.c,xcu200-fsgd2104-2-e,10,0.36737,625,0,1,37,16,unroll_8,unroll_64,pipeline_1,unroll_2,unroll_4,1,13.5,1,True
bbgemm_2097.c,xcu200-fsgd2104-2-e,10,0.36737,645,0,1,37,16,unroll_8,unroll_64,pipeline_1,unroll_2,unroll_8,1,13.5,1,True
bbgemm_2256.c,xcu200-fsgd2104-2-e,10,0.36737,654.5,0,1,37,16,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_8,2,13.5,1,True
bbgemm_2321.c,xcu200-fsgd2104-2-e,10,0.36737,672,0,1,37,16,unroll_8,unroll_64,pipeline_1,unroll_8,unroll_8,2,13.5,1,True
bbgemm_1788.c,xcu200-fsgd2104-2-e,10,3.05216,351.5,0,0,6,8,unroll_8,unroll_64,unroll_2,pipeline_1,pipeline_1,2,3.5,0.699749439891,False
bbgemm_1900.c,xcu200-fsgd2104-2-e,10,7.43488,455,0,0,4,6,unroll_8,unroll_64,unroll_2,unroll_2,pipeline_1,1,2.5,0.482436415492,False
bbgemm_2306.c,xcu200-fsgd2104-2-e,10,2.8064,501,0,0,4,7,unroll_8,unroll_64,unroll_2,unroll_2,unroll_8,1,2.75,0.754720133735,False
bbgemm_1895.c,xcu200-fsgd2104-2-e,10,7.35296,1705,0,0,8,12,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,5,0.395687854502,False
bbgemm_2016.c,xcu200-fsgd2104-2-e,10,0.36737,603.5,0,1,37,16,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,4,13.5,1,True
bbgemm_2152.c,xcu200-fsgd2104-2-e,10,0.36737,606,0,1,37,16,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,3,13.5,1,True
bbgemm_1969.c,xcu200-fsgd2104-2-e,10,0.36737,608.5,0,1,37,16,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,4,13.5,1,True
bbgemm_2374.c,xcu200-fsgd2104-2-e,10,0.36737,631,0,1,37,16,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_8,1,13.5,1,True
bbgemm_2327.c,xcu200-fsgd2104-2-e,10,0.36737,682,0,1,37,16,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_8,1,13.5,1,True
bbgemm_2301.c,xcu200-fsgd2104-2-e,10,3.03168,389,0,0,6,8,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,1,3.5,0.700938222281,False
bbgemm_2248.c,xcu200-fsgd2104-2-e,10,3.07264,368,0,0,6,8,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_4,1,3.5,0.698558638581,False
bbgemm_2240.c,xcu200-fsgd2104-2-e,10,1.96672,411,0,0,9,9,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_8,1,4.5,0.691185139099,False
