Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2130.cpp,xczu7ev-ffvc1156-2-e,3.33,27.23149458,610,28,27,25,46,cyclic_128_1,cyclic_16_1,block_4_1,block_2_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,31.5,0.513835825265,False
workload_2189.cpp,xczu7ev-ffvc1156-2-e,3.33,147.92781411,1773,28,0,19,22,cyclic_128_1,cyclic_16_1,block_512_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_17,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,17.25,0.806039562392,False
workload_2144.cpp,xczu7ev-ffvc1156-2-e,3.33,148.68416367,1711,28,0,20,24,cyclic_128_1,cyclic_16_1,block_512_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_17,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,18,0.798110924411,False
workload_1961.cpp,xczu7ev-ffvc1156-2-e,3.33,104.23614285,2316,29,3,19,35,cyclic_128_1,cyclic_16_1,block_8_1,block_2_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_17,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,21.5,0.74291564881,False
workload_2094.cpp,xczu7ev-ffvc1156-2-e,3.33,20.74477446,1717,29,27,27,49,cyclic_128_1,cyclic_16_1,block_8_1,block_2_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_17,pipeline_1,unroll_4,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,33,0.483417000536,False
workload_2157.cpp,xczu7ev-ffvc1156-2-e,3.33,106.34868486,2162,65,3,20,37,cyclic_128_1,cyclic_256_1,block_8_1,block_2_1,block_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_17,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,31.25,0.518706848797,False
workload_1923.cpp,xczu7ev-ffvc1156-2-e,3.33,62.08962822,2582,65,3,19,38,cyclic_128_1,cyclic_256_1,block_8_1,block_2_1,block_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_17,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,31.25,0.518996352421,False
workload_2080.cpp,xczu7ev-ffvc1156-2-e,3.33,237.21599988,358,27,0,5,51,cyclic_128_1,cyclic_2_1,block_1024_1,block_4_1,cyclic_2_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,20.75,0.744830983113,False
workload_2092.cpp,xczu7ev-ffvc1156-2-e,3.33,19.8747054,1443,29,3,19,39,cyclic_128_1,cyclic_2_1,block_8_1,block_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_4,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,22.5,0.72047546714,False
workload_2186.cpp,xczu7ev-ffvc1156-2-e,3.33,19.09249506,1417,29,3,19,39,cyclic_128_1,cyclic_2_1,block_8_1,block_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,22.5,0.720474799076,False
workload_2149.cpp,xczu7ev-ffvc1156-2-e,3.33,19.8747054,1353,29,3,19,39,cyclic_128_1,cyclic_2_1,block_8_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_4,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,22.5,0.72047546714,False
workload_2195.cpp,xczu7ev-ffvc1156-2-e,3.33,97.2205821,2003,29,3,17,36,cyclic_128_1,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_16,pipeline_1,unroll_5,1,21.25,0.749418202801,False
workload_2151.cpp,xczu7ev-ffvc1156-2-e,3.33,97.2205821,2048,29,3,17,36,cyclic_128_1,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_32,pipeline_1,unroll_5,1,21.25,0.749418202801,False
workload_2192.cpp,xczu7ev-ffvc1156-2-e,3.33,97.38425826,2075,29,3,17,36,cyclic_128_1,cyclic_2_1,block_8_1,block_4_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_64,unroll_32,pipeline_1,unroll_5,1,21.25,0.74940697545,False
workload_2227.cpp,xczu7ev-ffvc1156-2-e,3.33,118.6314165,1069,40,0,6,14,cyclic_128_1,cyclic_4_1,block_128_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_5,pipeline_1,1,15,0.843862603316,False
workload_2518.cpp,xczu7ev-ffvc1156-2-e,3.33,141.82208262,1790,17,0,18,15,cyclic_16_1,block_16_1,block_128_1,block_2_1,block_8_1,unroll_5,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_5,pipeline_1,1,12.5,0.872821527821,False
workload_2434.cpp,xczu7ev-ffvc1156-2-e,3.33,142.01463654,1744,17,0,18,16,cyclic_16_1,block_16_1,block_128_1,block_2_1,block_8_1,unroll_5,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,12.75,0.870633023308,False
workload_2359.cpp,xczu7ev-ffvc1156-2-e,3.33,222.01061382,86,17,0,1,9,cyclic_16_1,block_16_1,block_128_1,block_2_1,block_8_1,unroll_5,unroll_2,unroll_2,unroll_8,unroll_2,unroll_5,unroll_2,unroll_32,unroll_16,pipeline_1,unroll_5,pipeline_1,1,6.75,0.957268942569,False
workload_2381.cpp,xczu7ev-ffvc1156-2-e,3.33,5.86345734,812,21,0,17,23,cyclic_16_1,block_16_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.852865510013,False
workload_2441.cpp,xczu7ev-ffvc1156-2-e,3.33,329.73428565,90,19,0,2,13,cyclic_16_1,block_16_1,cyclic_16_1,block_2_1,cyclic_4_1,unroll_5,unroll_2,unroll_2,unroll_2,unroll_17,unroll_5,unroll_2,unroll_32,unroll_16,unroll_8,pipeline_1,pipeline_1,1,8.5,0.909336452439,False
workload_2506.cpp,xczu7ev-ffvc1156-2-e,3.33,59.77790226,600,17,0,17,18,cyclic_16_1,cyclic_16_1,block_512_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,unroll_32,unroll_8,pipeline_1,pipeline_1,1,13,0.879726600586,False
workload_2751.cpp,xczu7ev-ffvc1156-2-e,3.33,8.62984818,806,19,0,17,31,cyclic_16_1,cyclic_16_1,block_8_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_5,unroll_8,unroll_8,unroll_32,unroll_8,unroll_5,pipeline_1,1,16.75,0.818607400131,False
workload_2528.cpp,xczu7ev-ffvc1156-2-e,3.33,211.61765718,74,17,0,2,8,cyclic_16_1,cyclic_4_1,block_128_1,block_2_1,block_8_1,unroll_5,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,6.75,0.959828002664,False
workload_2461.cpp,xczu7ev-ffvc1156-2-e,3.33,67.84177698,502,30,0,9,42,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_32,unroll_4,unroll_32,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,20.25,0.775394745445,False
workload_2699.cpp,xczu7ev-ffvc1156-2-e,3.33,181.73619522,316,18,0,1,31,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_4,pipeline_1,pipeline_1,1,12.5,0.866893061879,False
workload_2741.cpp,xczu7ev-ffvc1156-2-e,3.33,169.4949021,377,21,0,4,50,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,1,18.75,0.783012266524,False
workload_2554.cpp,xczu7ev-ffvc1156-2-e,3.33,60.96510054,1166,13,0,20,55,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,complete_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_5,pipeline_1,1,22,0.732557198869,False
workload_2393.cpp,xczu7ev-ffvc1156-2-e,3.33,133.54917714,2452,13,0,18,18,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,cyclic_2_1,unroll_5,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,12.25,0.875629106414,False
workload_2537.cpp,xczu7ev-ffvc1156-2-e,3.33,63.25763238,427,30,0,5,36,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,cyclic_2_1,unroll_5,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,17.75,0.813170647387,False
workload_2367.cpp,xczu7ev-ffvc1156-2-e,3.33,62.68597794,201,25,0,6,18,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,cyclic_2_1,unroll_5,unroll_16,unroll_4,unroll_32,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,12.25,0.882755922433,False
workload_2617.cpp,xczu7ev-ffvc1156-2-e,3.33,118.8597879,322,30,0,2,29,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,cyclic_2_1,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,15.25,0.840023637992,False
workload_2589.cpp,xczu7ev-ffvc1156-2-e,3.33,61.06791762,1004,13,0,21,36,cyclic_2_1,block_16_1,block_512_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,17.5,0.815133951681,False
workload_2556.cpp,xczu7ev-ffvc1156-2-e,3.33,133.65829458,2082,13,0,18,17,cyclic_2_1,block_16_1,block_512_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,12,0.876934294895,False
workload_2355.cpp,xczu7ev-ffvc1156-2-e,3.33,133.54917714,2531,13,0,18,18,cyclic_2_1,block_16_1,block_512_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,12.25,0.875629106414,False
workload_2425.cpp,xczu7ev-ffvc1156-2-e,3.33,60.82240338,972,13,0,21,36,cyclic_2_1,block_16_1,block_512_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,17.5,0.815160279167,False
workload_2243.cpp,xczu7ev-ffvc1156-2-e,3.33,242.39264805,208,13,0,10,28,cyclic_2_1,block_16_1,block_512_1,block_2_1,cyclic_2_1,pipeline_1,unroll_16,unroll_4,unroll_32,unroll_17,unroll_5,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,12.75,0.854295084579,False
workload_2492.cpp,xczu7ev-ffvc1156-2-e,3.33,286.4115351,186,13,0,10,29,cyclic_2_1,block_16_1,block_512_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_16,unroll_32,unroll_4,unroll_8,pipeline_1,pipeline_1,1,13,0.843438852266,False
workload_2290.cpp,xczu7ev-ffvc1156-2-e,3.33,244.11721509,427,13,0,18,57,cyclic_2_1,block_16_1,block_512_1,block_4_1,cyclic_2_1,unroll_5,unroll_16,unroll_4,unroll_32,unroll_17,unroll_5,unroll_4,unroll_8,unroll_16,unroll_8,pipeline_1,pipeline_1,1,22,0.718823580194,False
workload_2412.cpp,xczu7ev-ffvc1156-2-e,3.33,221.58217602,281,13,0,2,24,cyclic_2_1,block_16_1,block_512_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_16,unroll_4,unroll_32,unroll_4,unroll_5,unroll_2,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,1,9.75,0.905497101932,False
workload_2420.cpp,xczu7ev-ffvc1156-2-e,3.33,10.33230402,664,32,13,24,53,cyclic_2_1,block_16_1,block_64_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_5,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_5,1,30.5,0.534688538195,False
workload_2827.cpp,xczu7ev-ffvc1156-2-e,3.33,63.50760882,486,31,0,43,86,cyclic_2_1,block_16_1,block_64_1,cyclic_4_1,cyclic_4_1,unroll_5,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_5,pipeline_1,1,40,0.35687969254,False
workload_2272.cpp,xczu7ev-ffvc1156-2-e,3.33,18.6181965,1360,14,13,22,72,cyclic_2_1,block_16_1,block_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_5,1,30.25,0.540031289331,False
workload_2476.cpp,xczu7ev-ffvc1156-2-e,3.33,18.52612866,1289,14,13,22,73,cyclic_2_1,block_16_1,block_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,unroll_5,1,30.5,0.534722882767,False
workload_2515.cpp,xczu7ev-ffvc1156-2-e,3.33,18.78901218,1252,14,3,20,69,cyclic_2_1,block_16_1,block_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_5,1,26.5,0.623506167619,False
workload_2431.cpp,xczu7ev-ffvc1156-2-e,3.33,18.6181965,1350,14,13,22,72,cyclic_2_1,block_16_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,30.25,0.540031289331,False
workload_2458.cpp,xczu7ev-ffvc1156-2-e,3.33,71.0276013,355,23,14,18,44,cyclic_2_1,block_16_1,block_8_1,cyclic_2_1,cyclic_2_1,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,24.75,0.66464113329,False
workload_2513.cpp,xczu7ev-ffvc1156-2-e,3.33,18.73136322,1105,14,13,22,50,cyclic_2_1,block_16_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_5,1,24.75,0.664927747024,False
workload_2472.cpp,xczu7ev-ffvc1156-2-e,3.33,18.7391421,1139,14,3,19,43,cyclic_2_1,block_16_1,block_8_1,cyclic_4_1,complete_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_5,pipeline_1,1,19.75,0.791232917797,False
workload_2386.cpp,xczu7ev-ffvc1156-2-e,3.33,18.73136322,1195,14,13,22,50,cyclic_2_1,block_16_1,block_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_5,1,24.75,0.664927747024,False
workload_2307.cpp,xczu7ev-ffvc1156-2-e,3.33,100.35349938,1234,14,13,20,32,cyclic_2_1,block_16_1,block_8_1,cyclic_4_1,cyclic_2_1,unroll_5,pipeline_1,unroll_8,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,19.75,0.78136462888,False
workload_2551.cpp,xczu7ev-ffvc1156-2-e,3.33,25.40812977,1073,14,6,21,49,cyclic_2_1,block_16_1,block_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_5,1,22.5,0.720470031194,False
workload_2301.cpp,xczu7ev-ffvc1156-2-e,3.33,5.61776994,962,17,0,20,43,cyclic_2_1,block_16_1,cyclic_16_1,complete_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,20,0.78515113992,False
workload_2592.cpp,xczu7ev-ffvc1156-2-e,3.33,97.71384834,1218,17,0,19,92,cyclic_2_1,block_16_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_16,unroll_4,unroll_32,unroll_4,unroll_5,unroll_4,pipeline_1,unroll_32,unroll_8,unroll_5,pipeline_1,1,32,0.503368198604,False
workload_2819.cpp,xczu7ev-ffvc1156-2-e,3.33,63.45907074,74,25,0,2,8,cyclic_2_1,block_2_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_5,pipeline_1,1,8.75,0.949968564312,False
workload_2505.cpp,xczu7ev-ffvc1156-2-e,3.33,10.26719586,561,37,3,20,56,cyclic_2_1,block_32_1,block_64_1,cyclic_4_1,complete_1,unroll_5,pipeline_1,unroll_8,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_64,pipeline_1,unroll_5,pipeline_1,1,29,0.567016160376,False
workload_2713.cpp,xczu7ev-ffvc1156-2-e,3.33,11.3571981,1078,19,0,19,53,cyclic_2_1,block_32_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_16,unroll_5,pipeline_1,1,22.75,0.714148823928,False
workload_2428.cpp,xczu7ev-ffvc1156-2-e,3.33,5.11857297,1170,51,0,17,44,cyclic_2_1,block_32_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_17,unroll_5,unroll_2,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,1,28,0.589178939843,False
workload_2867.cpp,xczu7ev-ffvc1156-2-e,3.33,121.94031762,798,13,0,16,26,cyclic_2_1,block_8_1,block_128_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_2,pipeline_1,unroll_32,unroll_2,unroll_5,pipeline_1,1,13.75,0.860820810124,False
workload_2859.cpp,xczu7ev-ffvc1156-2-e,3.33,13.19924754,411,53,0,15,63,cyclic_2_1,block_8_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,unroll_5,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,1,32.75,0.488377877319,False
workload_2872.cpp,xczu7ev-ffvc1156-2-e,3.33,59.9205861,879,13,0,20,32,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_2_1,complete_1,unroll_5,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,16.25,0.824264338055,False
workload_2347.cpp,xczu7ev-ffvc1156-2-e,3.33,139.37517198,1337,13,0,18.5,15.5,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_2_1,unroll_5,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,2,11.75,0.877368044675,False
workload_2444.cpp,xczu7ev-ffvc1156-2-e,3.33,194.5120599,97,13,0,1,10,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_2_1,unroll_5,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_5,pipeline_1,1,6,0.974898349074,False
workload_2400.cpp,xczu7ev-ffvc1156-2-e,3.33,194.73711462,85,13,0,1,10,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_2_1,unroll_5,unroll_2,unroll_2,unroll_8,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_5,pipeline_1,1,6,0.974831036212,False
workload_2451.cpp,xczu7ev-ffvc1156-2-e,3.33,155.22328134,76,30,0,1,10,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_2_1,unroll_5,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,10.25,0.905566245762,False
workload_2630.cpp,xczu7ev-ffvc1156-2-e,3.33,60.02677314,802,13,0,20,29,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_4_1,complete_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,15.5,0.842894448075,False
workload_2514.cpp,xczu7ev-ffvc1156-2-e,3.33,139.33630422,1315,13,0,19,16,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_4_1,cyclic_2_1,unroll_5,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,12,0.876261867756,False
workload_2519.cpp,xczu7ev-ffvc1156-2-e,3.33,155.18428038,80,30,0,1,10.5,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_4_1,cyclic_2_1,unroll_5,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,2,10.375,0.902882744934,False
workload_2826.cpp,xczu7ev-ffvc1156-2-e,3.33,2.63174562,382,32,0,15,25,cyclic_2_1,cyclic_16_1,block_64_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,18,0.818635274737,False
workload_2141.cpp,xczu7ev-ffvc1156-2-e,3.33,96.74724258,1172,14,3,17,26,cyclic_2_1,cyclic_16_1,block_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_8,pipeline_1,pipeline_1,1,15,0.847092810231,False
workload_2380.cpp,xczu7ev-ffvc1156-2-e,3.33,5.37880914,680,17,0,17,25,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_5,unroll_8,pipeline_1,unroll_32,unroll_16,unroll_5,pipeline_1,1,14.75,0.859777246254,False
workload_2389.cpp,xczu7ev-ffvc1156-2-e,3.33,89.95287042,1761,46,0,18,26,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_5,pipeline_1,unroll_8,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_5,1,22.5,0.719127164972,False
workload_2836.cpp,xczu7ev-ffvc1156-2-e,3.33,62.58629106,1680,13,0,17,15,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_2_1,block_8_1,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,11.25,0.888070574942,False
workload_2866.cpp,xczu7ev-ffvc1156-2-e,3.33,59.87780226,855,13,0,20,33,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,16.5,0.817737332704,False
workload_2803.cpp,xczu7ev-ffvc1156-2-e,3.33,180.62392194,100,13,0,1,10,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,6,0.978988480489,False
workload_2755.cpp,xczu7ev-ffvc1156-2-e,3.33,59.77435914,873,13,0,20,37,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,2,17.5,0.815272057202,False
workload_2830.cpp,xczu7ev-ffvc1156-2-e,3.33,59.80539474,781,13,0,20,37,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_5,pipeline_1,1,17.5,0.815268761454,False
workload_2869.cpp,xczu7ev-ffvc1156-2-e,3.33,59.91387282,919,13,0,20,33,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,16.5,0.81773570863,False
