Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_1973.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11167488,1628,48,8,21,31,block_16_1,block_2_1,cyclic_512_1,complete_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_8,1,27,0.440927529456,False
workload_1971.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10826496,1279,58,8,14,27,block_16_1,block_32_1,cyclic_2_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,1,26.75,0.447302845437,False
workload_1859.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16578072,233,7,11,10,24,block_16_1,block_4_1,block_128_1,cyclic_4_1,complete_1,block_4_1,unroll_2,pipeline_1,1,13,0.707930693281,False
workload_1899.cpp,xczu7ev-ffvc1156-2-e,3.33,0.37570392,227,8,11,9,22,block_16_1,block_4_1,block_4_1,cyclic_4_1,complete_1,block_4_1,unroll_2,unroll_4,1,12.5,0.416393983385,False
workload_1972.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11167488,1286,49,8,15,25,block_16_1,block_4_1,cyclic_64_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,24.25,0.50842874284,False
workload_2001.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16391592,313,7,20,6,31,block_16_1,block_4_1,cyclic_64_1,cyclic_4_1,complete_1,block_4_1,unroll_4,pipeline_1,1,16,0.664464916088,False
workload_1956.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11101221,420,78,10,19,30,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,complete_1,cyclic_2_1,pipeline_1,unroll_8,1,34.25,0.291150051961,False
workload_1878.cpp,xczu7ev-ffvc1156-2-e,3.33,0.79982604,512,9,8,26,39,block_16_1,cyclic_16_1,block_256_1,block_4_1,cyclic_2_1,block_8_1,unroll_2,unroll_8,1,20.5,0.181003498249,False
workload_1913.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16380936,614,13,38,8,47,block_16_1,cyclic_32_1,cyclic_8_1,block_2_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,1,26.5,0.436805996155,False
workload_1955.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80620632,412,7,9,24,38,block_16_1,cyclic_512_1,cyclic_256_1,complete_1,block_8_1,cyclic_2_1,unroll_2,unroll_2,1,19.5,0.186306727021,False
workload_1966.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16039944,613,7,38,8,48,block_16_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,1,25.25,0.466569639645,False
workload_1965.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16380936,596,8,38,11,47,block_16_1,cyclic_64_1,cyclic_8_1,block_2_1,complete_1,complete_1,unroll_8,pipeline_1,1,26,0.447948052474,False
workload_1880.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16380936,614,8,38,8,48,block_16_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,1,25.5,0.459206311204,False
workload_1876.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09462528,496,25,8,21,27,block_4_1,block_2_1,cyclic_512_1,complete_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,1,20.25,0.62031621507,False
workload_1909.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78298956,426,7,8,26,31,block_4_1,cyclic_16_1,block_256_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_8,1,18,0.209435028703,False
workload_1882.cpp,xczu7ev-ffvc1156-2-e,3.33,0.90139104,742,12,31,29,45,block_4_1,cyclic_16_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,unroll_8,unroll_8,1,29.25,0.106938322609,False
workload_1996.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09396261,278,42,10,23,29,block_4_1,cyclic_16_1,cyclic_512_1,block_2_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,1,26,0.466665753753,False
workload_1902.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09396261,255,41,10,19,25,block_4_1,cyclic_8_1,cyclic_256_1,block_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,1,23.75,0.52390273152,False
workload_1942.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09055269,193,42,10,17,22,block_4_1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,1,22.75,0.550837432749,False
workload_1983.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78169752,175,6,9,8,13,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,1,9,0.297631551528,False
workload_1989.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09055269,196,42,10,17,22,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,1,22.75,0.550837432749,False
workload_1958.cpp,xczu7ev-ffvc1156-2-e,3.33,0.798534,463,22,9,9,43,block_64_1,block_2_1,cyclic_256_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,1,20.75,0.179544844919,False
workload_1907.cpp,xczu7ev-ffvc1156-2-e,3.33,0.798534,411,23,9,4,35,block_64_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,1,17.75,0.204368211159,False
workload_1923.cpp,xczu7ev-ffvc1156-2-e,3.33,0.62941995,3548,23,1,7,27,block_64_1,cyclic_256_1,block_4_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_64,unroll_2,1,14.5,0.302120520851,False
workload_1871.cpp,xczu7ev-ffvc1156-2-e,3.33,0.798534,417,24,9,4,35,block_64_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,1,18,0.202217720747,False
workload_1868.cpp,xczu7ev-ffvc1156-2-e,3.33,0.27068904,359,12,23,19,34,block_8_1,block_16_1,block_8_1,cyclic_8_1,cyclic_8_1,block_4_1,unroll_4,unroll_8,1,22,0.443013459531,False
workload_1905.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80641944,290,5,9,12,23,block_8_1,block_256_1,cyclic_8_1,complete_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,1,12.25,0.249211938852,False
workload_1967.cpp,xczu7ev-ffvc1156-2-e,3.33,0.46901052,793,16,63,40,54,block_8_1,block_32_1,block_4_1,cyclic_8_1,block_4_1,cyclic_8_1,unroll_16,unroll_4,1,43.25,0.109259768637,False
workload_1944.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16578072,217,4,11,12,23,block_8_1,block_64_1,block_128_1,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,1,12.5,0.715946347258,False
workload_1906.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8046612,364,9,18,17,32,block_8_1,block_64_1,cyclic_32_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_4,unroll_2,1,19,0.191034167297,False
workload_1881.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11167488,696,25,8,16,29,block_8_1,block_64_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,1,19.5,0.635658319577,False
workload_1903.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11101221,270,40,10,19,27,block_8_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,1,24,0.514974157192,False
workload_1863.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80641944,257,7,9,12,25,block_8_1,cyclic_16_1,block_256_1,complete_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,1,13.25,0.240121808377,False
workload_1999.cpp,xczu7ev-ffvc1156-2-e,3.33,0.16487496,291,12,20,18,32,block_8_1,cyclic_16_1,cyclic_32_1,block_8_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,1,20.5,0.573857433049,False
workload_1946.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11101221,266,45,10,19,29,block_8_1,cyclic_256_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,1,25.75,0.471034329328,False
workload_1860.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10760229,236,45,10,16,24,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,1,23.75,0.522123825693,False
workload_1963.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80162424,567,4,8,25,40,block_8_1,cyclic_512_1,cyclic_256_1,complete_1,block_8_1,block_4_1,unroll_2,unroll_8,1,19.25,0.190327994324,False
workload_1865.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80210376,344,10,18,16,30,block_8_1,cyclic_8_1,cyclic_32_1,block_8_1,block_2_1,cyclic_2_1,unroll_4,unroll_2,1,18.5,0.19632618167,False
workload_1900.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11101221,238,41,10,17,25,block_8_1,cyclic_8_1,cyclic_64_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,1,23.25,0.534449256988,False
workload_2682.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09025632,1076,22,10,10,24,cyclic_128_1,block_128_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,pipeline_1,unroll_2,1,16.5,0.729226819626,False
workload_2408.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09025632,1093,23,10,10,24,cyclic_128_1,block_128_1,cyclic_4_1,complete_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,1,16.75,0.722757727519,False
workload_2432.cpp,xczu7ev-ffvc1156-2-e,3.33,0.79363224,252,23,1,3,9,cyclic_128_1,block_2_1,block_2_1,block_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_8,1,9,0.288687984122,False
workload_2466.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80258328,203,23,1,2,9,cyclic_128_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_4,1,8.75,0.283957380744,False
workload_2502.cpp,xczu7ev-ffvc1156-2-e,3.33,0.63805464,200,23,1,5,13,cyclic_128_1,block_4_1,cyclic_128_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,1,10.5,0.341517738878,False
workload_1969.cpp,xczu7ev-ffvc1156-2-e,3.33,0.76406184,1100,27,1,15,31,cyclic_128_1,block_512_1,cyclic_32_1,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_16,1,18.5,0.213253191068,False
workload_2390.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1357308,184,23,1,4,22,cyclic_128_1,block_64_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,unroll_4,pipeline_1,1,12.5,0.752959437559,False
workload_2428.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13551768,177,22,1,6,21,cyclic_128_1,block_64_1,cyclic_2_1,complete_1,complete_1,block_4_1,unroll_4,pipeline_1,1,12.5,0.753204279244,False
workload_2241.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,435,23,3,7,18,cyclic_128_1,block_64_1,cyclic_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,12.75,0.793465357642,False
workload_2472.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80855064,322,22,1,17,25,cyclic_128_1,block_64_1,cyclic_512_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,1,16.25,0.212301652911,False
workload_2395.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80855064,303,22,1,17,25,cyclic_128_1,block_64_1,cyclic_512_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,1,16.25,0.212301652911,False
workload_2739.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09325998,202,41,14,10,17,cyclic_128_1,cyclic_4_1,block_8_1,complete_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,1,20.5,0.613383941516,False
workload_1988.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09028296,194,23,7,7,13,cyclic_128_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,1,12.5,0.798874137776,False
workload_2664.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09302688,240,32,29,27,31,cyclic_128_1,cyclic_512_1,block_2_1,block_4_1,complete_1,cyclic_8_1,pipeline_1,pipeline_1,1,29.75,0.380289769886,False
workload_2115.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09367623,226,19,8,9,20,cyclic_16_1,block_128_1,block_16_1,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,1,14,0.765346676628,False
workload_2662.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,201,6,8,9,19,cyclic_16_1,block_128_1,block_2_1,complete_1,complete_1,cyclic_2_1,pipeline_1,pipeline_1,1,10.5,0.819225552747,False
workload_2309.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,207,6,8,9,19,cyclic_16_1,block_128_1,block_2_1,complete_1,complete_1,cyclic_2_1,pipeline_1,unroll_8,1,10.5,0.819225552747,False
workload_2542.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,197,6,8,9,19,cyclic_16_1,block_128_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,1,10.5,0.819225552747,False
workload_2233.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,194,6,8,9,19,cyclic_16_1,block_128_1,block_2_1,cyclic_4_1,complete_1,cyclic_2_1,pipeline_1,unroll_8,1,10.5,0.819225552747,False
workload_2525.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80514072,1003,7,1,5,13,cyclic_16_1,block_128_1,block_2_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_4,unroll_8,1,6.5,0.300911591427,False
workload_2273.cpp,xczu7ev-ffvc1156-2-e,3.33,0.26157816,218,8,3,5,16,cyclic_16_1,block_128_1,block_4_1,cyclic_4_1,complete_1,block_4_1,unroll_2,unroll_8,1,8,0.643827015797,False
workload_2616.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13967352,175,7,1,6,14,cyclic_16_1,block_128_1,cyclic_128_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,1,7,0.852582113878,False
workload_2554.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,368,4,8,10,19,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,1,10.25,0.826804279928,False
workload_2158.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,395,4,8,10,19,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,2,10.25,0.826804279928,False
workload_2446.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77018904,541,7,1,4,10,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_8,1,5.5,0.342215743277,False
workload_2238.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,427,4,8,10,19,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,pipeline_1,unroll_8,1,10.25,0.826804279928,False
workload_2592.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,409,4,8,10,19,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,1,10.25,0.826804279928,False
workload_2281.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09026631,397,5,8,10,19,cyclic_16_1,block_128_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,pipeline_1,unroll_8,1,10.5,0.819225552747,False
workload_2521.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09366624,566,4,9,17,26,cyclic_16_1,block_128_1,cyclic_512_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,14,0.765353437564,False
workload_1856.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13935384,123,9,1,2,5,cyclic_16_1,block_2_1,block_16_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,pipeline_1,1,4.25,0.931232215857,False
workload_1970.cpp,xczu7ev-ffvc1156-2-e,3.33,0.14137848,1107,9,1,20,33,cyclic_16_1,block_2_1,block_16_1,cyclic_8_1,block_4_1,block_4_1,unroll_64,pipeline_1,1,15.75,0.694078148449,False
workload_2095.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13956696,124,9,1,2,5,cyclic_16_1,block_2_1,block_16_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,1,4.25,0.930901729727,False
workload_1874.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80649936,470,7,1,35,36,cyclic_16_1,block_2_1,block_256_1,block_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_8,1,19.75,0.184185792354,False
workload_2386.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,160,5,3,6,7,cyclic_16_1,block_2_1,block_2_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,unroll_8,1,5.25,1,True
workload_2491.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13615704,119,7,1,2,5,cyclic_16_1,block_2_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,1,3.75,0.949918582856,False
workload_2022.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77306616,155,12,1,1,6,cyclic_16_1,block_2_1,block_32_1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_4,1,5,0.344592696927,False
workload_2078.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77210712,240,12,1,2,7,cyclic_16_1,block_2_1,block_32_1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_8,1,5.5,0.340559893382,False
workload_2462.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,162,5,3,6,7,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_8,1,5.25,1,True
workload_2267.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,163,5,3,6,7,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,5.25,1,True
workload_2123.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09459198,433,5,3,13,14,cyclic_16_1,block_2_1,cyclic_512_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1,8.75,0.858608089664,False
workload_2017.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77700888,124,8,1,1,5,cyclic_16_1,block_2_1,cyclic_8_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_2,1,3.75,0.351104730701,False
workload_2064.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77253336,173,8,1,2,5,cyclic_16_1,block_2_1,cyclic_8_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_4,1,4,0.354193525137,False
workload_2305.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,165,15,3,6,10,cyclic_16_1,block_32_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,8.5,0.865076551696,False
workload_1982.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,169,15,3,6,10,cyclic_16_1,block_32_1,cyclic_2_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,1,8.5,0.865076551696,False
workload_2307.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,194,4,3,6,14,cyclic_16_1,block_64_1,block_2_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,1,6.75,0.8934945618,False
workload_2392.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,197,4,3,6,14,cyclic_16_1,block_64_1,block_2_1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,6.75,0.8934945618,False
workload_2673.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09459198,455,4,3,8,15,cyclic_16_1,block_64_1,cyclic_128_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,7.5,0.87167262919,False
workload_2368.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09459198,694,4,3,10,17,cyclic_16_1,block_64_1,cyclic_256_1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,1,8.5,0.862463498624,False
workload_2659.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,188,4,3,6,13,cyclic_16_1,block_64_1,cyclic_2_1,complete_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,1,6.5,0.898994889191,False
workload_2391.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,186,4,3,6,13,cyclic_16_1,block_64_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,6.5,0.898994889191,False
workload_2621.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09118206,192,4,3,6,13,cyclic_16_1,block_64_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,6.5,0.898994889191,False
workload_2531.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13594392,121,7,1,3,7,cyclic_16_1,block_64_1,cyclic_4_1,complete_1,complete_1,cyclic_2_1,unroll_2,pipeline_1,1,4.5,0.928400708442,False
workload_2268.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13610376,165,7,1,4,10,cyclic_16_1,cyclic_128_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_4,pipeline_1,1,5.5,0.894968751657,False
workload_1994.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13935384,256,7,1,18,22,cyclic_16_1,cyclic_128_1,cyclic_512_1,complete_1,block_4_1,block_4_1,unroll_2,pipeline_1,1,12,0.756453110698,False
workload_2348.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961696,162,44,29,15,17,cyclic_16_1,cyclic_16_1,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_8,1,26.25,0.460665042674,False
workload_2548.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09302688,242,22,29,35,23,cyclic_16_1,cyclic_256_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,1,27.25,0.43663277357,False
workload_2306.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08961696,167,26,29,18,21,cyclic_16_1,cyclic_256_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,1,23.5,0.53073634289,False
workload_2352.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09302688,275,22,29,26,29,cyclic_16_1,cyclic_256_1,cyclic_512_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,26.5,0.454523851081,False
workload_2226.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09029295,157,5,7,7,9,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,1,7,0.887597984867,False
workload_2418.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08985006,141,17,14,10,12,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,1,13.25,0.782769770806,False
workload_2461.cpp,xczu7ev-ffvc1156-2-e,3.33,0.08985006,158,22,14,10,12,cyclic_16_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,1,14.5,0.764310071508,False
workload_2298.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09027297,143,5,7,7,9,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline_1,1,7,0.887606824924,False
workload_2379.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09027297,146,5,7,7,9,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,7,0.887606824924,False
workload_2180.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09027297,145,5,7,7,9,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,2,7,0.887606824924,False
workload_2027.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77530392,178,7,1,12,15,cyclic_16_1,cyclic_512_1,block_2_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,1,8.75,0.304788124045,False
workload_2081.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7729596,273,7,1,13,15,cyclic_16_1,cyclic_512_1,block_2_1,cyclic_4_1,block_8_1,cyclic_8_1,unroll_2,unroll_8,1,9,0.303843033029,False
workload_2746.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77700888,362,7,1,15,22,cyclic_16_1,cyclic_512_1,cyclic_128_1,cyclic_4_1,complete_1,cyclic_2_1,unroll_2,unroll_8,1,11.25,0.277964104615,False
workload_1957.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7729596,426,7,1,18,29,cyclic_16_1,cyclic_512_1,cyclic_256_1,complete_1,block_8_1,block_4_1,unroll_2,unroll_8,1,13.75,0.255045359248,False
workload_1896.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13967352,126,9,1,3,7,cyclic_16_1,cyclic_64_1,block_16_1,block_2_1,block_4_1,block_4_1,unroll_2,pipeline_1,1,5,0.908054326723,False
workload_1936.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13967352,127,9,1,3,7,cyclic_16_1,cyclic_64_1,block_16_1,block_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,1,5,0.908054326723,False
workload_2019.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13967352,126,9,1,3,7,cyclic_16_1,cyclic_64_1,block_16_1,block_2_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,1,5,0.908054326723,False
workload_1976.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13935384,124,9,1,3,7,cyclic_16_1,cyclic_64_1,block_16_1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,1,5,0.908420285681,False
workload_1977.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13967352,126,12,1,3,7,cyclic_16_1,cyclic_64_1,block_32_1,block_2_1,complete_1,block_4_1,unroll_2,pipeline_1,1,5.75,0.883515670279,False
workload_2363.cpp,xczu7ev-ffvc1156-2-e,3.33,0.79917336,477,2,1,6,19,cyclic_256_1,block_128_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_2,unroll_2,1,7,0.3023426878,False
workload_2285.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80002584,451,2,1,6,19,cyclic_256_1,block_128_1,block_2_1,block_4_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,1,7,0.301571455593,False
workload_2756.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09025299,720,3,11,41,30,cyclic_256_1,block_128_1,block_2_1,block_4_1,complete_1,cyclic_2_1,pipeline_1,unroll_8,1,21.25,0.592401201973,False
