Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
MatrixMultiplication_1672.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,176,2,1,4,7,block_8_1,unroll_2,unroll_8,pipeline_1,1,3.5,0.941773064355,False
MatrixMultiplication_1454.cpp,xczu7ev-ffvc1156-2-e,3.33,3642.35467599,118,5,1,2,5,block_8_1,unroll_4,unroll_2,pipeline_1,1,3.25,0.949102568531,False
MatrixMultiplication_1504.cpp,xczu7ev-ffvc1156-2-e,3.33,33946.9923334,622.5,5,1,3,10,block_8_1,unroll_4,unroll_2,unroll_16,2,4.75,0.298283474327,False
MatrixMultiplication_1414.cpp,xczu7ev-ffvc1156-2-e,3.33,47608.3994478,100,5,1,2,5,block_8_1,unroll_4,unroll_2,unroll_2,1,3.25,0.150507098976,False
MatrixMultiplication_1585.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.55602511,183.5,3.5,1,4,7,block_8_1,unroll_4,unroll_4,pipeline_1,2,3.875,0.927051254567,False
MatrixMultiplication_1335.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.63722383,400,5,1,10,19,cyclic_16_1,unroll_16,unroll_2,pipeline_1,3,8.75,0.766055553074,False
MatrixMultiplication_1687.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,3384,5,1,39,71,cyclic_16_1,unroll_16,unroll_8,pipeline_1,1,29,0.19470458917,False
MatrixMultiplication_1501.cpp,xczu7ev-ffvc1156-2-e,3.33,59056.3857621,403,5,1,3,9,cyclic_16_1,unroll_2,unroll_16,unroll_2,1,4.5,0.101224943913,False
MatrixMultiplication_1509.cpp,xczu7ev-ffvc1156-2-e,3.33,51989.0674514,2891,5,1,6,14,cyclic_16_1,unroll_2,unroll_16,unroll_8,1,6.5,0.121136395198,False
MatrixMultiplication_1538.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,95,5,1,2,4,cyclic_16_1,unroll_2,unroll_2,pipeline_1,3,3,0.95334143381,False
MatrixMultiplication_1624.cpp,xczu7ev-ffvc1156-2-e,3.33,59448.9903112,110,5,1,2,5,cyclic_16_1,unroll_2,unroll_2,unroll_2,1,3.25,0.100910101027,False
MatrixMultiplication_1336.cpp,xczu7ev-ffvc1156-2-e,3.33,3640.27888719,1119,7.5,1,20,34,cyclic_16_1,unroll_2,unroll_32,pipeline_1,2,15.625,0.514428833681,False
MatrixMultiplication_1461.cpp,xczu7ev-ffvc1156-2-e,3.33,3640.60538703,1098,7.5,1,20,34.5,cyclic_16_1,unroll_4,unroll_16,pipeline_1,2,15.75,0.510396960415,False
MatrixMultiplication_1629.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,138,5,1,3,7,cyclic_16_1,unroll_4,unroll_2,pipeline_1,3,4,0.924247544534,False
MatrixMultiplication_1558.cpp,xczu7ev-ffvc1156-2-e,3.33,5260.3481196,1485,5,2,6,10,cyclic_16_1,unroll_4,unroll_2,unroll_16,1,5.75,0.861988576484,False
MatrixMultiplication_1541.cpp,xczu7ev-ffvc1156-2-e,3.33,60120.2253909,136,5,1,2,7,cyclic_16_1,unroll_4,unroll_2,unroll_2,1,3.75,0.100346941713,False
MatrixMultiplication_1860.cpp,xczu7ev-ffvc1156-2-e,3.33,3525.37400376,2052,10,5,9,16,cyclic_16_1,unroll_4,unroll_2,unroll_32,1,10,0.716199224762,False
MatrixMultiplication_1416.cpp,xczu7ev-ffvc1156-2-e,3.33,37777.3486495,213,5,1,2,6,cyclic_16_1,unroll_4,unroll_2,unroll_4,5,3.5,0.248851220316,False
MatrixMultiplication_1747.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,204,5,1,6,10,cyclic_16_1,unroll_4,unroll_4,pipeline_1,1,5.5,0.894375668547,False
MatrixMultiplication_1603.cpp,xczu7ev-ffvc1156-2-e,3.33,4421.45324088,2131,5,2,6,11,cyclic_16_1,unroll_4,unroll_4,unroll_16,1,6,0.868792052977,False
MatrixMultiplication_1466.cpp,xczu7ev-ffvc1156-2-e,3.33,57425.6904098,2415,5,1,9,24,cyclic_16_1,unroll_8,unroll_16,unroll_2,1,9.75,0.101831540055,False
MatrixMultiplication_1545.cpp,xczu7ev-ffvc1156-2-e,3.33,3643.87507407,196,7,1,6,11,cyclic_16_1,unroll_8,unroll_2,pipeline_1,1,6.25,0.869381058879,False
MatrixMultiplication_1720.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,992,5,1,20,34,cyclic_16_1,unroll_8,unroll_8,pipeline_1,1,15,0.534882743104,False
MatrixMultiplication_1460.cpp,xczu7ev-ffvc1156-2-e,3.33,3639.07518543,877,1,1,23,37,cyclic_256_1,unroll_2,unroll_2,pipeline_1,1,15.5,0.518480871753,False
MatrixMultiplication_1340.cpp,xczu7ev-ffvc1156-2-e,3.33,47161.4544136,3455,1,1,10,28,cyclic_256_1,unroll_4,unroll_2,unroll_2,1,10,0.142347684725,False
MatrixMultiplication_1685.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,1587.5,1,1,22,39,cyclic_2_1,unroll_16,unroll_16,pipeline_1,2,15.75,0.510398206508,False
MatrixMultiplication_1642.cpp,xczu7ev-ffvc1156-2-e,3.33,28608.2538126,605,1,1,5,11,cyclic_2_1,unroll_16,unroll_16,unroll_2,1,4.5,0.384145105562,False
MatrixMultiplication_1636.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66450319,214,1,1,4,7,cyclic_2_1,unroll_16,unroll_2,pipeline_1,4,3.25,0.949158532641,False
MatrixMultiplication_1717.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,347,1,1,6,12,cyclic_2_1,unroll_16,unroll_4,pipeline_1,3,5,0.901588953013,False
MatrixMultiplication_1646.cpp,xczu7ev-ffvc1156-2-e,3.33,5982.31620216,1419,1,1,5,13,cyclic_2_1,unroll_16,unroll_4,unroll_16,1,5,0.863306959351,False
MatrixMultiplication_1600.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,728,1,1,12,21,cyclic_2_1,unroll_16,unroll_8,pipeline_1,1,8.75,0.766055931576,False
MatrixMultiplication_1455.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.55687759,190.5,1,1,4,6,cyclic_2_1,unroll_2,unroll_16,pipeline_1,4,3,0.953340370002,False
MatrixMultiplication_1415.cpp,xczu7ev-ffvc1156-2-e,3.33,28608.3371426,123.5,1,1,2,5,cyclic_2_1,unroll_2,unroll_16,unroll_2,2,2.25,0.389202077025,False
MatrixMultiplication_1762.cpp,xczu7ev-ffvc1156-2-e,3.33,2790.19610424,945,1,1,4,12,cyclic_2_1,unroll_2,unroll_16,unroll_32,1,4.5,1,True
MatrixMultiplication_1613.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.85695055,88,1,1,1,3,cyclic_2_1,unroll_2,unroll_2,pipeline_1,7,1.5,0.999994041196,False
MatrixMultiplication_1534.cpp,xczu7ev-ffvc1156-2-e,3.33,28609.9739041,81,1,1,2,4,cyclic_2_1,unroll_2,unroll_2,unroll_2,2,2,0.389328123737,False
MatrixMultiplication_1782.cpp,xczu7ev-ffvc1156-2-e,3.33,4307.52866616,160,1,1,2,5,cyclic_2_1,unroll_2,unroll_2,unroll_32,1,2.25,0.967572632436,False
MatrixMultiplication_1375.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,251,1,1,6,11,cyclic_2_1,unroll_2,unroll_32,pipeline_1,3,4.75,0.910349337654,False
MatrixMultiplication_1465.cpp,xczu7ev-ffvc1156-2-e,3.33,5119.58747448,1511,1,1,5,12,cyclic_2_1,unroll_2,unroll_32,unroll_16,1,4.75,0.886159199169,False
MatrixMultiplication_1374.cpp,xczu7ev-ffvc1156-2-e,3.33,28608.2280251,170,1,1,3,6,cyclic_2_1,unroll_2,unroll_32,unroll_2,2,2.75,0.388791422453,False
MatrixMultiplication_1549.cpp,xczu7ev-ffvc1156-2-e,3.33,15102.0259769,275,1,1,3,7,cyclic_2_1,unroll_2,unroll_32,unroll_4,1,3,0.67467503753,False
MatrixMultiplication_1615.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.85695055,84,1,1,2,3,cyclic_2_1,unroll_2,unroll_4,pipeline_1,5,1.75,0.991081476442,False
MatrixMultiplication_1584.cpp,xczu7ev-ffvc1156-2-e,3.33,5982.39953208,184.5,1,1,2,5,cyclic_2_1,unroll_2,unroll_4,unroll_16,2,2.25,0.923919511504,False
MatrixMultiplication_1575.cpp,xczu7ev-ffvc1156-2-e,3.33,28609.2919202,83,1,1,2,4,cyclic_2_1,unroll_2,unroll_4,unroll_2,1,2,0.389340187389,False
MatrixMultiplication_1505.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.55687759,708,1,1,12,20,cyclic_2_1,unroll_2,unroll_64,pipeline_1,2,8.5,0.776266894027,False
MatrixMultiplication_1334.cpp,xczu7ev-ffvc1156-2-e,3.33,28608.0916283,277,1,1,3,7,cyclic_2_1,unroll_2,unroll_64,unroll_2,1,3,0.388433375197,False
MatrixMultiplication_1775.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66599503,108,1,1,2,4,cyclic_2_1,unroll_2,unroll_8,pipeline_1,2,2,0.988115536946,False
MatrixMultiplication_1822.cpp,xczu7ev-ffvc1156-2-e,3.33,3006.90334008,517,1,1,3,8,cyclic_2_1,unroll_2,unroll_8,unroll_32,1,3.25,1,True
MatrixMultiplication_1791.cpp,xczu7ev-ffvc1156-2-e,3.33,3639.31910127,323.5,1,1,6.5,13,cyclic_2_1,unroll_32,unroll_2,pipeline_1,2,5.375,0.896861186702,False
MatrixMultiplication_1590.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,348,1,1,6,11,cyclic_2_1,unroll_4,unroll_16,pipeline_1,1,4.75,0.910349349162,False
MatrixMultiplication_1547.cpp,xczu7ev-ffvc1156-2-e,3.33,28608.6636424,201.5,1,1,3,6,cyclic_2_1,unroll_4,unroll_16,unroll_2,2,2.75,0.388783733942,False
MatrixMultiplication_1648.cpp,xczu7ev-ffvc1156-2-e,3.33,2790.19525176,2724,1,1,6,14,cyclic_2_1,unroll_4,unroll_16,unroll_32,1,5.5,0.90599321097,False
MatrixMultiplication_1589.cpp,xczu7ev-ffvc1156-2-e,3.33,15800.4858578,301,1,1,3,7,cyclic_2_1,unroll_4,unroll_16,unroll_4,1,3,0.657565645091,False
MatrixMultiplication_1579.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.74698063,107,1,1,2,3,cyclic_2_1,unroll_4,unroll_2,pipeline_1,8,1.75,0.99108147924,False
MatrixMultiplication_1586.cpp,xczu7ev-ffvc1156-2-e,3.33,7715.26546488,203,1,1,2,5,cyclic_2_1,unroll_4,unroll_2,unroll_16,1,2.25,0.874732810071,False
MatrixMultiplication_1582.cpp,xczu7ev-ffvc1156-2-e,3.33,28609.7820962,104,1,1,2,4,cyclic_2_1,unroll_4,unroll_2,unroll_2,1,2,0.389331516614,False
MatrixMultiplication_1551.cpp,xczu7ev-ffvc1156-2-e,3.33,4307.52781368,342,1,1,3,7,cyclic_2_1,unroll_4,unroll_2,unroll_32,3,3,0.947683196696,False
MatrixMultiplication_1553.cpp,xczu7ev-ffvc1156-2-e,3.33,3639.31984719,721.5,1,1,12,20,cyclic_2_1,unroll_4,unroll_32,pipeline_1,2,8.5,0.776264971782,False
MatrixMultiplication_1499.cpp,xczu7ev-ffvc1156-2-e,3.33,28608.1453346,309,1,1,3,7,cyclic_2_1,unroll_4,unroll_32,unroll_2,1,3,0.388432428652,False
MatrixMultiplication_1669.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.55602511,126,1,1,2,4,cyclic_2_1,unroll_4,unroll_4,pipeline_1,4,2,0.988117241277,False
MatrixMultiplication_1550.cpp,xczu7ev-ffvc1156-2-e,3.33,5982.3986796,277,1,1,3,7,cyclic_2_1,unroll_4,unroll_4,unroll_16,2,3,0.912616410351,False
MatrixMultiplication_1540.cpp,xczu7ev-ffvc1156-2-e,3.33,28609.1001122,103,1,1,2,5,cyclic_2_1,unroll_4,unroll_4,unroll_2,2,2.25,0.389188588782,False
MatrixMultiplication_1758.cpp,xczu7ev-ffvc1156-2-e,3.33,3440.58975288,559.5,1,1,3,9,cyclic_2_1,unroll_4,unroll_4,unroll_32,4,3.5,0.94409484018,False
MatrixMultiplication_1459.cpp,xczu7ev-ffvc1156-2-e,3.33,28611.5441723,614,1,1,5,10,cyclic_2_1,unroll_4,unroll_64,unroll_2,1,4.25,0.385050794236,False
MatrixMultiplication_1712.cpp,xczu7ev-ffvc1156-2-e,3.33,3639.31984719,197,1,1,4,7,cyclic_2_1,unroll_4,unroll_8,pipeline_1,2,3.25,0.949148599382,False
MatrixMultiplication_1794.cpp,xczu7ev-ffvc1156-2-e,3.33,3006.9024876,913,1,1,4,12,cyclic_2_1,unroll_4,unroll_8,unroll_32,1,4.5,0.926003881195,False
MatrixMultiplication_1641.cpp,xczu7ev-ffvc1156-2-e,3.33,3640.19577039,631,1,1,12,21,cyclic_2_1,unroll_8,unroll_16,pipeline_1,2,8.75,0.766051943839,False
MatrixMultiplication_1500.cpp,xczu7ev-ffvc1156-2-e,3.33,28608.2540258,323,1,1,4,8,cyclic_2_1,unroll_8,unroll_16,unroll_2,1,3.5,0.387403500962,False
MatrixMultiplication_1495.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.63743695,136,1,1,2,5,cyclic_2_1,unroll_8,unroll_2,pipeline_1,6,2.25,0.976315968791,False
MatrixMultiplication_1856.cpp,xczu7ev-ffvc1156-2-e,3.33,4307.1454764,569,1,1,4,9,cyclic_2_1,unroll_8,unroll_2,unroll_32,1,3.75,0.923518495758,False
MatrixMultiplication_1546.cpp,xczu7ev-ffvc1156-2-e,3.33,14531.3950457,206,1,1,3,6,cyclic_2_1,unroll_8,unroll_2,unroll_8,1,2.75,0.689995206757,False
MatrixMultiplication_1339.cpp,xczu7ev-ffvc1156-2-e,3.33,3640.19236047,1614,1,1,22,39,cyclic_2_1,unroll_8,unroll_32,pipeline_1,2,15.75,0.510397202244,False
MatrixMultiplication_1599.cpp,xczu7ev-ffvc1156-2-e,3.33,28608.1449083,712,1,1,5,10,cyclic_2_1,unroll_8,unroll_32,unroll_2,1,4.25,0.385109910726,False
MatrixMultiplication_1783.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,178,1,1,4,7,cyclic_2_1,unroll_8,unroll_4,pipeline_1,1,3.25,0.949161423338,False
MatrixMultiplication_1666.cpp,xczu7ev-ffvc1156-2-e,3.33,28609.2906414,130,1,1,2,6,cyclic_2_1,unroll_8,unroll_4,unroll_2,1,2.5,0.389030431226,False
MatrixMultiplication_1858.cpp,xczu7ev-ffvc1156-2-e,3.33,3440.31653304,1233,1,1,4,12,cyclic_2_1,unroll_8,unroll_4,unroll_32,1,4.5,0.920119489076,False
MatrixMultiplication_1650.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,3520,1,1,44,74,cyclic_2_1,unroll_8,unroll_64,pipeline_1,1,30,0.179870125135,False
MatrixMultiplication_1561.cpp,xczu7ev-ffvc1156-2-e,3.33,28609.8488027,1752.5,1,1,8,13.5,cyclic_2_1,unroll_8,unroll_64,unroll_2,2,5.875,0.377123421799,False
MatrixMultiplication_1592.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,315,1,1,6,11,cyclic_2_1,unroll_8,unroll_8,pipeline_1,2,4.75,0.910349354916,False
MatrixMultiplication_1643.cpp,xczu7ev-ffvc1156-2-e,3.33,5115.92394168,1187,1,1,5,12,cyclic_2_1,unroll_8,unroll_8,unroll_16,1,4.75,0.886227167825,False
MatrixMultiplication_1704.cpp,xczu7ev-ffvc1156-2-e,3.33,3640.22091855,121,10,1,3,6,cyclic_32_1,unroll_2,unroll_2,pipeline_1,1,5,0.901569822762,False
MatrixMultiplication_1816.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,223,1,1,5,8,cyclic_4_1,unroll_16,unroll_2,pipeline_1,1,3.75,0.932215875833,False
MatrixMultiplication_1854.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,331,1,1,8,14,cyclic_4_1,unroll_16,unroll_4,pipeline_1,1,6,0.879026067212,False
MatrixMultiplication_1759.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,739,1,1,16,26,cyclic_4_1,unroll_16,unroll_8,pipeline_1,1,11,0.677338877974,False
MatrixMultiplication_1618.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66599503,84,1,1,1,3,cyclic_4_1,unroll_2,unroll_2,pipeline_1,4,1.5,1,True
MatrixMultiplication_1840.cpp,xczu7ev-ffvc1156-2-e,3.33,55426.485003,81,1,1,2,4,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,2,0.10938987857,False
MatrixMultiplication_1700.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,111.5,1,1,2,4,cyclic_4_1,unroll_2,unroll_4,pipeline_1,2,2,0.988118496249,False
MatrixMultiplication_1554.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,924,1,1,16,25,cyclic_4_1,unroll_2,unroll_64,pipeline_1,1,10.75,0.68689949524,False
MatrixMultiplication_1596.cpp,xczu7ev-ffvc1156-2-e,3.33,55424.7936827,584,1,1,7,16,cyclic_4_1,unroll_2,unroll_64,unroll_2,1,6.25,0.108138539295,False
MatrixMultiplication_1702.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,109,1,1,2,4,cyclic_4_1,unroll_4,unroll_2,pipeline_1,3,2,1,True
MatrixMultiplication_1777.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.88337743,117,1,1,3,5,cyclic_4_1,unroll_4,unroll_4,pipeline_1,2,2.5,0.976309662666,False
MatrixMultiplication_1749.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,212,1,1,5,8,cyclic_4_1,unroll_4,unroll_8,pipeline_1,1,3.75,0.932215869722,False
MatrixMultiplication_1630.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,161,1,1,3,5,cyclic_4_1,unroll_8,unroll_2,pipeline_1,3,2.5,1,True
MatrixMultiplication_1845.cpp,xczu7ev-ffvc1156-2-e,3.33,55426.4837243,128,1,1,2,6,cyclic_4_1,unroll_8,unroll_2,unroll_2,1,2.5,0.109362962407,False
MatrixMultiplication_1686.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,2007,1,1,30,48,cyclic_4_1,unroll_8,unroll_32,pipeline_1,1,20,0.385019248969,False
MatrixMultiplication_1605.cpp,xczu7ev-ffvc1156-2-e,3.33,55424.792404,3521,1,1,25,47,cyclic_4_1,unroll_8,unroll_64,unroll_2,1,18.5,0.100089651369,False
MatrixMultiplication_1795.cpp,xczu7ev-ffvc1156-2-e,3.33,3640.21942671,2561,20,1,33,62,cyclic_64_1,unroll_16,unroll_2,pipeline_1,1,29,0.194704375142,False
MatrixMultiplication_1588.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66450319,279,2,1,7,12,cyclic_8_1,unroll_16,unroll_2,pipeline_1,4,5.5,0.894372878846,False
MatrixMultiplication_1467.cpp,xczu7ev-ffvc1156-2-e,3.33,7046.59656312,2873.5,5,2,7,14.5,cyclic_8_1,unroll_16,unroll_2,unroll_16,2,7.125,0.792192454539,False
MatrixMultiplication_1793.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,474,2,1,12,21,cyclic_8_1,unroll_16,unroll_4,pipeline_1,1,9,0.755910930307,False
MatrixMultiplication_1644.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.85545871,1296,2,1,23,41,cyclic_8_1,unroll_16,unroll_8,pipeline_1,1,16.75,0.478851455663,False
MatrixMultiplication_1678.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.85695055,261,2,1,7,11,cyclic_8_1,unroll_2,unroll_16,pipeline_1,1,5.25,0.898799430764,False
MatrixMultiplication_1577.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.74783311,89,2,1,2,3,cyclic_8_1,unroll_2,unroll_2,pipeline_1,6,2,0.988114268449,False
MatrixMultiplication_1792.cpp,xczu7ev-ffvc1156-2-e,3.33,3637.57486392,442.5,5,2,5,9,cyclic_8_1,unroll_2,unroll_2,unroll_32,2,5.25,0.898816679441,False
MatrixMultiplication_1663.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.63871567,117,2,1,2,5,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,2.5,0.976313429693,False
MatrixMultiplication_1827.cpp,xczu7ev-ffvc1156-2-e,3.33,2769.9002604,993,5,2,5,10,cyclic_8_1,unroll_2,unroll_4,unroll_32,1,5.5,1,True
MatrixMultiplication_1564.cpp,xczu7ev-ffvc1156-2-e,3.33,7574.74948152,2142,2,1,4,9,cyclic_8_1,unroll_4,unroll_16,unroll_8,2,4,0.850164454894,False
MatrixMultiplication_1623.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66514255,112.5,2,1,2,5,cyclic_8_1,unroll_4,unroll_2,pipeline_1,2,2.5,0.97631302283,False
MatrixMultiplication_1463.cpp,xczu7ev-ffvc1156-2-e,3.33,3636.9193068,1022,5,2,5,10,cyclic_8_1,unroll_4,unroll_2,unroll_32,2,5.5,0.894398457297,False
MatrixMultiplication_1760.cpp,xczu7ev-ffvc1156-2-e,3.33,5312.2812012,770,5,2,5,10,cyclic_8_1,unroll_4,unroll_4,unroll_16,1,5.5,0.866786020137,False
MatrixMultiplication_1708.cpp,xczu7ev-ffvc1156-2-e,3.33,55425.611211,170,2,1,2,6,cyclic_8_1,unroll_4,unroll_4,unroll_2,1,2.75,0.109343337101,False
MatrixMultiplication_1512.cpp,xczu7ev-ffvc1156-2-e,3.33,2770.06308408,2223,5,2,6,12,cyclic_8_1,unroll_4,unroll_4,unroll_32,3,6.25,0.872896858702,False
MatrixMultiplication_1714.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66514255,244,2,1,7,11,cyclic_8_1,unroll_4,unroll_8,pipeline_1,2,5.25,0.898802011791,False
MatrixMultiplication_1683.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,1366,2,1,23,41,cyclic_8_1,unroll_8,unroll_16,pipeline_1,1,16.75,0.478851650684,False
MatrixMultiplication_1543.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.55559887,158.5,2,1,4,7,cyclic_8_1,unroll_8,unroll_2,pipeline_1,4,3.5,0.941772024271,False
MatrixMultiplication_1715.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,270,2,1,7,12,cyclic_8_1,unroll_8,unroll_4,pipeline_1,1,5.5,0.894375674795,False
MatrixMultiplication_1757.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,506,2,1,12,20,cyclic_8_1,unroll_8,unroll_8,pipeline_1,1,8.75,0.766055931083,False
MatrixMultiplication_1142.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,104.5,1,1,11,18,block_128_1,unroll_2,unroll_2,pipeline_1,2,7.75,0.682294521726,False
MatrixMultiplication_1087.cpp,xczu7ev-ffvc1156-2-e,5,48331.530335,247,1,1,5,18,block_128_1,unroll_2,unroll_2,unroll_4,1,6.25,0.194085056047,False
MatrixMultiplication_1020.cpp,xczu7ev-ffvc1156-2-e,5,43477.936735,994,1,1,4,12,block_128_1,unroll_2,unroll_2,unroll_8,3,4.5,0.250087357485,False
MatrixMultiplication_1096.cpp,xczu7ev-ffvc1156-2-e,5,5442.28997,318,1,1,19,36,block_128_1,unroll_4,unroll_2,pipeline_1,3,14.25,0.372521106717,False
MatrixMultiplication_1047.cpp,xczu7ev-ffvc1156-2-e,5,54035.76453,252,1,2,5,16,block_128_1,unroll_4,unroll_2,unroll_2,1,6,0.151773113146,False
MatrixMultiplication_1097.cpp,xczu7ev-ffvc1156-2-e,5,5447.36389,1066,1,1,34,65,block_128_1,unroll_4,unroll_4,pipeline_1,1,25.25,0.112995208774,False
MatrixMultiplication_1283.cpp,xczu7ev-ffvc1156-2-e,5,5442.20229,1103,1,1,34,62,block_128_1,unroll_8,unroll_2,pipeline_1,2,24.5,0.120112474595,False
MatrixMultiplication_965.cpp,xczu7ev-ffvc1156-2-e,5,57055.68261,31,10,2,1,2,block_16_1,unroll_2,unroll_2,unroll_2,1,3.75,0.13860381581,False
MatrixMultiplication_918.cpp,xczu7ev-ffvc1156-2-e,5,5447.44469,403,10,1,19,36,block_16_1,unroll_32,unroll_2,pipeline_1,1,16.5,0.292348554196,False
MatrixMultiplication_963.cpp,xczu7ev-ffvc1156-2-e,5,51393.34293,308,10,2,4,17,block_16_1,unroll_32,unroll_2,unroll_2,1,8.25,0.160363831071,False
MatrixMultiplication_836.cpp,xczu7ev-ffvc1156-2-e,5,59256.35221,943,10,2,8,29,block_16_1,unroll_32,unroll_4,unroll_2,1,12.25,0.107609413458,False
MatrixMultiplication_797.cpp,xczu7ev-ffvc1156-2-e,5,66301.64613,733,10,2,8,27,block_16_1,unroll_4,unroll_32,unroll_2,1,11.75,0.1,False
MatrixMultiplication_1002.cpp,xczu7ev-ffvc1156-2-e,5,5443.43173,56.5,10,1,5,9,block_16_1,unroll_4,unroll_4,pipeline_1,2,6.25,0.770145207453,False
MatrixMultiplication_885.cpp,xczu7ev-ffvc1156-2-e,5,60577.57701,49,10,2,1,5,block_16_1,unroll_4,unroll_4,unroll_2,1,4.5,0.120351349466,False
MatrixMultiplication_937.cpp,xczu7ev-ffvc1156-2-e,5,66863.19749,86,10,2,2,8,block_16_1,unroll_4,unroll_8,unroll_2,1,5.5,0.102236963783,False
MatrixMultiplication_1052.cpp,xczu7ev-ffvc1156-2-e,5,5447.70117,62,10,1,5,10,block_16_1,unroll_8,unroll_2,pipeline_1,1,6.5,0.755086792755,False
MatrixMultiplication_894.cpp,xczu7ev-ffvc1156-2-e,5,52525.81413,51.5,10,2,1,5.5,block_16_1,unroll_8,unroll_2,unroll_2,2,4.625,0.166294934553,False
MatrixMultiplication_1000.cpp,xczu7ev-ffvc1156-2-e,5,45269.825055,274.5,10,1,3,14,block_16_1,unroll_8,unroll_2,unroll_8,4,7,0.217859223108,False
MatrixMultiplication_1064.cpp,xczu7ev-ffvc1156-2-e,5,5442.44773,63,1,1,3,6,block_2_1,unroll_16,unroll_2,pipeline_1,5,2.75,0.930990778405,False
MatrixMultiplication_1214.cpp,xczu7ev-ffvc1156-2-e,5,61748.11173,76,1,2,1,5,block_2_1,unroll_16,unroll_2,unroll_2,1,2.25,0.117415437055,False
MatrixMultiplication_1132.cpp,xczu7ev-ffvc1156-2-e,5,41950.996895,156,1,1,3,9,block_2_1,unroll_16,unroll_2,unroll_8,1,3.5,0.272130060208,False
MatrixMultiplication_1194.cpp,xczu7ev-ffvc1156-2-e,5,5442.20197,111,1,1,5,10,block_2_1,unroll_16,unroll_4,pipeline_1,1,4.25,0.878646940574,False
MatrixMultiplication_1034.cpp,xczu7ev-ffvc1156-2-e,5,50845.835935,311,1,1,5,14,block_2_1,unroll_16,unroll_4,unroll_8,2,5.25,0.176958849878,False
MatrixMultiplication_816.cpp,xczu7ev-ffvc1156-2-e,5,5443.43077,172,1,1,10,20,block_2_1,unroll_16,unroll_8,pipeline_1,3,8,0.668238795641,False
MatrixMultiplication_1209.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,28,1,1,1,1,block_2_1,unroll_2,unroll_2,pipeline_1,3,1,1,True
