Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_3416.cpp,xcu200-fsgd2104-2-e,10,0.06149,65,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3447.cpp,xcu200-fsgd2104-2-e,10,0.06149,61,1,1,1,14,cyclic_2_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,4.25,0.909453892744,False
workload_2841.cpp,xcu200-fsgd2104-2-e,10,0.06152,64,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,2.75,0.958247668225,False
workload_3048.cpp,xcu200-fsgd2104-2-e,10,0.06152,70,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_16,pipeline_1,1,2.75,0.958247668225,False
workload_3054.cpp,xcu200-fsgd2104-2-e,10,0.06149,75,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3029.cpp,xcu200-fsgd2104-2-e,10,0.06152,67,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247668225,False
workload_3463.cpp,xcu200-fsgd2104-2-e,10,0.06149,64,1,1,1,14,cyclic_2_1,block_2_1,block_4_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,2,4.25,0.909453892744,False
workload_3059.cpp,xcu200-fsgd2104-2-e,10,0.06152,77,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,block_8_1,complete_1,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,2,2.75,0.958247668225,False
workload_3090.cpp,xcu200-fsgd2104-2-e,10,0.06149,65,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,2.75,0.958247711354,False
workload_2937.cpp,xcu200-fsgd2104-2-e,10,0.06149,65,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3314.cpp,xcu200-fsgd2104-2-e,10,0.06152,62,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,1,2.75,0.958247668225,False
workload_3070.cpp,xcu200-fsgd2104-2-e,10,0.06149,65,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3008.cpp,xcu200-fsgd2104-2-e,10,0.06152,66,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247668225,False
workload_3253.cpp,xcu200-fsgd2104-2-e,10,0.06152,63,1,1,1,14,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,1,4.25,0.909453873706,False
workload_3180.cpp,xcu200-fsgd2104-2-e,10,0.06149,79,1,2,1,27,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,1,7.75,0.801154676208,False
workload_3085.cpp,xcu200-fsgd2104-2-e,10,0.06152,69,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247668225,False
workload_3492.cpp,xcu200-fsgd2104-2-e,10,0.06149,63,1,1,1,14,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,1,4.25,0.909453892744,False
workload_3181.cpp,xcu200-fsgd2104-2-e,10,0.06149,68,1,6,1,3,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3464.cpp,xcu200-fsgd2104-2-e,10,0.06149,66,1,6,2,3,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,unroll_8,unroll_32,unroll_2,unroll_2,pipeline_1,1,3,0.950016247058,False
workload_2928.cpp,xcu200-fsgd2104-2-e,10,0.06152,80,1,6,5,5,cyclic_2_1,block_2_1,complete_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,4.25,0.909453873706,False
workload_3482.cpp,xcu200-fsgd2104-2-e,10,0.06149,67,1,1,1,14,cyclic_2_1,block_2_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,4.25,0.909453892744,False
workload_3533.cpp,xcu200-fsgd2104-2-e,10,0.06149,76,1,1,1,22,cyclic_2_1,block_2_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_2,unroll_2,pipeline_1,1,6.25,0.846616678686,False
workload_3035.cpp,xcu200-fsgd2104-2-e,10,0.06152,70,1,6,1,3,cyclic_2_1,block_2_1,cyclic_16_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247668225,False
workload_3006.cpp,xcu200-fsgd2104-2-e,10,0.06152,83,1,6,1,4,cyclic_2_1,block_2_1,cyclic_16_1,block_8_1,complete_1,unroll_64,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,1,3,0.95001621129,False
workload_3202.cpp,xcu200-fsgd2104-2-e,10,0.06149,77,1,6,1,4,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_2,pipeline_1,1,3,0.950016247058,False
workload_3257.cpp,xcu200-fsgd2104-2-e,10,0.06149,67,1,6,1,3,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,2.75,0.958247711354,False
workload_3224.cpp,xcu200-fsgd2104-2-e,10,0.06149,78,1,6,1,3,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,unroll_2,unroll_2,1,2.75,0.958247711354,False
workload_3452.cpp,xcu200-fsgd2104-2-e,10,0.06149,79,1,1,2,27,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_32,pipeline_1,unroll_4,unroll_2,1,7.75,0.801154676208,False
workload_3107.cpp,xcu200-fsgd2104-2-e,10,0.06149,64,1,6,1,3,cyclic_2_1,block_2_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_2988.cpp,xcu200-fsgd2104-2-e,10,0.06152,96,1,2,6,29,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,1,9.5,0.74992040119,False
workload_3207.cpp,xcu200-fsgd2104-2-e,10,0.06149,67,1,6,1,3,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,2.75,0.958247711354,False
workload_3151.cpp,xcu200-fsgd2104-2-e,10,0.06149,62,1,6,1,3,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3119.cpp,xcu200-fsgd2104-2-e,10,0.06149,67,1,6,1,3,cyclic_2_1,block_2_1,cyclic_8_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3550.cpp,xcu200-fsgd2104-2-e,10,0.06149,64,1,6,1,3,cyclic_2_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3444.cpp,xcu200-fsgd2104-2-e,10,0.0615,66,1,1,1,14,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,complete_1,unroll_8,unroll_2,unroll_4,unroll_32,unroll_2,pipeline_1,pipeline_1,1,4.25,0.909453890629,False
workload_3093.cpp,xcu200-fsgd2104-2-e,10,0.06152,68,1,6,1,3,cyclic_2_1,block_2_1,cyclic_8_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247668225,False
workload_3348.cpp,xcu200-fsgd2104-2-e,10,0.06149,72,1,1,1,22,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_32,unroll_2,unroll_2,pipeline_1,1,6.25,0.846616678686,False
workload_3745.cpp,xcu200-fsgd2104-2-e,10,0.06149,67,1,6,3,4,cyclic_2_1,block_32_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,3.5,0.933672311899,False
workload_3721.cpp,xcu200-fsgd2104-2-e,10,0.06149,71,1,6,3,4,cyclic_2_1,block_32_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_4,unroll_2,1,3.5,0.933672311899,False
workload_3728.cpp,xcu200-fsgd2104-2-e,10,0.06149,67,1,6,3,4,cyclic_2_1,block_32_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,1,3.5,0.933672311899,False
workload_3320.cpp,xcu200-fsgd2104-2-e,10,0.06149,81,1,2,1,28,cyclic_2_1,block_4_1,block_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,1,8,0.793716501467,False
workload_3189.cpp,xcu200-fsgd2104-2-e,10,0.06149,89,1,2,1,28,cyclic_2_1,block_4_1,block_16_1,cyclic_2_1,complete_1,unroll_64,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,8,0.793716501467,False
workload_3289.cpp,xcu200-fsgd2104-2-e,10,0.06149,77,1,1,1,27,cyclic_2_1,block_4_1,block_16_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,1,7.5,0.808632515426,False
workload_3078.cpp,xcu200-fsgd2104-2-e,10,0.06152,69,1,3,1,2,cyclic_2_1,block_4_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,1,1.75,0.991569993529,False
workload_3032.cpp,xcu200-fsgd2104-2-e,10,0.06149,63.5,1,6,1,3,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,2,2.75,0.958247711354,False
workload_3169.cpp,xcu200-fsgd2104-2-e,10,0.06149,65,1,6,1,3,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3136.cpp,xcu200-fsgd2104-2-e,10,0.06149,72,1,6,1,3,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3001.cpp,xcu200-fsgd2104-2-e,10,0.06155,68,1,3,1,2,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,1,1.75,0.991569334206,False
workload_3100.cpp,xcu200-fsgd2104-2-e,10,0.06149,74,1,6,1,3,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3173.cpp,xcu200-fsgd2104-2-e,10,0.06149,79,1,6,1,3,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3226.cpp,xcu200-fsgd2104-2-e,10,0.06149,79,1,6,1,3,cyclic_2_1,block_8_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3137.cpp,xcu200-fsgd2104-2-e,10,0.06149,70,1,6,1,3,cyclic_2_1,block_8_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_2956.cpp,xcu200-fsgd2104-2-e,10,0.06152,75,1,6,1,3,cyclic_2_1,block_8_1,block_4_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_4,pipeline_1,unroll_2,unroll_2,1,2.75,0.958247668225,False
workload_3046.cpp,xcu200-fsgd2104-2-e,10,0.06152,72,1,6,2,3,cyclic_2_1,block_8_1,block_4_1,block_8_1,complete_1,unroll_8,pipeline_1,unroll_32,unroll_4,pipeline_1,unroll_2,unroll_2,1,3,0.95001621129,False
workload_3121.cpp,xcu200-fsgd2104-2-e,10,0.06149,67,1,6,1,3,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3115.cpp,xcu200-fsgd2104-2-e,10,0.06149,66,1,6,1,3,cyclic_2_1,block_8_1,block_8_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247711354,False
workload_3615.cpp,xcu200-fsgd2104-2-e,10,0.06149,66,1,6,2,4,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,1,3.25,0.94182444724,False
workload_3332.cpp,xcu200-fsgd2104-2-e,10,0.06149,73,1,1,1,27,cyclic_2_1,cyclic_2_1,block_16_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline_1,unroll_2,pipeline_1,1,7.5,0.808632515426,False
workload_3476.cpp,xcu200-fsgd2104-2-e,10,0.06149,63,1,6,2,3,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,1,3,0.950016247058,False
workload_3502.cpp,xcu200-fsgd2104-2-e,10,0.06149,74,1,1,2,28,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_16_1,complete_1,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,8,0.793716501467,False
workload_3733.cpp,xcu200-fsgd2104-2-e,10,0.06149,60,1,6,1,3,cyclic_2_1,cyclic_2_1,block_2_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3700.cpp,xcu200-fsgd2104-2-e,10,0.06149,65,1,6,1,3,cyclic_2_1,cyclic_2_1,block_2_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3716.cpp,xcu200-fsgd2104-2-e,10,0.06149,64,1,6,1,3,cyclic_2_1,cyclic_2_1,block_2_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_2,unroll_8,pipeline_1,1,2.75,0.958247711354,False
workload_3065.cpp,xcu200-fsgd2104-2-e,10,0.06152,73,1,6,1,3,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,pipeline_1,1,2.75,0.958247668225,False
workload_2992.cpp,xcu200-fsgd2104-2-e,10,0.06152,73.5,1,6,1,3,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,pipeline_1,2,2.75,0.958247668225,False
workload_3418.cpp,xcu200-fsgd2104-2-e,10,0.06152,62,1,6,1,3,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,2.75,0.958247668225,False
workload_3369.cpp,xcu200-fsgd2104-2-e,10,0.06149,61,1,6,1,3,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,2,2.75,0.958247711354,False
workload_3441.cpp,xcu200-fsgd2104-2-e,10,0.06149,60,1,6,1,3,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3711.cpp,xcu200-fsgd2104-2-e,10,0.06149,60,1,6,1,3,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,2.75,0.958247711354,False
workload_3739.cpp,xcu200-fsgd2104-2-e,10,0.06149,53,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,1.5,1,True
workload_3777.cpp,xcu200-fsgd2104-2-e,10,0.06149,54,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_2,1,1.5,1,True
workload_3655.cpp,xcu200-fsgd2104-2-e,10,0.06149,53.5,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,2,1.5,1,True
workload_3583.cpp,xcu200-fsgd2104-2-e,10,0.06149,55,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,5,1.5,1,True
workload_3731.cpp,xcu200-fsgd2104-2-e,10,0.06149,55,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,unroll_2,1,1.5,1,True
workload_3544.cpp,xcu200-fsgd2104-2-e,10,0.06149,56,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_8,pipeline_1,4,1.5,1,True
workload_3723.cpp,xcu200-fsgd2104-2-e,10,0.06149,55,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,pipeline_1,1,1.5,1,True
workload_3647.cpp,xcu200-fsgd2104-2-e,10,0.06149,55.5,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_4,pipeline_1,2,1.5,1,True
workload_3718.cpp,xcu200-fsgd2104-2-e,10,0.06149,53,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,2,1.5,1,True
workload_3683.cpp,xcu200-fsgd2104-2-e,10,0.06149,52,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,3,1.5,1,True
workload_3729.cpp,xcu200-fsgd2104-2-e,10,0.06149,52.5,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,2,1.5,1,True
workload_3174.cpp,xcu200-fsgd2104-2-e,10,0.06149,53,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,7,1.5,1,True
workload_3607.cpp,xcu200-fsgd2104-2-e,10,0.06149,53,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,2,1.5,1,True
workload_3457.cpp,xcu200-fsgd2104-2-e,10,0.06149,53.5,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,pipeline_1,2,1.5,1,True
workload_3593.cpp,xcu200-fsgd2104-2-e,10,0.06149,53,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,1.5,1,True
workload_3782.cpp,xcu200-fsgd2104-2-e,10,0.06149,55,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,1,1.5,1,True
workload_3765.cpp,xcu200-fsgd2104-2-e,10,0.06149,54,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_8,pipeline_1,1,1.5,1,True
workload_3714.cpp,xcu200-fsgd2104-2-e,10,0.06149,54,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1.5,1,True
workload_3575.cpp,xcu200-fsgd2104-2-e,10,0.06149,56,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_2,2,1.5,1,True
workload_3629.cpp,xcu200-fsgd2104-2-e,10,0.06149,55,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_4,pipeline_1,3,1.5,1,True
workload_3650.cpp,xcu200-fsgd2104-2-e,10,0.06149,55.5,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_4,unroll_2,2,1.5,1,True
workload_3752.cpp,xcu200-fsgd2104-2-e,10,0.06149,53,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_8,pipeline_1,1,1.5,1,True
workload_3679.cpp,xcu200-fsgd2104-2-e,10,0.06149,56,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_4,unroll_2,1,1.5,1,True
workload_3695.cpp,xcu200-fsgd2104-2-e,10,0.06149,52,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,1,1.5,1,True
workload_3657.cpp,xcu200-fsgd2104-2-e,10,0.06149,53,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,3,1.5,1,True
workload_3767.cpp,xcu200-fsgd2104-2-e,10,0.06149,53.5,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,2,1.5,1,True
workload_3525.cpp,xcu200-fsgd2104-2-e,10,0.06149,53,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,1,1.5,1,True
workload_3713.cpp,xcu200-fsgd2104-2-e,10,0.06149,55,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,3,1.5,1,True
workload_3715.cpp,xcu200-fsgd2104-2-e,10,0.06149,58,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_4,pipeline_1,3,1.5,1,True
workload_3744.cpp,xcu200-fsgd2104-2-e,10,0.06149,57,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_8,pipeline_1,1,1.5,1,True
workload_3781.cpp,xcu200-fsgd2104-2-e,10,0.06149,59,1,3,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_2,unroll_4,pipeline_1,1,1.5,1,True
