Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
stencil3d_2378.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,597,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,3,29.5,1,True
stencil3d_2110.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,600,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_31,pipeline_1,pipeline_1,12,29.5,1,True
stencil3d_2069.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,532,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_31,pipeline_1,unroll_15,2,29.5,1,True
stencil3d_2045.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,657,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_31,unroll_2,pipeline_1,5,29.5,1,True
stencil3d_2158.c,xczu7ev-ffvc1156-2-e,3.33,0.07427565,645,1,1,42,65,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_31,unroll_2,unroll_15,1,27.25,0.216183736806,False
stencil3d_2032.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,610,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_31,unroll_4,pipeline_1,3,29.5,1,True
stencil3d_2306.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,578,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,2,29.5,1,True
stencil3d_2115.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,668,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_8,unroll_2,pipeline_1,2,29.5,1,True
stencil3d_1872.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,619,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,12,29.5,1,True
stencil3d_2384.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,724,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline_1,1,29.5,1,True
stencil3d_2257.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,614,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,2,29.5,1,True
stencil3d_2255.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,648,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,3,29.5,1,True
stencil3d_2033.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,632.5,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_31,pipeline_1,pipeline_1,8,29.5,1,True
stencil3d_2222.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,588,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_31,unroll_2,pipeline_1,5,29.5,1,True
stencil3d_2377.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,714,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_31,unroll_4,pipeline_1,1,29.5,1,True
stencil3d_1799.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,593,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,pipeline_1,4,29.5,1,True
stencil3d_2273.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,556,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,unroll_2,pipeline_1,5,29.5,1,True
stencil3d_2476.c,xczu7ev-ffvc1156-2-e,3.33,0.07427565,559,1,1,44,66,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,unroll_2,unroll_15,1,28,0.216349148446,False
stencil3d_2421.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,655,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,unroll_4,pipeline_1,1,29.5,1,True
stencil3d_1986.c,xczu7ev-ffvc1156-2-e,3.33,0.0742257,647.5,1,1,34.5,61.5,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_8,pipeline_1,pipeline_1,2,24.5,1,True
stencil3d_2189.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,539,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_2,pipeline_1,2,29.5,1,True
stencil3d_2547.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,605,1,1,46,71,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_31,pipeline_1,1,29.75,0.209063982925,False
stencil3d_2310.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,659,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_4,pipeline_1,1,29.5,1,True
stencil3d_2281.c,xczu7ev-ffvc1156-2-e,3.33,0.07417575,654,1,1,46,70,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_31,pipeline_1,pipeline_1,1,29.5,1,True
stencil3d_1981.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,98,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2431.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,85,1,1,1,3,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_15,1,1.5,1,True
stencil3d_2495.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,67,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,1,True
stencil3d_2506.c,xczu7ev-ffvc1156-2-e,3.33,0.1893105,162,1,1,1,6,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_31,pipeline_1,1,2.25,0.465173909373,False
stencil3d_2531.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,85,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_15,1,1.75,0.877211084751,False
stencil3d_1896.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,75.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,8,1,1,True
stencil3d_1908.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,111,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_15,4,3,1,True
stencil3d_2054.c,xczu7ev-ffvc1156-2-e,3.33,0.202797,75,1,1,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,1.25,0.392190113496,False
stencil3d_2215.c,xczu7ev-ffvc1156-2-e,3.33,0.11103885,152,1,1,6,14,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_15,1,5.5,0.763858363747,False
stencil3d_2175.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,86,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,pipeline_1,pipeline_1,2,1.75,0.877211084751,False
stencil3d_1860.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,85.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,unroll_2,pipeline_1,6,1,1,True
stencil3d_1947.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,116,1,1,4,8.5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,unroll_2,unroll_15,2,3.625,0.947136441165,False
stencil3d_2135.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,74,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,2,1,1,True
stencil3d_2286.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,80.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_31,unroll_2,pipeline_1,2,1,1,True
stencil3d_2101.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,82,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,2,1,1,True
stencil3d_1949.c,xczu7ev-ffvc1156-2-e,3.33,0.10724265,263,1,1,9,25,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_15,1,9,0.607451681675,False
stencil3d_2137.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,82,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,1,1,1,True
stencil3d_2103.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,116,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_15,2,3,1,True
stencil3d_2095.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,80,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_31,unroll_2,pipeline_1,3,1,1,True
stencil3d_2178.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,111,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_31,unroll_2,unroll_15,2,3,1,True
stencil3d_2253.c,xczu7ev-ffvc1156-2-e,3.33,0.11103885,155,1,1,6,14,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_31,unroll_4,unroll_15,1,5.5,0.763858363747,False
stencil3d_2358.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,92,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2323.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,83,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,1,1,1,True
stencil3d_1948.c,xczu7ev-ffvc1156-2-e,3.33,0.1893105,169,1,1,1,6,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_31,pipeline_1,1,2.25,0.465173909373,False
stencil3d_1979.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,84,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,1,1,1,True
stencil3d_2251.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,109,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_15,1,3,1,True
stencil3d_2174.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,76,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,3,1,1,True
stencil3d_2435.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,102,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_15,1,3,1,True
stencil3d_2426.c,xczu7ev-ffvc1156-2-e,3.33,0.0740259,951.5,1,1,44.5,79.5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_31,unroll_15,2,31.5,1,True
stencil3d_2501.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,92,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2503.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,111,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_15,1,3,1,True
stencil3d_2289.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,91.5,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_31,pipeline_1,pipeline_1,2,1.75,0.877211084751,False
stencil3d_1735.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,78,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_31,unroll_2,pipeline_1,5,1,1,True
stencil3d_1864.c,xczu7ev-ffvc1156-2-e,3.33,0.11103885,136,1,1,5,14,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_15,1,5.25,0.779282308963,False
stencil3d_2248.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,83,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,1,1,1,True
stencil3d_2396.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,101,1,1,3,8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_15,1,3.25,0.978662591752,False
stencil3d_2059.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,74.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,2,1,1,True
stencil3d_2498.c,xczu7ev-ffvc1156-2-e,3.33,0.202797,72,1,1,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,pipeline_1,1,1.25,0.392190113496,False
stencil3d_1975.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,78.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,2,1,1,True
stencil3d_2461.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,73,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,1,1,1,True
stencil3d_2532.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,85,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_31,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2015.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,77,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_31,unroll_2,pipeline_1,2,1,1,True
stencil3d_2060.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,84,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2429.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,77,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,1,1,1,True
stencil3d_1775.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,72,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,3,1,1,True
stencil3d_1822.c,xczu7ev-ffvc1156-2-e,3.33,0.202797,91,1,1,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,1,1.25,0.392190113496,False
stencil3d_1901.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,87,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,1.75,0.877211084751,False
stencil3d_1945.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,92,1,1,1,3,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_15,4,1.5,1,True
stencil3d_1943.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,97,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.75,0.877211084751,False
stencil3d_1936.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,83,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,7,1,1,True
stencil3d_2252.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,112.5,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_15,4,3,1,True
stencil3d_2360.c,xczu7ev-ffvc1156-2-e,3.33,0.11103885,130,1,1,6,14,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_15,1,5.5,0.763858363747,False
stencil3d_1941.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,87,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,1.75,0.877211084751,False
stencil3d_1944.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,96.5,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_15,2,1.75,0.877211084751,False
stencil3d_1980.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,84,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1,1,True
stencil3d_2066.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,117,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_15,1,3,1,True
stencil3d_1904.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,93,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2288.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,88,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,pipeline_1,unroll_15,1,1.75,0.877211084751,False
stencil3d_1903.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,92,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,pipeline_1,unroll_4,1,1.75,0.877211084751,False
stencil3d_2018.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,88.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,unroll_2,pipeline_1,4,1,1,True
stencil3d_1983.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,121,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,unroll_2,unroll_15,1,3,1,True
stencil3d_2062.c,xczu7ev-ffvc1156-2-e,3.33,0.202797,87.5,1,1,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,unroll_4,pipeline_1,2,1.25,0.392190113496,False
stencil3d_1855.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,82,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,1,1.75,0.877211084751,False
stencil3d_1976.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,81.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,2,1,1,True
stencil3d_2213.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,106,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_15,1,3,1,True
stencil3d_1819.c,xczu7ev-ffvc1156-2-e,3.33,0.202797,87,1,1,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,pipeline_1,3,1.25,0.392190113496,False
stencil3d_2434.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,99,1,1,3,8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_15,1,3.25,0.978662591752,False
stencil3d_2465.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,85,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2394.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,78,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2395.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,94,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_15,1,1.75,0.877211084751,False
stencil3d_2534.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,104,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_15,1,3,1,True
stencil3d_2133.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,75,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_31,unroll_2,pipeline_1,1,1,1,True
stencil3d_2325.c,xczu7ev-ffvc1156-2-e,3.33,0.202797,87,1,1,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_31,unroll_4,pipeline_1,1,1.25,0.392190113496,False
stencil3d_2497.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,72,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_2,pipeline_1,1,1,1,True
stencil3d_1942.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,96,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,3,1.75,0.877211084751,False
stencil3d_2094.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,72,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,1,1,True
stencil3d_2171.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,77.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,2,1,1,True
stencil3d_2290.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,102.5,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,unroll_15,2,3,1,True
stencil3d_2176.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,97,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_31,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_2357.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,85,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_31,pipeline_1,unroll_15,1,1.75,0.877211084751,False
stencil3d_2139.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,79.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_31,unroll_2,pipeline_1,2,1,1,True
stencil3d_2173.c,xczu7ev-ffvc1156-2-e,3.33,0.202797,80,1,1,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_31,unroll_4,pipeline_1,1,1.25,0.392190113496,False
stencil3d_2097.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,88,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,pipeline_1,2,1.75,0.877211084751,False
stencil3d_2467.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,105,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_2,unroll_15,1,3,1,True
stencil3d_1792.c,xczu7ev-ffvc1156-2-e,3.33,0.11103885,166,1,1,5,14,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_4,unroll_15,1,5.25,0.779282308963,False
stencil3d_2432.c,xczu7ev-ffvc1156-2-e,3.33,0.1162836,87,1,1,1,4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_8,pipeline_1,pipeline_1,1,1.75,0.877211084751,False
stencil3d_1937.c,xczu7ev-ffvc1156-2-e,3.33,0.1909089,82,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_8,unroll_2,pipeline_1,5,1,1,True
stencil3d_2067.c,xczu7ev-ffvc1156-2-e,3.33,0.1009989,123,1,1,3,7,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_8,unroll_2,unroll_15,1,3,1,True
stencil3d_1867.c,xczu7ev-ffvc1156-2-e,3.33,0.11103885,163,1,1,5,14,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_8,unroll_4,unroll_15,1,5.25,0.779282308963,False
stencil3d_2392.c,xczu7ev-ffvc1156-2-e,3.33,0.10094562,1137,1,1,13,43,pipeline_1,pipeline_1,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,1,14.5,0.535857631401,False
stencil3d_2207.c,xczu7ev-ffvc1156-2-e,3.33,0.10094562,1055.5,1,1,11.5,39.5,pipeline_1,pipeline_1,pipeline_1,unroll_31,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_15,4,13.25,1,True
