Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
workload_2422.cpp,xczu7ev-ffvc1156-2-e,3.33,1173.40912629,167,30,1,3,14,cyclic_2_1,cyclic_2_1,cyclic_32_1,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,1,12,0.945475838687,False
workload_2387.cpp,xczu7ev-ffvc1156-2-e,3.33,831.21831297,236,30,1,7,17,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_8,unroll_16,unroll_2,unroll_4,1,13.75,1,True
workload_2403.cpp,xczu7ev-ffvc1156-2-e,3.33,887.11393473,176,30,1,5,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_16,unroll_2,unroll_2,1,12.25,0.952744822705,False
workload_2247.cpp,xczu7ev-ffvc1156-2-e,3.33,5173.21896597,370,31,1,4,14,cyclic_2_1,cyclic_4_1,block_16_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_8,1,12.5,0.311039004931,False
workload_2284.cpp,xczu7ev-ffvc1156-2-e,3.33,1168.19879517,168,41,1,2,11,cyclic_2_1,cyclic_4_1,block_64_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,1,13.75,0.903798769257,False
workload_2373.cpp,xczu7ev-ffvc1156-2-e,3.33,1173.40893981,244,41,1,2,17,cyclic_2_1,cyclic_4_1,block_64_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_4,1,15.25,0.876426742983,False
workload_2141.cpp,xczu7ev-ffvc1156-2-e,3.33,1606.41533997,783,51,1,4,33,cyclic_32_1,block_16_1,block_64_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,1,22.25,0.713564878448,False
workload_2186.cpp,xczu7ev-ffvc1156-2-e,3.33,5370.50383029,1063,72,1,5,61,cyclic_32_1,block_256_1,cyclic_64_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_4,1,34.75,0.203152832008,False
workload_2326.cpp,xczu7ev-ffvc1156-2-e,3.33,1581.97170141,247,41,1,3,25,cyclic_32_1,block_32_1,block_16_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_4,1,17.5,0.784637685777,False
workload_2209.cpp,xczu7ev-ffvc1156-2-e,3.33,1581.97359285,375,41,1,4,29,cyclic_32_1,block_32_1,block_16_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_4,1,18.75,0.763784021969,False
workload_2108.cpp,xczu7ev-ffvc1156-2-e,3.33,1569.72535335,1302,41,1,9,59,cyclic_32_1,block_32_1,block_16_1,unroll_4,unroll_16,unroll_8,unroll_2,unroll_2,1,27.5,0.638100024532,False
workload_2339.cpp,xczu7ev-ffvc1156-2-e,3.33,1108.83869469,308,40,1,5,34,cyclic_32_1,block_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,1,20,0.802665125747,False
workload_2292.cpp,xczu7ev-ffvc1156-2-e,3.33,1108.83848157,306,40,1,5,36,cyclic_32_1,block_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_4,1,20.5,0.794693203881,False
workload_2369.cpp,xczu7ev-ffvc1156-2-e,3.33,1536.57905949,181,40,1,3,21,cyclic_32_1,block_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,1,16.25,0.813165649216,False
workload_2213.cpp,xczu7ev-ffvc1156-2-e,3.33,1536.57884637,218,40,1,3,23,cyclic_32_1,block_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_4,1,16.75,0.804064252709,False
workload_2217.cpp,xczu7ev-ffvc1156-2-e,3.33,1108.83869469,294,41,1,5,34,cyclic_32_1,block_32_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_4,1,20.25,0.798780614248,False
workload_2176.cpp,xczu7ev-ffvc1156-2-e,3.33,1536.58017837,265,41,1,4,26,cyclic_32_1,block_32_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,1,18,0.782058232863,False
workload_2164.cpp,xczu7ev-ffvc1156-2-e,3.33,1519.09277661,288,41,1,4,35,cyclic_32_1,block_32_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_4,1,20.25,0.753089478251,False
workload_2147.cpp,xczu7ev-ffvc1156-2-e,3.33,1574.96278401,2014,41,1,8,67,cyclic_32_1,block_32_1,cyclic_64_1,unroll_4,unroll_8,unroll_8,unroll_4,unroll_2,1,29.25,0.605633329004,False
workload_2166.cpp,xczu7ev-ffvc1156-2-e,3.33,1587.18227229,281,41,1,4,30,cyclic_32_1,block_4_1,block_16_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,1,19,0.759914541865,False
workload_2151.cpp,xczu7ev-ffvc1156-2-e,3.33,3003.08996061,855,82,1,5,44,cyclic_32_1,block_64_1,block_128_1,unroll_4,unroll_2,unroll_4,unroll_4,unroll_4,1,33,0.418361591563,False
workload_2024.cpp,xczu7ev-ffvc1156-2-e,3.33,3003.09163893,2588,82,1,6,61,cyclic_32_1,block_64_1,block_128_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_4,1,37.5,0.362970937978,False
workload_2154.cpp,xczu7ev-ffvc1156-2-e,3.33,2999.60007399,2665,51,1,11,79,cyclic_32_1,block_64_1,block_16_1,unroll_4,unroll_16,unroll_4,unroll_4,unroll_2,1,35.5,0.388040654745,False
workload_2183.cpp,xczu7ev-ffvc1156-2-e,3.33,1856.04785757,294,51,1,3,34,cyclic_32_1,block_64_1,block_16_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,22.25,0.682385324774,False
workload_2106.cpp,xczu7ev-ffvc1156-2-e,3.33,5314.63570101,312,41,1,3,27,cyclic_32_1,block_64_1,block_16_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_4,1,18,0.282864452044,False
workload_2246.cpp,xczu7ev-ffvc1156-2-e,3.33,5314.63570101,357,41,1,3,27,cyclic_32_1,block_64_1,block_16_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_2,1,18,0.282864452044,False
workload_1920.cpp,xczu7ev-ffvc1156-2-e,3.33,5314.63548789,534,41,1,4,31,cyclic_32_1,block_64_1,block_16_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_4,1,19.25,0.278329319035,False
workload_2185.cpp,xczu7ev-ffvc1156-2-e,3.33,2990.85538077,406,51,1,3,36,cyclic_32_1,block_64_1,block_16_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_4,1,22.75,0.524827565146,False
workload_2131.cpp,xczu7ev-ffvc1156-2-e,3.33,5300.65502901,464,41,1,4,32,cyclic_32_1,block_64_1,block_16_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_4,1,19.5,0.278714267427,False
workload_2194.cpp,xczu7ev-ffvc1156-2-e,3.33,1300.85977473,1903,51,1,10,90,cyclic_32_1,block_64_1,block_32_1,unroll_4,unroll_8,unroll_16,unroll_4,unroll_2,1,38,0.452533454466,False
workload_2177.cpp,xczu7ev-ffvc1156-2-e,3.33,1178.67521493,807,41,1,6,38,cyclic_32_1,block_8_1,block_16_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_8,1,21.5,0.770328252359,False
workload_2271.cpp,xczu7ev-ffvc1156-2-e,3.33,1178.67500181,859,41,1,7,42,cyclic_32_1,block_8_1,block_16_1,unroll_2,unroll_4,unroll_16,unroll_4,unroll_8,1,22.75,0.754811991262,False
workload_2285.cpp,xczu7ev-ffvc1156-2-e,3.33,4197.29890293,172,41,1,2,13,cyclic_32_1,block_8_1,block_16_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,1,14.25,0.426933502332,False
workload_2168.cpp,xczu7ev-ffvc1156-2-e,3.33,1606.41568629,463,41,1,5,27,cyclic_32_1,block_8_1,block_16_1,unroll_2,unroll_4,unroll_8,unroll_4,unroll_4,1,18.5,0.764428056646,False
workload_2206.cpp,xczu7ev-ffvc1156-2-e,3.33,1561.02304437,256,40,1,4,22,cyclic_32_1,block_8_1,block_2_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_4,1,16.75,0.800868622707,False
workload_2221.cpp,xczu7ev-ffvc1156-2-e,3.33,1594.16746677,629,41,1,5,39,cyclic_32_1,block_8_1,block_32_1,unroll_4,unroll_4,unroll_8,unroll_4,unroll_2,1,21.5,0.72572904496,False
workload_2306.cpp,xczu7ev-ffvc1156-2-e,3.33,4141.43245863,698,41,1,7,29,cyclic_32_1,block_8_1,block_4_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,1,19.5,0.406631732232,False
workload_2311.cpp,xczu7ev-ffvc1156-2-e,3.33,2465.38858023,723,41,1,7,32,cyclic_32_1,block_8_1,block_8_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,1,20.25,0.621296227052,False
workload_2249.cpp,xczu7ev-ffvc1156-2-e,3.33,4197.29850333,225,41,1,2,15,cyclic_32_1,block_8_1,cyclic_32_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll_4,1,14.75,0.425124628741,False
workload_2123.cpp,xczu7ev-ffvc1156-2-e,3.33,1594.16557533,316,41,1,4,35,cyclic_32_1,block_8_1,cyclic_32_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_4,1,20.25,0.743674965746,False
workload_2297.cpp,xczu7ev-ffvc1156-2-e,3.33,1135.02823893,501,41,1,5,36,cyclic_32_1,block_8_1,cyclic_4_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_8,1,20.75,0.787929471887,False
workload_2258.cpp,xczu7ev-ffvc1156-2-e,3.33,1190.89618173,356,41,1,5,33,cyclic_32_1,block_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_8,1,20,0.794293705868,False
workload_2302.cpp,xczu7ev-ffvc1156-2-e,3.33,1190.89519605,255,41,1,4,31,cyclic_32_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_2,1,19.25,0.804524516595,False
workload_2216.cpp,xczu7ev-ffvc1156-2-e,3.33,1190.89615509,703,41,1,6,40,cyclic_32_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_16,unroll_4,unroll_8,1,22,0.762969517978,False
workload_2129.cpp,xczu7ev-ffvc1156-2-e,3.33,1616.89096053,381,41,1,5,25,cyclic_32_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_8,unroll_4,unroll_4,1,18,0.771692992473,False
workload_2253.cpp,xczu7ev-ffvc1156-2-e,3.33,5237.84225133,261,41,1,3,20,cyclic_32_1,cyclic_16_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_2,1,16.25,0.296196798116,False
workload_2182.cpp,xczu7ev-ffvc1156-2-e,3.33,1843.82649117,684,50,1,3,34,cyclic_32_1,cyclic_2_1,block_128_1,unroll_4,unroll_2,unroll_4,unroll_4,unroll_2,1,22,0.687523504459,False
workload_2391.cpp,xczu7ev-ffvc1156-2-e,3.33,998.82250101,690,40,1,8,61,cyclic_32_1,cyclic_2_1,block_16_1,unroll_4,unroll_4,unroll_16,unroll_4,unroll_4,1,27.5,0.678415985184,False
workload_2255.cpp,xczu7ev-ffvc1156-2-e,3.33,1267.68787317,553,40,1,6,38,cyclic_32_1,cyclic_2_1,block_16_1,unroll_4,unroll_4,unroll_8,unroll_4,unroll_4,1,21.25,0.7661496387,False
workload_2184.cpp,xczu7ev-ffvc1156-2-e,3.33,2996.10684405,354,40,1,2,18,cyclic_32_1,cyclic_2_1,block_32_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_2,1,15.25,0.599365752214,False
workload_2126.cpp,xczu7ev-ffvc1156-2-e,3.33,2996.10833589,386,40,1,3,22,cyclic_32_1,cyclic_2_1,block_32_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_2,1,16.5,0.58834405831,False
workload_2173.cpp,xczu7ev-ffvc1156-2-e,3.33,2996.10812277,655,40,1,4,25,cyclic_32_1,cyclic_2_1,block_32_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_4,1,17.5,0.578325645905,False
workload_2264.cpp,xczu7ev-ffvc1156-2-e,3.33,1843.82816949,441,40,1,4,27,cyclic_32_1,cyclic_2_1,block_32_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_2,1,18,0.740706164571,False
workload_2087.cpp,xczu7ev-ffvc1156-2-e,3.33,998.82270081,1751,40,1,9,72,cyclic_32_1,cyclic_2_1,block_32_1,unroll_4,unroll_8,unroll_16,unroll_4,unroll_2,1,30.5,0.611921426234,False
workload_2229.cpp,xczu7ev-ffvc1156-2-e,3.33,998.82270081,942,40,1,9,64,cyclic_32_1,cyclic_2_1,block_8_1,unroll_4,unroll_8,unroll_16,unroll_4,unroll_2,1,28.5,0.656152165733,False
workload_2419.cpp,xczu7ev-ffvc1156-2-e,3.33,793.67992893,379,40,1,5,18,cyclic_32_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_2,unroll_32,unroll_2,unroll_8,1,16,0.889605859482,False
workload_2394.cpp,xczu7ev-ffvc1156-2-e,3.33,942.95457153,612,39,1,9,61,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_8,unroll_16,unroll_4,unroll_2,1,27.5,0.680717185385,False
workload_2328.cpp,xczu7ev-ffvc1156-2-e,3.33,738.71351037,265,40,1,5,15,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_8,1,15.25,1,True
workload_2425.cpp,xczu7ev-ffvc1156-2-e,3.33,942.98186421,272,40,1,5,33,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_4,1,19.75,0.821955356325,False
workload_2343.cpp,xczu7ev-ffvc1156-2-e,3.33,942.95458485,557,40,1,6,54,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_4,1,25.25,0.730788228963,False
workload_2202.cpp,xczu7ev-ffvc1156-2-e,3.33,5272.73271261,226,41,1,2,16,cyclic_32_1,cyclic_4_1,block_16_1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,1,15,0.295786246078,False
workload_2331.cpp,xczu7ev-ffvc1156-2-e,3.33,1267.68640797,287,41,1,3,30,cyclic_32_1,cyclic_4_1,block_16_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,1,18.75,0.802722242829,False
workload_2174.cpp,xczu7ev-ffvc1156-2-e,3.33,1267.68619485,321,41,1,4,32,cyclic_32_1,cyclic_4_1,block_16_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_4,1,19.5,0.792931045064,False
workload_2219.cpp,xczu7ev-ffvc1156-2-e,3.33,1229.30456157,158,40,1,2,15,cyclic_32_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,1,14.5,0.884549184267,False
workload_2362.cpp,xczu7ev-ffvc1156-2-e,3.33,5216.86500957,122,40,1,1,11,cyclic_32_1,cyclic_4_1,block_4_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,1,13.25,0.305184895351,False
workload_2389.cpp,xczu7ev-ffvc1156-2-e,3.33,1285.17269085,196,51,1,2,22,cyclic_32_1,cyclic_4_1,block_64_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,1,19,0.797195779548,False
workload_2231.cpp,xczu7ev-ffvc1156-2-e,3.33,1285.17413607,1636,41,1,11,49,cyclic_32_1,cyclic_4_1,block_8_1,unroll_2,unroll_16,unroll_8,unroll_4,unroll_2,1,25.5,0.699842442346,False
workload_2307.cpp,xczu7ev-ffvc1156-2-e,3.33,942.98135805,272,40,1,5,32,cyclic_32_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_8,1,19.5,0.825478245508,False
workload_2345.cpp,xczu7ev-ffvc1156-2-e,3.33,1267.68662109,287,51,1,3,38,cyclic_32_1,cyclic_4_1,cyclic_64_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,23.25,0.738728723039,False
workload_2125.cpp,xczu7ev-ffvc1156-2-e,3.33,1267.68640797,369,51,1,3,40,cyclic_32_1,cyclic_4_1,cyclic_64_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,1,23.75,0.731241262404,False
workload_2023.cpp,xczu7ev-ffvc1156-2-e,3.33,998.82270081,2412,51,1,9,90,cyclic_32_1,cyclic_4_1,cyclic_64_1,unroll_4,unroll_8,unroll_16,unroll_4,unroll_2,1,37.75,0.46326136467,False
workload_2088.cpp,xczu7ev-ffvc1156-2-e,3.33,1267.68807297,1979,51,1,7,61,cyclic_32_1,cyclic_4_1,cyclic_64_1,unroll_4,unroll_8,unroll_8,unroll_4,unroll_2,1,30,0.61143727853,False
workload_2341.cpp,xczu7ev-ffvc1156-2-e,3.33,5300.69594805,271,41,1,3,20,cyclic_32_1,cyclic_8_1,block_16_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_4,1,16.25,0.289699339774,False
workload_1960.cpp,xczu7ev-ffvc1156-2-e,3.33,5272.73439093,358,41,1,4,23,cyclic_32_1,cyclic_8_1,block_16_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_4,1,17.25,0.28956344433,False
workload_2146.cpp,xczu7ev-ffvc1156-2-e,3.33,998.82248769,1587,41,1,11,74,cyclic_32_1,cyclic_8_1,block_16_1,unroll_4,unroll_8,unroll_16,unroll_4,unroll_4,1,31.75,0.584802952635,False
workload_2433.cpp,xczu7ev-ffvc1156-2-e,3.33,942.95311965,360,40,1,5,49,cyclic_32_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,unroll_16,unroll_2,unroll_2,1,23.75,0.760849787847,False
workload_2188.cpp,xczu7ev-ffvc1156-2-e,3.33,5251.77020277,1408,41,1,5,38,cyclic_32_1,cyclic_8_1,block_64_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,1,21.25,0.275923251943,False
workload_2308.cpp,xczu7ev-ffvc1156-2-e,3.33,1211.81974389,343,40,1,5,36,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_8,unroll_4,unroll_4,1,20.5,0.784414548472,False
workload_2262.cpp,xczu7ev-ffvc1156-2-e,3.33,942.95458485,552,41,1,6,55,cyclic_32_1,cyclic_8_1,cyclic_4_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_4,1,25.75,0.71993270171,False
workload_2040.cpp,xczu7ev-ffvc1156-2-e,3.33,5195.90207349,320,41,1,5,25,cyclic_32_1,cyclic_8_1,cyclic_4_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,1,18,0.294854634758,False
workload_2172.cpp,xczu7ev-ffvc1156-2-e,3.33,4090.77468711,607,32,1,7,31,cyclic_4_1,block_32_1,block_16_1,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,1,17.75,0.424351173576,False
workload_2310.cpp,xczu7ev-ffvc1156-2-e,3.33,4090.77414765,984,32,1,5,32,cyclic_4_1,block_32_1,block_16_1,unroll_4,unroll_8,unroll_2,unroll_8,unroll_2,1,17.5,0.42584538135,False
workload_2316.cpp,xczu7ev-ffvc1156-2-e,3.33,1398.65594733,2159,32,1,11,49,cyclic_4_1,block_32_1,cyclic_4_1,unroll_2,unroll_16,unroll_8,unroll_8,unroll_2,1,23.25,0.724825714455,False
workload_2207.cpp,xczu7ev-ffvc1156-2-e,3.33,1402.12096551,324,32,1,8,30,cyclic_4_1,block_32_1,cyclic_4_1,unroll_4,unroll_16,unroll_8,unroll_2,unroll_2,1,17.75,0.802934282337,False
workload_2155.cpp,xczu7ev-ffvc1156-2-e,3.33,1402.12042605,2479,32,1,11,50,cyclic_4_1,block_32_1,cyclic_4_1,unroll_4,unroll_16,unroll_8,unroll_8,unroll_2,1,23.5,0.720920993297,False
workload_2242.cpp,xczu7ev-ffvc1156-2-e,3.33,4041.88953453,201,32,1,3,16,cyclic_4_1,block_32_1,cyclic_4_1,unroll_4,unroll_4,unroll_2,unroll_8,unroll_2,1,13,0.452264450335,False
workload_2145.cpp,xczu7ev-ffvc1156-2-e,3.33,4097.75820327,1888,32,1,7,45,cyclic_4_1,block_32_1,cyclic_64_1,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,1,21.25,0.39892380826,False
workload_2089.cpp,xczu7ev-ffvc1156-2-e,3.33,4097.75801013,361,32,1,3,23,cyclic_4_1,block_32_1,cyclic_64_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_4,1,14.75,0.438588589143,False
workload_2220.cpp,xczu7ev-ffvc1156-2-e,3.33,4097.75779701,612,32,1,4,27,cyclic_4_1,block_32_1,cyclic_64_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_4,1,16,0.433028485922,False
workload_2357.cpp,xczu7ev-ffvc1156-2-e,3.33,4083.81679197,79,32,1,1,5,cyclic_4_1,block_4_1,block_16_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,1,9.75,0.45075577532,False
workload_2288.cpp,xczu7ev-ffvc1156-2-e,3.33,2330.95570101,163,32,1,3,11,cyclic_4_1,block_4_1,block_16_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_2,1,11.75,0.739136725005,False
workload_2327.cpp,xczu7ev-ffvc1156-2-e,3.33,1475.44622685,140,32,1,2,9,cyclic_4_1,block_4_1,block_16_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,11,0.912379135583,False
workload_2200.cpp,xczu7ev-ffvc1156-2-e,3.33,1475.44601373,162,32,1,3,10,cyclic_4_1,block_4_1,block_16_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,1,11.5,0.905482807883,False
workload_2407.cpp,xczu7ev-ffvc1156-2-e,3.33,4062.83893749,121,32,1,2,10,cyclic_4_1,block_4_1,block_16_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_2,1,11.25,0.452797161697,False
workload_2363.cpp,xczu7ev-ffvc1156-2-e,3.33,1002.34025973,130,31,1,4,10,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_2,1,11.5,1,True
workload_2405.cpp,xczu7ev-ffvc1156-2-e,3.33,1003.18741173,195,31,1,5,14,cyclic_4_1,block_4_1,block_2_1,unroll_4,unroll_4,unroll_16,unroll_4,unroll_2,1,12.75,0.93714057084,False
workload_2412.cpp,xczu7ev-ffvc1156-2-e,3.33,4083.81676533,266,32,1,2,13,cyclic_4_1,block_4_1,block_64_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,1,12,0.448645283549,False
workload_2336.cpp,xczu7ev-ffvc1156-2-e,3.33,1000.56859317,184,31,1,5,13,cyclic_4_1,block_4_1,cyclic_4_1,unroll_4,unroll_4,unroll_16,unroll_4,unroll_2,1,12.5,0.942392965275,False
workload_2223.cpp,xczu7ev-ffvc1156-2-e,3.33,5243.05466037,239,32,1,3,19,cyclic_4_1,block_64_1,block_16_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_2,1,13.75,0.30151130502,False
workload_2121.cpp,xczu7ev-ffvc1156-2-e,3.33,5243.08193973,210,32,1,3,20,cyclic_4_1,block_64_1,cyclic_32_1,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,1,14,0.301042242865,False
workload_1860.cpp,xczu7ev-ffvc1156-2-e,3.33,1176.90256935,2065,53,2,10,71,cyclic_4_1,block_64_1,cyclic_64_1,unroll_4,unroll_16,unroll_16,unroll_2,unroll_2,1,34,0.533055960735,False
workload_2061.cpp,xczu7ev-ffvc1156-2-e,3.33,5243.05485351,2140,32,1,7,53,cyclic_4_1,block_64_1,cyclic_64_1,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,1,23.25,0.266974517962,False
workload_2379.cpp,xczu7ev-ffvc1156-2-e,3.33,629.26754589,195,67,1,3,19,cyclic_4_1,block_64_1,cyclic_64_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,1,22.5,0.805852726126,False
workload_2110.cpp,xczu7ev-ffvc1156-2-e,3.33,1478.96692263,415,32,1,7,24,cyclic_4_1,block_8_1,block_16_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_2,1,16,0.825428599849,False
workload_2138.cpp,xczu7ev-ffvc1156-2-e,3.33,1058.20956117,330,32,1,5,16,cyclic_4_1,block_8_1,block_16_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_8,1,13.5,0.918897970678,False
workload_2239.cpp,xczu7ev-ffvc1156-2-e,3.33,2337.93772533,115,32,1,2,9,cyclic_4_1,block_8_1,block_16_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,1,11,0.741121594392,False
workload_2323.cpp,xczu7ev-ffvc1156-2-e,3.33,2337.93921717,179,32,1,3,12,cyclic_4_1,block_8_1,block_16_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_2,1,12,0.736406548116,False
workload_2218.cpp,xczu7ev-ffvc1156-2-e,3.33,1478.96585037,735,32,1,5,18,cyclic_4_1,block_8_1,block_16_1,unroll_2,unroll_4,unroll_8,unroll_8,unroll_8,1,14,0.863408974048,False
workload_2020.cpp,xczu7ev-ffvc1156-2-e,3.33,1482.43140135,468,32,1,8,26,cyclic_4_1,block_8_1,block_16_1,unroll_4,unroll_16,unroll_8,unroll_2,unroll_2,1,16.75,0.810924484237,False
workload_2238.cpp,xczu7ev-ffvc1156-2-e,3.33,4090.77302877,97,32,1,1,7,cyclic_4_1,block_8_1,block_16_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,1,10.25,0.449662148933,False
workload_2252.cpp,xczu7ev-ffvc1156-2-e,3.33,4090.77396117,405,32,1,4,16,cyclic_4_1,block_8_1,block_16_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_8,1,13.25,0.444707010558,False
workload_2163.cpp,xczu7ev-ffvc1156-2-e,3.33,1482.43120821,215,32,1,4,15,cyclic_4_1,block_8_1,block_16_1,unroll_4,unroll_4,unroll_8,unroll_4,unroll_2,1,13,0.880800309571,False
workload_2270.cpp,xczu7ev-ffvc1156-2-e,3.33,1482.43032909,716,32,1,5,20,cyclic_4_1,block_8_1,block_16_1,unroll_4,unroll_4,unroll_8,unroll_8,unroll_8,1,14.5,0.852861930631,False
workload_2265.cpp,xczu7ev-ffvc1156-2-e,3.33,4090.77449397,288,32,1,3,15,cyclic_4_1,block_8_1,block_32_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_2,1,12.75,0.446039726915,False
workload_2181.cpp,xczu7ev-ffvc1156-2-e,3.33,1426.56305895,459,32,1,11,31,cyclic_4_1,block_8_1,block_4_1,unroll_4,unroll_16,unroll_8,unroll_4,unroll_2,1,18.75,0.783835734731,False
workload_2102.cpp,xczu7ev-ffvc1156-2-e,3.33,4097.78548263,2313,32,1,6,36,cyclic_4_1,block_8_1,block_64_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,1,18.75,0.417115708278,False
workload_2404.cpp,xczu7ev-ffvc1156-2-e,3.33,1478.96526429,176,42,1,2,13,cyclic_4_1,block_8_1,block_64_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,1,14.5,0.853321205667,False
workload_2165.cpp,xczu7ev-ffvc1156-2-e,3.33,2337.93941031,326,32,1,7,21,cyclic_4_1,block_8_1,block_8_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,1,15.25,0.705317254615,False
