Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2482.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29375286,167,3,1,6,15,complete_2,complete_2,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,6.25,0.921645118106,False
workload_2528.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29026302,164,3,1,6,15,complete_2,complete_2,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,6.25,0.921648361079,False
workload_2796.cpp,xczu7ev-ffvc1156-2-e,3.33,1279.86631254,122,2,1,5,12,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,1,5,0.20087402152,False
workload_2822.cpp,xczu7ev-ffvc1156-2-e,3.33,1279.8648207,246,2,1,4,14,cyclic_16_1,block_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_2,1,5.25,0.200591546353,False
workload_2481.cpp,xczu7ev-ffvc1156-2-e,3.33,63.57510126,80,3,1,8,15,cyclic_16_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,1,6.75,0.923461614346,False
workload_2439.cpp,xczu7ev-ffvc1156-2-e,3.33,93.40297686,77,4,1,8,15,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,7,0.908447499348,False
workload_2656.cpp,xczu7ev-ffvc1156-2-e,3.33,1280.88374742,286,1,1,7,18,cyclic_16_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_2,1,6.75,0.196470000155,False
workload_2756.cpp,xczu7ev-ffvc1156-2-e,3.33,1280.71375758,129,1,1,5,13,cyclic_16_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,1,5,0.200417474071,False
workload_2740.cpp,xczu7ev-ffvc1156-2-e,3.33,1280.83097358,287,1,1,6,17,cyclic_16_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_2,1,6.25,0.198033979613,False
workload_2382.cpp,xczu7ev-ffvc1156-2-e,3.33,151.86473658,2424,4,4,12,32,cyclic_2_1,block_16_1,cyclic_2_1,block_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_16,unroll_2,unroll_32,1,13,0.670527028316,False
workload_2319.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30151842,143,4,1,11,21,cyclic_2_1,block_16_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,9.25,0.858688109354,False
workload_2809.cpp,xczu7ev-ffvc1156-2-e,3.33,578.7050823,81,3,1,4,10,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,1,4.5,1,True
workload_2703.cpp,xczu7ev-ffvc1156-2-e,3.33,63.6066963,69,3,1,6,12,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,1,5.5,0.978788347255,False
workload_2291.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30248412,145,4,1,11,20,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,9,0.864150946427,False
workload_2400.cpp,xczu7ev-ffvc1156-2-e,3.33,93.82167774,111,3,1,11,20,cyclic_2_1,complete_2,block_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,1,8.75,0.871046536657,False
workload_2373.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31726932,346,4,1,25,58,cyclic_2_1,complete_2,complete_1,cyclic_8_1,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,22,0.351860091943,False
workload_2369.cpp,xczu7ev-ffvc1156-2-e,3.33,93.31032294,214,4,1,11,22,cyclic_2_1,complete_2,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,9.5,0.851341605848,False
workload_2418.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30151842,148,4,1,11,21,cyclic_2_1,complete_2,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,9.25,0.858688109354,False
workload_2230.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25856142,205,4,1,10,22,cyclic_2_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,3,9.25,0.858726150615,False
workload_2421.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25253412,595,4,1,20,39,cyclic_2_1,complete_2,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,16,0.564109567515,False
workload_2311.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30248412,157,4,1,11,20,cyclic_2_1,complete_2,cyclic_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,9,0.864150946427,False
workload_2374.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25184148,633,4,1,20,40,cyclic_2_1,complete_2,cyclic_2_1,cyclic_8_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,16.25,0.554002747245,False
workload_2540.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29508486,192,3,1,8,23,cyclic_32_1,complete_2,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,8.75,0.871527232251,False
workload_2277.cpp,xczu7ev-ffvc1156-2-e,3.33,151.9597215,1479,2,5,19,41,cyclic_4_1,block_16_1,complete_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_32,1,16.75,0.522410943508,False
workload_2255.cpp,xczu7ev-ffvc1156-2-e,3.33,151.9626519,1422,2,5,19,41,cyclic_4_1,block_16_1,complete_1,block_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_32,1,16.75,0.52241009045,False
workload_2210.cpp,xczu7ev-ffvc1156-2-e,3.33,151.96297158,1414,2,5,19,41,cyclic_4_1,block_16_1,complete_1,block_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_32,1,16.75,0.522409997387,False
workload_2768.cpp,xczu7ev-ffvc1156-2-e,3.33,578.76829902,213,3,1,5,17,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_2,1,6.5,0.587615098681,False
workload_2813.cpp,xczu7ev-ffvc1156-2-e,3.33,578.6852355,131,3,1,6,18,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_2,1,7,0.576018968239,False
workload_2371.cpp,xczu7ev-ffvc1156-2-e,3.33,94.05024894,209,2,1,8,19,cyclic_4_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,7.5,0.901896301794,False
workload_2314.cpp,xczu7ev-ffvc1156-2-e,3.33,94.06663254,210,2,1,8,19,cyclic_4_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,7.5,0.901880221028,False
workload_2332.cpp,xczu7ev-ffvc1156-2-e,3.33,151.90412382,797,3,4,10,23,cyclic_4_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_32,1,10,0.781525600872,False
workload_2784.cpp,xczu7ev-ffvc1156-2-e,3.33,93.50825814,69,2,1,6,11,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,5,0.969003826575,False
workload_2757.cpp,xczu7ev-ffvc1156-2-e,3.33,63.60547086,68,3,1,6,11,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,1,5.25,0.992836691699,False
workload_2322.cpp,xczu7ev-ffvc1156-2-e,3.33,94.20707862,395,3,1,25,39,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,1,17,0.524236237396,False
workload_2376.cpp,xczu7ev-ffvc1156-2-e,3.33,151.86736062,758,3,3,9,20,cyclic_4_1,block_2_2,cyclic_4_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,unroll_32,1,8.75,0.811403386217,False
workload_2333.cpp,xczu7ev-ffvc1156-2-e,3.33,151.9597215,1338,2,5,19,41,cyclic_4_1,block_32_1,complete_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_32,1,16.75,0.522410943508,False
workload_2358.cpp,xczu7ev-ffvc1156-2-e,3.33,94.64940918,130,2,1,12,23,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,1,9.5,0.850206954572,False
workload_2300.cpp,xczu7ev-ffvc1156-2-e,3.33,153.00908442,1268,1,4,15,41,cyclic_4_1,complete_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_32,1,15.25,0.579757196912,False
workload_2381.cpp,xczu7ev-ffvc1156-2-e,3.33,153.00777906,1788,1,4,15,43,cyclic_4_1,complete_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_32,1,15.75,0.560244571757,False
workload_2028.cpp,xczu7ev-ffvc1156-2-e,3.33,153.00503514,2026,1,4,15,45,cyclic_4_1,complete_1,cyclic_8_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_32,1,16.25,0.541018632447,False
workload_2129.cpp,xczu7ev-ffvc1156-2-e,3.33,152.79425946,1362,1,4,14.5,39.5,cyclic_4_1,complete_1,cyclic_8_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_32,2,14.75,0.599608738458,False
workload_1988.cpp,xczu7ev-ffvc1156-2-e,3.33,153.00777906,2101,1,4,15,44,cyclic_4_1,complete_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_32,1,16,0.550593542109,False
workload_2464.cpp,xczu7ev-ffvc1156-2-e,3.33,152.4201939,985,1,4,10,27,cyclic_4_1,complete_2,cyclic_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,unroll_32,1,10.5,0.76541164811,False
workload_2350.cpp,xczu7ev-ffvc1156-2-e,3.33,93.57022278,114,4,1,12,19,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,9,0.863918583417,False
workload_2229.cpp,xczu7ev-ffvc1156-2-e,3.33,94.35013542,287.5,2,1,14,28,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,2,11.25,0.774563054633,False
workload_2424.cpp,xczu7ev-ffvc1156-2-e,3.33,152.67703014,887,2,4,12,27,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_32,1,11.25,0.738744259958,False
workload_2331.cpp,xczu7ev-ffvc1156-2-e,3.33,152.93450574,929,1,4,12,32,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_32,1,12.25,0.699983859185,False
workload_2380.cpp,xczu7ev-ffvc1156-2-e,3.33,152.93450574,935,1,4,12,32,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_32,1,12.25,0.699983859185,False
workload_2538.cpp,xczu7ev-ffvc1156-2-e,3.33,94.5766287,89,1,1,9,16,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,6.75,0.908779091386,False
workload_2781.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5092272,564,1,1,14,35,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,12.75,0.7083890964,False
workload_2628.cpp,xczu7ev-ffvc1156-2-e,3.33,63.59942358,71,2,1,7,12,cyclic_8_1,block_16_1,block_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,1,5.5,0.978788401182,False
workload_2606.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53015958,180,2,1,7,16,cyclic_8_1,block_16_1,block_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,6.5,0.923461652458,False
workload_2707.cpp,xczu7ev-ffvc1156-2-e,3.33,93.9155571,75,1,1,9,15,cyclic_8_1,block_16_1,cyclic_16_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,6.5,0.909964004572,False
workload_2674.cpp,xczu7ev-ffvc1156-2-e,3.33,1287.32529942,118,3,1,4,11,cyclic_8_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,1,4.75,0.197070411765,False
workload_2739.cpp,xczu7ev-ffvc1156-2-e,3.33,1287.32503302,231,3,1,4,14,cyclic_8_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_2,1,5.5,0.196260794616,False
workload_2378.cpp,xczu7ev-ffvc1156-2-e,3.33,152.46100638,881,1,4,11,26,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_32,1,10.5,0.765374444279,False
workload_2417.cpp,xczu7ev-ffvc1156-2-e,3.33,93.97720206,195,1,1,8,18,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,7,0.907944282828,False
workload_2268.cpp,xczu7ev-ffvc1156-2-e,3.33,93.67502454,213,1.5,1,7.5,18.5,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,2,7.125,0.907203853455,False
workload_2492.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5432931,216,3,1,12,25,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,10.25,0.830967639913,False
workload_2167.cpp,xczu7ev-ffvc1156-2-e,3.33,93.34940382,83,3,1,7,14,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,6.25,0.921593372227,False
workload_2514.cpp,xczu7ev-ffvc1156-2-e,3.33,64.11400182,120,2,1,14,23,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,10,0.84383788965,False
workload_2391.cpp,xczu7ev-ffvc1156-2-e,3.33,93.34871118,80,3,1,7,14,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,6.25,0.921594016629,False
workload_2365.cpp,xczu7ev-ffvc1156-2-e,3.33,93.35294028,432,2,1,24,41,cyclic_8_1,block_16_1,cyclic_2_1,block_2_1,unroll_4,unroll_8,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,17,0.524322168292,False
workload_2413.cpp,xczu7ev-ffvc1156-2-e,3.33,93.93750846,188,1,1,9,21,cyclic_8_1,block_16_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,8,0.889247566841,False
workload_2519.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53015958,180,2.5,1,7,17,cyclic_8_1,block_16_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,4,6.875,0.923461645117,False
workload_2767.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49408902,210,2,1,12,23,cyclic_8_1,block_16_1,cyclic_2_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9.5,0.869933416765,False
workload_2526.cpp,xczu7ev-ffvc1156-2-e,3.33,64.17095814,83,2,1,8,18,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,7.25,0.923450115334,False
workload_2506.cpp,xczu7ev-ffvc1156-2-e,3.33,93.2956443,74,3,1,6,13,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.75,0.94096735534,False
workload_2415.cpp,xczu7ev-ffvc1156-2-e,3.33,63.4968063,211,3,1,11,24,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,pipeline_1,1,9.75,0.856832409491,False
workload_2500.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30547446,184,2,1,6,17,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,6.5,0.910458482456,False
workload_2398.cpp,xczu7ev-ffvc1156-2-e,3.33,78.42112038,82,3,1,6.5,14.5,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,2,6.25,0.932887468308,False
workload_1907.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30151842,162,3,1,11,23,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,9.5,0.851349032009,False
workload_2351.cpp,xczu7ev-ffvc1156-2-e,3.33,93.2626107,114,2,1,11,20,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,1,8.5,0.877984762797,False
workload_2316.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25856142,223,2,1,11,22,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,9,0.864189022194,False
workload_2678.cpp,xczu7ev-ffvc1156-2-e,3.33,63.52629678,77,2,1,6,14,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,5.75,0.964788208034,False
workload_2470.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53420886,79,3,1,7,14,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,6.25,0.937124761324,False
workload_2676.cpp,xczu7ev-ffvc1156-2-e,3.33,63.59942358,74,2,1,7,13,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,1,5.75,0.964788155094,False
workload_2405.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53015958,180,2,1,7,17,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,3,6.75,0.92346164506,False
workload_2728.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49286358,216,2,1,12,24,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9.75,0.856832408392,False
workload_2533.cpp,xczu7ev-ffvc1156-2-e,3.33,93.94043886,187,1,1,8,17,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,6.75,0.909316304413,False
workload_2457.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5303727,195,3,1,7,18,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,7.25,0.923461638736,False
workload_2504.cpp,xczu7ev-ffvc1156-2-e,3.33,63.53913726,544,3,1,12,30,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,11.5,0.768273120095,False
workload_2647.cpp,xczu7ev-ffvc1156-2-e,3.33,63.59809158,76,2,1,7,13,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,5.75,0.964788159639,False
workload_2673.cpp,xczu7ev-ffvc1156-2-e,3.33,63.56079558,106,3,1,11,20,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,8.75,0.896420104575,False
workload_2698.cpp,xczu7ev-ffvc1156-2-e,3.33,63.52882758,154,2,1,7,17,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,6.75,0.923461644909,False
workload_2448.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49153158,205.5,2,1,11.5,24,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,4,9.625,0.863368859377,False
workload_2701.cpp,xczu7ev-ffvc1156-2-e,3.33,1279.84462758,331,3,1,6,15,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,unroll_2,1,6.25,0.198551436283,False
workload_2686.cpp,xczu7ev-ffvc1156-2-e,3.33,63.5065299,217,2,1,12,23,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,1,9.5,0.869933412383,False
workload_2785.cpp,xczu7ev-ffvc1156-2-e,3.33,63.60064902,72,2,1,7,13,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,1,5.75,0.964788150795,False
workload_2496.cpp,xczu7ev-ffvc1156-2-e,3.33,63.49408902,224,2,1,12,23,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9.5,0.869933416765,False
workload_2360.cpp,xczu7ev-ffvc1156-2-e,3.33,93.29694966,80,3,1,6,13,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.75,0.940965717222,False
workload_2473.cpp,xczu7ev-ffvc1156-2-e,3.33,63.54078894,86,3,1,7,14,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,1,6.25,0.937124766253,False
workload_2429.cpp,xczu7ev-ffvc1156-2-e,3.33,93.36821166,70,3,1,6,12,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,1,5.5,0.95140218499,False
workload_2392.cpp,xczu7ev-ffvc1156-2-e,3.33,93.9339387,91,2,1,7,16,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,6.5,0.909948997179,False
workload_2790.cpp,xczu7ev-ffvc1156-2-e,3.33,63.52629678,78,2,1,7,15,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,6.25,0.937124753115,False
