Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2416.cpp,xczu7ev-ffvc1156-2-e,3.33,93.4035363,99,1,1,12,17,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,1,7.75,0.914632489171,False
workload_2313.cpp,xczu7ev-ffvc1156-2-e,3.33,93.9260799,95,1,1,7,13,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.5,0.957712884056,False
workload_2388.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.8552319,115,1,1,4,10,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_2,unroll_2,1,4,0.220246681899,False
workload_2394.cpp,xczu7ev-ffvc1156-2-e,3.33,93.38014638,92,3,1,10,16,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,7.5,0.919666529045,False
workload_2805.cpp,xczu7ev-ffvc1156-2-e,3.33,330.6593763,164,3,1,4,12,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_32,unroll_4,unroll_4,1,5,0.783651190688,False
workload_2630.cpp,xczu7ev-ffvc1156-2-e,3.33,330.6573783,171,3,1,4,13,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,1,5.25,0.779088493177,False
workload_2672.cpp,xczu7ev-ffvc1156-2-e,3.33,93.28807854,67,3,1,5,11,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,5,0.97040721446,False
workload_2484.cpp,xczu7ev-ffvc1156-2-e,3.33,93.24865134,104,3,1,11,18,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.25,0.901916586987,False
workload_2761.cpp,xczu7ev-ffvc1156-2-e,3.33,89.6578191,151,3,1,21,28,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_32,unroll_8,pipeline_1,1,13.25,0.810337743262,False
workload_2289.cpp,xczu7ev-ffvc1156-2-e,3.33,1014.93644094,170,3,1,5,12,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,unroll_32,unroll_4,unroll_2,1,5.25,0.218148173648,False
workload_2367.cpp,xczu7ev-ffvc1156-2-e,3.33,1014.9344163,171,3,1,5,12,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_32,unroll_4,unroll_2,1,5.25,0.218149384568,False
workload_2338.cpp,xczu7ev-ffvc1156-2-e,3.33,981.0779067,362,3,1,6,14,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_4,1,6,0.238543642489,False
workload_2440.cpp,xczu7ev-ffvc1156-2-e,3.33,93.24833166,107,3,1,12,20,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,9,0.878198315929,False
workload_2322.cpp,xczu7ev-ffvc1156-2-e,3.33,330.71681214,502,3,1,9,24,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_2,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_4,1,9.25,0.695099840762,False
workload_2305.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30041286,100,3,1,12,18,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.5,0.894380174944,False
workload_2249.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.36926502,153,3,1,5,11,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_2,1,5,0.220420985677,False
workload_2358.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.3647895,149,3,1,5,11,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_32,unroll_4,unroll_2,1,5,0.220423689323,False
workload_2283.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.44239182,150,3,1,5,11,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,1,5,0.220376814329,False
workload_2505.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25525806,92,3,1,11,15,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_2,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,1,7.5,0.91980736809,False
workload_2523.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25078254,91,3,1,11,16,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_2,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,1,7.75,0.914797757741,False
workload_2479.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.3131745,141,3,1,4,10,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_4,unroll_2,2,4.5,0.220594659115,False
workload_2552.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.31036398,133,3,1,4,10,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_2,1,4.5,0.220596359155,False
workload_2421.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.31372062,141,3,1,4,10,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_32,unroll_4,unroll_2,1,4.5,0.220594328777,False
workload_2425.cpp,xczu7ev-ffvc1156-2-e,3.33,93.2560839,119,3,1,11,18,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_4,pipeline_1,1,8.25,0.901909692952,False
workload_2372.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25525806,97,3,1,11,16,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,1,7.75,0.914792918596,False
workload_2108.cpp,xczu7ev-ffvc1156-2-e,3.33,93.24865134,98,3,1,11,17,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,3,8,0.908775085285,False
workload_2317.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.30833934,150,3,1,4,11,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_2,1,4.75,0.220547674537,False
workload_2413.cpp,xczu7ev-ffvc1156-2-e,3.33,93.32177814,98,3,1,11,17,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,1,8,0.908701162125,False
workload_2400.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.38146614,157,3,1,4,10,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_2,1,4.5,0.220553354242,False
workload_2247.cpp,xczu7ev-ffvc1156-2-e,3.33,330.72945282,180.5,3,1,5,13.5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_4,4,5.625,0.772022548844,False
workload_2301.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.3175035,143,3,1,4,10,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_2,1,4.5,0.220592040594,False
workload_2353.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.3906303,145,3,1,4,9,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,1,4.25,0.220557676584,False
workload_2401.cpp,xczu7ev-ffvc1156-2-e,3.33,330.73860366,165,3,1,5,12,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_4,1,5.25,0.779030127295,False
workload_2328.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.38682078,150,3,1,4,10.5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_32,unroll_4,unroll_2,2,4.625,0.220530171368,False
workload_2390.cpp,xczu7ev-ffvc1156-2-e,3.33,330.70130766,165,3,1,5,13,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,unroll_4,1,5.5,0.774402965931,False
workload_2128.cpp,xczu7ev-ffvc1156-2-e,3.33,93.2554179,117,3,1,11,17,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_4,pipeline_1,1,8,0.908768247587,False
workload_2415.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25094238,121,3,1,11,17,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_4,pipeline_1,1,8,0.908772770217,False
workload_2163.cpp,xczu7ev-ffvc1156-2-e,3.33,93.32851806,121,3,1,11,18,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,unroll_2,unroll_16,unroll_4,pipeline_1,1,8.25,0.901842467462,False
workload_2436.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.3892983,145,3,1,4,9,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_2,1,4.25,0.220558482248,False
workload_2472.cpp,xczu7ev-ffvc1156-2-e,3.33,93.24860805,522,3,1,42,58,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,26,0.591318291306,False
workload_2393.cpp,xczu7ev-ffvc1156-2-e,3.33,94.20116454,82,1,1,8,15,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,6.25,0.937380144437,False
workload_2606.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25011654,96,4,1,11,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,1,8,0.908773604725,False
workload_2491.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.3168375,140,4,1,4,10,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_2,1,4.75,0.220542536385,False
workload_2462.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25267398,96,4,1,11,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_32,unroll_4,pipeline_1,1,8,0.908771020417,False
workload_2389.cpp,xczu7ev-ffvc1156-2-e,3.33,93.32366958,94,4,1,11,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_64,unroll_4,pipeline_1,1,8,0.908699249282,False
workload_2325.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.38335758,149,4,1,4,10,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_64,unroll_4,unroll_2,1,4.75,0.220502320842,False
workload_2298.cpp,xczu7ev-ffvc1156-2-e,3.33,330.71001894,188,1,3,10,30,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,1,11,0.653574856237,False
workload_2316.cpp,xczu7ev-ffvc1156-2-e,3.33,330.70748814,181,1,2,9,24,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,1,9,0.700858093949,False
workload_2176.cpp,xczu7ev-ffvc1156-2-e,3.33,1287.35308494,218,2,1,7,17,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,1,6.75,0.11104826758,False
workload_2276.cpp,xczu7ev-ffvc1156-2-e,3.33,330.7832523,193,2,2,9,21,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_4,1,8.5,0.712147915664,False
workload_2855.cpp,xczu7ev-ffvc1156-2-e,3.33,63.56452518,77,2,1,6,12,cyclic_2_1,cyclic_4_1,cyclic_16_1,block_32_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,5.25,0.989658949984,False
workload_2428.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.44172582,150,1,1,5,11,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,1,4.5,0.220516913217,False
workload_2619.cpp,xczu7ev-ffvc1156-2-e,3.33,330.65769798,172,2,2,6,16,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,1,6.5,0.75494746991,False
workload_2599.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.33292806,91,1,1,3,9,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,1,3.5,0.22044389187,False
workload_2539.cpp,xczu7ev-ffvc1156-2-e,3.33,93.32470854,74,1,1,7,12,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,5.25,0.964758355959,False
workload_2554.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25011654,95,1,1,12,16,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,1,7.5,0.919813163449,False
workload_2567.cpp,xczu7ev-ffvc1156-2-e,3.33,330.65567334,175,2,2,6,15,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,1,6.25,0.759947643099,False
workload_2632.cpp,xczu7ev-ffvc1156-2-e,3.33,330.65563005,1484,2,3,15,42,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,1,15.5,0.542221634282,False
workload_2655.cpp,xczu7ev-ffvc1156-2-e,3.33,330.6573783,179,3,2,6,15,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,1,6.5,0.754947693007,False
workload_2722.cpp,xczu7ev-ffvc1156-2-e,3.33,330.65836398,169,4,2,5,13,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,1,6,0.764861013876,False
workload_2486.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25224774,102,3,1,11,17,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8,0.90877145114,False
workload_2355.cpp,xczu7ev-ffvc1156-2-e,3.33,1014.81088662,145,2,1,5,11,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_32,unroll_4,unroll_2,1,4.75,0.218439237176,False
workload_2280.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25010322,132,2,1,10,20.5,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_4,pipeline_1,2,8.375,0.898236383855,False
workload_2321.cpp,xczu7ev-ffvc1156-2-e,3.33,93.30622038,143,2,1,11,21,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_4,pipeline_1,1,8.75,0.886428248706,False
workload_2430.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25525806,94,3,1,10,18,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,1,8,0.908768409113,False
workload_2429.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.31063038,184,3,1,4,11,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_4,unroll_2,1,4.75,0.220546289319,False
workload_2340.cpp,xczu7ev-ffvc1156-2-e,3.33,1014.81088662,155,5,1,4,11,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_32,unroll_4,unroll_2,1,5.25,0.218223278323,False
workload_2233.cpp,xczu7ev-ffvc1156-2-e,3.33,106.56913086,426,2,1,38,57,cyclic_32_1,block_128_1,cyclic_4_1,block_32_1,complete_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,24.5,0.609908572899,False
workload_2306.cpp,xczu7ev-ffvc1156-2-e,3.33,102.32364726,703,2,1,70,90,cyclic_32_1,block_128_1,cyclic_4_1,block_32_1,complete_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,1,40.75,0.247813566853,False
workload_2807.cpp,xczu7ev-ffvc1156-2-e,3.33,63.48916062,70,1,1,6,13,cyclic_4_1,block_128_1,cyclic_16_1,block_32_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,5.25,0.989660374838,False
workload_2819.cpp,xczu7ev-ffvc1156-2-e,3.33,63.48577734,80,1,1,6,13,cyclic_4_1,block_128_1,cyclic_16_1,block_32_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,5.25,0.989660403913,False
workload_2784.cpp,xczu7ev-ffvc1156-2-e,3.33,578.70257814,80,1,1,3,8,cyclic_4_1,block_128_1,cyclic_16_1,block_32_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_2,1,3.25,1,True
workload_2860.cpp,xczu7ev-ffvc1156-2-e,3.33,330.65780454,166,1,1,5,12,cyclic_4_1,block_128_1,cyclic_16_1,block_32_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_4,unroll_4,1,4.75,0.788125307016,False
workload_2649.cpp,xczu7ev-ffvc1156-2-e,3.33,330.6635055,165,1,1,5,12,cyclic_4_1,block_128_1,cyclic_16_1,block_32_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_4,unroll_4,1,4.75,0.7881211974,False
workload_2547.cpp,xczu7ev-ffvc1156-2-e,3.33,63.41523462,98,1,1,13,19,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_16_1,block_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.5,0.909095232158,False
workload_2642.cpp,xczu7ev-ffvc1156-2-e,3.33,63.48713598,73,1,1,7,13,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,5.5,0.989629282198,False
workload_2800.cpp,xczu7ev-ffvc1156-2-e,3.33,63.48511134,78,1,1,7,14,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,complete_2,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,5.75,0.98448344983,False
workload_2691.cpp,xczu7ev-ffvc1156-2-e,3.33,330.6573783,179,1,1,5,14,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,complete_2,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,1,5.25,0.779088493177,False
workload_2680.cpp,xczu7ev-ffvc1156-2-e,3.33,63.41779206,94,1,1,13,17,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,1,8,0.928878143058,False
workload_2762.cpp,xczu7ev-ffvc1156-2-e,3.33,330.65567334,175,1,1,5,14,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,1,5.25,0.779089715636,False
workload_2637.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.3155055,140,1,1,4,10,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_4,unroll_2,1,4,0.220572928243,False
workload_2650.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.30889878,154,1,1,4,10,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_2,1,4,0.22057692452,False
workload_2852.cpp,xczu7ev-ffvc1156-2-e,3.33,63.41086566,108,1,1,13,19,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.5,0.909095230834,False
workload_2736.cpp,xczu7ev-ffvc1156-2-e,3.33,93.3256143,75,1,1,7,12,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,1,5.25,0.964757637922,False
workload_2731.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25123542,102,1,1,11,16,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_4,pipeline_1,1,7.25,0.924243127655,False
workload_2775.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.32845254,91,1,1,3,9,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,1,3.5,0.220446596977,False
workload_2570.cpp,xczu7ev-ffvc1156-2-e,3.33,93.25011654,98,1,1,12,16,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,1,7.5,0.919813163449,False
workload_2863.cpp,xczu7ev-ffvc1156-2-e,3.33,1011.32698734,99,1,1,3,10,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,1,3.75,0.220502735157,False
