Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_2674.cpp,xczu7ev-ffvc1156-2-e,3.33,6.54811866,37,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,1,1.25,0.991803841949,False
workload_2041.cpp,xczu7ev-ffvc1156-2-e,3.33,8.30317851,39,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,1.25,0.982510884724,False
workload_2127.cpp,xczu7ev-ffvc1156-2-e,3.33,9.17334747,41,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_32,unroll_2,unroll_2,1,1.25,0.976428283042,False
workload_2282.cpp,xczu7ev-ffvc1156-2-e,3.33,89.51850522,39,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,1,1,0.439607606061,False
workload_2292.cpp,xczu7ev-ffvc1156-2-e,3.33,141.03687195,45,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_8,unroll_2,pipeline_1,1,1.25,0.22617908908,False
workload_2099.cpp,xczu7ev-ffvc1156-2-e,3.33,90.94599963,52,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline_1,1,1.25,0.432248708713,False
workload_2717.cpp,xczu7ev-ffvc1156-2-e,3.33,6.00359706,846,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1.25,0.993446819569,False
workload_2690.cpp,xczu7ev-ffvc1156-2-e,3.33,6.00359706,40,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,1,1.25,0.993446819569,False
workload_2742.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,39,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,1,1.25,1,True
workload_2727.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,846,1,1,1,3,cyclic_2_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.5,1,True
workload_2647.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,673,1,1,1,3,cyclic_2_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,1,1.5,1,True
workload_2122.cpp,xczu7ev-ffvc1156-2-e,3.33,7.54402842,41,1,1,1,2,cyclic_2_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,1,1.25,0.986857494754,False
workload_1876.cpp,xczu7ev-ffvc1156-2-e,3.33,10.88107803,41,1,1,1,3,cyclic_2_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,1.5,0.958915104953,False
workload_2039.cpp,xczu7ev-ffvc1156-2-e,3.33,10.88107803,39,1,1,1,3,cyclic_2_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,pipeline_1,1,1.5,0.958915104953,False
workload_1965.cpp,xczu7ev-ffvc1156-2-e,3.33,169.68787227,56,1,1,1,4,cyclic_2_1,cyclic_64_1,complete_1,pipeline_1,unroll_8,unroll_32,unroll_2,unroll_2,pipeline_1,1,1.75,0.152217135605,False
workload_2345.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,52,1,1,2,3,cyclic_2_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,1.75,0.982955927639,False
workload_2342.cpp,xczu7ev-ffvc1156-2-e,3.33,89.20757979,45,1,1,1,2,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_64,unroll_32,pipeline_1,unroll_2,1,1.25,0.441156938206,False
workload_1890.cpp,xczu7ev-ffvc1156-2-e,3.33,147.79021851,105,5,1,3,11,cyclic_32_1,block_128_1,complete_1,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,1,5,0.201552739523,False
workload_1929.cpp,xczu7ev-ffvc1156-2-e,3.33,148.22498331,109,5,1,3,12,cyclic_32_1,block_128_1,complete_1,unroll_4,unroll_8,unroll_2,unroll_8,unroll_2,pipeline_1,1,5.25,0.199800371396,False
workload_2033.cpp,xczu7ev-ffvc1156-2-e,3.33,88.87724379,1931,6,1,7,25,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,9.75,0.388441740533,False
workload_1897.cpp,xczu7ev-ffvc1156-2-e,3.33,85.59008091,224,6,1,7,26,cyclic_32_1,block_8_1,complete_1,unroll_64,unroll_64,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,10,0.399347781003,False
workload_1937.cpp,xczu7ev-ffvc1156-2-e,3.33,86.25117915,227,7,1,7,26,cyclic_32_1,block_8_1,complete_1,unroll_64,unroll_64,unroll_8,unroll_32,pipeline_1,pipeline_1,1,10.25,0.393510040268,False
workload_1967.cpp,xczu7ev-ffvc1156-2-e,3.33,86.03400987,59,5,1,3,7,cyclic_32_1,cyclic_128_1,complete_1,unroll_64,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,4,0.44978498888,False
workload_1981.cpp,xczu7ev-ffvc1156-2-e,3.33,46.33657371,97,7,4,6,16,cyclic_32_1,cyclic_16_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_8,pipeline_1,pipeline_1,1,8.25,0.608182361079,False
workload_1939.cpp,xczu7ev-ffvc1156-2-e,3.33,91.18384155,367,5,2,6,40,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_64,unroll_4,unroll_8,unroll_2,pipeline_1,1,13.25,0.33632453671,False
workload_2347.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,462,1,1,2,6,cyclic_4_1,block_128_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,2,2.5,0.956734739821,False
workload_2499.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,95,1,1,3,6,cyclic_4_1,block_128_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,2.75,0.946145189642,False
workload_2585.cpp,xczu7ev-ffvc1156-2-e,3.33,9.12548538,2453,1,1,4,9,cyclic_4_1,block_256_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,3.75,0.901272219926,False
workload_2429.cpp,xczu7ev-ffvc1156-2-e,3.33,9.12719034,319,1,1,8,30,cyclic_4_1,block_256_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,1,10,0.666740733025,False
workload_2014.cpp,xczu7ev-ffvc1156-2-e,3.33,89.17666074,1840,1,1,7,14,cyclic_4_1,block_256_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,pipeline_1,1,5.75,0.42403057426,False
workload_1991.cpp,xczu7ev-ffvc1156-2-e,3.33,89.75252763,499,1,1,11,58,cyclic_4_1,block_256_1,complete_1,pipeline_1,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,1,17.75,0.27934786326,False
workload_2231.cpp,xczu7ev-ffvc1156-2-e,3.33,89.17666074,261,1,1,8,24,cyclic_4_1,block_256_1,complete_1,pipeline_1,unroll_8,unroll_2,unroll_64,pipeline_1,unroll_2,1,8.5,0.400608880325,False
workload_2312.cpp,xczu7ev-ffvc1156-2-e,3.33,132.40210203,242,1,1,8,12,cyclic_4_1,block_256_1,complete_1,unroll_4,unroll_8,unroll_2,unroll_16,unroll_2,pipeline_1,1,5.5,0.24732000535,False
workload_2702.cpp,xczu7ev-ffvc1156-2-e,3.33,6.00359706,95,1,1,4,9,cyclic_4_1,block_256_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,1,3.75,0.904455338055,False
workload_2715.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,846,1,1,4,9,cyclic_4_1,block_256_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,1,3.75,0.904444228886,False
workload_2714.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,846,1,1,4,9,cyclic_4_1,block_256_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,3.75,0.904444228886,False
workload_2506.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,203,1,1,4,9,cyclic_4_1,block_256_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,3.75,0.904435441725,False
workload_2759.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,193,1,1,4,9,cyclic_4_1,block_256_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,1,3.75,0.904435441725,False
workload_2578.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,191,1,1,4,9,cyclic_4_1,block_256_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,3.75,0.904435441725,False
workload_2584.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,2453,1,1,4,9,cyclic_4_1,block_256_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,1,3.75,0.904435441725,False
workload_1942.cpp,xczu7ev-ffvc1156-2-e,3.33,8.74304487,1808,1,3,9,36,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,12.25,0.591785893068,False
workload_1969.cpp,xczu7ev-ffvc1156-2-e,3.33,89.75167515,64,1,1,2,8,cyclic_4_1,block_32_1,complete_1,pipeline_1,unroll_16,unroll_4,unroll_8,pipeline_1,pipeline_1,1,3,0.435078333688,False
workload_1975.cpp,xczu7ev-ffvc1156-2-e,3.33,86.0305833,70,1,1,6,12,cyclic_4_1,block_32_1,complete_1,unroll_64,unroll_8,unroll_64,unroll_16,pipeline_1,unroll_2,1,5,0.444401324684,False
workload_1882.cpp,xczu7ev-ffvc1156-2-e,3.33,89.42304411,58,1,1,2,4,cyclic_4_1,block_4_1,complete_1,pipeline_1,unroll_16,unroll_4,unroll_16,pipeline_1,pipeline_1,1,2,0.439257196238,False
workload_2013.cpp,xczu7ev-ffvc1156-2-e,3.33,87.663517065,949,1,1,2,4,cyclic_4_1,block_4_1,complete_1,unroll_8,unroll_16,unroll_4,unroll_16,pipeline_1,pipeline_1,2,2,0.448350918214,False
workload_2632.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,58,1,1,2,4,cyclic_4_1,block_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,1,2,0.977605094089,False
workload_2037.cpp,xczu7ev-ffvc1156-2-e,3.33,103.48553754,39,3,1,1,1,cyclic_4_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,1,1.5,0.371361152594,False
workload_2073.cpp,xczu7ev-ffvc1156-2-e,3.33,105.94313082,267,3,1,11,26,cyclic_4_1,block_8_1,complete_1,unroll_64,unroll_64,unroll_64,unroll_64,unroll_2,pipeline_1,1,10.25,0.315559990811,False
workload_2070.cpp,xczu7ev-ffvc1156-2-e,3.33,92.13670107,75,1,1,2,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_8,unroll_4,unroll_32,unroll_2,pipeline_1,1,2.5,0.424471915573,False
workload_2159.cpp,xczu7ev-ffvc1156-2-e,3.33,91.26438426,37,3,1,1,1,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,1,1.5,0.430477520789,False
workload_2203.cpp,xczu7ev-ffvc1156-2-e,3.33,19.03760667,43,3,2,2,3,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_8,unroll_16,unroll_2,unroll_2,unroll_2,1,2.5,0.885744195521,False
workload_2412.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,47,3,1,1,3,cyclic_4_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,1,2,0.977605094089,False
workload_2549.cpp,xczu7ev-ffvc1156-2-e,3.33,9.29075994,37,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,1,1,0.978077539786,False
workload_2678.cpp,xczu7ev-ffvc1156-2-e,3.33,9.1805769,37,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,1,0.978989696861,False
workload_2319.cpp,xczu7ev-ffvc1156-2-e,3.33,9.1805769,39,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,1,1,0.978989696861,False
workload_2163.cpp,xczu7ev-ffvc1156-2-e,3.33,9.18059355,40,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,1,0.978989558987,False
workload_2401.cpp,xczu7ev-ffvc1156-2-e,3.33,9.12548538,41,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.25,0.976779084717,False
workload_2208.cpp,xczu7ev-ffvc1156-2-e,3.33,9.12550203,43,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,0.976778962923,False
workload_2355.cpp,xczu7ev-ffvc1156-2-e,3.33,9.12548538,304,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,4,1.25,0.976779084717,False
workload_2079.cpp,xczu7ev-ffvc1156-2-e,3.33,9.51114267,39,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,1,1,0.976254508578,False
workload_2275.cpp,xczu7ev-ffvc1156-2-e,3.33,9.28928475,39,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_2,pipeline_1,1,1,0.97808974911,False
workload_2457.cpp,xczu7ev-ffvc1156-2-e,3.33,9.18356058,550,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_2,unroll_2,1,1.25,0.976353250807,False
workload_2118.cpp,xczu7ev-ffvc1156-2-e,3.33,89.53216155,38,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,1,1,0.43953731891,False
workload_2397.cpp,xczu7ev-ffvc1156-2-e,3.33,17.2972521,443.5,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_2,2,1,0.913062696516,False
workload_2495.cpp,xczu7ev-ffvc1156-2-e,3.33,78.85442331,48,1,1,1,3,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.5,0.496453911757,False
workload_2361.cpp,xczu7ev-ffvc1156-2-e,3.33,89.20457946,569,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,1.25,0.441172414707,False
workload_2553.cpp,xczu7ev-ffvc1156-2-e,3.33,17.18706906,40,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_2,unroll_2,1,1.25,0.913302056386,False
workload_2750.cpp,xczu7ev-ffvc1156-2-e,3.33,89.14948794,45,1,1,1,3,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_64,pipeline_1,unroll_2,1,1.5,0.441297763918,False
workload_2145.cpp,xczu7ev-ffvc1156-2-e,3.33,91.17510363,53,1,1,1,4,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,unroll_32,unroll_32,unroll_2,pipeline_1,1,1.75,0.430676461922,False
workload_2474.cpp,xczu7ev-ffvc1156-2-e,3.33,6.6583017,39,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1,1,True
workload_2652.cpp,xczu7ev-ffvc1156-2-e,3.33,6.6583017,673,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,1,1,1,True
workload_2437.cpp,xczu7ev-ffvc1156-2-e,3.33,6.6583017,673,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,3,1,1,True
workload_2445.cpp,xczu7ev-ffvc1156-2-e,3.33,6.6583017,294.5,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,2,1,1,True
workload_2544.cpp,xczu7ev-ffvc1156-2-e,3.33,6.54811866,35.5,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,2,1.25,0.991803841949,False
workload_2675.cpp,xczu7ev-ffvc1156-2-e,3.33,6.54811866,37,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,1,1.25,0.991803841949,False
workload_2478.cpp,xczu7ev-ffvc1156-2-e,3.33,6.54811866,37.5,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,2,1.25,0.991803841949,False
workload_2545.cpp,xczu7ev-ffvc1156-2-e,3.33,6.54811866,36,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,1,1.25,0.991803841949,False
workload_2557.cpp,xczu7ev-ffvc1156-2-e,3.33,6.49302714,40,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.25,0.992009434853,False
workload_2519.cpp,xczu7ev-ffvc1156-2-e,3.33,6.49302714,39,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,1,1.25,0.992009434853,False
workload_2670.cpp,xczu7ev-ffvc1156-2-e,3.33,6.49302714,356.5,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,2,1.25,0.992009434853,False
workload_2296.cpp,xczu7ev-ffvc1156-2-e,3.33,6.49622394,45,1,1,1,3,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_64,unroll_2,unroll_2,1,1.5,0.986369607622,False
workload_2472.cpp,xczu7ev-ffvc1156-2-e,3.33,14.66479386,39,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_2,1,1,0.934163055719,False
workload_2259.cpp,xczu7ev-ffvc1156-2-e,3.33,88.48116027,53,1,1,1,4,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.75,0.444485142429,False
workload_2655.cpp,xczu7ev-ffvc1156-2-e,3.33,6.1116489,673,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,1.25,0.993184704406,False
workload_2735.cpp,xczu7ev-ffvc1156-2-e,3.33,6.1116489,36,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,1,1.25,0.993184704406,False
workload_2567.cpp,xczu7ev-ffvc1156-2-e,3.33,14.06304954,46,1,1,1,3,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_2,1,1.5,0.935434730482,False
workload_2314.cpp,xczu7ev-ffvc1156-2-e,3.33,9.16695387,39,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,1,0.979102508846,False
workload_2274.cpp,xczu7ev-ffvc1156-2-e,3.33,9.49748634,36,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,1,1,0.976367420247,False
workload_2160.cpp,xczu7ev-ffvc1156-2-e,3.33,9.49451931,37,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,1,0.976391952859,False
workload_2318.cpp,xczu7ev-ffvc1156-2-e,3.33,9.27562842,39,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,1,1,0.978202778955,False
workload_2161.cpp,xczu7ev-ffvc1156-2-e,3.33,9.38540187,37,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,1,1,0.977294418804,False
workload_2195.cpp,xczu7ev-ffvc1156-2-e,3.33,89.30113947,40,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1,0.440727335405,False
workload_2237.cpp,xczu7ev-ffvc1156-2-e,3.33,91.91995803,36,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1,0.427359507783,False
workload_2236.cpp,xczu7ev-ffvc1156-2-e,3.33,89.51852187,36,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,1,1,0.439607520361,False
workload_2081.cpp,xczu7ev-ffvc1156-2-e,3.33,85.15382427,43,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,2,1,0.462444680697,False
workload_2202.cpp,xczu7ev-ffvc1156-2-e,3.33,92.58276123,40,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1,0.424018630968,False
workload_2317.cpp,xczu7ev-ffvc1156-2-e,3.33,81.23454747,39,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,1,1,0.483584483971,False
workload_2286.cpp,xczu7ev-ffvc1156-2-e,3.33,89.29963098,42,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_2,1,1,0.44073511262,False
workload_2134.cpp,xczu7ev-ffvc1156-2-e,3.33,91.80901242,44,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_64,unroll_2,pipeline_1,1,1.25,0.427870107783,False
workload_2124.cpp,xczu7ev-ffvc1156-2-e,3.33,85.59157275,41.5,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,2,1,0.460120748893,False
workload_2172.cpp,xczu7ev-ffvc1156-2-e,3.33,91.78173306,46,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_4,unroll_64,unroll_2,pipeline_1,1,1.25,0.428008068593,False
workload_2206.cpp,xczu7ev-ffvc1156-2-e,3.33,91.92592539,43,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_16,unroll_2,pipeline_1,1,1.25,0.427279168534,False
workload_2365.cpp,xczu7ev-ffvc1156-2-e,3.33,6.00359706,569,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,5,1.25,0.993446819569,False
workload_2551.cpp,xczu7ev-ffvc1156-2-e,3.33,6.00359706,43,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,3,1.25,0.993446819569,False
workload_2329.cpp,xczu7ev-ffvc1156-2-e,3.33,6.00359706,40.5,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,4,1.25,0.993446819569,False
workload_2518.cpp,xczu7ev-ffvc1156-2-e,3.33,6.00359706,39,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,1,1.25,0.993446819569,False
workload_2240.cpp,xczu7ev-ffvc1156-2-e,3.33,7.54615962,43,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1.25,0.986847513006,False
workload_2205.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,40,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,11,1.25,1,True
workload_2511.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,673,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,5,1.25,1,True
workload_2246.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,42,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,7,1.25,1,True
workload_2390.cpp,xczu7ev-ffvc1156-2-e,3.33,5.89341402,39,1,1,1,2,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,3,1.25,1,True
workload_2376.cpp,xczu7ev-ffvc1156-2-e,3.33,5.8383225,552,1,1,1,3,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,11,1.5,1,True
