Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_46.cpp,xczu7ev-ffvc1156-2-e,10,4532.22401,88,0,0,7,14,unroll_2,unroll_5,unroll_16,1,5.25,0.431833898375,False
workload_102.cpp,xczu7ev-ffvc1156-2-e,10,9119.74401,51,0,0,1,3,unroll_2,unroll_5,unroll_2,1,1,0.112935252583,False
workload_114.cpp,xczu7ev-ffvc1156-2-e,10,1019.90753,108,0,0,4,5,unroll_2,unroll_5,unroll_34,1,2.25,1,True
workload_35.cpp,xczu7ev-ffvc1156-2-e,10,8587.26401,62,0,0,2,5,unroll_2,unroll_5,unroll_4,1,1.75,0.128399076995,False
workload_13.cpp,xczu7ev-ffvc1156-2-e,10,5883.90401,108,0,0,4,8,unroll_2,unroll_5,unroll_8,1,3,0.298016884279,False
workload_30.cpp,xczu7ev-ffvc1156-2-e,10,1400.96001,250,0,0,36,29,unroll_32,pipeline_1,pipeline_1,1,16.25,0.479060417457,False
workload_71.cpp,xczu7ev-ffvc1156-2-e,10,1400.96001,236,0,0,36,29,unroll_32,pipeline_1,unroll_16,1,16.25,0.479060417457,False
workload_105.cpp,xczu7ev-ffvc1156-2-e,10,1401.85601,67.5,0,0,4,4,unroll_4,pipeline_1,pipeline_1,4,2,0.915337371244,False
workload_36.cpp,xczu7ev-ffvc1156-2-e,10,1401.85601,69.5,0,0,4,4,unroll_4,pipeline_1,unroll_16,2,2,0.915337371244,False
workload_1.cpp,xczu7ev-ffvc1156-2-e,10,1401.85601,87.5,0,0,4,4,unroll_4,pipeline_1,unroll_2,2,2,0.915337371244,False
workload_115.cpp,xczu7ev-ffvc1156-2-e,10,1373.18401,62.5,0,0,4,4,unroll_4,pipeline_1,unroll_34,2,2,1,True
workload_4.cpp,xczu7ev-ffvc1156-2-e,10,1401.85601,84.5,0,0,4,4,unroll_4,pipeline_1,unroll_4,2,2,0.915337371244,False
workload_3.cpp,xczu7ev-ffvc1156-2-e,10,1401.85601,86.5,0,0,4,4,unroll_4,pipeline_1,unroll_8,2,2,0.915337371244,False
workload_54.cpp,xczu7ev-ffvc1156-2-e,10,2551.80801,85.5,0,0,2,6,unroll_4,unroll_5,pipeline_1,2,2,0.717607411883,False
workload_100.cpp,xczu7ev-ffvc1156-2-e,10,4531.20001,157,0,0,14,26,unroll_4,unroll_5,unroll_16,1,10,0.386001570669,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,10,9118.72001,66,0,0,2,6,unroll_4,unroll_5,unroll_2,1,2,0.113051619341,False
workload_101.cpp,xczu7ev-ffvc1156-2-e,10,933.89493,344,0,0,7,7,unroll_4,unroll_5,unroll_34,1,3.5,0.929452809802,False
workload_112.cpp,xczu7ev-ffvc1156-2-e,10,8586.24001,77,0,0,4,9,unroll_4,unroll_5,unroll_4,1,3.25,0.12837381272,False
workload_48.cpp,xczu7ev-ffvc1156-2-e,10,5882.88001,102,0,0,7,15,unroll_4,unroll_5,unroll_8,1,5.5,0.292734494033,False
workload_31.cpp,xczu7ev-ffvc1156-2-e,10,2551.80801,635.5,0,0,29,83,unroll_64,unroll_5,pipeline_1,2,28,0.187718832301,False
workload_11.cpp,xczu7ev-ffvc1156-2-e,10,1401.34401,107,0,0,9,8,unroll_8,pipeline_1,pipeline_1,4,4.25,0.862010347676,False
workload_45.cpp,xczu7ev-ffvc1156-2-e,10,1401.34401,97.5,0,0,9,8,unroll_8,pipeline_1,unroll_16,2,4.25,0.862010347676,False
workload_58.cpp,xczu7ev-ffvc1156-2-e,10,1401.34401,88.5,0,0,9,8,unroll_8,pipeline_1,unroll_2,2,4.25,0.862010347676,False
workload_92.cpp,xczu7ev-ffvc1156-2-e,10,1372.67201,84,0,0,9,8,unroll_8,pipeline_1,unroll_34,2,4.25,0.864413177449,False
workload_120.cpp,xczu7ev-ffvc1156-2-e,10,1401.34401,79,0,0,9,8,unroll_8,pipeline_1,unroll_4,2,4.25,0.862010347676,False
workload_118.cpp,xczu7ev-ffvc1156-2-e,10,1401.34401,80.5,0,0,9,8,unroll_8,pipeline_1,unroll_8,2,4.25,0.862010347676,False
workload_10.cpp,xczu7ev-ffvc1156-2-e,10,2551.80801,107,0,0,4,11,unroll_8,unroll_5,pipeline_1,1,3.75,0.710879061751,False
workload_26.cpp,xczu7ev-ffvc1156-2-e,10,9118.20801,83,0,0,4,10,unroll_8,unroll_5,unroll_2,1,3.5,0.112959594914,False
workload_121.cpp,xczu7ev-ffvc1156-2-e,10,1563.64807,359,0,0,10,10,unroll_8,unroll_5,unroll_34,1,5,0.823450707121,False
workload_99.cpp,xczu7ev-ffvc1156-2-e,10,8585.72801,146,0,0,8,16,unroll_8,unroll_5,unroll_4,1,6,0.126686311414,False
workload_70.cpp,xczu7ev-ffvc1156-2-e,10,5882.36801,244,0,0,15,27,unroll_8,unroll_5,unroll_8,1,10.5,0.263563577216,False
