Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
gemm_1080.c,xcu200-fsgd2104-2-e,10,8.74593,32,1,1,1,1,unroll_2,unroll_2,unroll_16,1,1,0.277213686277,False
gemm_1100.c,xcu200-fsgd2104-2-e,10,14.48033,25,1,1,1,1,unroll_2,unroll_2,unroll_2,1,1,0.100046747741,False
gemm_1091.c,xcu200-fsgd2104-2-e,10,4.09697,51,1,1,1,1,unroll_2,unroll_2,unroll_64,1,1,0.672608408423,False
gemm_1035.c,xcu200-fsgd2104-2-e,10,6.92449,57,1,1,1,1,unroll_2,unroll_32,pipeline_1,2,1,0.405266639923,False
gemm_900.c,xcu200-fsgd2104-2-e,10,8.72673,214,1,1,1,2,unroll_2,unroll_32,unroll_16,1,1.25,0.27825943895,False
gemm_1037.c,xcu200-fsgd2104-2-e,10,14.46113,46,1,1,1,1,unroll_2,unroll_32,unroll_2,1,1,0.100067631365,False
gemm_892.c,xcu200-fsgd2104-2-e,10,8.31713,595,1,1,1,2,unroll_2,unroll_32,unroll_32,1,1.25,0.304105024505,False
gemm_1018.c,xcu200-fsgd2104-2-e,10,11.18433,63,1,1,1,1,unroll_2,unroll_32,unroll_4,1,1,0.159961184958,False
gemm_1003.c,xcu200-fsgd2104-2-e,10,1.34625,737,1,1,1,3,unroll_2,unroll_32,unroll_64,1,1.5,1,True
gemm_980.c,xcu200-fsgd2104-2-e,10,9.54593,104,1,1,1,1,unroll_2,unroll_32,unroll_8,1,1,0.231908923785,False
gemm_1102.c,xcu200-fsgd2104-2-e,10,5.62273,27,1,1,1,1,unroll_2,unroll_4,pipeline_1,1,1,0.517988995534,False
gemm_963.c,xcu200-fsgd2104-2-e,10,14.47009,25,1,1,1,1,unroll_2,unroll_4,unroll_2,1,1,0.100057407147,False
gemm_1064.c,xcu200-fsgd2104-2-e,10,2.07969,76,1,1,1,1,unroll_2,unroll_4,unroll_64,1,1,0.91431504955,False
gemm_969.c,xcu200-fsgd2104-2-e,10,8.23329,115,1,1,1,2,unroll_2,unroll_64,pipeline_1,1,1.25,0.309610813557,False
gemm_826.c,xcu200-fsgd2104-2-e,10,8.72481,670,1,1,1,4,unroll_2,unroll_64,unroll_16,1,1.75,0.277389943336,False
gemm_857.c,xcu200-fsgd2104-2-e,10,14.45921,83,1,1,1,1,unroll_2,unroll_64,unroll_2,1,1,0.100069931219,False
gemm_1053.c,xcu200-fsgd2104-2-e,10,8.31521,2696,1,1,1,8,unroll_2,unroll_64,unroll_32,1,2.75,0.29771418733,False
gemm_810.c,xcu200-fsgd2104-2-e,10,11.18241,127,1,1,1,2,unroll_2,unroll_64,unroll_4,1,1.25,0.159975482971,False
gemm_1097.c,xcu200-fsgd2104-2-e,10,0.26561,3002,1,2,44,9,unroll_2,unroll_64,unroll_64,1,14,0.319031046239,False
gemm_1069.c,xcu200-fsgd2104-2-e,10,9.54401,248,1,1,1,3,unroll_2,unroll_64,unroll_8,1,1.5,0.231627585118,False
gemm_1089.c,xcu200-fsgd2104-2-e,10,6.92833,30.5,1,1,1,1,unroll_2,unroll_8,pipeline_1,2,1,0.40496027366,False
gemm_1057.c,xcu200-fsgd2104-2-e,10,14.46497,29,1,1,1,1,unroll_2,unroll_8,unroll_2,1,1,0.100063147016,False
gemm_1031.c,xcu200-fsgd2104-2-e,10,1.38849,130,1,1,1,2,unroll_2,unroll_8,unroll_64,1,1.25,0.985858414199,False
gemm_1086.c,xcu200-fsgd2104-2-e,10,9.54977,41,1,1,1,1,unroll_2,unroll_8,unroll_8,1,1,0.231707559927,False
gemm_1002.c,xcu200-fsgd2104-2-e,10,1.43813,334.5,1,1,16,11,unroll_32,pipeline_1,unroll_32,2,7.25,0.657405268799,False
gemm_835.c,xcu200-fsgd2104-2-e,10,5.61475,1010,1,1,4,9,unroll_32,unroll_16,pipeline_1,1,3.75,0.49010494035,False
gemm_814.c,xcu200-fsgd2104-2-e,10,1.43841,52,1,1,2,1,unroll_4,pipeline_1,pipeline_1,4,1.25,0.982956478648,False
gemm_919.c,xcu200-fsgd2104-2-e,10,1.43841,53,1,1,2,1,unroll_4,pipeline_1,unroll_16,2,1.25,0.982956478648,False
gemm_872.c,xcu200-fsgd2104-2-e,10,1.43841,52.5,1,1,2,1,unroll_4,pipeline_1,unroll_2,2,1.25,0.982956478648,False
gemm_822.c,xcu200-fsgd2104-2-e,10,1.43841,54,1,1,2,1,unroll_4,pipeline_1,unroll_32,2,1.25,0.982956478648,False
gemm_989.c,xcu200-fsgd2104-2-e,10,1.43841,51,1,1,2,1,unroll_4,pipeline_1,unroll_4,2,1.25,0.982956478648,False
gemm_867.c,xcu200-fsgd2104-2-e,10,1.43841,57,1,1,2,1,unroll_4,pipeline_1,unroll_64,2,1.25,0.982956478648,False
gemm_925.c,xcu200-fsgd2104-2-e,10,1.43841,51.5,1,1,2,1,unroll_4,pipeline_1,unroll_8,2,1.25,0.982956478648,False
gemm_1024.c,xcu200-fsgd2104-2-e,10,6.92561,55.5,1,1,1,1,unroll_4,unroll_16,pipeline_1,2,1,0.405177267208,False
gemm_1034.c,xcu200-fsgd2104-2-e,10,8.72785,210,1,1,1,2,unroll_4,unroll_16,unroll_16,1,1.25,0.278191164056,False
gemm_840.c,xcu200-fsgd2104-2-e,10,14.46225,46,1,1,1,1,unroll_4,unroll_16,unroll_2,1,1,0.100066307541,False
gemm_1023.c,xcu200-fsgd2104-2-e,10,8.31825,570,1,1,1,2,unroll_4,unroll_16,unroll_32,1,1.25,0.304031969574,False
gemm_1022.c,xcu200-fsgd2104-2-e,10,11.18545,64,1,1,1,1,unroll_4,unroll_16,unroll_4,1,1,0.159921579008,False
gemm_1071.c,xcu200-fsgd2104-2-e,10,1.36017,717,1,1,1,4,unroll_4,unroll_16,unroll_64,1,1.75,0.953079772335,False
gemm_1038.c,xcu200-fsgd2104-2-e,10,9.54705,103,1,1,1,1,unroll_4,unroll_16,unroll_8,1,1,0.231850176771,False
gemm_841.c,xcu200-fsgd2104-2-e,10,8.25425,26,1,1,1,1,unroll_4,unroll_2,pipeline_1,1,1,0.308370338442,False
gemm_882.c,xcu200-fsgd2104-2-e,10,8.74577,40,1,1,1,1,unroll_4,unroll_2,unroll_16,1,1,0.277223414951,False
gemm_828.c,xcu200-fsgd2104-2-e,10,6.92433,114,1,1,1,2,unroll_4,unroll_32,pipeline_1,2,1.25,0.405064621063,False
gemm_911.c,xcu200-fsgd2104-2-e,10,8.72657,600,1,1,1,2,unroll_4,unroll_32,unroll_16,1,1.25,0.278269193573,False
gemm_1096.c,xcu200-fsgd2104-2-e,10,14.46097,76,1,1,1,1,unroll_4,unroll_32,unroll_2,1,1,0.10006782155,False
gemm_1042.c,xcu200-fsgd2104-2-e,10,8.31697,2308,1,1,1,4,unroll_4,unroll_32,unroll_32,1,1.75,0.302997709762,False
gemm_1083.c,xcu200-fsgd2104-2-e,10,11.18417,120,1,1,1,2,unroll_4,unroll_32,unroll_4,1,1.25,0.159913253179,False
gemm_1056.c,xcu200-fsgd2104-2-e,10,1.34609,2494,1,1,1,6,unroll_4,unroll_32,unroll_64,1,2.25,1,True
gemm_1009.c,xcu200-fsgd2104-2-e,10,9.54577,237,1,1,1,2,unroll_4,unroll_32,unroll_8,1,1.25,0.23182176779,False
gemm_813.c,xcu200-fsgd2104-2-e,10,8.24401,30,1,1,1,1,unroll_4,unroll_4,pipeline_1,1,1,0.30904603017,False
gemm_1088.c,xcu200-fsgd2104-2-e,10,2.07953,138,1,1,1,2,unroll_4,unroll_4,unroll_64,1,1.25,0.911386429777,False
gemm_832.c,xcu200-fsgd2104-2-e,10,6.92241,295.5,1,1,2,4.5,unroll_4,unroll_64,pipeline_1,2,2.125,0.401115561739,False
gemm_1043.c,xcu200-fsgd2104-2-e,10,8.72465,2731,1,1,1,8,unroll_4,unroll_64,unroll_16,1,2.75,0.272539567474,False
gemm_1046.c,xcu200-fsgd2104-2-e,10,14.45905,167,1,1,1,3,unroll_4,unroll_64,unroll_2,1,1.5,0.100064744577,False
gemm_884.c,xcu200-fsgd2104-2-e,10,11.18225,300,1,1,1,4,unroll_4,unroll_64,unroll_4,1,1.75,0.159553249388,False
gemm_1062.c,xcu200-fsgd2104-2-e,10,9.54385,810,1,1,1,5,unroll_4,unroll_64,unroll_8,1,2,0.230495033872,False
gemm_1074.c,xcu200-fsgd2104-2-e,10,5.61745,38,1,1,1,1,unroll_4,unroll_8,pipeline_1,1,1,0.518482195965,False
gemm_949.c,xcu200-fsgd2104-2-e,10,8.32081,202,1,1,1,1,unroll_4,unroll_8,unroll_32,1,1,0.304005002976,False
gemm_1105.c,xcu200-fsgd2104-2-e,10,11.18801,43,1,1,1,1,unroll_4,unroll_8,unroll_4,1,1,0.159831100255,False
gemm_1066.c,xcu200-fsgd2104-2-e,10,1.38833,276,1,1,1,3,unroll_4,unroll_8,unroll_64,1,1.5,0.973512007602,False
gemm_1090.c,xcu200-fsgd2104-2-e,10,9.54961,62,1,1,1,1,unroll_4,unroll_8,unroll_8,1,1,0.231715947017,False
gemm_1060.c,xcu200-fsgd2104-2-e,10,1.43809,719.5,1,1,33,18,unroll_64,pipeline_1,pipeline_1,4,13.25,0.350735483469,False
gemm_1027.c,xcu200-fsgd2104-2-e,10,1.43809,730,1,1,33,18,unroll_64,pipeline_1,unroll_16,2,13.25,0.350735483469,False
gemm_976.c,xcu200-fsgd2104-2-e,10,1.43809,760.5,1,1,33,18,unroll_64,pipeline_1,unroll_32,2,13.25,0.350735483469,False
gemm_929.c,xcu200-fsgd2104-2-e,10,1.43809,697,1,1,33,18,unroll_64,pipeline_1,unroll_4,2,13.25,0.350735483469,False
gemm_1025.c,xcu200-fsgd2104-2-e,10,1.43809,850,1,1,33,18,unroll_64,pipeline_1,unroll_64,2,13.25,0.350735483469,False
gemm_823.c,xcu200-fsgd2104-2-e,10,1.43809,717.5,1,1,33,18,unroll_64,pipeline_1,unroll_8,2,13.25,0.350735483469,False
gemm_1011.c,xcu200-fsgd2104-2-e,10,14.46208,1576,1,1,4,8,unroll_64,unroll_16,unroll_2,1,3.5,0.1,False
gemm_1113.c,xcu200-fsgd2104-2-e,10,8.7456,719,1,1,1,6,unroll_64,unroll_2,unroll_16,1,2.25,0.27418462899,False
gemm_1058.c,xcu200-fsgd2104-2-e,10,9.5648,269,1,1,1,4,unroll_64,unroll_2,unroll_8,1,1.75,0.230068203998,False
gemm_1112.c,xcu200-fsgd2104-2-e,10,5.6224,315,1,1,2,5,unroll_64,unroll_4,pipeline_1,1,2.25,0.509902464079,False
gemm_1068.c,xcu200-fsgd2104-2-e,10,6.928,1124.5,1,1,4,9,unroll_64,unroll_8,pipeline_1,2,3.75,0.385233701395,False
gemm_848.c,xcu200-fsgd2104-2-e,10,1.43825,81,1,1,4,3,unroll_8,pipeline_1,pipeline_1,4,2.25,0.935988906129,False
gemm_849.c,xcu200-fsgd2104-2-e,10,1.43825,84,1,1,4,3,unroll_8,pipeline_1,unroll_16,2,2.25,0.935988906129,False
gemm_1087.c,xcu200-fsgd2104-2-e,10,1.43825,84,1,1,4,3,unroll_8,pipeline_1,unroll_2,2,2.25,0.935988906129,False
gemm_818.c,xcu200-fsgd2104-2-e,10,1.43825,94.5,1,1,4,3,unroll_8,pipeline_1,unroll_32,2,2.25,0.935988906129,False
gemm_1001.c,xcu200-fsgd2104-2-e,10,1.43825,80.5,1,1,4,3,unroll_8,pipeline_1,unroll_4,2,2.25,0.935988906129,False
gemm_1065.c,xcu200-fsgd2104-2-e,10,1.43825,93,1,1,4,3,unroll_8,pipeline_1,unroll_64,1,2.25,0.935988906129,False
gemm_947.c,xcu200-fsgd2104-2-e,10,1.43825,83,1,1,4,3,unroll_8,pipeline_1,unroll_8,2,2.25,0.935988906129,False
gemm_830.c,xcu200-fsgd2104-2-e,10,6.92553,115,1,1,1,2,unroll_8,unroll_16,pipeline_1,2,1.25,0.404968943712,False
gemm_845.c,xcu200-fsgd2104-2-e,10,8.72777,603,1,1,1,2,unroll_8,unroll_16,unroll_16,1,1.25,0.278196040401,False
gemm_869.c,xcu200-fsgd2104-2-e,10,8.31817,2378,1,1,1,4,unroll_8,unroll_16,unroll_32,1,1.75,0.302919843817,False
gemm_1111.c,xcu200-fsgd2104-2-e,10,1.36009,2312,1,1,2,6,unroll_8,unroll_16,unroll_64,1,2.5,0.919225902265,False
gemm_1007.c,xcu200-fsgd2104-2-e,10,9.54697,229,1,1,1,2,unroll_8,unroll_16,unroll_8,1,1.25,0.231758859994,False
gemm_1070.c,xcu200-fsgd2104-2-e,10,8.74569,60,1,1,1,1,unroll_8,unroll_2,unroll_16,1,1,0.277228279388,False
gemm_1103.c,xcu200-fsgd2104-2-e,10,4.09673,154,1,1,1,2,unroll_8,unroll_2,unroll_64,1,1.25,0.672028067413,False
gemm_850.c,xcu200-fsgd2104-2-e,10,6.92425,310,1,1,2,4.5,unroll_8,unroll_32,pipeline_1,2,2.125,0.400971172267,False
gemm_838.c,xcu200-fsgd2104-2-e,10,14.46089,150,1,1,1,2,unroll_8,unroll_32,unroll_2,1,1.25,0.10006657339,False
gemm_953.c,xcu200-fsgd2104-2-e,10,9.54569,683,1,1,1,3,unroll_8,unroll_32,unroll_8,1,1.5,0.231539642561,False
gemm_897.c,xcu200-fsgd2104-2-e,10,8.24393,37,1,1,1,1,unroll_8,unroll_4,pipeline_1,1,1,0.309051313318,False
gemm_879.c,xcu200-fsgd2104-2-e,10,8.32585,222,1,1,1,2,unroll_8,unroll_4,unroll_32,1,1.25,0.303536584916,False
gemm_874.c,xcu200-fsgd2104-2-e,10,11.19305,43,1,1,1,1,unroll_8,unroll_4,unroll_4,1,1,0.159653169987,False
gemm_941.c,xcu200-fsgd2104-2-e,10,8.23305,1232,1,1,4,9,unroll_8,unroll_64,pipeline_1,1,3.75,0.295866565434,False
gemm_821.c,xcu200-fsgd2104-2-e,10,11.18217,1063,1,1,2,7,unroll_8,unroll_64,unroll_4,1,2.75,0.157447277975,False
gemm_853.c,xcu200-fsgd2104-2-e,10,9.54377,3420,1,1,2,10,unroll_8,unroll_64,unroll_8,1,3.5,0.223814894102,False
gemm_905.c,xcu200-fsgd2104-2-e,10,8.23881,58,1,1,1,1,unroll_8,unroll_8,pipeline_1,1,1,0.30938957362,False
gemm_786.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,416,1,1,53,40,unroll_16,pipeline_1,pipeline_1,2,23.75,0.150402279292,False
gemm_754.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,411,1,1,53,40,unroll_16,pipeline_1,unroll_16,1,23.75,0.150402279292,False
gemm_696.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,445.5,1,1,53,40,unroll_16,pipeline_1,unroll_2,2,23.75,0.150402279292,False
gemm_601.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,510,1,1,53,40,unroll_16,pipeline_1,unroll_32,2,23.75,0.150402279292,False
gemm_755.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,433,1,1,53,40,unroll_16,pipeline_1,unroll_64,2,23.75,0.150402279292,False
gemm_659.c,xczu7ev-ffvc1156-2-e,3.33,10.70823105,1310.5,1,1,18,30.5,unroll_16,unroll_16,pipeline_1,2,12.625,0.246712256051,False
gemm_641.c,xczu7ev-ffvc1156-2-e,3.33,11.58713793,189,1,1,3,5,unroll_16,unroll_2,pipeline_1,1,2.5,0.457549359688,False
gemm_674.c,xczu7ev-ffvc1156-2-e,3.33,17.04300993,98,1,1,1,4,unroll_16,unroll_2,unroll_2,1,1.75,0.177528973916,False
gemm_698.c,xczu7ev-ffvc1156-2-e,3.33,5.78345409,1888,1,1,20,23,unroll_16,unroll_2,unroll_64,1,11.25,0.429103511924,False
gemm_621.c,xczu7ev-ffvc1156-2-e,3.33,10.70780481,3426.5,1,1,36,58,unroll_16,unroll_32,pipeline_1,2,24,0.1,False
gemm_747.c,xczu7ev-ffvc1156-2-e,3.33,9.83784897,211,1,1,4,8,unroll_16,unroll_4,pipeline_1,1,3.5,0.524364477809,False
gemm_726.c,xczu7ev-ffvc1156-2-e,3.33,14.20254657,201,1,1,3,7,unroll_16,unroll_4,unroll_4,1,3,0.298348124887,False
gemm_678.c,xczu7ev-ffvc1156-2-e,3.33,0.61719885,115,1,1,8,7,unroll_2,pipeline_1,pipeline_1,4,4.25,1,True
gemm_741.c,xczu7ev-ffvc1156-2-e,3.33,0.61719885,93.5,1,1,8,7,unroll_2,pipeline_1,unroll_16,2,4.25,1,True
gemm_717.c,xczu7ev-ffvc1156-2-e,3.33,0.61719885,108.5,1,1,8,7,unroll_2,pipeline_1,unroll_2,2,4.25,1,True
gemm_716.c,xczu7ev-ffvc1156-2-e,3.33,0.61719885,106.5,1,1,8,7,unroll_2,pipeline_1,unroll_32,2,4.25,1,True
gemm_557.c,xczu7ev-ffvc1156-2-e,3.33,0.61719885,117.5,1,1,8,7,unroll_2,pipeline_1,unroll_4,2,4.25,1,True
gemm_636.c,xczu7ev-ffvc1156-2-e,3.33,0.61719885,133.5,1,1,8,7,unroll_2,pipeline_1,unroll_64,2,4.25,1,True
gemm_740.c,xczu7ev-ffvc1156-2-e,3.33,0.61719885,83.5,1,1,8,7,unroll_2,pipeline_1,unroll_8,2,4.25,1,True
gemm_721.c,xczu7ev-ffvc1156-2-e,3.33,10.70832429,133.5,1,1,2.5,4,unroll_2,unroll_16,pipeline_1,2,2.125,1,True
gemm_781.c,xczu7ev-ffvc1156-2-e,3.33,12.07229229,319,1,1,2,9,unroll_2,unroll_16,unroll_16,1,3.25,0.419918948322,False
gemm_776.c,xczu7ev-ffvc1156-2-e,3.33,17.03713581,70,1,1,1,4,unroll_2,unroll_16,unroll_2,1,1.75,0.177720337275,False
gemm_791.c,xczu7ev-ffvc1156-2-e,3.33,11.71766061,977,1,1,4,10,unroll_2,unroll_16,unroll_32,1,4,0.429124850464,False
gemm_718.c,xczu7ev-ffvc1156-2-e,3.33,14.20008237,132,1,1,1,4,unroll_2,unroll_16,unroll_4,1,1.75,0.29761462576,False
gemm_654.c,xczu7ev-ffvc1156-2-e,3.33,0.74112813,728,1,1,5,15,unroll_2,unroll_16,unroll_64,1,5.5,0.901613673503,False
gemm_670.c,xczu7ev-ffvc1156-2-e,3.33,10.71429165,77.5,1,1,1,1,unroll_2,unroll_2,pipeline_1,2,1,1,True
gemm_764.c,xczu7ev-ffvc1156-2-e,3.33,12.07825965,66,1,1,1,3,unroll_2,unroll_2,unroll_16,1,1.5,0.421957130766,False
gemm_762.c,xczu7ev-ffvc1156-2-e,3.33,17.04310317,49,1,1,1,2,unroll_2,unroll_2,unroll_2,1,1.25,0.17687386548,False
gemm_745.c,xczu7ev-ffvc1156-2-e,3.33,11.72362797,102,1,1,1,4,unroll_2,unroll_2,unroll_32,1,1.75,0.446814550753,False
gemm_704.c,xczu7ev-ffvc1156-2-e,3.33,14.20604973,72,1,1,1,2,unroll_2,unroll_2,unroll_4,1,1.25,0.296025778615,False
gemm_719.c,xczu7ev-ffvc1156-2-e,3.33,5.78354733,148,1,1,3,7,unroll_2,unroll_2,unroll_64,1,3,1,True
gemm_763.c,xczu7ev-ffvc1156-2-e,3.33,12.78752301,58,1,1,1,3,unroll_2,unroll_2,unroll_8,1,1.5,0.376820069928,False
gemm_650.c,xczu7ev-ffvc1156-2-e,3.33,10.70789805,293.5,1,1,4.5,8,unroll_2,unroll_32,pipeline_1,2,3.625,0.485400096866,False
gemm_805.c,xczu7ev-ffvc1156-2-e,3.33,12.07186605,917,1,1,5,11,unroll_2,unroll_32,unroll_16,1,4.5,0.400955959682,False
gemm_594.c,xczu7ev-ffvc1156-2-e,3.33,14.19965613,264,1,1,2,7,unroll_2,unroll_32,unroll_4,1,2.75,0.298875796074,False
gemm_574.c,xczu7ev-ffvc1156-2-e,3.33,0.45810477,2104,1,1,9,25,unroll_2,unroll_32,unroll_64,1,9,1,True
gemm_597.c,xczu7ev-ffvc1156-2-e,3.33,12.78112941,509,1,1,3,10,unroll_2,unroll_32,unroll_8,1,3.75,0.372540700498,False
gemm_706.c,xczu7ev-ffvc1156-2-e,3.33,10.71088173,78,1,1,1,2,unroll_2,unroll_4,pipeline_1,2,1.25,1,True
gemm_738.c,xczu7ev-ffvc1156-2-e,3.33,17.03969325,58,1,1,1,2,unroll_2,unroll_4,unroll_2,1,1.25,0.176984292238,False
gemm_784.c,xczu7ev-ffvc1156-2-e,3.33,11.72021805,166,1,1,1,6,unroll_2,unroll_4,unroll_32,1,2.25,0.448821769098,False
gemm_707.c,xczu7ev-ffvc1156-2-e,3.33,14.20263981,78,1,1,1,3,unroll_2,unroll_4,unroll_4,1,1.5,0.296834172816,False
gemm_687.c,xczu7ev-ffvc1156-2-e,3.33,2.90216493,214,1,1,4,9,unroll_2,unroll_4,unroll_64,1,3.75,1,True
gemm_783.c,xczu7ev-ffvc1156-2-e,3.33,12.78411309,65,1,1,1,3,unroll_2,unroll_4,unroll_8,1,1.5,0.377029057136,False
gemm_730.c,xczu7ev-ffvc1156-2-e,3.33,9.83431917,502,1,1,8,16,unroll_2,unroll_64,pipeline_1,1,6.5,0.441543327066,False
gemm_748.c,xczu7ev-ffvc1156-2-e,3.33,17.03607021,217,1,1,4,10,unroll_2,unroll_64,unroll_2,1,4,0.177015066656,False
gemm_555.c,xczu7ev-ffvc1156-2-e,3.33,10.70917677,105.5,1,1,1.5,3,unroll_2,unroll_8,pipeline_1,2,1.625,1,True
gemm_778.c,xczu7ev-ffvc1156-2-e,3.33,12.07314477,148,1,1,1,6,unroll_2,unroll_8,unroll_16,1,2.25,0.42493306215,False
gemm_739.c,xczu7ev-ffvc1156-2-e,3.33,17.03798829,59,1,1,1,3,unroll_2,unroll_8,unroll_2,1,1.5,0.177355494865,False
gemm_695.c,xczu7ev-ffvc1156-2-e,3.33,11.71851309,396,1,1,2,9,unroll_2,unroll_8,unroll_32,1,3.25,0.441651127925,False
gemm_709.c,xczu7ev-ffvc1156-2-e,3.33,14.20093485,93,1,1,1,3,unroll_2,unroll_8,unroll_4,1,1.5,0.296922418609,False
gemm_652.c,xczu7ev-ffvc1156-2-e,3.33,1.46147373,382,1,1,4,12,unroll_2,unroll_8,unroll_64,1,4.5,0.906507309134,False
gemm_634.c,xczu7ev-ffvc1156-2-e,3.33,12.78240813,136,1,1,1,4,unroll_2,unroll_8,unroll_8,1,1.75,0.377989839502,False
gemm_593.c,xczu7ev-ffvc1156-2-e,3.33,10.71419175,300,1,1,4.5,9,unroll_32,unroll_2,pipeline_1,2,3.875,0.478869976416,False
gemm_638.c,xczu7ev-ffvc1156-2-e,3.33,17.04300327,164,1,1,2,6,unroll_32,unroll_2,unroll_2,1,2.5,0.178253335341,False
gemm_648.c,xczu7ev-ffvc1156-2-e,3.33,14.20594983,227,1,1,3,8,unroll_32,unroll_2,unroll_4,1,3.25,0.297503064307,False
gemm_598.c,xczu7ev-ffvc1156-2-e,3.33,12.78742311,520,1,1,3,11,unroll_32,unroll_2,unroll_8,1,4,0.369449660793,False
gemm_561.c,xczu7ev-ffvc1156-2-e,3.33,11.58372135,650,1,1,10,16,unroll_32,unroll_4,pipeline_1,1,7,0.365948019248,False
gemm_658.c,xczu7ev-ffvc1156-2-e,3.33,12.78401319,1176,1,1,6,14,unroll_32,unroll_4,unroll_8,1,5.5,0.347185594267,False
gemm_565.c,xczu7ev-ffvc1156-2-e,3.33,11.58201639,1572,1,1,20,31,unroll_32,unroll_8,pipeline_1,1,13.25,0.214573794388,False
gemm_566.c,xczu7ev-ffvc1156-2-e,3.33,14.20083495,1582,1,1,9,17,unroll_32,unroll_8,unroll_4,1,7,0.260708170195,False
gemm_683.c,xczu7ev-ffvc1156-2-e,3.33,0.61709229,161,1,1,15,12,unroll_4,pipeline_1,pipeline_1,4,7.25,1,True
gemm_723.c,xczu7ev-ffvc1156-2-e,3.33,0.61709229,170,1,1,15,12,unroll_4,pipeline_1,unroll_16,2,7.25,1,True
gemm_640.c,xczu7ev-ffvc1156-2-e,3.33,0.61709229,170,1,1,15,12,unroll_4,pipeline_1,unroll_2,2,7.25,1,True
gemm_558.c,xczu7ev-ffvc1156-2-e,3.33,0.61709229,199,1,1,15,12,unroll_4,pipeline_1,unroll_32,2,7.25,1,True
gemm_642.c,xczu7ev-ffvc1156-2-e,3.33,0.61709229,175.5,1,1,15,12,unroll_4,pipeline_1,unroll_4,2,7.25,1,True
gemm_644.c,xczu7ev-ffvc1156-2-e,3.33,0.61709229,189,1,1,15,12,unroll_4,pipeline_1,unroll_64,2,7.25,1,True
gemm_724.c,xczu7ev-ffvc1156-2-e,3.33,0.61709229,150.5,1,1,15,12,unroll_4,pipeline_1,unroll_8,2,7.25,1,True
gemm_649.c,xczu7ev-ffvc1156-2-e,3.33,11.58121053,300,1,1,5,8,unroll_4,unroll_16,pipeline_1,1,3.75,0.441281455072,False
gemm_681.c,xczu7ev-ffvc1156-2-e,3.33,17.03708253,138,1,1,2,5,unroll_4,unroll_16,unroll_2,1,2.25,0.178288731384,False
gemm_582.c,xczu7ev-ffvc1156-2-e,3.33,0.74107485,2258,1,1,8,22,unroll_4,unroll_16,unroll_64,1,8,0.827687105644,False
gemm_553.c,xczu7ev-ffvc1156-2-e,3.33,10.71423837,80,1,1,1,2,unroll_4,unroll_2,pipeline_1,2,1.25,0.517073782014,False
gemm_680.c,xczu7ev-ffvc1156-2-e,3.33,12.07820637,125,1,1,1,4,unroll_4,unroll_2,unroll_16,1,1.75,0.422938790993,False
gemm_705.c,xczu7ev-ffvc1156-2-e,3.33,17.04304989,75,1,1,1,2,unroll_4,unroll_2,unroll_2,1,1.25,0.17687559029,False
gemm_646.c,xczu7ev-ffvc1156-2-e,3.33,11.72357469,215,1,1,1,6,unroll_4,unroll_2,unroll_32,1,2.25,0.448590721643,False
gemm_673.c,xczu7ev-ffvc1156-2-e,3.33,14.20599645,78,1,1,1,3,unroll_4,unroll_2,unroll_4,1,1.5,0.296660496328,False
gemm_688.c,xczu7ev-ffvc1156-2-e,3.33,5.78349405,249,1,1,6,10,unroll_4,unroll_2,unroll_64,1,4.5,0.685831861332,False
gemm_554.c,xczu7ev-ffvc1156-2-e,3.33,12.78746973,104,1,1,1,3,unroll_4,unroll_2,unroll_8,1,1.5,0.376823334755,False
gemm_562.c,xczu7ev-ffvc1156-2-e,3.33,9.83490525,702,1,1,8,16,unroll_4,unroll_32,pipeline_1,1,6.5,0.44152356708,False
gemm_785.c,xczu7ev-ffvc1156-2-e,3.33,17.03665629,209,1,1,4,8,unroll_4,unroll_32,unroll_2,1,3.5,0.177938021321,False
gemm_653.c,xczu7ev-ffvc1156-2-e,3.33,14.19960285,445,1,1,5,11,unroll_4,unroll_32,unroll_4,1,4.5,0.290427921705,False
gemm_633.c,xczu7ev-ffvc1156-2-e,3.33,10.71082845,94.5,1,1,1.5,3,unroll_4,unroll_4,pipeline_1,2,1.625,0.519284680384,False
gemm_746.c,xczu7ev-ffvc1156-2-e,3.33,12.07479645,164,1,1,1,6,unroll_4,unroll_4,unroll_16,1,2.25,0.424823200591,False
gemm_632.c,xczu7ev-ffvc1156-2-e,3.33,17.03963997,83,1,1,1,3,unroll_4,unroll_4,unroll_2,1,1.5,0.177301823595,False
gemm_596.c,xczu7ev-ffvc1156-2-e,3.33,11.72016477,492,1,1,2,9,unroll_4,unroll_4,unroll_32,1,3.25,0.441550483631,False
gemm_710.c,xczu7ev-ffvc1156-2-e,3.33,14.20258653,93,1,1,1,3,unroll_4,unroll_4,unroll_4,1,1.5,0.296836930199,False
