Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,OuterLoop_7,OuterLoop_8,OuterLoop_9,OuterLoop_10,OuterLoop_11,OuterLoop_12,OuterLoop_13,OuterLoop_14,OuterLoop_15,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_1_7,InnerLoop_1_8,InnerLoop_1_9,InnerLoop_1_10,InnerLoop_1_11,InnerLoop_1_12,InnerLoop_1_13,InnerLoop_1_14,InnerLoop_1_15,InnerLoop_1_16,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Replicate_Count,Area,Weight,is_pareto
workload_3266.cpp,xcu200-fsgd2104-2-e,10,335.88464,2620,1,9,9,25,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,1,11,0.300294776871,False
workload_3379.cpp,xcu200-fsgd2104-2-e,10,196.43896,2999,1,2,10,40,cyclic_64_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,1,13.25,0.338047300611,False
workload_3177.cpp,xcu200-fsgd2104-2-e,10,781.92869,3430,1,1,7,24,cyclic_64_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,1,8.25,0.106557203483,False
workload_3344.cpp,xcu200-fsgd2104-2-e,10,304.25334,2570,1,15,7,23,cyclic_64_1,cyclic_128_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,1,11.5,0.31105894788,False
workload_3289.cpp,xcu200-fsgd2104-2-e,10,732.98858,3419,1,1,7,26,cyclic_64_1,cyclic_128_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,1,8.75,0.114178143891,False
workload_3059.cpp,xcu200-fsgd2104-2-e,10,44.96887,3216,1,25,9,30,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_128_1,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_16,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,1,16.25,0.236561632105,False
workload_3490.cpp,xcu200-fsgd2104-2-e,10,405.28818,1865,1,3,3,26,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_128_1,block_4_1,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_4,pipeline_1,1,8.25,0.307784982432,False
workload_3299.cpp,xcu200-fsgd2104-2-e,10,414.28145,2337,1,8,7,25,cyclic_8_1,block_2_1,block_32_1,cyclic_16_1,block_64_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,1,10.25,0.255720254118,False
workload_3735.cpp,xcu200-fsgd2104-2-e,10,44.10359,2928,1,23,8,23,cyclic_8_1,block_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,1,13.75,0.390078455564,False
workload_3415.cpp,xcu200-fsgd2104-2-e,10,421.74243,1958,1,9,4,15,cyclic_8_1,block_2_1,cyclic_32_1,cyclic_8_1,block_64_1,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,1,7.25,0.344003306842,False
workload_3333.cpp,xcu200-fsgd2104-2-e,10,56.91953,2005,1,16,10,18,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,1,11.25,0.515239023051,False
workload_3160.cpp,xcu200-fsgd2104-2-e,10,234.49191,727,1,6,6,13,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,6.5,0.572128235136,False
workload_3215.cpp,xcu200-fsgd2104-2-e,10,240.75873,746,1,15,8,16,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,10,0.418865549225,False
workload_3253.cpp,xcu200-fsgd2104-2-e,10,321.38239,688,1,3,4,11,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_128_1,cyclic_2_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,1,4.75,0.590429347777,False
workload_3566.cpp,xcu200-fsgd2104-2-e,10,40.78108,3001,1,24,8,23,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,unroll_16,unroll_8,unroll_16,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,14,0.371958103975,False
workload_3428.cpp,xcu200-fsgd2104-2-e,10,47.47924,2632,1,19,8,21,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,1,12.25,0.467033453429,False
workload_3364.cpp,xcu200-fsgd2104-2-e,10,50.22679,2467,1,20,8,21,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,1,12.5,0.465685459462,False
workload_3264.cpp,xcu200-fsgd2104-2-e,10,82.20247,2725,1,15,8,20,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,1,11,0.511399419034,False
workload_3277.cpp,xcu200-fsgd2104-2-e,10,221.90504,477,1,6,6,11,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_8_1,cyclic_128_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,6,0.61662978727,False
workload_3453.cpp,xcu200-fsgd2104-2-e,10,159.2908,1257,1,14,5,18,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,9.5,0.514680433074,False
workload_3250.cpp,xcu200-fsgd2104-2-e,10,237.67737,926,1,9,7,17,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,unroll_8,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,8.5,0.478824630706,False
workload_3409.cpp,xcu200-fsgd2104-2-e,10,70.45103,941,1,7,8,11,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_16,unroll_8,unroll_4,unroll_2,unroll_2,unroll_4,unroll_16,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,1,6.75,0.734617779227,False
workload_3186.cpp,xcu200-fsgd2104-2-e,10,41.36459,3027,1,21,8,25,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_128_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,1,13.75,0.389916203646,False
workload_3087.cpp,xcu200-fsgd2104-2-e,10,58.70459,1594,1,16,10,19,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,1,11.5,0.495657258528,False
workload_3389.cpp,xcu200-fsgd2104-2-e,10,59.16195,2104,1,14,9,16,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_4,1,10,0.576632019826,False
workload_3485.cpp,xcu200-fsgd2104-2-e,10,83.96062,740,1,15,7,14,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_32,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,9.25,0.59238443161,False
workload_3357.cpp,xcu200-fsgd2104-2-e,10,55.50959,2202,1,17,10,19,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_2,1,11.75,0.476610882645,False
workload_3219.cpp,xcu200-fsgd2104-2-e,10,55.96443,2223,1,16,10,18,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,1,11.25,0.515736259181,False
workload_3120.cpp,xcu200-fsgd2104-2-e,10,58.70459,1648,1,19,10,20,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_8_1,cyclic_64_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,1,12.5,0.461816105608,False
workload_3311.cpp,xcu200-fsgd2104-2-e,10,41.3249,3107,1,28,9,28,cyclic_8_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,pipeline_1,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_8,unroll_4,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,1,16.5,0.224197313287,False
workload_3305.cpp,xcu200-fsgd2104-2-e,10,105.41746,1183,1,6,5,12,cyclic_8_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_8,pipeline_1,1,6,0.747152045488,False
workload_3649.cpp,xcu200-fsgd2104-2-e,10,105.93129,710,1,3,7,11,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,1,5.5,0.789316168925,False
workload_3597.cpp,xcu200-fsgd2104-2-e,10,41.14042,3340,1,17,7,21,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_8,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_8,unroll_2,1,11.5,0.498104007351,False
workload_3237.cpp,xcu200-fsgd2104-2-e,10,44.43942,2974,1,17,7,22,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,pipeline_1,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_2,unroll_8,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,1,11.75,0.477369697033,False
workload_3282.cpp,xcu200-fsgd2104-2-e,10,56.18958,2282,1,13,10,19,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,1,10.75,0.537576096163,False
workload_3697.cpp,xcu200-fsgd2104-2-e,10,268.51715,3204,1,2,4,17,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,6,0.554675976675,False
workload_3636.cpp,xcu200-fsgd2104-2-e,10,40.70747,2819,1,21,7,23,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,1,13,0.446993487963,False
workload_3728.cpp,xcu200-fsgd2104-2-e,10,116.32646,543,1,3,4,8,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_16,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,4,0.875011190824,False
