Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
stencil_566.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,279,1,1,4,11,unroll_32,unroll_62,pipeline_1,unroll_3,1,4.25,0.330322783831,False
stencil_527.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,169,1,13,4,7,unroll_32,unroll_62,unroll_3,unroll_3,1,6.25,1,True
stencil_554.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,85,1,1,1,1,unroll_32,unroll_8,pipeline_1,pipeline_1,3,1,0.628450260627,False
stencil_632.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,91.5,1,1,1,1,unroll_32,unroll_8,pipeline_1,unroll_3,2,1,0.628450260627,False
stencil_572.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,70.5,1,1,1,1,unroll_4,pipeline_1,pipeline_1,pipeline_1,6,1,1,True
stencil_573.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,unroll_4,pipeline_1,pipeline_1,unroll_3,4,1,1,True
stencil_585.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_4,pipeline_1,unroll_3,pipeline_1,1,1,1,True
stencil_576.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,86,1,1,1,1,unroll_4,pipeline_1,unroll_3,unroll_3,1,1,1,True
stencil_561.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,110,1,1,1,3,unroll_4,unroll_16,pipeline_1,pipeline_1,3,1.5,0.674649285316,False
stencil_709.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,102.5,1,1,1,3,unroll_4,unroll_16,pipeline_1,unroll_3,2,1.5,0.674649285316,False
stencil_500.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,68,1,1,1,1,unroll_4,unroll_2,pipeline_1,pipeline_1,4,1,0.588209269108,False
stencil_503.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,79.5,1,1,1,1,unroll_4,unroll_2,pipeline_1,unroll_3,2,1,0.588209269108,False
stencil_531.c,xczu7ev-ffvc1156-2-e,3.33,0.18295686,83,1,3,1,1,unroll_4,unroll_2,unroll_3,unroll_3,1,1.5,0.83622101257,False
stencil_510.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,93,1,1,1,1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1,0.592601802664,False
stencil_558.c,xczu7ev-ffvc1156-2-e,3.33,0.77370885,115,1,1,1,1,unroll_4,unroll_4,unroll_3,pipeline_1,1,1,0.168350386729,False
stencil_764.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,217,1,1,4,11,unroll_4,unroll_62,pipeline_1,pipeline_1,1,4.25,0.330322783831,False
stencil_752.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,217,1,1,4,11,unroll_4,unroll_62,pipeline_1,unroll_3,1,4.25,0.330322783831,False
stencil_641.c,xczu7ev-ffvc1156-2-e,3.33,0.80014239,563,1,1,8,17,unroll_4,unroll_62,unroll_3,pipeline_1,1,6.75,0.1,False
stencil_750.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,130,1,13,4,7,unroll_4,unroll_62,unroll_3,unroll_3,1,6.25,1,True
stencil_517.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,98.5,1,1,1,1,unroll_4,unroll_8,pipeline_1,pipeline_1,4,1,0.628450260627,False
stencil_595.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,96,1,1,1,1,unroll_4,unroll_8,pipeline_1,unroll_3,2,1,0.628450260627,False
stencil_614.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,73,1,1,1,1,unroll_64,pipeline_1,pipeline_1,pipeline_1,3,1,1,True
stencil_615.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,unroll_64,pipeline_1,pipeline_1,unroll_3,3,1,1,True
stencil_541.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,78.5,1,1,1,1,unroll_64,pipeline_1,unroll_3,pipeline_1,2,1,1,True
stencil_579.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_64,pipeline_1,unroll_3,unroll_3,1,1,1,True
stencil_521.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,132,1,1,1,3,unroll_64,unroll_16,pipeline_1,pipeline_1,2,1.5,0.674649285316,False
stencil_560.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,119.5,1,1,1,3,unroll_64,unroll_16,pipeline_1,unroll_3,2,1.5,0.674649285316,False
stencil_564.c,xczu7ev-ffvc1156-2-e,3.33,0.64279989,192,1,1,2,4,unroll_64,unroll_16,unroll_3,pipeline_1,1,2,0.24679438152,False
stencil_590.c,xczu7ev-ffvc1156-2-e,3.33,0.13092894,96,1,6,2,3,unroll_64,unroll_16,unroll_3,unroll_3,1,3,0.542102156246,False
stencil_536.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,88,1,1,1,1,unroll_64,unroll_2,pipeline_1,pipeline_1,3,1,0.588209269108,False
stencil_584.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,89,1,1,1,1,unroll_64,unroll_2,pipeline_1,unroll_3,1,1,0.588209269108,False
stencil_513.c,xczu7ev-ffvc1156-2-e,3.33,0.80643609,95,1,1,1,1,unroll_64,unroll_2,unroll_3,pipeline_1,1,1,0.151298833618,False
stencil_507.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,91,1,1,1,1,unroll_64,unroll_4,pipeline_1,pipeline_1,4,1,0.592601802664,False
stencil_508.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,92,1,1,1,1,unroll_64,unroll_4,pipeline_1,unroll_3,1,1,0.592601802664,False
stencil_518.c,xczu7ev-ffvc1156-2-e,3.33,0.77370885,111.5,1,1,1,1,unroll_64,unroll_4,unroll_3,pipeline_1,2,1,0.168350386729,False
stencil_568.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,284,1,1,4,11,unroll_64,unroll_62,pipeline_1,pipeline_1,1,4.25,0.330322783831,False
stencil_663.c,xczu7ev-ffvc1156-2-e,3.33,0.80014239,506,1,1,8,17,unroll_64,unroll_62,unroll_3,pipeline_1,1,6.75,0.1,False
stencil_526.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,163,1,13,4,7,unroll_64,unroll_62,unroll_3,unroll_3,1,6.25,1,True
stencil_555.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,110,1,1,1,1,unroll_64,unroll_8,pipeline_1,pipeline_1,1,1,0.628450260627,False
stencil_515.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,106.5,1,1,1,1,unroll_64,unroll_8,pipeline_1,unroll_3,2,1,0.628450260627,False
stencil_659.c,xczu7ev-ffvc1156-2-e,3.33,0.14603382,74,1,5,1,1,unroll_64,unroll_8,unroll_3,unroll_3,1,2,0.749282832427,False
stencil_498.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,86,1,1,1,1,unroll_8,pipeline_1,pipeline_1,pipeline_1,6,1,1,True
stencil_493.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,83,1,1,1,1,unroll_8,pipeline_1,pipeline_1,unroll_3,4,1,1,True
stencil_499.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,unroll_8,pipeline_1,unroll_3,pipeline_1,1,1,1,True
stencil_596.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,112,1,1,1,3,unroll_8,unroll_16,pipeline_1,pipeline_1,2,1.5,0.674649285316,False
stencil_705.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,107,1,1,1,3,unroll_8,unroll_16,pipeline_1,unroll_3,1,1.5,0.674649285316,False
stencil_698.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,71,1,1,1,1,unroll_8,unroll_2,pipeline_1,pipeline_1,2,1,0.588209269108,False
stencil_732.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,63,1,1,1,1,unroll_8,unroll_2,pipeline_1,unroll_3,2,1,0.588209269108,False
stencil_559.c,xczu7ev-ffvc1156-2-e,3.33,0.77370885,116,1,1,1,1,unroll_8,unroll_4,unroll_3,pipeline_1,1,1,0.168350386729,False
stencil_639.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,262,1,1,4,11,unroll_8,unroll_62,pipeline_1,pipeline_1,1,4.25,0.330322783831,False
stencil_567.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,280,1,1,4,11,unroll_8,unroll_62,pipeline_1,unroll_3,1,4.25,0.330322783831,False
stencil_681.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,89.5,1,1,1,1,unroll_8,unroll_8,pipeline_1,pipeline_1,2,1,0.628450260627,False
stencil_630.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,91,1,1,1,1,unroll_8,unroll_8,pipeline_1,unroll_3,2,1,0.628450260627,False
stencil_272.c,xczu7ev-ffvc1156-2-e,5,0.06053,45.5,1,3,1,2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,16,1.75,1,True
stencil_261.c,xczu7ev-ffvc1156-2-e,5,0.06053,45,1,3,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_3,8,1.75,1,True
stencil_288.c,xczu7ev-ffvc1156-2-e,5,0.06053,45.5,1,3,1,2,pipeline_1,pipeline_1,unroll_3,pipeline_1,8,1.75,1,True
stencil_302.c,xczu7ev-ffvc1156-2-e,5,0.06053,46.5,1,3,1,2,pipeline_1,pipeline_1,unroll_3,unroll_3,4,1.75,1,True
stencil_303.c,xczu7ev-ffvc1156-2-e,5,0.06053,45.5,1,3,1,2,pipeline_1,unroll_16,pipeline_1,pipeline_1,6,1.75,1,True
stencil_359.c,xczu7ev-ffvc1156-2-e,5,0.06053,45.5,1,3,1,2,pipeline_1,unroll_16,pipeline_1,unroll_3,2,1.75,1,True
stencil_273.c,xczu7ev-ffvc1156-2-e,5,0.06053,48,1,3,1,2,pipeline_1,unroll_16,unroll_3,pipeline_1,3,1.75,1,True
stencil_262.c,xczu7ev-ffvc1156-2-e,5,0.06053,45,1,3,1,2,pipeline_1,unroll_16,unroll_3,unroll_3,1,1.75,1,True
stencil_282.c,xczu7ev-ffvc1156-2-e,5,0.06053,45,1,3,1,2,pipeline_1,unroll_2,pipeline_1,pipeline_1,8,1.75,1,True
stencil_269.c,xczu7ev-ffvc1156-2-e,5,0.06053,46.5,1,3,1,2,pipeline_1,unroll_2,pipeline_1,unroll_3,4,1.75,1,True
stencil_289.c,xczu7ev-ffvc1156-2-e,5,0.06053,46.5,1,3,1,2,pipeline_1,unroll_2,unroll_3,pipeline_1,4,1.75,1,True
stencil_340.c,xczu7ev-ffvc1156-2-e,5,0.06053,46,1,3,1,2,pipeline_1,unroll_2,unroll_3,unroll_3,2,1.75,1,True
stencil_276.c,xczu7ev-ffvc1156-2-e,5,0.06053,44.5,1,3,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,8,1.75,1,True
stencil_400.c,xczu7ev-ffvc1156-2-e,5,0.06053,43,1,3,1,2,pipeline_1,unroll_4,pipeline_1,unroll_3,4,1.75,1,True
stencil_312.c,xczu7ev-ffvc1156-2-e,5,0.06053,45,1,3,1,2,pipeline_1,unroll_4,unroll_3,pipeline_1,3,1.75,1,True
stencil_411.c,xczu7ev-ffvc1156-2-e,5,0.06053,46,1,3,1,2,pipeline_1,unroll_4,unroll_3,unroll_3,1,1.75,1,True
stencil_314.c,xczu7ev-ffvc1156-2-e,5,0.06053,46,1,3,1,2,pipeline_1,unroll_62,pipeline_1,pipeline_1,8,1.75,1,True
stencil_454.c,xczu7ev-ffvc1156-2-e,5,0.06053,46,1,3,1,2,pipeline_1,unroll_62,pipeline_1,unroll_3,3,1.75,1,True
stencil_285.c,xczu7ev-ffvc1156-2-e,5,0.06053,51.5,1,3,1,2,pipeline_1,unroll_62,unroll_3,pipeline_1,4,1.75,1,True
stencil_283.c,xczu7ev-ffvc1156-2-e,5,0.06053,48.5,1,3,1,2,pipeline_1,unroll_62,unroll_3,unroll_3,2,1.75,1,True
stencil_371.c,xczu7ev-ffvc1156-2-e,5,0.06053,43,1,3,1,2,pipeline_1,unroll_8,pipeline_1,pipeline_1,5,1.75,1,True
stencil_308.c,xczu7ev-ffvc1156-2-e,5,0.06053,47,1,3,1,2,pipeline_1,unroll_8,pipeline_1,unroll_3,2,1.75,1,True
stencil_401.c,xczu7ev-ffvc1156-2-e,5,0.06053,43,1,3,1,2,pipeline_1,unroll_8,unroll_3,pipeline_1,2,1.75,1,True
stencil_274.c,xczu7ev-ffvc1156-2-e,5,0.06053,47,1,3,1,2,pipeline_1,unroll_8,unroll_3,unroll_3,2,1.75,1,True
stencil_307.c,xczu7ev-ffvc1156-2-e,5,0.177125,39,1,25,1,5,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,8,0.717153017182,False
stencil_310.c,xczu7ev-ffvc1156-2-e,5,1.091955,73,1,16,3,8,unroll_16,unroll_2,unroll_3,pipeline_1,1,7,0.141905904676,False
stencil_291.c,xczu7ev-ffvc1156-2-e,5,0.443835,139,1,44,8,28,unroll_16,unroll_8,pipeline_1,unroll_3,1,20.25,0.311511083394,False
stencil_287.c,xczu7ev-ffvc1156-2-e,5,0.19911,25,1,3,1,1,unroll_2,pipeline_1,pipeline_1,pipeline_1,8,1.5,1,True
stencil_376.c,xczu7ev-ffvc1156-2-e,5,0.19911,24,1,3,1,1,unroll_2,pipeline_1,pipeline_1,unroll_3,4,1.5,1,True
stencil_258.c,xczu7ev-ffvc1156-2-e,5,0.19911,24,1,3,1,1,unroll_2,pipeline_1,unroll_3,pipeline_1,4,1.5,1,True
stencil_375.c,xczu7ev-ffvc1156-2-e,5,0.19911,25,1,3,1,1,unroll_2,pipeline_1,unroll_3,unroll_3,2,1.5,1,True
stencil_343.c,xczu7ev-ffvc1156-2-e,5,0.38336,45,1,11,2,6,unroll_2,unroll_16,pipeline_1,pipeline_1,1,5,0.651744081707,False
stencil_271.c,xczu7ev-ffvc1156-2-e,5,0.87224,73,1,16,3,8,unroll_2,unroll_16,unroll_3,pipeline_1,1,7,0.256649730333,False
stencil_257.c,xczu7ev-ffvc1156-2-e,5,0.4892,25,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline_1,4,1,1,True
stencil_268.c,xczu7ev-ffvc1156-2-e,5,0.4892,26,1,1,1,1,unroll_2,unroll_2,pipeline_1,unroll_3,2,1,1,True
stencil_327.c,xczu7ev-ffvc1156-2-e,5,1.0751,28,1,2,1,1,unroll_2,unroll_2,unroll_3,pipeline_1,2,1.25,0.15389337916,False
stencil_266.c,xczu7ev-ffvc1156-2-e,5,0.46652,27.5,1,2,1,1,unroll_2,unroll_4,pipeline_1,pipeline_1,2,1.25,1,True
stencil_306.c,xczu7ev-ffvc1156-2-e,5,0.46652,27,1,2,1,1,unroll_2,unroll_4,pipeline_1,unroll_3,2,1.25,1,True
stencil_427.c,xczu7ev-ffvc1156-2-e,5,1.03856,29,1,4,1,2,unroll_2,unroll_4,unroll_3,pipeline_1,1,2,0.170035938382,False
stencil_470.c,xczu7ev-ffvc1156-2-e,5,0.46904,128,1,43,7,24,unroll_2,unroll_62,pipeline_1,pipeline_1,4,18.75,0.332969240887,False
stencil_403.c,xczu7ev-ffvc1156-2-e,5,0.46904,139,1,43,7,24,unroll_2,unroll_62,pipeline_1,unroll_3,1,18.75,0.332969240887,False
stencil_292.c,xczu7ev-ffvc1156-2-e,5,1.05494,563.5,1,64,11,30,unroll_2,unroll_62,unroll_3,pipeline_1,2,26.5,0.101298095275,False
stencil_399.c,xczu7ev-ffvc1156-2-e,5,0.061455,68,1,11,1,9,unroll_2,unroll_62,unroll_3,unroll_3,1,5.5,0.84505770589,False
stencil_441.c,xczu7ev-ffvc1156-2-e,5,0.43628,28,1,5,1,3,unroll_2,unroll_8,pipeline_1,pipeline_1,1,2.5,0.678508364682,False
stencil_385.c,xczu7ev-ffvc1156-2-e,5,0.43628,32,1,5,1,3,unroll_2,unroll_8,pipeline_1,unroll_3,1,2.5,0.678508364682,False
stencil_395.c,xczu7ev-ffvc1156-2-e,5,0.20226,27,1,4,1,2,unroll_2,unroll_8,unroll_3,unroll_3,1,2,0.873165672271,False
stencil_265.c,xczu7ev-ffvc1156-2-e,5,0.152005,57,1,50,3,11,unroll_32,pipeline_1,pipeline_1,pipeline_1,3,16.25,0.470726548689,False
stencil_317.c,xczu7ev-ffvc1156-2-e,5,0.152005,57,1,50,3,11,unroll_32,pipeline_1,pipeline_1,unroll_3,1,16.25,0.470726548689,False
stencil_279.c,xczu7ev-ffvc1156-2-e,5,0.152005,56,1,50,3,11,unroll_32,pipeline_1,unroll_3,pipeline_1,1,16.25,0.470726548689,False
stencil_324.c,xczu7ev-ffvc1156-2-e,5,0.496815,68,1,22,4,12,unroll_32,unroll_2,pipeline_1,pipeline_1,1,9.75,0.503560991001,False
stencil_284.c,xczu7ev-ffvc1156-2-e,5,1.092015,188,1,33,6,16,unroll_32,unroll_2,unroll_3,pipeline_1,1,14,0.125080923136,False
stencil_280.c,xczu7ev-ffvc1156-2-e,5,0.474375,155,1,44,9,29,unroll_32,unroll_4,pipeline_1,pipeline_1,1,20.75,0.294724826278,False
stencil_372.c,xczu7ev-ffvc1156-2-e,5,0.474375,134,1,44,9,29,unroll_32,unroll_4,pipeline_1,unroll_3,1,20.75,0.294724826278,False
stencil_322.c,xczu7ev-ffvc1156-2-e,5,1.056695,603,1,66,13,35,unroll_32,unroll_4,unroll_3,pipeline_1,1,28.75,0.100001058038,False
stencil_316.c,xczu7ev-ffvc1156-2-e,5,0.444855,401,1,88,17,57,unroll_32,unroll_8,pipeline_1,pipeline_1,1,40.75,0.100459160048,False
stencil_305.c,xczu7ev-ffvc1156-2-e,5,0.195965,26,1,6,1,1,unroll_4,pipeline_1,pipeline_1,pipeline_1,7,2.25,0.872850821235,False
stencil_339.c,xczu7ev-ffvc1156-2-e,5,0.195965,24.5,1,6,1,1,unroll_4,pipeline_1,pipeline_1,unroll_3,4,2.25,0.872850821235,False
stencil_270.c,xczu7ev-ffvc1156-2-e,5,0.195965,26,1,6,1,1,unroll_4,pipeline_1,unroll_3,pipeline_1,4,2.25,0.872850821235,False
stencil_297.c,xczu7ev-ffvc1156-2-e,5,0.195965,26,1,6,1,1,unroll_4,pipeline_1,unroll_3,unroll_3,2,2.25,0.872850821235,False
stencil_459.c,xczu7ev-ffvc1156-2-e,5,0.496815,26,1,2,1,1,unroll_4,unroll_2,pipeline_1,pipeline_1,2,1.25,0.660768398068,False
stencil_448.c,xczu7ev-ffvc1156-2-e,5,0.496815,26,1,2,1,1,unroll_4,unroll_2,pipeline_1,unroll_3,1,1.25,0.660768398068,False
stencil_460.c,xczu7ev-ffvc1156-2-e,5,1.092015,33,1,4,1,2,unroll_4,unroll_2,unroll_3,pipeline_1,1,2,0.147005063783,False
stencil_386.c,xczu7ev-ffvc1156-2-e,5,0.473815,29,1,5,1,3,unroll_4,unroll_4,pipeline_1,pipeline_1,3,2.5,0.660774932676,False
stencil_370.c,xczu7ev-ffvc1156-2-e,5,1.055015,41,1,8,1,4,unroll_4,unroll_4,unroll_3,pipeline_1,2,3.5,0.161572467953,False
stencil_373.c,xczu7ev-ffvc1156-2-e,5,0.46268,306,1,86,15,49,unroll_4,unroll_62,pipeline_1,pipeline_1,3,37.75,0.107109434241,False
stencil_475.c,xczu7ev-ffvc1156-2-e,5,0.46268,302,1,86,15,49,unroll_4,unroll_62,pipeline_1,unroll_3,2,37.75,0.107109434241,False
stencil_263.c,xczu7ev-ffvc1156-2-e,5,0.443175,43,1,11,2,7,unroll_4,unroll_8,pipeline_1,pipeline_1,2,5.25,0.627089459683,False
stencil_281.c,xczu7ev-ffvc1156-2-e,5,0.496965,153,1,44,8,26,unroll_64,unroll_2,pipeline_1,unroll_3,1,19.75,0.306075727728,False
stencil_318.c,xczu7ev-ffvc1156-2-e,5,0.475165,413,1,88,18,59,unroll_64,unroll_4,pipeline_1,pipeline_1,1,41.5,0.1,False
stencil_313.c,xczu7ev-ffvc1156-2-e,5,0.475165,413,1,88,18,59,unroll_64,unroll_4,pipeline_1,unroll_3,1,41.5,0.1,False
stencil_259.c,xczu7ev-ffvc1156-2-e,5,0.189685,29,1,12,1,3,unroll_8,pipeline_1,pipeline_1,pipeline_1,5,4.25,0.826897997957,False
stencil_408.c,xczu7ev-ffvc1156-2-e,5,0.189685,29,1,12,1,2,unroll_8,pipeline_1,unroll_3,pipeline_1,2,4,0.83378797851,False
stencil_267.c,xczu7ev-ffvc1156-2-e,5,0.189685,29,1,12,1,2,unroll_8,pipeline_1,unroll_3,unroll_3,1,4,0.83378797851,False
stencil_311.c,xczu7ev-ffvc1156-2-e,5,0.390075,139,1,44,8,27,unroll_8,unroll_16,pipeline_1,unroll_3,1,20,0.327634089638,False
stencil_315.c,xczu7ev-ffvc1156-2-e,5,0.496755,34,1,5,1,3,unroll_8,unroll_2,pipeline_1,pipeline_1,1,2.5,0.64136875663,False
stencil_264.c,xczu7ev-ffvc1156-2-e,5,0.473835,44,1,11,2,7,unroll_8,unroll_4,pipeline_1,unroll_3,2,5.25,0.609340157283,False
stencil_420.c,xczu7ev-ffvc1156-2-e,5,0.20781,47,1,5,1,6,unroll_8,unroll_8,unroll_3,unroll_3,1,3.25,0.840011257311,False
stencil_114.c,xczu7ev-ffvc1156-2-e,10,0.12105,45,1,3,1,2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,16,1.75,1,True
stencil_111.c,xczu7ev-ffvc1156-2-e,10,0.12105,44.5,1,3,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_3,8,1.75,1,True
stencil_131.c,xczu7ev-ffvc1156-2-e,10,0.12105,45,1,3,1,2,pipeline_1,pipeline_1,unroll_3,pipeline_1,7,1.75,1,True
stencil_116.c,xczu7ev-ffvc1156-2-e,10,0.12105,46.5,1,3,1,2,pipeline_1,pipeline_1,unroll_3,unroll_3,4,1.75,1,True
stencil_143.c,xczu7ev-ffvc1156-2-e,10,0.12105,44,1,3,1,2,pipeline_1,unroll_16,pipeline_1,pipeline_1,7,1.75,1,True
stencil_133.c,xczu7ev-ffvc1156-2-e,10,0.12105,45.5,1,3,1,2,pipeline_1,unroll_16,pipeline_1,unroll_3,4,1.75,1,True
stencil_16.c,xczu7ev-ffvc1156-2-e,10,0.12105,44.5,1,3,1,2,pipeline_1,unroll_16,unroll_3,pipeline_1,4,1.75,1,True
stencil_4.c,xczu7ev-ffvc1156-2-e,10,0.12105,44,1,3,1,2,pipeline_1,unroll_16,unroll_3,unroll_3,2,1.75,1,True
stencil_112.c,xczu7ev-ffvc1156-2-e,10,0.12105,45,1,3,1,2,pipeline_1,unroll_2,pipeline_1,pipeline_1,8,1.75,1,True
stencil_13.c,xczu7ev-ffvc1156-2-e,10,0.12105,46,1,3,1,2,pipeline_1,unroll_2,pipeline_1,unroll_3,4,1.75,1,True
stencil_128.c,xczu7ev-ffvc1156-2-e,10,0.12105,46,1,3,1,2,pipeline_1,unroll_2,unroll_3,pipeline_1,4,1.75,1,True
stencil_108.c,xczu7ev-ffvc1156-2-e,10,0.12105,45,1,3,1,2,pipeline_1,unroll_2,unroll_3,unroll_3,2,1.75,1,True
stencil_109.c,xczu7ev-ffvc1156-2-e,10,0.12105,45,1,3,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,8,1.75,1,True
stencil_181.c,xczu7ev-ffvc1156-2-e,10,0.12105,46,1,3,1,2,pipeline_1,unroll_4,pipeline_1,unroll_3,4,1.75,1,True
stencil_142.c,xczu7ev-ffvc1156-2-e,10,0.12105,47,1,3,1,2,pipeline_1,unroll_4,unroll_3,pipeline_1,3,1.75,1,True
stencil_252.c,xczu7ev-ffvc1156-2-e,10,0.12105,45,1,3,1,2,pipeline_1,unroll_4,unroll_3,unroll_3,2,1.75,1,True
stencil_110.c,xczu7ev-ffvc1156-2-e,10,0.12105,48,1,3,1,2,pipeline_1,unroll_62,pipeline_1,pipeline_1,8,1.75,1,True
stencil_119.c,xczu7ev-ffvc1156-2-e,10,0.12105,48.5,1,3,1,2,pipeline_1,unroll_62,pipeline_1,unroll_3,4,1.75,1,True
stencil_102.c,xczu7ev-ffvc1156-2-e,10,0.12105,52,1,3,1,2,pipeline_1,unroll_62,unroll_3,pipeline_1,4,1.75,1,True
stencil_26.c,xczu7ev-ffvc1156-2-e,10,0.12105,48.5,1,3,1,2,pipeline_1,unroll_62,unroll_3,unroll_3,2,1.75,1,True
stencil_162.c,xczu7ev-ffvc1156-2-e,10,0.12105,43.5,1,3,1,2,pipeline_1,unroll_8,pipeline_1,pipeline_1,6,1.75,1,True
stencil_127.c,xczu7ev-ffvc1156-2-e,10,0.12105,44.5,1,3,1,2,pipeline_1,unroll_8,pipeline_1,unroll_3,4,1.75,1,True
stencil_104.c,xczu7ev-ffvc1156-2-e,10,0.12105,47.5,1,3,1,2,pipeline_1,unroll_8,unroll_3,pipeline_1,4,1.75,1,True
stencil_17.c,xczu7ev-ffvc1156-2-e,10,0.12105,44,1,3,1,2,pipeline_1,unroll_8,unroll_3,unroll_3,2,1.75,1,True
stencil_68.c,xczu7ev-ffvc1156-2-e,10,0.35313,39,1,25,1,5,unroll_16,pipeline_1,pipeline_1,unroll_3,1,8,0.678480171671,False
stencil_62.c,xczu7ev-ffvc1156-2-e,10,0.74431,140,1,44,3,27,unroll_16,unroll_8,pipeline_1,pipeline_1,1,18.75,0.291435183655,False
stencil_34.c,xczu7ev-ffvc1156-2-e,10,0.74431,138,1,44,3,27,unroll_16,unroll_8,pipeline_1,unroll_3,1,18.75,0.291435183655,False
stencil_120.c,xczu7ev-ffvc1156-2-e,10,0.39696,24.5,1,3,1,1,unroll_2,pipeline_1,pipeline_1,pipeline_1,8,1.5,1,True
stencil_157.c,xczu7ev-ffvc1156-2-e,10,0.39696,25,1,3,1,1,unroll_2,pipeline_1,pipeline_1,unroll_3,4,1.5,1,True
stencil_0.c,xczu7ev-ffvc1156-2-e,10,0.39696,25.5,1,3,1,1,unroll_2,pipeline_1,unroll_3,pipeline_1,4,1.5,1,True
stencil_221.c,xczu7ev-ffvc1156-2-e,10,0.39696,24.5,1,3,1,1,unroll_2,pipeline_1,unroll_3,unroll_3,2,1.5,1,True
stencil_125.c,xczu7ev-ffvc1156-2-e,10,0.64576,42,1,11,1,6,unroll_2,unroll_16,pipeline_1,pipeline_1,3,4.75,0.627508748431,False
stencil_209.c,xczu7ev-ffvc1156-2-e,10,0.64576,43,1,11,1,6,unroll_2,unroll_16,pipeline_1,unroll_3,2,4.75,0.627508748431,False
stencil_14.c,xczu7ev-ffvc1156-2-e,10,1.3816,72,1,16,1,8,unroll_2,unroll_16,unroll_3,pipeline_1,2,6.5,0.252839946889,False
stencil_59.c,xczu7ev-ffvc1156-2-e,10,0.36798,35,1,3,1,3,unroll_2,unroll_16,unroll_3,unroll_3,1,2,0.848216057553,False
stencil_1.c,xczu7ev-ffvc1156-2-e,10,0.82216,25.5,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline_1,4,1,1,True
stencil_11.c,xczu7ev-ffvc1156-2-e,10,0.82216,23.5,1,1,1,1,unroll_2,unroll_2,pipeline_1,unroll_3,2,1,1,True
stencil_164.c,xczu7ev-ffvc1156-2-e,10,1.68148,26.5,1,2,1,1,unroll_2,unroll_2,unroll_3,pipeline_1,2,1.25,0.155992589774,False
