Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_2542.cpp,xczu7ev-ffvc1156-2-e,3.33,100.20011958,41,24,1,3,6,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,8.5,0.975569292149,False
workload_2312.cpp,xczu7ev-ffvc1156-2-e,3.33,97.54038198,48,24,1,5,9,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,1,9.75,0.95540608603,False
workload_2615.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86714798,2276,24,1,34,75,block_2_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,33.5,0.527226830615,False
workload_1896.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86714798,2264,24,1,34,75,block_2_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,1,33.5,0.527226830615,False
workload_2396.cpp,xczu7ev-ffvc1156-2-e,3.33,95.49016758,122,24,1,19,25,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,17.25,0.799701281192,False
workload_2678.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86760086,2238,25,1,52,93,block_2_1,block_4_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,42.75,0.326715602218,False
workload_2302.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86760086,2346,25,1,52,93,block_2_1,block_4_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,42.75,0.326715602218,False
workload_2367.cpp,xczu7ev-ffvc1156-2-e,3.33,100.20011958,44,25,1,3,6,block_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_2,1,8.75,0.972440798929,False
workload_2242.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86760086,2315,25,1,52,93,block_2_1,block_4_1,block_4_1,unroll_2,pipeline_1,pipeline_1,1,42.75,0.326715602218,False
workload_2138.cpp,xczu7ev-ffvc1156-2-e,3.33,116.71969014,42,25,1,9,17,block_2_1,block_4_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,13,0.82116810961,False
workload_2209.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86751761,2241,25,1,52,93,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,1,42.75,0.326715558489,False
workload_2135.cpp,xczu7ev-ffvc1156-2-e,3.33,123.81394545,41.5,25,1,9.5,16.5,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,2,13,0.796359272004,False
workload_2274.cpp,xczu7ev-ffvc1156-2-e,3.33,95.49008433,130,25,4,19,25,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,1,18.25,0.799666781405,False
workload_2247.cpp,xczu7ev-ffvc1156-2-e,3.33,97.54029873,49,25,1,5,9,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,10,0.954310689524,False
workload_2486.cpp,xczu7ev-ffvc1156-2-e,3.33,95.03294193,1168,25,15,72,89,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_64,1,50.25,0.191047260921,False
workload_2413.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86714798,2305,25,1,52,93,block_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_64,1,42.75,0.326715364331,False
workload_2095.cpp,xczu7ev-ffvc1156-2-e,3.33,130.90842054,39,25,1,9,16,block_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,12.75,0.777042077957,False
workload_2232.cpp,xczu7ev-ffvc1156-2-e,3.33,100.20011958,41,25,1,3,6,block_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,8.75,0.972440798929,False
workload_2516.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86760086,2386,25,1,52,93,block_2_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,42.75,0.326715602218,False
workload_2401.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86760086,2457,25,1,52,93,block_2_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_4,1,42.75,0.326715602218,False
workload_2122.cpp,xczu7ev-ffvc1156-2-e,3.33,207.71585622,58,25,1,36,59,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1,30.25,0.314308018975,False
workload_2297.cpp,xczu7ev-ffvc1156-2-e,3.33,4.8666951,2585,25,1,36,78,block_2_1,block_512_1,block_2_1,unroll_2,pipeline_1,unroll_4,1,35,0.493532194267,False
workload_2147.cpp,xczu7ev-ffvc1156-2-e,3.33,97.54038198,53,25,1,5,8,block_2_1,block_512_1,block_2_1,unroll_2,unroll_2,unroll_4,1,9.75,0.95540608603,False
workload_2233.cpp,xczu7ev-ffvc1156-2-e,3.33,95.03302518,1149,25,1,59,77,block_2_1,block_512_1,block_2_1,unroll_2,unroll_2,unroll_64,1,40.5,0.316330312144,False
workload_2264.cpp,xczu7ev-ffvc1156-2-e,3.33,96.21051318,73,25,1,8,13,block_2_1,block_512_1,block_2_1,unroll_2,unroll_2,unroll_8,1,11.75,0.901142694654,False
workload_2246.cpp,xczu7ev-ffvc1156-2-e,3.33,4.8666951,2410,25,1,36,78,block_2_1,block_512_1,block_4_1,unroll_2,pipeline_1,unroll_2,1,35,0.493532194267,False
workload_2270.cpp,xczu7ev-ffvc1156-2-e,3.33,95.49016758,125,25,1,15,22,block_2_1,block_512_1,block_4_1,unroll_2,unroll_2,unroll_16,1,15.75,0.851790346255,False
workload_2215.cpp,xczu7ev-ffvc1156-2-e,3.33,100.20011958,40,25,1,3,6,block_2_1,block_512_1,block_4_1,unroll_2,unroll_2,unroll_2,1,8.75,0.972440798929,False
workload_2317.cpp,xczu7ev-ffvc1156-2-e,3.33,97.54038198,48,25,1,5,8,block_2_1,block_512_1,block_4_1,unroll_2,unroll_2,unroll_4,1,9.75,0.95540608603,False
workload_2269.cpp,xczu7ev-ffvc1156-2-e,3.33,95.03302518,1243,25,1,59,77,block_2_1,block_512_1,block_4_1,unroll_2,unroll_2,unroll_64,1,40.5,0.316330312144,False
workload_2450.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86661185,2535.5,25,1,36,78,block_2_1,block_512_1,complete_1,unroll_2,pipeline_1,unroll_16,2,35,0.493532123181,False
workload_2470.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86661185,2453,25,1,36,78,block_2_1,block_512_1,complete_1,unroll_2,pipeline_1,unroll_2,1,35,0.493532123181,False
workload_2593.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86661185,2584,25,1,36,78,block_2_1,block_512_1,complete_1,unroll_2,pipeline_1,unroll_32,1,35,0.493532123181,False
workload_2256.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86661185,2369,25,1,36,78,block_2_1,block_512_1,complete_1,unroll_2,pipeline_1,unroll_4,1,35,0.493532123181,False
workload_2549.cpp,xczu7ev-ffvc1156-2-e,3.33,4.86661185,2475,25,1,36,78,block_2_1,block_512_1,complete_1,unroll_2,pipeline_1,unroll_8,1,35,0.493532123181,False
workload_2105.cpp,xczu7ev-ffvc1156-2-e,3.33,116.71958025,38,25,1,9,16,block_2_1,block_512_1,complete_1,unroll_2,unroll_2,pipeline_1,1,12.75,0.824916586224,False
workload_2290.cpp,xczu7ev-ffvc1156-2-e,3.33,97.54029873,48,25,1,5,8,block_2_1,block_512_1,complete_1,unroll_2,unroll_2,unroll_4,1,9.75,0.955406206101,False
workload_2166.cpp,xczu7ev-ffvc1156-2-e,3.33,95.03294193,1265,25,1,59,77,block_2_1,block_512_1,complete_1,unroll_2,unroll_2,unroll_64,1,40.5,0.316330414802,False
workload_2056.cpp,xczu7ev-ffvc1156-2-e,3.33,192.87215145,74,25,1,33,55,block_2_1,block_512_1,complete_1,unroll_2,unroll_8,pipeline_1,1,28.5,0.369265223102,False
workload_2286.cpp,xczu7ev-ffvc1156-2-e,3.33,4.8666951,2555.5,25,1,36,78,block_2_1,block_512_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,2,35,0.493532194267,False
workload_2461.cpp,xczu7ev-ffvc1156-2-e,3.33,4.8666951,2438,25,1,36,78,block_2_1,block_512_1,cyclic_2_1,unroll_2,pipeline_1,unroll_16,1,35,0.493532194267,False
workload_2191.cpp,xczu7ev-ffvc1156-2-e,3.33,4.8666951,2559,25,1,36,78,block_2_1,block_512_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,1,35,0.493532194267,False
workload_2210.cpp,xczu7ev-ffvc1156-2-e,3.33,4.8666951,2620.5,25,1,36,78,block_2_1,block_512_1,cyclic_2_1,unroll_2,pipeline_1,unroll_64,2,35,0.493532194267,False
workload_2287.cpp,xczu7ev-ffvc1156-2-e,3.33,4.8666951,2622,25,1,36,78,block_2_1,block_512_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,1,35,0.493532194267,False
workload_2107.cpp,xczu7ev-ffvc1156-2-e,3.33,123.81405534,39,25,1,9,16,block_2_1,block_512_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,2,12.75,0.799691378261,False
workload_2162.cpp,xczu7ev-ffvc1156-2-e,3.33,100.20011958,43,25,1,3,6,block_2_1,block_512_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,8.75,0.972440798929,False
workload_2017.cpp,xczu7ev-ffvc1156-2-e,3.33,95.03302518,1364,25,1,59,77,block_2_1,block_512_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,40.5,0.316330312144,False
workload_1996.cpp,xczu7ev-ffvc1156-2-e,3.33,200.29405878,62,25,1,33,55,block_2_1,block_512_1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,2,28.5,0.352992228,False
workload_2545.cpp,xczu7ev-ffvc1156-2-e,3.33,4.8666951,2535,25,1,36,78,block_2_1,block_512_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,35,0.493532194267,False
workload_2018.cpp,xczu7ev-ffvc1156-2-e,3.33,126.41308038,114,31,2,10,23,block_2_1,block_64_1,block_4_1,unroll_2,unroll_2,unroll_8,1,16.5,0.746534397118,False
workload_2129.cpp,xczu7ev-ffvc1156-2-e,3.33,226.8082647,716,31,8,38,85,block_2_1,block_64_1,block_4_1,unroll_2,unroll_8,unroll_8,1,40.5,0.172253203015,False
workload_2198.cpp,xczu7ev-ffvc1156-2-e,3.33,130.84596306,75,31,1,6,17,block_2_1,block_64_1,block_4_1,unroll_4,unroll_2,unroll_2,1,13.75,0.764881410307,False
workload_2175.cpp,xczu7ev-ffvc1156-2-e,3.33,127.74294918,51,26,1,5,10,block_2_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_4,1,10.5,0.845068422684,False
workload_1559.cpp,xczu7ev-ffvc1156-2-e,3.33,189.5538231,125,26,4,19,27,block_2_1,block_8_1,block_2_1,unroll_2,unroll_4,unroll_8,1,19,0.494653042613,False
workload_1411.cpp,xczu7ev-ffvc1156-2-e,3.33,262.91739942,60,26,1,36,60,block_2_1,block_8_1,block_2_1,unroll_2,unroll_8,pipeline_1,1,30.75,0.20808590072,False
workload_1634.cpp,xczu7ev-ffvc1156-2-e,3.33,231.50372454,76,26,2,11,18,block_2_1,block_8_1,block_2_1,unroll_2,unroll_8,unroll_2,1,14.25,0.423899507911,False
workload_1542.cpp,xczu7ev-ffvc1156-2-e,3.33,228.37341798,144,26,4,20,29,block_2_1,block_8_1,block_2_1,unroll_2,unroll_8,unroll_4,1,19.75,0.373804575869,False
workload_1608.cpp,xczu7ev-ffvc1156-2-e,3.33,261.74460006,1836,26,4,21,33,block_2_1,block_8_1,block_4_1,unroll_2,unroll_16,unroll_2,1,21,0.281345960605,False
workload_1581.cpp,xczu7ev-ffvc1156-2-e,3.33,231.50372454,76,26,2,11,18,block_2_1,block_8_1,block_4_1,unroll_2,unroll_8,unroll_2,1,14.25,0.423899507911,False
workload_1572.cpp,xczu7ev-ffvc1156-2-e,3.33,226.8082647,351,26,1,32,51,block_2_1,cyclic_16_1,block_2_1,unroll_2,unroll_8,unroll_8,1,27.5,0.306156466199,False
workload_1552.cpp,xczu7ev-ffvc1156-2-e,3.33,300.14690598,1565,26,1,35,62,block_2_1,cyclic_16_1,block_4_1,unroll_2,unroll_32,unroll_2,1,31,0.153754705567,False
workload_1857.cpp,xczu7ev-ffvc1156-2-e,3.33,143.61277014,109,24,1,16,22,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_8,1,15.75,0.694519294138,False
workload_2100.cpp,xczu7ev-ffvc1156-2-e,3.33,146.92213413,48,26,1,17,31,block_2_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1,18.75,0.644864214608,False
workload_1707.cpp,xczu7ev-ffvc1156-2-e,3.33,142.85321046,319,25,1,30,41,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_16,1,24.25,0.562196254643,False
workload_1605.cpp,xczu7ev-ffvc1156-2-e,3.33,143.61277014,114,25,1,16,23,block_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_8,1,16.25,0.687997818728,False
workload_1750.cpp,xczu7ev-ffvc1156-2-e,3.33,116.71969014,41,25,1,9,16,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,12.75,0.824916221711,False
workload_1689.cpp,xczu7ev-ffvc1156-2-e,3.33,96.21051318,65,25,1,8,13,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,11.75,0.901142694654,False
workload_1736.cpp,xczu7ev-ffvc1156-2-e,3.33,142.85321046,292,25,1,30,41,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_16,1,24.25,0.562196254643,False
workload_1720.cpp,xczu7ev-ffvc1156-2-e,3.33,192.87226134,58,25,1,33,55,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1,28.5,0.369264982475,False
workload_2155.cpp,xczu7ev-ffvc1156-2-e,3.33,127.74294918,65,31,1,5,14,block_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_4,1,12.75,0.784615288387,False
workload_1937.cpp,xczu7ev-ffvc1156-2-e,3.33,126.41308038,117,31,1,8,22,block_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_8,1,15.5,0.762875410232,False
workload_2160.cpp,xczu7ev-ffvc1156-2-e,3.33,126.41308038,92,31,1,8,22,block_2_1,cyclic_8_1,block_4_1,unroll_2,unroll_2,unroll_8,1,15.5,0.762875410232,False
workload_1902.cpp,xczu7ev-ffvc1156-2-e,3.33,126.41308038,71,26,1,8,13,block_2_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,12,0.806804402662,False
workload_1622.cpp,xczu7ev-ffvc1156-2-e,3.33,131.28243948,76,42,14,5,13,block_32_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_2,unroll_2,1,18.5,0.70130881278,False
workload_1577.cpp,xczu7ev-ffvc1156-2-e,3.33,194.60390796,164,42,28,10,22,block_32_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,1,25.5,0.407157892273,False
workload_1582.cpp,xczu7ev-ffvc1156-2-e,3.33,144.04916331,347,41,56,17,30,block_32_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_8,1,36,0.317520604157,False
workload_1598.cpp,xczu7ev-ffvc1156-2-e,3.33,194.60390796,136,42,28,10,20,block_32_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,1,25,0.413750076786,False
workload_1627.cpp,xczu7ev-ffvc1156-2-e,3.33,231.83777682,1145,42,4,22,91,block_4_1,block_128_1,complete_1,unroll_4,unroll_8,unroll_2,1,39.75,0.173881539514,False
workload_2680.cpp,xczu7ev-ffvc1156-2-e,3.33,95.70832254,134,25,1,16,29,block_4_1,block_256_1,complete_1,unroll_2,unroll_2,unroll_16,1,17.75,0.799662095303,False
workload_1541.cpp,xczu7ev-ffvc1156-2-e,3.33,231.7218795,938,63,2,13,72,block_4_1,block_256_1,complete_1,unroll_2,unroll_8,unroll_2,1,37.5,0.194415725032,False
workload_2609.cpp,xczu7ev-ffvc1156-2-e,3.33,95.40356094,349,25,1,36,62,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,31,0.450245160248,False
workload_2146.cpp,xczu7ev-ffvc1156-2-e,3.33,126.63131859,84,27,2,10,22,block_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_8,1,15.25,0.765551598484,False
workload_2054.cpp,xczu7ev-ffvc1156-2-e,3.33,116.93792835,47,26,1,10,17,block_4_1,block_4_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,13.5,0.817867098333,False
workload_2218.cpp,xczu7ev-ffvc1156-2-e,3.33,95.70840579,132,26,4,19,33,block_4_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_16,1,20.5,0.749451734751,False
workload_2268.cpp,xczu7ev-ffvc1156-2-e,3.33,97.75862019,59,26,1,5,11,block_4_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_4,1,10.75,0.936324065608,False
workload_2114.cpp,xczu7ev-ffvc1156-2-e,3.33,96.42875139,79,26,2,10,18,block_4_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_8,1,14,0.860608042706,False
workload_2202.cpp,xczu7ev-ffvc1156-2-e,3.33,96.42866814,76,26,2,10,18,block_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,14,0.860608056841,False
workload_2150.cpp,xczu7ev-ffvc1156-2-e,3.33,116.93780514,52,26,1,19,33,block_4_1,block_4_1,complete_1,unroll_4,unroll_2,pipeline_1,1,19.75,0.726608789437,False
workload_2174.cpp,xczu7ev-ffvc1156-2-e,3.33,95.70840579,126,26,4,19,33,block_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,1,20.5,0.749451734751,False
workload_2263.cpp,xczu7ev-ffvc1156-2-e,3.33,95.40364419,378,26,8,36,62,block_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,1,33,0.410669040313,False
workload_2347.cpp,xczu7ev-ffvc1156-2-e,3.33,95.70840579,122,26,1,16,30,block_4_1,block_512_1,block_4_1,unroll_2,unroll_2,unroll_16,1,18.25,0.799625668045,False
workload_2148.cpp,xczu7ev-ffvc1156-2-e,3.33,193.09038966,63,26,1,34,58,block_4_1,block_512_1,complete_1,unroll_2,unroll_8,pipeline_1,1,29.75,0.350547754291,False
workload_2169.cpp,xczu7ev-ffvc1156-2-e,3.33,131.12665875,37,26,1,9,16,block_4_1,block_512_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,13,0.769530648797,False
workload_2083.cpp,xczu7ev-ffvc1156-2-e,3.33,126.63131859,160,42,1,9,37,block_4_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,unroll_8,1,22.25,0.64614573138,False
workload_2134.cpp,xczu7ev-ffvc1156-2-e,3.33,147.14049555,62,42,1,13,23,block_4_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,19.75,0.631094728194,False
workload_1675.cpp,xczu7ev-ffvc1156-2-e,3.33,131.06420127,58,27,1,5,12,block_4_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_2,unroll_2,1,11.25,0.818282197449,False
workload_1718.cpp,xczu7ev-ffvc1156-2-e,3.33,143.07144867,311,25,1,30,56,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,1,28,0.48039728598,False
workload_2057.cpp,xczu7ev-ffvc1156-2-e,3.33,127.96118739,74,32,1,5,16,block_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_4,1,13.5,0.777847947256,False
workload_1997.cpp,xczu7ev-ffvc1156-2-e,3.33,126.63131859,126,32,1,8,26,block_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_8,1,16.75,0.741148991136,False
workload_2149.cpp,xczu7ev-ffvc1156-2-e,3.33,161.32911606,49,32,1,9,19,block_4_1,cyclic_8_1,complete_1,unroll_2,unroll_2,pipeline_1,1,15.25,0.638180364355,False
workload_2123.cpp,xczu7ev-ffvc1156-2-e,3.33,127.96110414,68,32,1,5,16,block_4_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_4,1,13.5,0.777848268267,False
workload_2136.cpp,xczu7ev-ffvc1156-2-e,3.33,248.29204275,118,32,1,34,68,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,1,33.75,0.206465460182,False
workload_1928.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1393,24,1,14,41,block_512_1,block_1024_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,20,0.742610683041,False
workload_1917.cpp,xczu7ev-ffvc1156-2-e,3.33,136.10657718,52,24,1,2,7,block_512_1,block_1024_1,block_2_1,unroll_2,unroll_2,unroll_16,1,8.5,0.865736735888,False
workload_2145.cpp,xczu7ev-ffvc1156-2-e,3.33,168.52559238,47,26,1,2,7,block_512_1,block_1024_1,block_4_1,unroll_2,unroll_2,unroll_8,1,9,0.710403856918,False
workload_2205.cpp,xczu7ev-ffvc1156-2-e,3.33,146.45817522,47,26,1,2,7,block_512_1,block_1024_1,block_4_1,unroll_4,unroll_2,pipeline_1,1,9,0.812908607336,False
workload_1903.cpp,xczu7ev-ffvc1156-2-e,3.33,130.44077865,37,24,1,1,3,block_512_1,block_1024_1,complete_1,unroll_2,unroll_2,pipeline_1,1,7.25,1,True
workload_2062.cpp,xczu7ev-ffvc1156-2-e,3.33,146.45806533,54,26,1,2,7,block_512_1,block_1024_1,complete_1,unroll_4,unroll_2,pipeline_1,1,9,0.812909108644,False
workload_1890.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1392,24,1,14,41,block_512_1,block_1024_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,20,0.742610683041,False
workload_1883.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1323,24,1,14,41,block_512_1,block_1024_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,1,20,0.742610683041,False
workload_2226.cpp,xczu7ev-ffvc1156-2-e,3.33,146.57593734,56,41,1,2,12,block_512_1,block_128_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,14,0.708131317164,False
workload_1715.cpp,xczu7ev-ffvc1156-2-e,3.33,126.41308038,60,26,2,3,9,block_512_1,block_16_1,block_4_1,unroll_2,unroll_2,unroll_8,1,10,0.860357498251,False
workload_2565.cpp,xczu7ev-ffvc1156-2-e,3.33,43.46695953,1924,31,1,45,73,block_512_1,block_16_1,complete_1,unroll_2,pipeline_1,unroll_32,1,37.5,0.422090710516,False
workload_2628.cpp,xczu7ev-ffvc1156-2-e,3.33,146.57582745,39,26,1,2,6,block_512_1,block_16_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8.75,0.815313692285,False
workload_2681.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1261,24,1,14,45,block_512_1,block_256_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,21,0.71285274977,False
workload_2620.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1334,24,1,14,45,block_512_1,block_256_1,block_2_1,unroll_2,pipeline_1,unroll_16,1,21,0.71285274977,False
workload_2677.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1430,24,1,14,45,block_512_1,block_256_1,block_2_1,unroll_2,pipeline_1,unroll_2,1,21,0.71285274977,False
workload_2606.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1289,24,1,14,45,block_512_1,block_256_1,block_2_1,unroll_2,pipeline_1,unroll_32,1,21,0.71285274977,False
workload_2411.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1313,24,1,14,45,block_512_1,block_256_1,block_2_1,unroll_2,pipeline_1,unroll_64,1,21,0.71285274977,False
workload_2341.cpp,xczu7ev-ffvc1156-2-e,3.33,136.10657718,60,24,1,2,7,block_512_1,block_256_1,block_2_1,unroll_2,unroll_2,unroll_16,1,8.5,0.865736735888,False
workload_2308.cpp,xczu7ev-ffvc1156-2-e,3.33,142.75592118,40,24,1,1,5,block_512_1,block_256_1,block_2_1,unroll_2,unroll_2,unroll_4,1,7.75,0.841900257153,False
workload_1737.cpp,xczu7ev-ffvc1156-2-e,3.33,146.57592402,240,62,1,3,32,block_512_1,block_256_1,block_2_1,unroll_4,unroll_2,pipeline_1,1,24.5,0.547941693003,False
workload_2391.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34929398,1304,24,1,14,45,block_512_1,block_256_1,block_4_1,unroll_2,pipeline_1,pipeline_1,1,21,0.71285274977,False
workload_2121.cpp,xczu7ev-ffvc1156-2-e,3.33,116.25562134,38,24,1,1,4,block_512_1,block_256_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,7.5,0.94648308922,False
workload_2363.cpp,xczu7ev-ffvc1156-2-e,3.33,151.62171318,34,24,1,1,4,block_512_1,block_256_1,block_4_1,unroll_2,unroll_2,unroll_2,1,7.5,0.797419460136,False
workload_2355.cpp,xczu7ev-ffvc1156-2-e,3.33,142.75592118,38,24,1,1,5,block_512_1,block_256_1,block_4_1,unroll_2,unroll_2,unroll_4,1,7.75,0.841900257153,False
workload_2438.cpp,xczu7ev-ffvc1156-2-e,3.33,163.84318614,41,24,1,2,6,block_512_1,block_256_1,block_4_1,unroll_2,unroll_4,pipeline_1,1,8.25,0.736043813859,False
workload_2404.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34921073,1286,24,1,14,45,block_512_1,block_256_1,complete_1,unroll_2,pipeline_1,pipeline_1,3,21,0.71285264691,False
workload_2466.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34921073,1393.5,24,1,14,45,block_512_1,block_256_1,complete_1,unroll_2,pipeline_1,unroll_16,2,21,0.71285264691,False
workload_2265.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34921073,1445.5,24,1,14,45,block_512_1,block_256_1,complete_1,unroll_2,pipeline_1,unroll_2,2,21,0.71285264691,False
workload_2527.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34921073,1289,24,1,14,45,block_512_1,block_256_1,complete_1,unroll_2,pipeline_1,unroll_32,1,21,0.71285264691,False
workload_2578.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34921073,1450,24,1,14,45,block_512_1,block_256_1,complete_1,unroll_2,pipeline_1,unroll_4,1,21,0.71285264691,False
workload_2465.cpp,xczu7ev-ffvc1156-2-e,3.33,43.34921073,1312,24,1,14,45,block_512_1,block_256_1,complete_1,unroll_2,pipeline_1,unroll_8,1,21,0.71285264691,False
workload_2139.cpp,xczu7ev-ffvc1156-2-e,3.33,123.34814505,37.5,24,1,1,4,block_512_1,block_256_1,complete_1,unroll_2,unroll_2,pipeline_1,2,7.5,0.907867193801,False
workload_2212.cpp,xczu7ev-ffvc1156-2-e,3.33,151.62160329,34,24,1,1,4,block_512_1,block_256_1,complete_1,unroll_2,unroll_2,unroll_2,1,7.5,0.797420011355,False
workload_2432.cpp,xczu7ev-ffvc1156-2-e,3.33,134.88744753,84,24,1,3,11,block_512_1,block_256_1,complete_1,unroll_2,unroll_2,unroll_32,1,9.75,0.845358762864,False
workload_2597.cpp,xczu7ev-ffvc1156-2-e,3.33,142.75581129,44,24,1,1,5,block_512_1,block_256_1,complete_1,unroll_2,unroll_2,unroll_4,1,7.75,0.841900816743,False
