Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_1677.cpp,xcu200-fsgd2104-2-e,5,18.223495,339,1,1,2,5,cyclic_4_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.824395575598,False
workload_1615.cpp,xcu200-fsgd2104-2-e,5,18.190855,328,1,1,2,4,cyclic_4_1,unroll_16,pipeline_1,unroll_5,pipeline_1,2,2,0.85799360887,False
workload_1721.cpp,xcu200-fsgd2104-2-e,5,91.917135,826,1,1,4,10,cyclic_4_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,4,0.317512713924,False
workload_1598.cpp,xcu200-fsgd2104-2-e,5,18.225365,130,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,8,1,0.999586859932,False
workload_1787.cpp,xcu200-fsgd2104-2-e,5,18.225365,130,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,1,0.999586859932,False
workload_1572.cpp,xcu200-fsgd2104-2-e,5,18.187285,130,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1821.cpp,xcu200-fsgd2104-2-e,5,18.222645,131,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.999616366791,False
workload_1663.cpp,xcu200-fsgd2104-2-e,5,77.991925,140,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,2,1,0.468057219044,False
workload_1690.cpp,xcu200-fsgd2104-2-e,5,91.918325,141,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll_5,1,1,0.37776693136,False
workload_1871.cpp,xcu200-fsgd2104-2-e,5,142.053365,169,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_5,pipeline_1,2,1,0.157757373037,False
workload_1755.cpp,xcu200-fsgd2104-2-e,5,91.918325,182,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.37776693136,False
workload_1746.cpp,xcu200-fsgd2104-2-e,5,91.918325,180,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,unroll_5,1,1,0.37776693136,False
workload_1582.cpp,xcu200-fsgd2104-2-e,5,18.22375,598,1,1,4,10,cyclic_4_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,4,0.610536216692,False
workload_1782.cpp,xcu200-fsgd2104-2-e,5,18.22358,603,1,1,4,9,cyclic_4_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,3.75,0.638802854224,False
workload_1959.cpp,xcu200-fsgd2104-2-e,5,18.222645,160,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1,0.999616366791,False
workload_1817.cpp,xcu200-fsgd2104-2-e,5,18.189325,155.5,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,unroll_5,pipeline_1,2,1,0.999977865092,False
workload_1754.cpp,xcu200-fsgd2104-2-e,5,64.064845,183,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,unroll_5,1,1,0.57103828868,False
workload_1637.cpp,xcu200-fsgd2104-2-e,5,91.917645,1833,1,1,8,21,cyclic_4_1,unroll_4,unroll_32,pipeline_1,pipeline_1,1,7.75,0.257261596697,False
workload_1856.cpp,xcu200-fsgd2104-2-e,5,17.13707,1228,1,1,9,23,cyclic_4_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,6,8.5,1,True
workload_1699.cpp,xcu200-fsgd2104-2-e,5,17.137115,1208,1,1,9,22,cyclic_4_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,8.25,1,True
workload_1819.cpp,xcu200-fsgd2104-2-e,5,17.11904,1186,1,1,10,24,cyclic_4_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,9,1,True
workload_1860.cpp,xcu200-fsgd2104-2-e,5,17.13451,1205,1,1,10,25,cyclic_4_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,9.25,0.480609198554,False
workload_1585.cpp,xcu200-fsgd2104-2-e,5,97.32405,1998,1,1,9,28,cyclic_4_1,unroll_64,unroll_2,pipeline_1,pipeline_1,1,9.75,0.194759877609,False
workload_1770.cpp,xcu200-fsgd2104-2-e,5,18.222985,214,1,1,1,2,cyclic_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.963354059113,False
workload_1737.cpp,xcu200-fsgd2104-2-e,5,18.222305,217,1,1,1,2,cyclic_4_1,unroll_8,pipeline_1,pipeline_1,unroll_5,1,1.25,0.963354133996,False
workload_1788.cpp,xcu200-fsgd2104-2-e,5,18.190345,211,1,1,1,2,cyclic_4_1,unroll_8,pipeline_1,unroll_5,pipeline_1,1,1.25,0.963356029148,False
workload_1670.cpp,xcu200-fsgd2104-2-e,5,91.917305,1824,1,1,8,21,cyclic_4_1,unroll_8,unroll_16,pipeline_1,pipeline_1,1,7.75,0.25726284635,False
workload_1669.cpp,xcu200-fsgd2104-2-e,5,64.064505,268,1,1,1,3,cyclic_4_1,unroll_8,unroll_2,pipeline_1,unroll_5,1,1.5,0.567086584522,False
workload_1701.cpp,xcu200-fsgd2104-2-e,5,69.286905,326,1,1,1,3,cyclic_4_1,unroll_8,unroll_2,unroll_5,unroll_5,1,1.5,0.527538364099,False
workload_1750.cpp,xcu200-fsgd2104-2-e,5,18.225365,130,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,7,1,0.999586859932,False
workload_1773.cpp,xcu200-fsgd2104-2-e,5,18.225365,129,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_5,3,1,0.999586859932,False
workload_1713.cpp,xcu200-fsgd2104-2-e,5,18.187285,129,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1808.cpp,xcu200-fsgd2104-2-e,5,18.222645,129,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.999616366791,False
workload_1757.cpp,xcu200-fsgd2104-2-e,5,91.918325,160,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1,0.37776693136,False
workload_1761.cpp,xcu200-fsgd2104-2-e,5,64.065525,158,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_5,1,1,0.57103295085,False
workload_1589.cpp,xcu200-fsgd2104-2-e,5,91.918325,219,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.37776693136,False
workload_1695.cpp,xcu200-fsgd2104-2-e,5,140.660725,263,1,1,1,2,cyclic_8_1,unroll_2,unroll_4,unroll_5,pipeline_1,1,1.25,0.16151390655,False
workload_1720.cpp,xcu200-fsgd2104-2-e,5,18.22375,599,1,1,4,10,cyclic_8_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,4,0.610536216692,False
workload_1704.cpp,xcu200-fsgd2104-2-e,5,18.22358,617,1,1,4,9,cyclic_8_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,3.75,0.638802854224,False
workload_1592.cpp,xcu200-fsgd2104-2-e,5,18.19111,581,1,1,4,9,cyclic_8_1,unroll_32,pipeline_1,unroll_5,pipeline_1,2,3.75,0.638802999912,False
workload_1664.cpp,xcu200-fsgd2104-2-e,5,18.22392,615,1,1,4,9,cyclic_8_1,unroll_32,pipeline_1,unroll_5,unroll_5,1,3.75,0.638802851451,False
workload_1613.cpp,xcu200-fsgd2104-2-e,5,91.91705,2432,1,1,8,25,cyclic_8_1,unroll_32,unroll_4,pipeline_1,pipeline_1,1,8.75,0.233921078281,False
workload_1689.cpp,xcu200-fsgd2104-2-e,5,18.222645,158,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,4,1,0.999616366791,False
workload_1793.cpp,xcu200-fsgd2104-2-e,5,18.221965,158,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,1,0.999623743582,False
workload_1772.cpp,xcu200-fsgd2104-2-e,5,18.189325,156,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,1,0.999977865092,False
workload_1869.cpp,xcu200-fsgd2104-2-e,5,18.223325,157,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,unroll_5,unroll_5,1,1,0.999608990031,False
workload_1823.cpp,xcu200-fsgd2104-2-e,5,140.660045,270.5,1,1,1,2,cyclic_8_1,unroll_4,unroll_2,unroll_5,pipeline_1,2,1.25,0.161515834783,False
workload_1818.cpp,xcu200-fsgd2104-2-e,5,17.13707,1241,1,1,9,23,cyclic_8_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,8,8.5,1,True
workload_1795.cpp,xcu200-fsgd2104-2-e,5,17.137115,1223.5,1,1,9,22,cyclic_8_1,unroll_64,pipeline_1,pipeline_1,unroll_5,2,8.25,1,True
workload_1833.cpp,xcu200-fsgd2104-2-e,5,17.11904,1191,1,1,10,24,cyclic_8_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,9,1,True
workload_1832.cpp,xcu200-fsgd2104-2-e,5,17.13451,1188,1,1,10,25,cyclic_8_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,9.25,0.480609198554,False
workload_1619.cpp,xcu200-fsgd2104-2-e,5,18.222985,214,1,1,1,2,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.963354059113,False
workload_1668.cpp,xcu200-fsgd2104-2-e,5,18.222305,219,1,1,1,2,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,unroll_5,3,1.25,0.963354133996,False
workload_1727.cpp,xcu200-fsgd2104-2-e,5,18.190345,211,1,1,1,2,cyclic_8_1,unroll_8,pipeline_1,unroll_5,pipeline_1,3,1.25,0.963356029148,False
workload_1579.cpp,xcu200-fsgd2104-2-e,5,91.917305,332,1,1,1,3,cyclic_8_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1.5,0.375876492405,False
workload_1776.cpp,xcu200-fsgd2104-2-e,5,64.064505,330,1,1,1,3,cyclic_8_1,unroll_8,unroll_2,pipeline_1,unroll_5,1,1.5,0.567086584522,False
workload_1738.cpp,xcu200-fsgd2104-2-e,5,64.064505,550,1,1,2,6,cyclic_8_1,unroll_8,unroll_4,pipeline_1,unroll_5,1,2.5,0.537429471512,False
workload_1215.cpp,xcu200-fsgd2104-2-e,10,270.17795,834,1,1,2,8,block_2_1,unroll_16,unroll_2,unroll_5,pipeline_1,1,3,0.150772507077,False
workload_1153.cpp,xcu200-fsgd2104-2-e,10,284.10435,2072,1,1,6,15,block_2_1,unroll_16,unroll_4,unroll_5,pipeline_1,1,5.75,0.12350527068,False
workload_1411.cpp,xcu200-fsgd2104-2-e,10,36.31745,129.5,1,1,1,1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,1,0.99996864656,False
workload_1397.cpp,xcu200-fsgd2104-2-e,10,36.31745,129.5,1,1,1,1,block_2_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,1,0.99996864656,False
workload_1390.cpp,xcu200-fsgd2104-2-e,10,36.31201,127.5,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1366.cpp,xcu200-fsgd2104-2-e,10,36.31745,128.5,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.99996864656,False
workload_1421.cpp,xcu200-fsgd2104-2-e,10,270.18033,154,1,1,1,1,block_2_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,1,0.156773260949,False
workload_1203.cpp,xcu200-fsgd2104-2-e,10,150.41329,793,1,1,7,13,block_2_1,unroll_2,unroll_32,pipeline_1,pipeline_1,1,5.5,0.375423548573,False
workload_1158.cpp,xcu200-fsgd2104-2-e,10,150.41329,798,1,1,7,12,block_2_1,unroll_2,unroll_32,pipeline_1,unroll_5,1,5.25,0.377532932476,False
workload_1218.cpp,xcu200-fsgd2104-2-e,10,150.41329,176,1,1,1,1,block_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.46250354106,False
workload_1246.cpp,xcu200-fsgd2104-2-e,10,284.10673,208,1,1,1,1,block_2_1,unroll_2,unroll_4,unroll_5,pipeline_1,1,1,0.138403365345,False
workload_1125.cpp,xcu200-fsgd2104-2-e,10,150.41329,255,1,1,1,3,block_2_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.5,0.460495181981,False
workload_1205.cpp,xcu200-fsgd2104-2-e,10,150.41329,254,1,1,1,3,block_2_1,unroll_2,unroll_8,pipeline_1,unroll_5,1,1.5,0.460495181981,False
workload_1173.cpp,xcu200-fsgd2104-2-e,10,284.10673,336,1,1,1,3,block_2_1,unroll_2,unroll_8,unroll_5,pipeline_1,1,1.5,0.138101968028,False
workload_1406.cpp,xcu200-fsgd2104-2-e,10,36.31201,154,1,1,1,1,block_2_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1253.cpp,xcu200-fsgd2104-2-e,10,150.41193,781,1,1,7,12,block_2_1,unroll_4,unroll_16,pipeline_1,pipeline_1,1,5.25,0.377536562973,False
workload_1136.cpp,xcu200-fsgd2104-2-e,10,150.41193,1715,1,1,14,25,block_2_1,unroll_4,unroll_32,pipeline_1,pipeline_1,1,10.25,0.254457187957,False
workload_1505.cpp,xcu200-fsgd2104-2-e,10,34.1511,1200,1,1,7,23,block_2_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,3,8,0.592349874821,False
workload_1547.cpp,xcu200-fsgd2104-2-e,10,34.1511,1224,1,1,7,22,block_2_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,7.75,1,True
workload_1541.cpp,xcu200-fsgd2104-2-e,10,34.17664,1190,1,1,8,25,block_2_1,unroll_64,pipeline_1,unroll_5,pipeline_1,1,8.75,0.52325294383,False
workload_1470.cpp,xcu200-fsgd2104-2-e,10,34.1511,1198,1,1,8,25,block_2_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,8.75,0.523252348882,False
workload_1210.cpp,xcu200-fsgd2104-2-e,10,159.25866,1884,1,1,16,31,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_5,1,12.25,0.177402744726,False
workload_1179.cpp,xcu200-fsgd2104-2-e,10,150.41125,415,1,1,3,6,block_2_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,2.75,0.438902222337,False
workload_1272.cpp,xcu200-fsgd2104-2-e,10,150.41125,778,1,1,7,12,block_2_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,5.25,0.377538378226,False
workload_1201.cpp,xcu200-fsgd2104-2-e,10,36.31201,325,1,1,2,5,block_4_1,unroll_16,pipeline_1,unroll_5,pipeline_1,2,2.25,0.845660433299,False
workload_1189.cpp,xcu200-fsgd2104-2-e,10,334.23939,907,1,1,3,8,block_4_1,unroll_16,unroll_2,unroll_5,pipeline_1,1,3.25,0.100948008208,False
workload_1311.cpp,xcu200-fsgd2104-2-e,10,150.41091,966,1,1,7,14,block_4_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,5.75,0.372813287165,False
workload_1176.cpp,xcu200-fsgd2104-2-e,10,36.31745,128.5,1,1,1,1,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,8,1,0.99996864656,False
workload_1168.cpp,xcu200-fsgd2104-2-e,10,36.31745,128.5,1,1,1,1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_5,4,1,0.99996864656,False
workload_1247.cpp,xcu200-fsgd2104-2-e,10,36.31201,128,1,1,1,1,block_4_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1384.cpp,xcu200-fsgd2104-2-e,10,36.31745,127,1,1,1,1,block_4_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.99996864656,False
workload_1276.cpp,xcu200-fsgd2104-2-e,10,150.41329,149,1,1,1,1,block_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1,0.46250354106,False
workload_1268.cpp,xcu200-fsgd2104-2-e,10,150.41329,151,1,1,1,1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_5,1,1,0.46250354106,False
workload_1284.cpp,xcu200-fsgd2104-2-e,10,341.20497,160.5,1,1,1,1,block_4_1,unroll_2,unroll_2,unroll_5,pipeline_1,2,1,0.100507279194,False
workload_1127.cpp,xcu200-fsgd2104-2-e,10,150.41329,972.5,1,1,7,14,block_4_1,unroll_2,unroll_32,pipeline_1,pipeline_1,2,5.75,0.372807004215,False
workload_1209.cpp,xcu200-fsgd2104-2-e,10,150.41329,196,1,1,1,1,block_4_1,unroll_2,unroll_4,pipeline_1,pipeline_1,2,1,0.46250354106,False
workload_1412.cpp,xcu200-fsgd2104-2-e,10,36.31235,584,1,1,3,10,block_4_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.679601967028,False
workload_1369.cpp,xcu200-fsgd2104-2-e,10,36.31235,592,1,1,3,9,block_4_1,unroll_32,pipeline_1,pipeline_1,unroll_5,4,3.5,0.70582769521,False
workload_1279.cpp,xcu200-fsgd2104-2-e,10,36.31473,156,1,1,1,1,block_4_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,4,1,0.999984323212,False
workload_1339.cpp,xcu200-fsgd2104-2-e,10,36.31473,156,1,1,1,1,block_4_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,1,0.999984323212,False
workload_1306.cpp,xcu200-fsgd2104-2-e,10,36.31201,154,1,1,1,1,block_4_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1159.cpp,xcu200-fsgd2104-2-e,10,150.41193,2119.5,1,1,15,29,block_4_1,unroll_4,unroll_32,pipeline_1,pipeline_1,2,11.5,0.21106650084,False
workload_1250.cpp,xcu200-fsgd2104-2-e,10,150.41193,294,1,1,2,3,block_4_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1.75,0.458010867392,False
workload_1220.cpp,xcu200-fsgd2104-2-e,10,150.41193,499,1,1,3,7,block_4_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,3,0.43207750694,False
workload_1214.cpp,xcu200-fsgd2104-2-e,10,34.1511,1202.5,1,1,7,23,block_4_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,6,8,0.592349874821,False
workload_1347.cpp,xcu200-fsgd2104-2-e,10,34.1511,1193.5,1,1,7,22,block_4_1,unroll_64,pipeline_1,pipeline_1,unroll_5,4,7.75,1,True
workload_1304.cpp,xcu200-fsgd2104-2-e,10,34.17664,1171.5,1,1,8,25,block_4_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.75,0.52325294383,False
workload_1403.cpp,xcu200-fsgd2104-2-e,10,34.1511,1177,1,1,8,25,block_4_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,8.75,0.523252348882,False
workload_1316.cpp,xcu200-fsgd2104-2-e,10,159.25866,2289,1,1,16,35,block_4_1,unroll_64,unroll_2,pipeline_1,pipeline_1,1,13.25,0.150460360206,False
workload_1207.cpp,xcu200-fsgd2104-2-e,10,36.31337,214,1,1,1,2,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,5,1.25,0.967971539437,False
workload_1352.cpp,xcu200-fsgd2104-2-e,10,36.31337,211,1,1,1,2,block_4_1,unroll_8,pipeline_1,pipeline_1,unroll_5,1,1.25,0.967971539437,False
workload_1230.cpp,xcu200-fsgd2104-2-e,10,36.31201,210.5,1,1,1,2,block_4_1,unroll_8,pipeline_1,unroll_5,pipeline_1,2,1.25,0.96797154037,False
workload_1148.cpp,xcu200-fsgd2104-2-e,10,150.41125,2129,1,1,14,28,block_4_1,unroll_8,unroll_16,pipeline_1,unroll_5,1,11,0.228200892225,False
workload_1164.cpp,xcu200-fsgd2104-2-e,10,150.41125,295.5,1,1,1,3,block_4_1,unroll_8,unroll_2,pipeline_1,pipeline_1,2,1.5,0.460502587631,False
workload_1267.cpp,xcu200-fsgd2104-2-e,10,348.16613,396,1,1,1,4,block_4_1,unroll_8,unroll_2,unroll_5,pipeline_1,1,1.75,0.1,False
workload_1266.cpp,xcu200-fsgd2104-2-e,10,150.41125,953,1,1,7,14,block_4_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,5.75,0.372812389599,False
workload_1289.cpp,xcu200-fsgd2104-2-e,10,36.31269,329,1,1,1,5,block_8_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2,0.875367800294,False
workload_1274.cpp,xcu200-fsgd2104-2-e,10,128.12867,1374,1,1,10,21,block_8_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,8.25,0.371753823744,False
workload_1358.cpp,xcu200-fsgd2104-2-e,10,36.31745,128.5,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,8,1,0.99996864656,False
workload_1310.cpp,xcu200-fsgd2104-2-e,10,36.31745,129,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline_1,unroll_5,3,1,0.99996864656,False
workload_1341.cpp,xcu200-fsgd2104-2-e,10,36.31201,128,1,1,1,1,block_8_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1371.cpp,xcu200-fsgd2104-2-e,10,36.31745,126.5,1,1,1,1,block_8_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.99996864656,False
workload_1486.cpp,xcu200-fsgd2104-2-e,10,128.13105,133,1,1,1,1,block_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1,0.548589826016,False
workload_1393.cpp,xcu200-fsgd2104-2-e,10,128.13105,160,1,1,1,1,block_8_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.548589826016,False
workload_1531.cpp,xcu200-fsgd2104-2-e,10,36.31201,154,1,1,1,1,block_8_1,unroll_4,pipeline_1,unroll_5,pipeline_1,1,1,1,True
workload_1378.cpp,xcu200-fsgd2104-2-e,10,34.1511,1207.5,1,1,7,23,block_8_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,4,8,0.592349874821,False
workload_1472.cpp,xcu200-fsgd2104-2-e,10,34.1511,1217,1,1,7,22,block_8_1,unroll_64,pipeline_1,pipeline_1,unroll_5,3,7.75,1,True
workload_1496.cpp,xcu200-fsgd2104-2-e,10,34.17664,1178.5,1,1,8,25,block_8_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.75,0.52325294383,False
workload_1500.cpp,xcu200-fsgd2104-2-e,10,34.1511,1184,1,1,8,25,block_8_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,8.75,0.523252348882,False
workload_1169.cpp,xcu200-fsgd2104-2-e,10,135.6657,1524,1,1,12,28,block_8_1,unroll_64,unroll_2,pipeline_1,unroll_5,1,10.5,0.269071818609,False
workload_1255.cpp,xcu200-fsgd2104-2-e,10,36.31337,211,1,1,1,2,block_8_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.967971539437,False
workload_1199.cpp,xcu200-fsgd2104-2-e,10,36.31337,213,1,1,1,2,block_8_1,unroll_8,pipeline_1,pipeline_1,unroll_5,2,1.25,0.967971539437,False
workload_1140.cpp,xcu200-fsgd2104-2-e,10,128.12901,350,1,1,2,5,block_8_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,2.25,0.531729462463,False
workload_1281.cpp,xcu200-fsgd2104-2-e,10,36.31269,327,1,1,1,5,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2,0.875367800294,False
workload_1180.cpp,xcu200-fsgd2104-2-e,10,125.34339,3542.5,1,1,18,40,complete_1,unroll_16,unroll_16,pipeline_1,pipeline_1,2,15,0.128825084582,False
workload_1224.cpp,xcu200-fsgd2104-2-e,10,125.34339,362.5,1,1,2,5,complete_1,unroll_16,unroll_2,pipeline_1,pipeline_1,2,2.25,0.542415645043,False
workload_1133.cpp,xcu200-fsgd2104-2-e,10,125.34339,368.5,1,1,2,5,complete_1,unroll_16,unroll_2,pipeline_1,unroll_5,2,2.25,0.542415645043,False
workload_1244.cpp,xcu200-fsgd2104-2-e,10,125.34339,643,1,1,4,10,complete_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,4,0.471713422735,False
workload_1208.cpp,xcu200-fsgd2104-2-e,10,125.34339,1383,1,1,9,20,complete_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,7.75,0.395299120176,False
workload_1270.cpp,xcu200-fsgd2104-2-e,10,36.31745,128,1,1,1,1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,1,0.99996864656,False
workload_1345.cpp,xcu200-fsgd2104-2-e,10,36.31745,129,1,1,1,1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_5,3,1,0.99996864656,False
workload_1368.cpp,xcu200-fsgd2104-2-e,10,36.31201,127,1,1,1,1,complete_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1277.cpp,xcu200-fsgd2104-2-e,10,36.31745,126,1,1,1,1,complete_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.99996864656,False
workload_1241.cpp,xcu200-fsgd2104-2-e,10,125.34577,132,1,1,1,1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,2,1,0.559994866772,False
workload_1458.cpp,xcu200-fsgd2104-2-e,10,256.25393,153,1,1,1,1,complete_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,1,0.178722351756,False
workload_1286.cpp,xcu200-fsgd2104-2-e,10,125.34577,163,1,1,1,1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.559994866772,False
workload_1243.cpp,xcu200-fsgd2104-2-e,10,36.31235,589,1,1,3,10,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,3.75,0.679601967028,False
workload_1313.cpp,xcu200-fsgd2104-2-e,10,36.31201,573,1,1,4,9,complete_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.75,0.679601967032,False
workload_1217.cpp,xcu200-fsgd2104-2-e,10,125.34322,679.5,1,1,4,10,complete_1,unroll_32,unroll_2,pipeline_1,pipeline_1,2,4,0.471713925082,False
workload_1167.cpp,xcu200-fsgd2104-2-e,10,125.34322,690,1,1,4,10,complete_1,unroll_32,unroll_2,pipeline_1,unroll_5,1,4,0.471713925082,False
workload_1288.cpp,xcu200-fsgd2104-2-e,10,36.31473,157,1,1,1,1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,4,1,0.999984323212,False
workload_1292.cpp,xcu200-fsgd2104-2-e,10,36.31473,156.5,1,1,1,1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_5,2,1,0.999984323212,False
workload_1118.cpp,xcu200-fsgd2104-2-e,10,36.31201,154,1,1,1,1,complete_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1337.cpp,xcu200-fsgd2104-2-e,10,36.31473,157,1,1,1,1,complete_1,unroll_4,pipeline_1,unroll_5,unroll_5,2,1,0.999984323212,False
workload_1202.cpp,xcu200-fsgd2104-2-e,10,125.34441,165,1,1,1,1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,3,1,0.56000047061,False
workload_1348.cpp,xcu200-fsgd2104-2-e,10,34.1511,1217.5,1,1,7,23,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,4,8,0.592349874821,False
workload_1498.cpp,xcu200-fsgd2104-2-e,10,34.1511,1225,1,1,7,22,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_5,3,7.75,1,True
