Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_1387.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09285039,418,3,1,79,23,cyclic_512_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,26.5,0.450654138566,False
workload_1505.cpp,xczu7ev-ffvc1156-2-e,3.33,0.91489752,1731,2,1,16,52,cyclic_512_1,cyclic_4_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,1,17.75,0.231287226657,False
workload_1540.cpp,xczu7ev-ffvc1156-2-e,3.33,0.9152172,643,2,1,14,31,cyclic_512_1,cyclic_4_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,1,12,0.27193987961,False
workload_1428.cpp,xczu7ev-ffvc1156-2-e,3.33,0.9152172,849.5,2,1,23,39,cyclic_512_1,cyclic_512_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,2,16.25,0.241623855983,False
workload_1306.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09967023,616,4,1,90,33,cyclic_512_1,cyclic_512_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,32,0.355845545684,False
workload_1351.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09967023,599,7,1,90,33,cyclic_512_1,cyclic_512_1,cyclic_32_1,complete_1,complete_1,complete_1,pipeline_1,1,32.75,0.344127465267,False
workload_1472.cpp,xczu7ev-ffvc1156-2-e,3.33,0.9114876,1377,3,1,14,50,cyclic_512_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,17,0.238056791125,False
workload_1538.cpp,xczu7ev-ffvc1156-2-e,3.33,0.91180728,493,3,1,12,29,cyclic_512_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,1,11.25,0.279269937943,False
workload_1499.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8981676,485,3,1,12,29,cyclic_512_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_8,1,11.25,0.286803474854,False
workload_1623.cpp,xczu7ev-ffvc1156-2-e,3.33,0.91500408,804,3,1,16,41,cyclic_512_1,cyclic_8_1,cyclic_256_1,complete_1,complete_1,complete_1,unroll_16,1,15.25,0.248795880649,False
workload_1249.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09626031,158,89,1,3,7,cyclic_64_1,block_128_1,cyclic_32_1,complete_1,complete_1,complete_1,pipeline_1,2,25,0.478698941523,False
workload_1290.cpp,xczu7ev-ffvc1156-2-e,3.33,0.91479096,171,17,1,3,10,cyclic_64_1,block_128_1,cyclic_32_1,complete_1,complete_1,complete_1,unroll_4,1,7.75,0.302302483798,False
workload_1297.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09626031,216,84,1,12,12,cyclic_64_1,block_2_1,cyclic_512_1,complete_1,complete_1,complete_1,pipeline_1,1,27.25,0.436677569375,False
workload_1325.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09626031,138,87,1,1,4,cyclic_64_1,block_4_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,23.25,0.513076213479,False
workload_1342.cpp,xczu7ev-ffvc1156-2-e,3.33,0.91436472,217,12,1,4,11,cyclic_64_1,block_64_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,1,7,0.307677560081,False
workload_1708.cpp,xczu7ev-ffvc1156-2-e,3.33,0.91223352,126,12,1,3,7,cyclic_64_1,cyclic_128_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,5.75,0.317397260791,False
workload_1340.cpp,xczu7ev-ffvc1156-2-e,3.33,0.90115794,198,14,1,12,15,cyclic_64_1,cyclic_16_1,block_256_1,complete_1,complete_1,complete_1,unroll_4,1,10.5,0.290815256497,False
workload_1640.cpp,xczu7ev-ffvc1156-2-e,3.33,0.89731512,128,13,1,1,7,cyclic_64_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_8,1,5.5,0.330290659537,False
workload_1254.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1288044,201,23,33,21,38,cyclic_64_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,28.75,0.406183191622,False
workload_1347.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09967023,292,83,1,23,21,cyclic_64_1,cyclic_512_1,cyclic_512_1,complete_1,complete_1,complete_1,pipeline_1,1,32,0.355845545684,False
workload_1247.cpp,xczu7ev-ffvc1156-2-e,3.33,0.3504492,156,14,3,6,19,cyclic_8_1,block_256_1,block_32_1,complete_1,complete_1,complete_1,unroll_4,1,10.5,0.63448256077,False
workload_1446.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8928396,143,6,1,1,4,cyclic_8_1,block_2_1,block_8_1,complete_1,complete_1,complete_1,unroll_16,1,3,0.349935850561,False
workload_1302.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8214444,289,4,1,12,16,cyclic_8_1,block_512_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,1,8.25,0.342461400825,False
workload_1260.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8214444,290,5,1,12,16,cyclic_8_1,block_512_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,1,8.5,0.340616942069,False
workload_1318.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09285039,112,12,1,3,5,cyclic_8_1,cyclic_128_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,5.25,0.944512834437,False
workload_1360.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09285039,118,12,1,3,5,cyclic_8_1,cyclic_128_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,5.25,0.944512834437,False
workload_1321.cpp,xczu7ev-ffvc1156-2-e,3.33,0.89305272,131,9,1,1,4,cyclic_8_1,cyclic_16_1,block_16_1,complete_1,complete_1,complete_1,unroll_8,1,3.75,0.345491886655,False
workload_1315.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09285039,100,15,1,1,2,cyclic_8_1,cyclic_16_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4.75,0.955021208569,False
workload_1643.cpp,xczu7ev-ffvc1156-2-e,3.33,0.12869784,155,5,33,23,35,cyclic_8_1,cyclic_256_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,24,0.49282555871,False
workload_1363.cpp,xczu7ev-ffvc1156-2-e,3.33,0.40330296,129,5,2,5,9,cyclic_8_1,cyclic_256_1,block_2_1,complete_1,complete_1,complete_1,unroll_4,1,5.25,0.667905649365,False
workload_1238.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2460204,127,5,4,7,11,cyclic_8_1,cyclic_256_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,1,6.75,0.699673830543,False
workload_1280.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2460204,124,5,5,7,11,cyclic_8_1,cyclic_256_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,3,7,0.697750941597,False
workload_1407.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24943032,138,5,4,14,15,cyclic_8_1,cyclic_512_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,1,9.5,0.672456573931,False
workload_1444.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24943032,141,5,4,14,15,cyclic_8_1,cyclic_512_1,block_4_1,complete_1,complete_1,complete_1,unroll_8,1,9.5,0.672456573931,False
workload_1410.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09967023,159,12,1,13,13,cyclic_8_1,cyclic_512_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,9.75,0.824847536287,False
workload_1397.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09626031,106,13,1,2,3,cyclic_8_1,cyclic_64_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,4.75,0.949728171637,False
workload_1642.cpp,xczu7ev-ffvc1156-2-e,3.33,0.12859128,139,6,27,16,26,cyclic_8_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,18.75,0.600196787846,False
workload_1301.cpp,xczu7ev-ffvc1156-2-e,3.33,0.89348562,276,5,1,19,20,cyclic_8_1,cyclic_8_1,block_512_1,complete_1,complete_1,complete_1,unroll_4,1,11.25,0.28928588484,False
workload_1093.cpp,xczu7ev-ffvc1156-2-e,5,0.44812,136,45,3,2,18,block_128_1,block_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_4,1,17,0.45222654788,False
workload_805.cpp,xczu7ev-ffvc1156-2-e,5,0.98444,163,45,2,2,20,block_128_1,block_64_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_4,1,17.25,0.13142710799,False
workload_1185.cpp,xczu7ev-ffvc1156-2-e,5,0.204145,535,43,22,83,67,block_128_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,53.75,0.101707735848,False
workload_1076.cpp,xczu7ev-ffvc1156-2-e,5,0.202865,456,48,21,75,62,block_128_1,cyclic_4_1,block_16_1,complete_1,complete_1,complete_1,unroll_16,1,51.5,0.106690712282,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,5,0.30092,116,17,8,6,16,block_16_1,block_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,1,11.75,0.626459466151,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,5,0.65036,84,7,1,3,7,block_16_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,4.5,0.459629357605,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,5,0.64524,75,7,1,2,5,block_16_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,3.75,0.469829575237,False
workload_902.cpp,xczu7ev-ffvc1156-2-e,5,0.64524,71,10,1,1,4,block_16_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,1,4,0.468725662203,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,5,0.23484,231,12,34,19,39,block_16_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_32,1,26,0.375542251273,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,5,0.65036,93,7,1,5,9,block_16_1,cyclic_128_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,2,5.5,0.453384069776,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,5,0.24748,132.5,9,18,10,20,block_16_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,2,14.25,0.599531419221,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,5,0.95788,150,12,5,4,12,block_16_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,8.25,0.163038432717,False
workload_812.cpp,xczu7ev-ffvc1156-2-e,5,0.14422,81,22,2,3,6,block_16_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,8.25,0.840412067215,False
workload_888.cpp,xczu7ev-ffvc1156-2-e,5,0.25516,133,10,19,10,21,block_16_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,1,15,0.577226764791,False
workload_832.cpp,xczu7ev-ffvc1156-2-e,5,0.25516,135,9,18,10,20,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,14.25,0.59184222414,False
workload_919.cpp,xczu7ev-ffvc1156-2-e,5,0.77086,956,4,6,20,37,block_2_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,16.75,0.251441979889,False
workload_904.cpp,xczu7ev-ffvc1156-2-e,5,0.77084,915,9,5,11,24,block_2_1,block_128_1,block_16_1,complete_1,complete_1,complete_1,unroll_32,1,12.25,0.283581403056,False
workload_1003.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,82,16,1,3,6,block_2_1,block_128_1,cyclic_32_1,complete_1,complete_1,complete_1,pipeline_1,1,6.5,0.907754305562,False
workload_985.cpp,xczu7ev-ffvc1156-2-e,5,0.59948,249,4,5,8,18,block_2_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,8.75,0.471828699316,False
workload_965.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,83,10,1,4,6,block_2_1,block_128_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5.25,0.948262021247,False
workload_955.cpp,xczu7ev-ffvc1156-2-e,5,0.6046,260,4,6,9,21,block_2_1,block_128_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_16,1,10,0.451979295776,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,5,0.96012,86,4,1,4,7,block_2_1,block_128_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,4,0.165954316282,False
workload_956.cpp,xczu7ev-ffvc1156-2-e,5,0.62476,77,5,1,3,6,block_2_1,block_128_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_2,1,3.75,0.496890197363,False
workload_833.cpp,xczu7ev-ffvc1156-2-e,5,0.9582,106,4,1,4,8,block_2_1,block_4_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,1,4.25,0.166952486001,False
workload_1011.cpp,xczu7ev-ffvc1156-2-e,5,0.22348,114.5,8,11,9,16,block_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,2,11,0.690997657008,False
workload_841.cpp,xczu7ev-ffvc1156-2-e,5,0.61964,70,7,1,1,3,block_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.507403662427,False
workload_999.cpp,xczu7ev-ffvc1156-2-e,5,0.16124,339,8,60,41,70,block_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,44.75,0.143017855355,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,5,0.96012,75,5,1,2,4,block_2_1,block_8_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.166222447584,False
workload_930.cpp,xczu7ev-ffvc1156-2-e,5,0.2286,116,8,11,9,16,block_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,11,0.684866396575,False
workload_857.cpp,xczu7ev-ffvc1156-2-e,5,0.62476,69.5,8,1,1,3,block_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_2,2,3.25,0.499364345044,False
workload_1016.cpp,xczu7ev-ffvc1156-2-e,5,0.16636,337,9,57,40,69,block_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,1,43.75,0.1505987081,False
workload_941.cpp,xczu7ev-ffvc1156-2-e,5,0.96012,75,6,1,2,4,block_2_1,cyclic_16_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,3.25,0.166181694046,False
workload_936.cpp,xczu7ev-ffvc1156-2-e,5,0.19332,280,4,26,48,48,block_2_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,31.5,0.293865906736,False
workload_1074.cpp,xczu7ev-ffvc1156-2-e,5,0.42124,92,4,2,4,8,block_2_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_4,1,4.5,0.665975969591,False
workload_1165.cpp,xczu7ev-ffvc1156-2-e,5,0.21964,112,5,10,8,15,block_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,2,9.5,0.725086525437,False
workload_1183.cpp,xczu7ev-ffvc1156-2-e,5,0.2142,111.5,5,10,8,14,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,2,9.25,0.737109885693,False
workload_1105.cpp,xczu7ev-ffvc1156-2-e,5,0.15652,315,5,52,37,63,block_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,39.25,0.194068680417,False
workload_1115.cpp,xczu7ev-ffvc1156-2-e,5,0.93228,129,9,1,4,8,block_2_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,5.5,0.181851181675,False
workload_1092.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,80,11,1,3,5,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.956362412371,False
workload_836.cpp,xczu7ev-ffvc1156-2-e,5,0.20452,287,4,28,49,49,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,32.5,0.276612076395,False
workload_1069.cpp,xczu7ev-ffvc1156-2-e,5,0.41612,74,5,2,2,4,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_4,1,3.25,0.683758717982,False
workload_1108.cpp,xczu7ev-ffvc1156-2-e,5,0.15932,322,5,55,38,64,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,40.5,0.180651001614,False
workload_1083.cpp,xczu7ev-ffvc1156-2-e,5,0.19932,170,6,22,17,29,block_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,1,18.5,0.543222104814,False
workload_953.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,75,11,1,2,4,block_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.972266137536,False
workload_982.cpp,xczu7ev-ffvc1156-2-e,5,0.1646,432,4,60,69,80,block_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,53.25,0.102941056215,False
workload_1043.cpp,xczu7ev-ffvc1156-2-e,5,0.22668,115,7,12,9,16,block_2_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,1,11,0.687178690302,False
workload_931.cpp,xczu7ev-ffvc1156-2-e,5,0.22156,112,5,11,8,15,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,9.75,0.717838654942,False
workload_1053.cpp,xczu7ev-ffvc1156-2-e,5,0.19932,167,5,21,16,28,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,17.5,0.565983595897,False
workload_989.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,68,12,1,1,3,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.979733082082,False
workload_1119.cpp,xczu7ev-ffvc1156-2-e,5,0.1135,72.5,11,1,2,4,block_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,2,4.5,0.974521818995,False
workload_1009.cpp,xczu7ev-ffvc1156-2-e,5,0.21996,117,4,12,10,17,block_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,2,10.75,0.700245885221,False
workload_1120.cpp,xczu7ev-ffvc1156-2-e,5,0.26636,92,4,6,6,10,block_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,2,6.5,0.711215422099,False
workload_874.cpp,xczu7ev-ffvc1156-2-e,5,0.62476,76,5,1,2,4,block_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.500300117241,False
workload_1034.cpp,xczu7ev-ffvc1156-2-e,5,0.21452,113,6,14,10,17,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,11.75,0.685374757303,False
workload_1012.cpp,xczu7ev-ffvc1156-2-e,5,0.19516,169,6,23,17,30,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,2,19,0.53397843918,False
workload_1059.cpp,xczu7ev-ffvc1156-2-e,5,0.15892,323,6,57,39,66,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,42,0.166076890053,False
workload_993.cpp,xczu7ev-ffvc1156-2-e,5,0.20028,177,5,24,18,31,block_2_1,cyclic_8_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_32,1,19.5,0.520404450028,False
workload_820.cpp,xczu7ev-ffvc1156-2-e,5,0.14422,78,50,2,2,5,block_32_1,block_32_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,14.75,0.65850719019,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,5,0.14422,77,49,2,2,4,block_32_1,block_32_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,1,14.25,0.671852489527,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,89,12,2,5,7,block_4_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,6.5,0.907754305562,False
workload_1028.cpp,xczu7ev-ffvc1156-2-e,5,0.62476,85,4,1,4,8,block_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,4.25,0.493727638749,False
workload_966.cpp,xczu7ev-ffvc1156-2-e,5,0.1135,80,12,2,3,5,block_4_1,block_128_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,5.5,0.941121020737,False
workload_1041.cpp,xczu7ev-ffvc1156-2-e,5,0.61964,78,4,1,3,6,block_4_1,block_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,3.5,0.505095154135,False
workload_851.cpp,xczu7ev-ffvc1156-2-e,5,0.20924,200,14,31,18,32,block_4_1,block_16_1,block_16_1,complete_1,complete_1,complete_1,unroll_32,1,23.75,0.427552002296,False
workload_818.cpp,xczu7ev-ffvc1156-2-e,5,0.20932,222,19,38,28,40,block_4_1,block_16_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,1,31.25,0.294684519693,False
workload_954.cpp,xczu7ev-ffvc1156-2-e,5,0.62476,78,9,1,2,4,block_4_1,block_16_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,4,0.49538648005,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,5,0.96012,76,7,1,2,4,block_4_1,block_16_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,3.5,0.166123389579,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,73,19,2,2,3,block_4_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,6.5,0.907754305562,False
workload_908.cpp,xczu7ev-ffvc1156-2-e,5,0.20924,215,19,31,18,35,block_4_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_32,1,25.75,0.389049506401,False
workload_929.cpp,xczu7ev-ffvc1156-2-e,5,0.96012,77,9,1,2,5,block_4_1,block_32_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,4.25,0.165843669472,False
workload_1024.cpp,xczu7ev-ffvc1156-2-e,5,0.4174,78,6,3,2,4,block_4_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_4,1,3.75,0.67820580324,False
workload_997.cpp,xczu7ev-ffvc1156-2-e,5,0.1135,69,13,2,2,3,block_4_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.957740192884,False
workload_1002.cpp,xczu7ev-ffvc1156-2-e,5,0.61964,77,5,1,2,4,block_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.507403662427,False
workload_946.cpp,xczu7ev-ffvc1156-2-e,5,0.1135,74,12,2,2,4,block_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.957740192884,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,5,0.61964,73,4,1,2,4,block_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.5082074152,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,74,13,2,2,4,block_4_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5.25,0.948262021247,False
workload_873.cpp,xczu7ev-ffvc1156-2-e,5,0.20708,221,14,38,29,40,block_4_1,cyclic_128_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,1,30.25,0.311033905837,False
workload_863.cpp,xczu7ev-ffvc1156-2-e,5,0.22192,141,4,18,18,22,block_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,15.5,0.595982172855,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,5,0.62476,74,4,1,2,4,block_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.501012989321,False
workload_988.cpp,xczu7ev-ffvc1156-2-e,5,0.42252,83,4,3,3,6,block_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,1,4,0.668334144677,False
workload_958.cpp,xczu7ev-ffvc1156-2-e,5,0.22188,114,7,15,9,15,block_4_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,1,11.5,0.682619412847,False
workload_1082.cpp,xczu7ev-ffvc1156-2-e,5,0.21676,112,5,15,9,15,block_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,1,11,0.69886383631,False
workload_881.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,80,12,2,3,5,block_4_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,5.5,0.940138612991,False
workload_910.cpp,xczu7ev-ffvc1156-2-e,5,0.11862,69,15,2,2,3,block_4_1,cyclic_4_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,5.5,0.940138612991,False
workload_951.cpp,xczu7ev-ffvc1156-2-e,5,0.93964,73,7,1,1,3,block_4_1,cyclic_4_1,block_16_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.178583142752,False
workload_885.cpp,xczu7ev-ffvc1156-2-e,5,0.2296,142,5,19,18,23,block_4_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,16.25,0.573667475891,False
workload_975.cpp,xczu7ev-ffvc1156-2-e,5,0.93964,76,5,1,2,4,block_4_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.178583142752,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,5,0.22956,130,14,16,10,18,block_4_1,cyclic_64_1,block_32_1,complete_1,complete_1,complete_1,unroll_16,1,14.5,0.611275601758,False
workload_937.cpp,xczu7ev-ffvc1156-2-e,5,0.1135,72,12,2,2,4,block_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.957740192884,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,5,0.1135,72,12,2,2,4,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.957740192884,False
workload_917.cpp,xczu7ev-ffvc1156-2-e,5,0.62476,71,10,1,1,3,block_4_1,cyclic_8_1,block_16_1,complete_1,complete_1,complete_1,unroll_2,1,3.75,0.496890197363,False
workload_986.cpp,xczu7ev-ffvc1156-2-e,5,0.1135,68,14,2,2,3,block_4_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,5.25,0.949410291976,False
workload_998.cpp,xczu7ev-ffvc1156-2-e,5,0.62476,74,5,1,2,4,block_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.500300117241,False
workload_883.cpp,xczu7ev-ffvc1156-2-e,5,0.22956,118,8,19,10,17,block_4_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,2,13.5,0.632556265786,False
workload_940.cpp,xczu7ev-ffvc1156-2-e,5,0.96012,71,8,1,1,3,block_4_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_2,1,3.25,0.166181694046,False
workload_858.cpp,xczu7ev-ffvc1156-2-e,5,0.61964,69,6,1,1,3,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.5082074152,False
