Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Replicate_Count,Area,Weight,is_pareto
ss_sort_2480.c,xczu7ev-ffvc1156-2-e,3.33,0.74405853,56,1,1,1,2,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.25,0.949409598306,False
ss_sort_2655.c,xczu7ev-ffvc1156-2-e,3.33,0.71691237,73,1,1,1,2,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1.25,0.965586960488,False
ss_sort_2043.c,xczu7ev-ffvc1156-2-e,3.33,0.87749163,64.5,1,1,1,2,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,1.25,0.787658925426,False
ss_sort_2166.c,xczu7ev-ffvc1156-2-e,3.33,0.90455121,73,1,1,1,3,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.738164064213,False
ss_sort_2170.c,xczu7ev-ffvc1156-2-e,3.33,0.85019229,76,1,1,1,2,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.25,0.824789232547,False
ss_sort_2084.c,xczu7ev-ffvc1156-2-e,3.33,0.85019229,72,1,1,1,2,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,1,1.25,0.824789232547,False
ss_sort_2212.c,xczu7ev-ffvc1156-2-e,3.33,0.79891029,77,1,1,1,3,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,1.5,0.864480043903,False
ss_sort_2382.c,xczu7ev-ffvc1156-2-e,3.33,0.72045549,83,1,1,1,3,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,1,1.5,0.938469118233,False
ss_sort_2732.c,xczu7ev-ffvc1156-2-e,3.33,0.73044549,74,1,1,1,2,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,1,1.25,0.95938049741,False
ss_sort_2314.c,xczu7ev-ffvc1156-2-e,3.33,0.72394533,106,1,1,4,9,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_64,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,3.75,0.621105751709,False
ss_sort_2697.c,xczu7ev-ffvc1156-2-e,3.33,0.71691237,71,1,1,1,3,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1.5,0.940401812896,False
ss_sort_2250.c,xczu7ev-ffvc1156-2-e,3.33,1.05979581,82,1,1,1,3,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1.5,0.554078201041,False
ss_sort_2427.c,xczu7ev-ffvc1156-2-e,3.33,0.71715213,84,1,1,1,3,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1.5,0.940274886354,False
ss_sort_2486.c,xczu7ev-ffvc1156-2-e,3.33,0.77173749,72.5,1,1,1,3,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_4,2,1.5,0.895868167455,False
ss_sort_2202.c,xczu7ev-ffvc1156-2-e,3.33,0.84848733,66,1,1,1,2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,1,1.25,0.827119244822,False
ss_sort_2438.c,xczu7ev-ffvc1156-2-e,3.33,0.71714547,249,1,1,8,13,pipeline_1,unroll_8,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_16,pipeline_1,unroll_4,1,5.75,0.345621588061,False
ss_sort_2398.c,xczu7ev-ffvc1156-2-e,3.33,0.73803789,132,1,1,5,14,pipeline_1,unroll_8,unroll_64,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,5.25,0.404665746351,False
ss_sort_2278.c,xczu7ev-ffvc1156-2-e,3.33,0.71747181,269,1,1,12,20,pipeline_1,unroll_8,unroll_64,pipeline_1,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,8.5,0.133967304827,False
ss_sort_2356.c,xczu7ev-ffvc1156-2-e,3.33,0.72021573,239,1,1,9,13,pipeline_1,unroll_8,unroll_64,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,1,6,0.318389862573,False
ss_sort_2270.c,xczu7ev-ffvc1156-2-e,3.33,0.74101491,106,1,1,2,8,pipeline_1,unroll_8,unroll_64,pipeline_1,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,3,0.74703458877,False
ss_sort_2276.c,xczu7ev-ffvc1156-2-e,3.33,0.83639277,241,1,1,8,13,pipeline_1,unroll_8,unroll_64,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_4,1,5.75,0.335495267646,False
ss_sort_2240.c,xczu7ev-ffvc1156-2-e,3.33,0.86739507,286,1,1,12,20,pipeline_1,unroll_8,unroll_64,unroll_2,unroll_64,unroll_32,pipeline_1,unroll_16,unroll_4,pipeline_1,1,8.5,0.130521164556,False
ss_sort_2160.c,xczu7ev-ffvc1156-2-e,3.33,0.73100493,285,1,1,12,20,pipeline_1,unroll_8,unroll_64,unroll_2,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,8.5,0.133962559655,False
ss_sort_2199.c,xczu7ev-ffvc1156-2-e,3.33,0.73100493,286,1,1,12,20,pipeline_1,unroll_8,unroll_64,unroll_2,unroll_64,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,1,8.5,0.133962559655,False
ss_sort_2231.c,xczu7ev-ffvc1156-2-e,3.33,1.10236653,107,1,1,1,5,pipeline_1,unroll_8,unroll_64,unroll_2,unroll_8,unroll_8,unroll_16,unroll_2,unroll_4,pipeline_1,1,2,0.488977347899,False
ss_sort_2393.c,xczu7ev-ffvc1156-2-e,3.33,0.71714547,90,1,1,1,4,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_16,pipeline_1,unroll_4,1,1.75,0.914743850191,False
ss_sort_2351.c,xczu7ev-ffvc1156-2-e,3.33,0.71714547,87,1,1,1,4,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_4,pipeline_1,1,1.75,0.914743850191,False
ss_sort_2168.c,xczu7ev-ffvc1156-2-e,3.33,0.84763485,74,1,1,1,2,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.828284474948,False
ss_sort_2392.c,xczu7ev-ffvc1156-2-e,3.33,0.71715213,90,1,1,1,4,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,1,1.75,0.914739879052,False
ss_sort_2226.c,xczu7ev-ffvc1156-2-e,3.33,0.94556349,96,1,1,1,4,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_4,1,1.75,0.671315705265,False
ss_sort_2032.c,xczu7ev-ffvc1156-2-e,3.33,1.07498061,110,1,1,1,5,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_32,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,1,2,0.516161653181,False
ss_sort_2274.c,xczu7ev-ffvc1156-2-e,3.33,0.73100493,121,1,1,5,11,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,4.5,0.505714175896,False
ss_sort_2285.c,xczu7ev-ffvc1156-2-e,3.33,0.85405509,71,1,1,1,3,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.5,0.800425191981,False
ss_sort_2255.c,xczu7ev-ffvc1156-2-e,3.33,0.72362565,86,1,1,1,4,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,1.75,0.910736689868,False
ss_sort_2219.c,xczu7ev-ffvc1156-2-e,3.33,0.72386541,85,1,1,1,4,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1.75,0.910582874403,False
ss_sort_2294.c,xczu7ev-ffvc1156-2-e,3.33,0.86074173,78,1,1,1,4,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,1,1.75,0.771595038593,False
ss_sort_2354.c,xczu7ev-ffvc1156-2-e,3.33,0.71725203,105,1,1,3,10,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_16,unroll_8,pipeline_1,unroll_4,1,3.75,0.621146301442,False
ss_sort_2053.c,xczu7ev-ffvc1156-2-e,3.33,1.19118429,85,1,1,1,3,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,0.419611408772,False
ss_sort_2194.c,xczu7ev-ffvc1156-2-e,3.33,0.74479779,140,1,1,6,16,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_64,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,6,0.318036061572,False
ss_sort_2234.c,xczu7ev-ffvc1156-2-e,3.33,0.86303277,118,1,1,4,10,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4,0.541895693645,False
ss_sort_2191.c,xczu7ev-ffvc1156-2-e,3.33,0.73841085,123,1,1,5,11,unroll_16,pipeline_1,unroll_4,unroll_4,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,4.5,0.505397678865,False
ss_sort_2114.c,xczu7ev-ffvc1156-2-e,3.33,0.73841085,124.5,1,1,5,12,unroll_16,pipeline_1,unroll_8,unroll_4,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,2,4.75,0.470234606511,False
ss_sort_2258.c,xczu7ev-ffvc1156-2-e,3.33,0.72927333,88,1,1,1,4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.907006723353,False
ss_sort_2301.c,xczu7ev-ffvc1156-2-e,3.33,0.72950643,82,1,1,1,4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.906847960204,False
ss_sort_2063.c,xczu7ev-ffvc1156-2-e,3.33,0.95419485,93,1,1,1,5,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,1,2,0.647763855716,False
ss_sort_2302.c,xczu7ev-ffvc1156-2-e,3.33,0.74280645,84,1,1,1,4,unroll_16,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.897153138982,False
ss_sort_2139.c,xczu7ev-ffvc1156-2-e,3.33,0.88274637,93,1,1,1,5,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,2,0.730280558063,False
ss_sort_2102.c,xczu7ev-ffvc1156-2-e,3.33,1.09730493,89,1,1,1,5,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,1,2,0.49395271964,False
ss_sort_2151.c,xczu7ev-ffvc1156-2-e,3.33,0.84457125,115,1,1,3,11,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,4,0.550686590569,False
ss_sort_2098.c,xczu7ev-ffvc1156-2-e,3.33,0.86228685,85,1,1,1,5,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,2,0.753685144411,False
ss_sort_2106.c,xczu7ev-ffvc1156-2-e,3.33,0.99490077,98,1,1,1,6,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,1,2.25,0.590260368951,False
ss_sort_2217.c,xczu7ev-ffvc1156-2-e,3.33,0.79077843,83,1,1,1,5,unroll_16,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_32,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,2,0.830189710073,False
ss_sort_2144.c,xczu7ev-ffvc1156-2-e,3.33,1.01013885,94,1,1,1,6,unroll_16,unroll_16,unroll_4,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline_1,1,2.25,0.573973790648,False
ss_sort_2059.c,xczu7ev-ffvc1156-2-e,3.33,0.86521725,90,1,1,2,6,unroll_16,unroll_16,unroll_4,unroll_4,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,1,2.5,0.714269879608,False
ss_sort_2001.c,xczu7ev-ffvc1156-2-e,3.33,0.98211357,262,1,1,9,14,unroll_16,unroll_16,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,6.25,0.2548851405,False
ss_sort_2041.c,xczu7ev-ffvc1156-2-e,3.33,0.99490077,256,1,1,9,16,unroll_16,unroll_16,unroll_64,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,1,6.75,0.213836635617,False
ss_sort_1998.c,xczu7ev-ffvc1156-2-e,3.33,1.13588631,165,1,1,6,17,unroll_16,unroll_16,unroll_8,pipeline_1,unroll_64,unroll_8,unroll_16,unroll_8,unroll_2,pipeline_1,1,6.25,0.209400432171,False
ss_sort_2162.c,xczu7ev-ffvc1156-2-e,3.33,0.90049527,294,1,1,13,22,unroll_16,unroll_2,unroll_64,unroll_16,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,9.25,0.107464303841,False
ss_sort_2003.c,xczu7ev-ffvc1156-2-e,3.33,0.74501757,294,1,1,13,21.5,unroll_16,unroll_2,unroll_64,unroll_8,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,4,9.125,0.112850509782,False
ss_sort_2359.c,xczu7ev-ffvc1156-2-e,3.33,0.73167093,252,1,1,9,16,unroll_16,unroll_32,unroll_64,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,6.75,0.246212323656,False
ss_sort_2132.c,xczu7ev-ffvc1156-2-e,3.33,0.73462131,82,1,1,1,3,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll_4,1,1.5,0.929449884531,False
ss_sort_2016.c,xczu7ev-ffvc1156-2-e,3.33,0.85013901,83,1,1,1,5,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,pipeline_1,1,2,0.767389217146,False
ss_sort_2275.c,xczu7ev-ffvc1156-2-e,3.33,0.74166093,123,1,1,4,11,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_64,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,4.25,0.541901757228,False
ss_sort_2233.c,xczu7ev-ffvc1156-2-e,3.33,0.72044883,116,1,1,3,10,unroll_16,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_16,unroll_8,pipeline_1,unroll_4,1,3.75,0.621155960861,False
ss_sort_2295.c,xczu7ev-ffvc1156-2-e,3.33,0.73782477,79,1,1,1,5,unroll_16,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.875657464507,False
ss_sort_2093.c,xczu7ev-ffvc1156-2-e,3.33,0.96985251,83,1,1,1,3,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll_4,1,1.5,0.658121772801,False
ss_sort_2181.c,xczu7ev-ffvc1156-2-e,3.33,0.85679235,86,1,1,1,5,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_32,unroll_4,unroll_16,pipeline_1,pipeline_1,1,2,0.759905638366,False
ss_sort_2152.c,xczu7ev-ffvc1156-2-e,3.33,0.74160099,121,1,1,4,11,unroll_16,unroll_4,unroll_2,unroll_4,unroll_64,unroll_32,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,4.25,0.541906316802,False
ss_sort_1997.c,xczu7ev-ffvc1156-2-e,3.33,1.19640573,162,1,1,2,14,unroll_16,unroll_4,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,4.5,0.293433339736,False
ss_sort_1907.c,xczu7ev-ffvc1156-2-e,3.33,1.19640573,167,1,1,2,14,unroll_16,unroll_4,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,pipeline_1,1,4.5,0.293433339736,False
ss_sort_1938.c,xczu7ev-ffvc1156-2-e,3.33,1.32726141,123,1,1,3,10,unroll_16,unroll_4,unroll_4,unroll_4,unroll_8,unroll_8,unroll_16,unroll_16,unroll_2,unroll_2,1,3.75,0.251201430914,False
ss_sort_1940.c,xczu7ev-ffvc1156-2-e,3.33,1.21920957,131,1,1,1,6,unroll_16,unroll_4,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,2.25,0.372367829632,False
ss_sort_2200.c,xczu7ev-ffvc1156-2-e,3.33,0.73819773,291,1,1,13,21,unroll_16,unroll_4,unroll_64,unroll_8,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,9,0.116285769575,False
ss_sort_1973.c,xczu7ev-ffvc1156-2-e,3.33,1.21995549,95,1,1,1,3,unroll_16,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.5,0.393177872622,False
ss_sort_2193.c,xczu7ev-ffvc1156-2-e,3.33,0.99326241,134,1,1,6,14,unroll_16,unroll_4,unroll_8,unroll_4,unroll_64,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,1,5.5,0.316585681382,False
ss_sort_2035.c,xczu7ev-ffvc1156-2-e,3.33,0.74160765,125,1,1,5,12,unroll_16,unroll_4,unroll_8,unroll_4,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,4.75,0.470073930781,False
ss_sort_2076.c,xczu7ev-ffvc1156-2-e,3.33,0.99341559,128,1,1,5,12,unroll_16,unroll_4,unroll_8,unroll_4,unroll_64,unroll_8,unroll_2,unroll_16,pipeline_1,pipeline_1,1,4.75,0.388396689813,False
ss_sort_1968.c,xczu7ev-ffvc1156-2-e,3.33,1.08921303,87.5,1,1,1,6,unroll_16,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,2,2.25,0.492333900406,False
ss_sort_1975.c,xczu7ev-ffvc1156-2-e,3.33,0.9867789,94.5,1,1,1,7,unroll_16,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_4,2,2.5,0.588122535098,False
ss_sort_2065.c,xczu7ev-ffvc1156-2-e,3.33,0.84746835,94,1,1,1,7,unroll_16,unroll_64,pipeline_1,unroll_8,pipeline_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll_4,1,2.5,0.731903399257,False
ss_sort_1892.c,xczu7ev-ffvc1156-2-e,3.33,0.86793453,99,1,1,1,6,unroll_16,unroll_64,pipeline_1,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,2.25,0.727649064233,False
ss_sort_2105.c,xczu7ev-ffvc1156-2-e,3.33,0.96047523,98,1,1,1,6,unroll_16,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,unroll_2,1,2.25,0.627494341565,False
ss_sort_2022.c,xczu7ev-ffvc1156-2-e,3.33,1.01804427,93.5,1,1,1,5,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,unroll_2,2,2,0.575924847668,False
ss_sort_2067.c,xczu7ev-ffvc1156-2-e,3.33,0.96345891,97,1,1,1,5,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,unroll_4,unroll_4,1,2,0.637165390851,False
ss_sort_2153.c,xczu7ev-ffvc1156-2-e,3.33,0.84374541,122,1,1,3,11,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_4,pipeline_1,1,4,0.551059591246,False
ss_sort_1928.c,xczu7ev-ffvc1156-2-e,3.33,1.32444423,91,1,1,1,5,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,1,2,0.297922915703,False
ss_sort_2187.c,xczu7ev-ffvc1156-2-e,3.33,1.15420131,101,1,1,1,6,unroll_16,unroll_64,unroll_2,unroll_4,unroll_8,unroll_32,pipeline_1,unroll_16,unroll_2,unroll_4,1,2.25,0.429796552617,False
ss_sort_2140.c,xczu7ev-ffvc1156-2-e,3.33,1.08269955,93,1,1,1,7,unroll_16,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_32,pipeline_1,unroll_4,unroll_4,unroll_4,1,2.5,0.491050466526,False
ss_sort_1936.c,xczu7ev-ffvc1156-2-e,3.33,1.26120087,106,1,1,1,6,unroll_16,unroll_64,unroll_8,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2.25,0.338645163016,False
ss_sort_1902.c,xczu7ev-ffvc1156-2-e,3.33,1.14100119,140,1,1,3,12,unroll_16,unroll_64,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_16,unroll_8,unroll_2,pipeline_1,1,4.25,0.34327303488,False
ss_sort_1991.c,xczu7ev-ffvc1156-2-e,3.33,1.41384807,137,1,1,3,12,unroll_16,unroll_64,unroll_8,pipeline_1,unroll_4,unroll_8,unroll_16,unroll_8,unroll_2,unroll_2,1,4.25,0.189999993118,False
ss_sort_2024.c,xczu7ev-ffvc1156-2-e,3.33,1.22027517,92,1,1,1,6,unroll_16,unroll_64,unroll_8,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,1,2.25,0.371488323,False
ss_sort_2108.c,xczu7ev-ffvc1156-2-e,3.33,1.08014211,103,1,1,1,8,unroll_16,unroll_64,unroll_8,unroll_8,pipeline_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll_4,1,2.75,0.483208705185,False
ss_sort_2244.c,xczu7ev-ffvc1156-2-e,3.33,0.73097829,76,1,1,1,3,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.931973800786,False
ss_sort_2296.c,xczu7ev-ffvc1156-2-e,3.33,0.73097829,79,1,1,1,3,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,1,1.5,0.931973800786,False
ss_sort_2299.c,xczu7ev-ffvc1156-2-e,3.33,0.73121139,81,1,1,1,3,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.5,0.931816626099,False
ss_sort_2348.c,xczu7ev-ffvc1156-2-e,3.33,0.73121139,82,1,1,1,4,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_16,pipeline_1,unroll_4,1,1.75,0.90567506018,False
ss_sort_2259.c,xczu7ev-ffvc1156-2-e,3.33,0.73121139,88,1,1,1,3,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_8,unroll_4,unroll_4,1,1.5,0.931816626099,False
ss_sort_2176.c,xczu7ev-ffvc1156-2-e,3.33,0.84028221,82,1,1,1,4,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_4,1,1.75,0.796275212977,False
ss_sort_2094.c,xczu7ev-ffvc1156-2-e,3.33,0.74457801,81,1,1,1,3.5,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,2,1.625,0.905983105648,False
ss_sort_2131.c,xczu7ev-ffvc1156-2-e,3.33,0.73769157,81,1,1,1,4,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,1,1.75,0.901029500097,False
ss_sort_2220.c,xczu7ev-ffvc1156-2-e,3.33,0.80612307,85,1,1,1,4,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_32,pipeline_1,unroll_8,pipeline_1,unroll_4,2,1.75,0.835925547568,False
ss_sort_2014.c,xczu7ev-ffvc1156-2-e,3.33,0.73451475,81,1,1,1,4,unroll_16,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_32,pipeline_1,unroll_8,pipeline_1,unroll_4,1,1.75,0.903344070203,False
ss_sort_2137.c,xczu7ev-ffvc1156-2-e,3.33,0.85375539,90,1,1,1,5,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_8,unroll_32,pipeline_1,unroll_8,pipeline_1,unroll_4,1,2,0.763328670976,False
ss_sort_2143.c,xczu7ev-ffvc1156-2-e,3.33,0.97689213,94,1,1,1,5,unroll_16,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,1,2,0.621888477713,False
ss_sort_2074.c,xczu7ev-ffvc1156-2-e,3.33,1.04140755,117,1,1,3,10,unroll_16,unroll_8,unroll_16,unroll_4,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.450622188569,False
ss_sort_1984.c,xczu7ev-ffvc1156-2-e,3.33,0.94928643,116.5,1,1,3,10.5,unroll_16,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_32,unroll_16,unroll_2,pipeline_1,pipeline_1,2,3.875,0.505448416734,False
ss_sort_1948.c,xczu7ev-ffvc1156-2-e,3.33,1.08387837,405,1,1,10,20,unroll_16,unroll_8,unroll_64,unroll_8,unroll_64,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_4,1,8,0.131796773244,False
