Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Replicate_Count,Area,Weight,is_pareto
ss_sort_330.c,xczu7ev-ffvc1156-2-e,10,2.16991,42,1,1,1,6,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,unroll_4,1,2.25,0.908074117363,False
ss_sort_208.c,xczu7ev-ffvc1156-2-e,10,2.16941,38,1,1,1,7,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,2,2.5,0.898355646695,False
ss_sort_308.c,xczu7ev-ffvc1156-2-e,10,2.16991,39,1,1,1,6,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_4,unroll_32,unroll_4,unroll_2,unroll_4,unroll_4,1,2.25,0.908074117363,False
ss_sort_327.c,xczu7ev-ffvc1156-2-e,10,2.15071,67,1,1,1,10,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_64,unroll_32,unroll_16,unroll_2,unroll_4,unroll_4,1,3.25,0.838436578819,False
ss_sort_277.c,xczu7ev-ffvc1156-2-e,10,2.15071,76,1,1,1,10,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_64,unroll_32,unroll_4,unroll_2,unroll_4,unroll_4,3,3.25,0.838436578819,False
ss_sort_625.c,xczu7ev-ffvc1156-2-e,10,2.22569,31,1,1,1,4,pipeline_1,unroll_32,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.75,0.872259401497,False
ss_sort_179.c,xczu7ev-ffvc1156-2-e,10,2.16537,64,1,1,1,15,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,1,4.5,0.778468821303,False
ss_sort_306.c,xczu7ev-ffvc1156-2-e,10,2.22769,37,1,1,1,4,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,1,1.75,0.869757639393,False
ss_sort_258.c,xczu7ev-ffvc1156-2-e,10,2.55521,32,1,1,1,4,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_4,1,1.75,0.689626304013,False
ss_sort_99.c,xczu7ev-ffvc1156-2-e,10,2.30943,40,1,1,1,5,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_4,unroll_32,unroll_8,pipeline_1,unroll_4,pipeline_1,1,2,0.764232351491,False
ss_sort_183.c,xczu7ev-ffvc1156-2-e,10,2.23777,39,1,1,1,5,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,1,2,0.850094693523,False
ss_sort_269.c,xczu7ev-ffvc1156-2-e,10,2.24115,36,1,1,1,4,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.75,0.85297881909,False
ss_sort_152.c,xczu7ev-ffvc1156-2-e,10,2.60511,34,1,1,1,4,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_4,unroll_2,pipeline_1,1,1.75,0.647534660654,False
ss_sort_104.c,xczu7ev-ffvc1156-2-e,10,2.55381,41,1,1,1,8,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_4,unroll_4,1,2.75,0.63303487784,False
ss_sort_135.c,xczu7ev-ffvc1156-2-e,10,2.34889,64,1,1,2,11,pipeline_1,unroll_32,unroll_32,unroll_32,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,1,3.75,0.670303602764,False
ss_sort_547.c,xczu7ev-ffvc1156-2-e,10,2.96849,33,1,1,1,4,pipeline_1,unroll_32,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.75,0.325589577726,False
ss_sort_97.c,xczu7ev-ffvc1156-2-e,10,2.69775,60,1,1,1,8,pipeline_1,unroll_32,unroll_64,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_4,unroll_2,unroll_4,1,2.75,0.526320640529,False
ss_sort_426.c,xczu7ev-ffvc1156-2-e,10,2.52019,43,1,1,1,4,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_4,1,1.75,0.708570057356,False
ss_sort_628.c,xczu7ev-ffvc1156-2-e,10,2.76145,30,1,1,1,3,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,1,1.5,0.498645217239,False
ss_sort_467.c,xczu7ev-ffvc1156-2-e,10,2.15359,30,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.984211830098,False
ss_sort_390.c,xczu7ev-ffvc1156-2-e,10,2.15359,31,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_4,1,1.25,0.984211830098,False
ss_sort_493.c,xczu7ev-ffvc1156-2-e,10,2.15359,28,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_4,1,1.25,0.984211830098,False
ss_sort_401.c,xczu7ev-ffvc1156-2-e,10,2.15359,30,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_4,1,1.25,0.984211830098,False
ss_sort_428.c,xczu7ev-ffvc1156-2-e,10,2.15359,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_4,unroll_4,1,1.25,0.984211830098,False
ss_sort_518.c,xczu7ev-ffvc1156-2-e,10,2.15309,26.5,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,2,1.25,0.984920004053,False
ss_sort_578.c,xczu7ev-ffvc1156-2-e,10,2.15289,26,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,3,1.25,0.985203353009,False
ss_sort_569.c,xczu7ev-ffvc1156-2-e,10,2.15329,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,1,1.25,0.984636700454,False
ss_sort_519.c,xczu7ev-ffvc1156-2-e,10,2.15329,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,1,1.25,0.984636700454,False
ss_sort_640.c,xczu7ev-ffvc1156-2-e,10,2.15289,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.25,0.985203353009,False
ss_sort_616.c,xczu7ev-ffvc1156-2-e,10,2.15289,26,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1.25,0.985203353009,False
ss_sort_478.c,xczu7ev-ffvc1156-2-e,10,2.15289,26,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.25,0.985203353009,False
ss_sort_590.c,xczu7ev-ffvc1156-2-e,10,2.15289,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,1,1.25,0.985203353009,False
ss_sort_631.c,xczu7ev-ffvc1156-2-e,10,2.15289,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,unroll_4,1,1.25,0.985203353009,False
ss_sort_562.c,xczu7ev-ffvc1156-2-e,10,2.15359,30,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_8,pipeline_1,unroll_4,1,1.25,0.984211830098,False
ss_sort_512.c,xczu7ev-ffvc1156-2-e,10,2.15359,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_4,pipeline_1,unroll_4,1,1.25,0.984211830098,False
ss_sort_440.c,xczu7ev-ffvc1156-2-e,10,2.15359,28,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.25,0.984211830098,False
ss_sort_359.c,xczu7ev-ffvc1156-2-e,10,2.15359,28,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_4,3,1.25,0.984211830098,False
ss_sort_398.c,xczu7ev-ffvc1156-2-e,10,2.15307,27.5,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,4,1.25,0.984948336908,False
ss_sort_648.c,xczu7ev-ffvc1156-2-e,10,2.15285,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,1,1.25,0.985260028243,False
ss_sort_602.c,xczu7ev-ffvc1156-2-e,10,2.15285,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,1,1.25,0.985260028243,False
ss_sort_603.c,xczu7ev-ffvc1156-2-e,10,2.15361,30,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.25,0.984183509036,False
ss_sort_226.c,xczu7ev-ffvc1156-2-e,10,2.15361,28,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,3,1.25,0.984183509036,False
ss_sort_400.c,xczu7ev-ffvc1156-2-e,10,2.15338,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,2,1.25,0.984509228632,False
ss_sort_536.c,xczu7ev-ffvc1156-2-e,10,2.15361,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,1,1.25,0.984183509036,False
ss_sort_558.c,xczu7ev-ffvc1156-2-e,10,2.15315,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_2,1,1.25,0.984835008211,False
ss_sort_531.c,xczu7ev-ffvc1156-2-e,10,2.15361,27.5,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_4,2,1.25,0.984183509036,False
ss_sort_711.c,xczu7ev-ffvc1156-2-e,10,2.15315,28,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_4,unroll_4,1,1.25,0.984835008211,False
ss_sort_265.c,xczu7ev-ffvc1156-2-e,10,2.15315,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,3,1.25,0.984835008211,False
ss_sort_643.c,xczu7ev-ffvc1156-2-e,10,2.15361,30,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_4,unroll_4,1,1.25,0.984183509036,False
ss_sort_448.c,xczu7ev-ffvc1156-2-e,10,2.15315,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_4,2,1.25,0.984835008211,False
ss_sort_529.c,xczu7ev-ffvc1156-2-e,10,2.15315,30,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,1,1.25,0.984835008211,False
ss_sort_384.c,xczu7ev-ffvc1156-2-e,10,2.15855,36,1,1,1,3,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_4,1,1.5,0.96432527184,False
ss_sort_411.c,xczu7ev-ffvc1156-2-e,10,2.15811,39,1,1,1,3,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,1,1.5,0.964816937571,False
ss_sort_370.c,xczu7ev-ffvc1156-2-e,10,2.15811,36,1,1,1,3,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,1,1.5,0.964816937571,False
ss_sort_373.c,xczu7ev-ffvc1156-2-e,10,2.15834,37.5,1,1,1,3,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_4,2,1.5,0.964560323155,False
ss_sort_387.c,xczu7ev-ffvc1156-2-e,10,2.15834,36.5,1,1,1,3,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,2,1.5,0.964560323155,False
ss_sort_552.c,xczu7ev-ffvc1156-2-e,10,2.15857,36,1,1,1,3,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_2,unroll_4,unroll_4,1,1.5,0.964302849016,False
ss_sort_305.c,xczu7ev-ffvc1156-2-e,10,2.23535,31,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_16,unroll_2,pipeline_1,pipeline_1,1,1.25,0.8722243347,False
ss_sort_319.c,xczu7ev-ffvc1156-2-e,10,2.23537,28,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1.25,0.872197867813,False
ss_sort_389.c,xczu7ev-ffvc1156-2-e,10,2.15601,45,1,1,1,4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.75,0.952604523525,False
ss_sort_349.c,xczu7ev-ffvc1156-2-e,10,2.17391,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.25,0.955671498528,False
ss_sort_320.c,xczu7ev-ffvc1156-2-e,10,2.17391,31,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_4,1,1.25,0.955671498528,False
ss_sort_249.c,xczu7ev-ffvc1156-2-e,10,2.17391,29,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_4,4,1.25,0.955671498528,False
ss_sort_363.c,xczu7ev-ffvc1156-2-e,10,2.17391,31,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_4,unroll_4,1,1.25,0.955671498528,False
ss_sort_344.c,xczu7ev-ffvc1156-2-e,10,2.17391,30,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_32,pipeline_1,unroll_2,unroll_4,unroll_4,1,1.25,0.955671498528,False
ss_sort_396.c,xczu7ev-ffvc1156-2-e,10,2.17347,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.956284538552,False
ss_sort_374.c,xczu7ev-ffvc1156-2-e,10,2.17393,28,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_4,1,1.25,0.955643638288,False
ss_sort_386.c,xczu7ev-ffvc1156-2-e,10,2.17347,32,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.25,0.956284538552,False
ss_sort_466.c,xczu7ev-ffvc1156-2-e,10,2.16323,30,1,1,1,2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.25,0.970613656012,False
ss_sort_376.c,xczu7ev-ffvc1156-2-e,10,2.19439,28,1,1,1,2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_4,1,1.25,0.927380179693,False
ss_sort_561.c,xczu7ev-ffvc1156-2-e,10,2.19369,27,1,1,1,2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,unroll_4,1,1.25,0.92833931805,False
ss_sort_230.c,xczu7ev-ffvc1156-2-e,10,2.53345,33,1,1,1,3,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_4,1,1.5,0.716039010704,False
ss_sort_685.c,xczu7ev-ffvc1156-2-e,10,2.31713,33,1,1,1,3,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_4,1,1.5,0.766194719551,False
ss_sort_701.c,xczu7ev-ffvc1156-2-e,10,2.77009,27,1,1,1,2,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.25,0.492113553184,False
ss_sort_115.c,xczu7ev-ffvc1156-2-e,10,2.59569,59,1,1,1,11,pipeline_1,unroll_64,pipeline_1,unroll_64,unroll_2,unroll_8,unroll_2,unroll_16,unroll_2,unroll_4,1,3.5,0.563138869905,False
ss_sort_7.c,xczu7ev-ffvc1156-2-e,10,2.89033,70,1,1,3,16,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_64,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,1,5.25,0.302379327362,False
ss_sort_62.c,xczu7ev-ffvc1156-2-e,10,2.89103,71,1,1,2,14,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_64,unroll_32,unroll_16,unroll_2,unroll_2,pipeline_1,1,4.5,0.325818994929,False
ss_sort_444.c,xczu7ev-ffvc1156-2-e,10,2.15343,34,1,1,1,3,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_32,pipeline_1,unroll_4,unroll_4,unroll_4,1,1.5,0.96982735233,False
ss_sort_264.c,xczu7ev-ffvc1156-2-e,10,2.25185,34,1,1,1,3,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.5,0.847855096984,False
ss_sort_541.c,xczu7ev-ffvc1156-2-e,10,2.14353,49,1,1,2,9,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,1,3.25,0.839569605338,False
ss_sort_247.c,xczu7ev-ffvc1156-2-e,10,2.14383,48,1,1,2,9,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,unroll_4,1,3.25,0.839535963768,False
ss_sort_324.c,xczu7ev-ffvc1156-2-e,10,2.14383,52,1,1,2,9,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_4,unroll_4,1,3.25,0.839535963768,False
ss_sort_315.c,xczu7ev-ffvc1156-2-e,10,2.14383,50.5,1,1,2,9,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_2,pipeline_1,pipeline_1,2,3.25,0.839535963768,False
ss_sort_458.c,xczu7ev-ffvc1156-2-e,10,2.14383,52,1,1,2,9,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_2,pipeline_1,unroll_4,1,3.25,0.839535963768,False
ss_sort_429.c,xczu7ev-ffvc1156-2-e,10,2.14383,48,1,1,2,9,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_4,unroll_4,unroll_4,3,3.25,0.839535963768,False
ss_sort_288.c,xczu7ev-ffvc1156-2-e,10,2.48175,32,1,1,1,3,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,0.728659895861,False
ss_sort_514.c,xczu7ev-ffvc1156-2-e,10,2.48175,28,1,1,1,3,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_4,1,1.5,0.728659895861,False
ss_sort_406.c,xczu7ev-ffvc1156-2-e,10,2.14385,55,1,1,2,9,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_4,1,3.25,0.839533677864,False
ss_sort_380.c,xczu7ev-ffvc1156-2-e,10,2.39967,40,1,1,1,5,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_4,pipeline_1,1,2,0.71841640351,False
ss_sort_334.c,xczu7ev-ffvc1156-2-e,10,2.22561,53,1,1,2,9,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,1,3.25,0.796861141916,False
ss_sort_391.c,xczu7ev-ffvc1156-2-e,10,2.22559,53,1,1,2,10,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_32,unroll_16,unroll_2,pipeline_1,pipeline_1,1,3.5,0.791339453216,False
ss_sort_132.c,xczu7ev-ffvc1156-2-e,10,2.67119,41,1,1,1,5,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_4,1,2,0.575985510659,False
ss_sort_307.c,xczu7ev-ffvc1156-2-e,10,2.34319,46,1,1,1,7,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,unroll_2,pipeline_1,unroll_4,1,2.5,0.714555361732,False
ss_sort_177.c,xczu7ev-ffvc1156-2-e,10,2.15375,61,1,1,3,12,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,unroll_16,unroll_2,unroll_4,unroll_4,3,4.25,0.807184092928,False
ss_sort_341.c,xczu7ev-ffvc1156-2-e,10,2.32783,47,1,1,1,8,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,unroll_4,unroll_2,unroll_4,unroll_4,1,2.75,0.724173228285,False
ss_sort_326.c,xczu7ev-ffvc1156-2-e,10,2.18959,60,1,1,2,11,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_16,unroll_2,unroll_4,unroll_4,1,3.75,0.811646928259,False
ss_sort_216.c,xczu7ev-ffvc1156-2-e,10,2.15119,74,1,1,3,14,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_32,unroll_32,unroll_16,pipeline_1,unroll_4,unroll_4,1,4.75,0.757875984537,False
ss_sort_117.c,xczu7ev-ffvc1156-2-e,10,2.14991,93,1,1,3,16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_32,unroll_16,unroll_2,unroll_4,unroll_4,1,5.25,0.707523528269,False
ss_sort_238.c,xczu7ev-ffvc1156-2-e,10,2.48783,74,1,1,1,10,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,3.25,0.630740113378,False
ss_sort_304.c,xczu7ev-ffvc1156-2-e,10,2.29727,34,1,1,1,4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.75,0.78523690214,False
ss_sort_134.c,xczu7ev-ffvc1156-2-e,10,2.48089,49,1,1,2,6,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_4,1,2.5,0.68014775416,False
ss_sort_98.c,xczu7ev-ffvc1156-2-e,10,2.42553,92,1,1,3,15,unroll_16,pipeline_1,unroll_16,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,5,0.552988374293,False
ss_sort_29.c,xczu7ev-ffvc1156-2-e,10,2.36025,77,1,1,2,15,unroll_16,pipeline_1,unroll_16,unroll_64,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,1,4.75,0.619214021589,False
ss_sort_415.c,xczu7ev-ffvc1156-2-e,10,2.86655,69,1,1,1,10,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_64,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,3.25,0.377377348441,False
ss_sort_11.c,xczu7ev-ffvc1156-2-e,10,2.82065,119,1,1,3,17,unroll_16,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,5.5,0.330886315167,False
ss_sort_85.c,xczu7ev-ffvc1156-2-e,10,2.65105,51,1,1,1,7,unroll_16,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,1,2.5,0.575764973035,False
ss_sort_89.c,xczu7ev-ffvc1156-2-e,10,2.94783,63,1,1,1,9,unroll_16,pipeline_1,unroll_32,unroll_8,unroll_16,unroll_32,unroll_4,unroll_8,unroll_4,unroll_2,1,3,0.325238068147,False
ss_sort_159.c,xczu7ev-ffvc1156-2-e,10,2.47233,182,1,1,11,26,unroll_16,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_8,unroll_16,unroll_16,unroll_2,pipeline_1,1,9.75,0.279751837819,False
ss_sort_534.c,xczu7ev-ffvc1156-2-e,10,2.22815,54,1,1,2,9,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,unroll_4,1,3.25,0.794835569674,False
ss_sort_738.c,xczu7ev-ffvc1156-2-e,10,2.58625,38,1,1,1,3,unroll_16,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.5,0.675021678119,False
ss_sort_385.c,xczu7ev-ffvc1156-2-e,10,2.24815,36,1,1,1,4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,unroll_4,unroll_4,1,1.75,0.844562645659,False
