Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
viterbi_476.c,xczu7ev-ffvc1156-2-e,10,3.03406,135,5,0,5,17,cyclic_2_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_63,1,6.75,0.877234571109,False
viterbi_368.c,xczu7ev-ffvc1156-2-e,10,7.81505,90,5,0,3,10,cyclic_2_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,3,4.5,1,True
viterbi_462.c,xczu7ev-ffvc1156-2-e,10,3.04802,92,5,0,4,12,cyclic_2_2,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,5.25,0.906607669821,False
viterbi_404.c,xczu7ev-ffvc1156-2-e,10,3.31962,95,5,0,4,12,cyclic_2_2,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,1,5.25,0.905369682013,False
viterbi_422.c,xczu7ev-ffvc1156-2-e,10,3.04767,97,5,0,4,12,cyclic_2_2,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,2,5.25,0.906609219798,False
viterbi_466.c,xczu7ev-ffvc1156-2-e,10,3.04767,95,5,0,4,12,cyclic_2_2,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,1,5.25,0.906609219798,False
viterbi_697.c,xczu7ev-ffvc1156-2-e,10,3.10358,976,5,1,20,93,cyclic_2_2,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_63,unroll_63,1,29.75,0.211589345478,False
viterbi_391.c,xczu7ev-ffvc1156-2-e,10,3.32991,116,5,0,4,15,cyclic_2_2,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,1,6,0.890669210288,False
viterbi_688.c,xczu7ev-ffvc1156-2-e,10,71.61022,128,5,0,3,15,cyclic_2_2,unroll_8,unroll_2,unroll_63,pipeline_1,unroll_8,pipeline_1,unroll_2,1,5.75,0.325078553219,False
viterbi_424.c,xczu7ev-ffvc1156-2-e,10,38.65102,110,5,0,3,14,cyclic_2_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,1,5.5,0.386599374494,False
viterbi_64.c,xczu7ev-ffvc1156-2-e,10,8.23944,1580,10,0,10,38,cyclic_32_1,pipeline_1,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,1,14.5,0.62582337974,False
viterbi_222.c,xczu7ev-ffvc1156-2-e,10,3.05809,1510,41,0,15,57,cyclic_32_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,28.25,0.239351807273,False
viterbi_170.c,xczu7ev-ffvc1156-2-e,10,8.14654,250,10,0,5,24,cyclic_32_2,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,9.75,0.764130220346,False
viterbi_549.c,xczu7ev-ffvc1156-2-e,10,3.02547,133,10,0,5,17,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,8,0.845642705823,False
viterbi_494.c,xczu7ev-ffvc1156-2-e,10,3.02547,138,10,0,5,17,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,8,0.845642705823,False
viterbi_433.c,xczu7ev-ffvc1156-2-e,10,3.02825,175.5,10,0,5,17,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_63,2,8,0.845654984376,False
viterbi_406.c,xczu7ev-ffvc1156-2-e,10,3.02547,136,10,0,5,17,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1,8,0.845642705823,False
viterbi_400.c,xczu7ev-ffvc1156-2-e,10,3.02547,133,10,0,5,17,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1,8,0.845642705823,False
viterbi_524.c,xczu7ev-ffvc1156-2-e,10,7.91566,84,10,0,3,9,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,5.5,0.899614593672,False
viterbi_531.c,xczu7ev-ffvc1156-2-e,10,79.74126,103,10,0,3,10,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,1,5.75,0.257751575917,False
viterbi_390.c,xczu7ev-ffvc1156-2-e,10,3.03943,95.5,10,0,4,12,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,6.5,0.879433717097,False
viterbi_360.c,xczu7ev-ffvc1156-2-e,10,3.03908,99,10,0,4,13,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_63,1,6.75,0.87720375367,False
viterbi_413.c,xczu7ev-ffvc1156-2-e,10,3.77828,102.5,10,0,4,13,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_63,2,6.75,0.872418679772,False
viterbi_398.c,xczu7ev-ffvc1156-2-e,10,79.75484,91,10,0,2,10,cyclic_32_2,pipeline_1,unroll_2,unroll_63,unroll_4,unroll_4,pipeline_1,unroll_2,1,5.5,0.259598988899,False
viterbi_30.c,xczu7ev-ffvc1156-2-e,10,74.58058,143,10,0,4,16,cyclic_32_2,unroll_16,unroll_2,unroll_63,pipeline_1,unroll_2,unroll_2,unroll_8,1,7.5,0.281772873736,False
viterbi_121.c,xczu7ev-ffvc1156-2-e,10,82.5373,221,10,0,6,26,cyclic_32_2,unroll_16,unroll_8,unroll_63,pipeline_1,unroll_2,unroll_2,unroll_4,1,10.5,0.195568300666,False
viterbi_152.c,xczu7ev-ffvc1156-2-e,10,8.14627,254,10,0,5,24,cyclic_32_2,unroll_32,unroll_16,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,9.75,0.764133081393,False
viterbi_319.c,xczu7ev-ffvc1156-2-e,10,3.03881,102,10,0,4,13,cyclic_32_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_63,1,6.75,0.87720541174,False
viterbi_446.c,xczu7ev-ffvc1156-2-e,10,3.02517,182,10,0,6,22,cyclic_32_2,unroll_32,unroll_2,unroll_63,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,9.5,0.808643637859,False
viterbi_100.c,xczu7ev-ffvc1156-2-e,10,74.57776,147,10,0,4,17,cyclic_32_2,unroll_32,unroll_2,unroll_63,pipeline_1,unroll_2,unroll_2,unroll_8,1,7.75,0.278662317879,False
viterbi_259.c,xczu7ev-ffvc1156-2-e,10,3.75058,648,10,0,15,60,cyclic_32_2,unroll_32,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_8,1,21.25,0.410104026311,False
viterbi_201.c,xczu7ev-ffvc1156-2-e,10,74.53657,144,10,0,5,16,cyclic_32_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,1,7.75,0.278947531284,False
viterbi_136.c,xczu7ev-ffvc1156-2-e,10,3.11204,463,10,0,12,46,cyclic_32_2,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,1,17,0.545425985033,False
viterbi_289.c,xczu7ev-ffvc1156-2-e,10,3.02513,144,10,0,5,18,cyclic_32_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,2,8.25,0.834784289599,False
viterbi_520.c,xczu7ev-ffvc1156-2-e,10,7.81452,111,10,0,3,13,cyclic_32_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,6.5,0.855554970933,False
viterbi_611.c,xczu7ev-ffvc1156-2-e,10,7.82848,72,10,0,1,8,cyclic_32_2,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,4.75,0.932852057796,False
viterbi_659.c,xczu7ev-ffvc1156-2-e,10,3.03874,104,10,0,4,13,cyclic_32_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,6.75,0.877205841599,False
viterbi_523.c,xczu7ev-ffvc1156-2-e,10,3.0251,190,10,0,6,22,cyclic_32_2,unroll_64,unroll_2,unroll_63,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,9.5,0.808643389512,False
viterbi_378.c,xczu7ev-ffvc1156-2-e,10,3.0251,202,10,0,6,22,cyclic_32_2,unroll_64,unroll_2,unroll_63,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,9.5,0.808643389512,False
viterbi_450.c,xczu7ev-ffvc1156-2-e,10,7.90657,75,10,0,1,8,cyclic_32_2,unroll_64,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,4.75,0.932747460964,False
viterbi_134.c,xczu7ev-ffvc1156-2-e,10,3.02806,142,10,0,5,17,cyclic_32_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,8,0.845654151074,False
viterbi_337.c,xczu7ev-ffvc1156-2-e,10,3.02806,139,10,0,5,17,cyclic_32_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1,8,0.845654151074,False
viterbi_358.c,xczu7ev-ffvc1156-2-e,10,3.04202,96,10,0,4,12,cyclic_32_2,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,6.5,0.879448062741,False
viterbi_184.c,xczu7ev-ffvc1156-2-e,10,3.11132,424,10,0,12,46,cyclic_32_2,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,17,0.545425010078,False
viterbi_81.c,xczu7ev-ffvc1156-2-e,10,3.11132,450,10,0,12,46,cyclic_32_2,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,17,0.545425010078,False
viterbi_181.c,xczu7ev-ffvc1156-2-e,10,8.13833,162,10,0,5,18,cyclic_32_2,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,8.25,0.797956724057,False
viterbi_56.c,xczu7ev-ffvc1156-2-e,10,3.11196,529,10,0,12,48,cyclic_32_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,1,17.5,0.528194860911,False
viterbi_159.c,xczu7ev-ffvc1156-2-e,10,6.92303,116,7,0,3,12,cyclic_4_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,5.5,0.902422610496,False
viterbi_389.c,xczu7ev-ffvc1156-2-e,10,6.97623,145,7,0,3,15,cyclic_4_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,6.25,0.867760916476,False
viterbi_254.c,xczu7ev-ffvc1156-2-e,10,7.19463,124,7,0,3,13,cyclic_4_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,5.75,0.890908759303,False
viterbi_246.c,xczu7ev-ffvc1156-2-e,10,71.63522,55,7,0,0,3,cyclic_4_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,2.5,0.369742108001,False
viterbi_396.c,xczu7ev-ffvc1156-2-e,10,71.63491,65,7,0,1,6,cyclic_4_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,3.5,0.355981172572,False
viterbi_291.c,xczu7ev-ffvc1156-2-e,10,6.91216,333,9,0,7,31,cyclic_4_1,pipeline_1,unroll_4,unroll_63,pipeline_1,pipeline_1,unroll_8,unroll_4,1,11.75,0.7294427373,False
viterbi_314.c,xczu7ev-ffvc1156-2-e,10,6.93804,394,9,0,9,32,cyclic_4_1,unroll_16,unroll_4,unroll_63,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,12.5,0.70404278849,False
viterbi_321.c,xczu7ev-ffvc1156-2-e,10,6.92308,131,7,0,3,13,cyclic_4_1,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,5.75,0.890768990188,False
viterbi_455.c,xczu7ev-ffvc1156-2-e,10,71.63495,58,7,0,1,4,cyclic_4_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,3,0.362869517819,False
viterbi_294.c,xczu7ev-ffvc1156-2-e,10,7.05556,219,7,0,5,26,cyclic_4_1,unroll_32,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_4,1,9.5,0.782166526146,False
viterbi_244.c,xczu7ev-ffvc1156-2-e,10,7.05571,285,9,0,6,29,cyclic_4_1,unroll_32,unroll_2,unroll_63,unroll_16,pipeline_1,unroll_8,unroll_8,1,11,0.75008470001,False
viterbi_305.c,xczu7ev-ffvc1156-2-e,10,7.19538,124,7,0,3,13,cyclic_4_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,1,5.75,0.890908375074,False
viterbi_223.c,xczu7ev-ffvc1156-2-e,10,7.20567,143,7,0,4,16,cyclic_4_1,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,1,6.75,0.845113717232,False
viterbi_216.c,xczu7ev-ffvc1156-2-e,10,7.05626,212,7,0,5,26,cyclic_4_1,unroll_4,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_4,1,9.5,0.782159502714,False
viterbi_133.c,xczu7ev-ffvc1156-2-e,10,7.05635,165,7,0,4,19,cyclic_4_1,unroll_4,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_8,pipeline_1,1,7.5,0.827447876931,False
viterbi_485.c,xczu7ev-ffvc1156-2-e,10,71.63488,62,7,0,1,5,cyclic_4_1,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,3.25,0.359427190061,False
viterbi_199.c,xczu7ev-ffvc1156-2-e,10,71.63422,76,7,0,1,7,cyclic_4_1,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,1,3.75,0.352537471844,False
viterbi_357.c,xczu7ev-ffvc1156-2-e,10,71.63525,55,7,0,0,4,cyclic_4_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,2.75,0.366306723181,False
viterbi_340.c,xczu7ev-ffvc1156-2-e,10,3.03387,132.5,7,0,5,17,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,6,7.25,0.866908920953,False
viterbi_718.c,xczu7ev-ffvc1156-2-e,10,3.03387,128,7,0,5,17,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,7.25,0.866908920953,False
viterbi_474.c,xczu7ev-ffvc1156-2-e,10,3.03387,134,7,0,5,17,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_63,2,7.25,0.866908920953,False
viterbi_379.c,xczu7ev-ffvc1156-2-e,10,3.03387,139,7,0,5,17,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_63,1,7.25,0.866908920953,False
viterbi_504.c,xczu7ev-ffvc1156-2-e,10,3.03387,122,7,0,5,17,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,pipeline_1,1,7.25,0.866908920953,False
viterbi_625.c,xczu7ev-ffvc1156-2-e,10,7.81486,93,7,0,3,10,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,5,0.920925083528,False
viterbi_331.c,xczu7ev-ffvc1156-2-e,10,3.32963,130,7,0,5,18,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_63,1,7.5,0.859671243296,False
viterbi_434.c,xczu7ev-ffvc1156-2-e,10,3.04783,92.5,7,0,4,11,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,5.5,0.901954986171,False
viterbi_334.c,xczu7ev-ffvc1156-2-e,10,3.04783,91.5,7,0,4,11,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,2,5.5,0.901954986171,False
viterbi_220.c,xczu7ev-ffvc1156-2-e,10,3.65543,95,7,0,4,12,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,5.75,0.893819240101,False
viterbi_576.c,xczu7ev-ffvc1156-2-e,10,3.04748,94.5,7,0,4,12,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,5.75,0.897100319193,False
viterbi_551.c,xczu7ev-ffvc1156-2-e,10,3.04748,88,7,0,4,12,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,1,5.75,0.897100319193,False
viterbi_643.c,xczu7ev-ffvc1156-2-e,10,74.49087,67,7,0,2,7,cyclic_4_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,1,4,0.324743356239,False
viterbi_363.c,xczu7ev-ffvc1156-2-e,10,3.03358,200,7,0,7,26,cyclic_4_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,10,0.798206048943,False
viterbi_452.c,xczu7ev-ffvc1156-2-e,10,3.03636,192,7,0,7,26,cyclic_4_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_63,unroll_63,1,10,0.798214934593,False
viterbi_312.c,xczu7ev-ffvc1156-2-e,10,3.17958,245,7,0,8,33,cyclic_4_2,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_63,1,12,0.735851765207,False
viterbi_274.c,xczu7ev-ffvc1156-2-e,10,3.1229,809,7,0,15,67,cyclic_4_2,pipeline_1,unroll_4,pipeline_1,unroll_32,pipeline_1,unroll_16,pipeline_1,1,22.25,0.381247392315,False
viterbi_367.c,xczu7ev-ffvc1156-2-e,10,3.04859,98,7,0,4,12,cyclic_4_2,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_63,1,5.75,0.897094655782,False
viterbi_315.c,xczu7ev-ffvc1156-2-e,10,3.32947,155,7,0,6,23,cyclic_4_2,unroll_16,unroll_2,unroll_63,unroll_16,pipeline_1,unroll_4,pipeline_1,1,9,0.827969841307,False
viterbi_135.c,xczu7ev-ffvc1156-2-e,10,7.91518,676,7,0,10,54,cyclic_4_2,unroll_16,unroll_2,unroll_63,unroll_32,unroll_4,unroll_16,pipeline_1,1,17.75,0.515866288666,False
viterbi_190.c,xczu7ev-ffvc1156-2-e,10,7.91487,651,7,0,11,55,cyclic_4_2,unroll_16,unroll_4,unroll_63,unroll_32,unroll_4,unroll_16,pipeline_1,1,18.25,0.499536587117,False
viterbi_353.c,xczu7ev-ffvc1156-2-e,10,3.03983,699,7,0,15,63,cyclic_4_2,unroll_16,unroll_4,unroll_63,unroll_8,pipeline_1,unroll_63,pipeline_1,1,21.25,0.40957999304,False
viterbi_202.c,xczu7ev-ffvc1156-2-e,10,3.26629,353,7,0,11,46,cyclic_4_2,unroll_2,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_8,pipeline_1,1,16,0.581100793127,False
viterbi_154.c,xczu7ev-ffvc1156-2-e,10,3.12009,911.5,7,0,20,82,cyclic_4_2,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,2,27.25,0.259611985202,False
viterbi_192.c,xczu7ev-ffvc1156-2-e,10,3.75867,922,7,0,20,83,cyclic_4_2,unroll_32,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,27.5,0.254676455742,False
viterbi_655.c,xczu7ev-ffvc1156-2-e,10,3.03366,137,7,0,5,17,cyclic_4_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,7.25,0.866910293701,False
viterbi_255.c,xczu7ev-ffvc1156-2-e,10,3.05006,118,7,0,5,15,cyclic_4_2,unroll_32,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_63,1,6.75,0.877136271712,False
viterbi_456.c,xczu7ev-ffvc1156-2-e,10,3.04762,95,7,0,4,12,cyclic_4_2,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,5.75,0.897099604952,False
viterbi_459.c,xczu7ev-ffvc1156-2-e,10,3.04727,97,7,0,4,12,cyclic_4_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,5.75,0.89710139052,False
viterbi_720.c,xczu7ev-ffvc1156-2-e,10,3.04727,97,7,0,4,12,cyclic_4_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,1,5.75,0.89710139052,False
viterbi_639.c,xczu7ev-ffvc1156-2-e,10,3.04727,96,7,0,4,12,cyclic_4_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,1,5.75,0.89710139052,False
viterbi_461.c,xczu7ev-ffvc1156-2-e,10,3.2474,275,7,1,9,40,cyclic_4_2,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_63,1,14.25,0.646323570173,False
viterbi_604.c,xczu7ev-ffvc1156-2-e,10,7.8282,62,7,0,1,5,cyclic_4_2,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,3.25,0.969156211059,False
viterbi_499.c,xczu7ev-ffvc1156-2-e,10,3.05015,108,7,0,4,13,cyclic_4_2,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,6,0.892216977688,False
viterbi_318.c,xczu7ev-ffvc1156-2-e,10,3.04851,100,7,0,4,12,cyclic_4_2,unroll_32,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_63,1,5.75,0.897095063994,False
viterbi_308.c,xczu7ev-ffvc1156-2-e,10,3.32011,106,7,0,4,13,cyclic_4_2,unroll_32,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_63,1,6,0.890724691426,False
viterbi_214.c,xczu7ev-ffvc1156-2-e,10,3.05003,146,7,0,6,19,cyclic_4_2,unroll_32,unroll_2,unroll_63,unroll_16,pipeline_1,pipeline_1,unroll_63,1,8,0.845744793738,False
viterbi_120.c,xczu7ev-ffvc1156-2-e,10,3.32939,173,7,0,6,23,cyclic_4_2,unroll_32,unroll_2,unroll_63,unroll_16,pipeline_1,unroll_4,unroll_63,1,9,0.827970456623,False
viterbi_161.c,xczu7ev-ffvc1156-2-e,10,22.80819,202,7,0,6,27,cyclic_4_2,unroll_32,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_8,1,10,0.567664806892,False
viterbi_129.c,xczu7ev-ffvc1156-2-e,10,3.25712,336,7,0,10,42,cyclic_4_2,unroll_32,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,14.75,0.627288219898,False
viterbi_205.c,xczu7ev-ffvc1156-2-e,10,3.25712,316,7,0,10,42,cyclic_4_2,unroll_32,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_63,1,14.75,0.627288219898,False
viterbi_107.c,xczu7ev-ffvc1156-2-e,10,22.80575,184,7,0,5,25,cyclic_4_2,unroll_32,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,1,9.25,0.584783293003,False
viterbi_50.c,xczu7ev-ffvc1156-2-e,10,3.2636,459,7,0,12,53,cyclic_4_2,unroll_32,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,1,18,0.51147325115,False
viterbi_31.c,xczu7ev-ffvc1156-2-e,10,22.93823,284,7,0,7,36,cyclic_4_2,unroll_32,unroll_8,unroll_4,unroll_16,unroll_4,unroll_8,unroll_8,1,12.5,0.518017838476,False
viterbi_122.c,xczu7ev-ffvc1156-2-e,10,22.80816,249,7,0,7,31,cyclic_4_2,unroll_32,unroll_8,unroll_63,unroll_16,unroll_4,pipeline_1,unroll_8,1,11.25,0.539595983902,False
viterbi_203.c,xczu7ev-ffvc1156-2-e,10,39.8904,212,7,0,6,27,cyclic_4_2,unroll_4,unroll_16,unroll_4,unroll_2,unroll_4,unroll_8,unroll_4,1,10,0.338884474489,False
viterbi_284.c,xczu7ev-ffvc1156-2-e,10,3.0507,110,7,0,5,14,cyclic_4_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_63,1,6.5,0.879493788251,False
viterbi_165.c,xczu7ev-ffvc1156-2-e,10,3.23724,348,7,1,11,48,cyclic_4_2,unroll_4,unroll_2,unroll_63,pipeline_1,unroll_4,unroll_63,unroll_63,1,16.75,0.554332011012,False
viterbi_304.c,xczu7ev-ffvc1156-2-e,10,3.05067,136,7,0,6,18,cyclic_4_2,unroll_4,unroll_2,unroll_63,unroll_16,pipeline_1,pipeline_1,unroll_63,1,7.75,0.85636740087,False
viterbi_7.c,xczu7ev-ffvc1156-2-e,10,3.33003,160,7,0,6,22,cyclic_4_2,unroll_4,unroll_2,unroll_63,unroll_16,pipeline_1,unroll_4,unroll_63,1,8.75,0.830134026612,False
viterbi_138.c,xczu7ev-ffvc1156-2-e,10,22.25178,697,7,0,11,57,cyclic_4_2,unroll_4,unroll_2,unroll_63,unroll_32,unroll_4,unroll_16,unroll_8,1,18.75,0.396952588199,False
viterbi_249.c,xczu7ev-ffvc1156-2-e,10,7.83034,108,7,0,3,14,cyclic_4_2,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_63,pipeline_1,1,6,0.877968742282,False
viterbi_317.c,xczu7ev-ffvc1156-2-e,10,3.04042,582,7,0,14,59,cyclic_4_2,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_63,pipeline_1,1,20,0.446984355984,False
viterbi_110.c,xczu7ev-ffvc1156-2-e,10,3.2638,460,7,0,12,52,cyclic_4_2,unroll_4,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_4,1,17.75,0.519884910917,False
viterbi_174.c,xczu7ev-ffvc1156-2-e,10,3.25776,300,7,0,10,41,cyclic_4_2,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_4,1,14.5,0.636773969424,False
viterbi_342.c,xczu7ev-ffvc1156-2-e,10,3.03631,183,7,0,5,17,cyclic_4_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,2,7.25,0.866892968257,False
viterbi_468.c,xczu7ev-ffvc1156-2-e,10,3.04749,99.5,7,0,4,12,cyclic_4_2,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,2,5.75,0.897100268177,False
