Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,730.08054,390,1,1,4,14,cyclic_32_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,1,5,0.68184667531,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10,84.72022,152,1,2,6,13,cyclic_32_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,5.5,0.998631881698,False
workload_853.cpp,xczu7ev-ffvc1156-2-e,10,84.71654,153,1,2,6,14,cyclic_32_1,block_128_1,cyclic_2_1,block_4_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,5.75,0.989855141987,False
workload_858.cpp,xczu7ev-ffvc1156-2-e,10,729.76174,232,1,1,4,14,cyclic_32_1,block_128_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,1,5,1,True
workload_947.cpp,xczu7ev-ffvc1156-2-e,10,729.97713,1349,1,2,10,32,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_8,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_2,1,11.25,0.571655583229,False
workload_604.cpp,xczu7ev-ffvc1156-2-e,10,730.07166,1034,1,1,7,27,cyclic_32_1,block_128_1,cyclic_64_1,block_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,1,9,0.613749042725,False
workload_882.cpp,xczu7ev-ffvc1156-2-e,10,79.64958,499,1,2,38,51,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_16,pipeline_1,1,23,0.677676738523,False
workload_662.cpp,xczu7ev-ffvc1156-2-e,10,83.38318,636,1,2,22,43,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_4,unroll_2,unroll_4,pipeline_1,1,17,0.706278518008,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,10,83.07086,1971,1,2,13,31,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,1,11.75,0.873490200728,False
workload_819.cpp,xczu7ev-ffvc1156-2-e,10,729.87478,218,1,1,5,16,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,1,5.75,0.670064374623,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10,83.1687,675,1,2,22,43,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,1,17,0.706280577366,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,10,729.85682,708.5,1,1,7,27,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,2,9,0.613835905041,False
workload_544.cpp,xczu7ev-ffvc1156-2-e,10,83.28086,357,1,2,22,42,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,16.75,0.714581307381,False
workload_515.cpp,xczu7ev-ffvc1156-2-e,10,729.85686,1030,1,1,7,27,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,1,9,0.61383588888,False
workload_553.cpp,xczu7ev-ffvc1156-2-e,10,730.07166,1022,1,1,7,27,cyclic_32_1,block_128_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,1,9,0.613749042725,False
workload_896.cpp,xczu7ev-ffvc1156-2-e,10,817.48238,571,1,1,8,19,cyclic_32_1,block_128_1,cyclic_64_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_16,unroll_2,1,7.25,0.593222109173,False
workload_684.cpp,xczu7ev-ffvc1156-2-e,10,729.8747,254,1,1,5,18,cyclic_32_1,block_128_1,cyclic_64_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,1,6.25,0.661841140086,False
workload_796.cpp,xczu7ev-ffvc1156-2-e,10,86.5343,384,1,2,22,37,cyclic_32_1,block_128_1,cyclic_64_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,1,15.5,0.756856397871,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,10,79.70342,494,1,2,38,52,cyclic_32_1,block_128_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_16,pipeline_1,1,23.25,0.677624653626,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,97.89518,766,1,2,33,55,cyclic_32_1,block_2_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_4,unroll_2,unroll_4,pipeline_1,1,22.75,0.674327483585,False
workload_530.cpp,xczu7ev-ffvc1156-2-e,10,99.63134,916,1,2,20,35,cyclic_32_1,block_2_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,unroll_2,pipeline_1,1,14.5,0.790412304039,False
workload_940.cpp,xczu7ev-ffvc1156-2-e,10,731.86318,274,1,1,4,14,cyclic_32_1,block_32_1,block_64_1,block_32_1,block_8_1,block_2_1,unroll_2,unroll_32,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_2,1,5,0.68028577075,False
workload_874.cpp,xczu7ev-ffvc1156-2-e,10,80.20398,264,1,2,19,28,cyclic_32_1,block_32_1,block_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,1,12.5,0.86409044152,False
workload_826.cpp,xczu7ev-ffvc1156-2-e,10,80.08934,294,1,2,19,30,cyclic_32_1,block_32_1,block_64_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1,13,0.845907947645,False
workload_870.cpp,xczu7ev-ffvc1156-2-e,10,82.96246,247,1,2,10,20,cyclic_32_1,block_32_1,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8.25,0.935661342844,False
workload_920.cpp,xczu7ev-ffvc1156-2-e,10,729.80878,182,1,1,3,10,cyclic_32_1,block_32_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,1,3.75,1,True
workload_867.cpp,xczu7ev-ffvc1156-2-e,10,729.81142,191,1,1,3,10,cyclic_32_1,block_32_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_2,1,3.75,0.680802039833,False
workload_741.cpp,xczu7ev-ffvc1156-2-e,10,82.96158,195,1,2,10,18,cyclic_32_1,block_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,7.75,1,True
workload_918.cpp,xczu7ev-ffvc1156-2-e,10,729.79958,192,1,1,3,11,cyclic_32_1,block_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_2,1,4,1,True
workload_925.cpp,xczu7ev-ffvc1156-2-e,10,730.01454,194,1,1,3,11,cyclic_32_1,block_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,unroll_4,unroll_2,1,4,0.680995549141,False
workload_928.cpp,xczu7ev-ffvc1156-2-e,10,731.37758,382,1,1,4,15,cyclic_32_1,block_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,pipeline_1,pipeline_1,unroll_2,unroll_2,1,5.25,0.677399090033,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,729.75358,516,1,1,5,19,cyclic_32_1,block_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,pipeline_1,pipeline_1,unroll_4,unroll_2,1,6.5,0.657718848382,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,10,83.17966,328,1,2,20,33,cyclic_32_1,block_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,14,0.80960488757,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,83.0399,183,1,2,10,18,cyclic_32_1,block_32_1,cyclic_2_1,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,7.75,0.955162021042,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,10,758.92046,341,1,1,6,18,cyclic_32_1,block_32_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_2,1,6.5,0.642248157778,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,83.0619,408,1,2,12,25,cyclic_32_1,block_32_1,cyclic_2_1,block_8_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,1,10,0.873681583336,False
workload_649.cpp,xczu7ev-ffvc1156-2-e,10,730.08246,347,1,1,5,17,cyclic_32_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_4,unroll_2,unroll_4,unroll_2,1,6,0.665883600897,False
workload_908.cpp,xczu7ev-ffvc1156-2-e,10,83.17102,307,1,2,12,25,cyclic_32_1,block_32_1,cyclic_64_1,block_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline_1,1,10,0.873679530117,False
workload_841.cpp,xczu7ev-ffvc1156-2-e,10,83.07174,207,1,2,12,24,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,block_8_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,9.75,0.87839027618,False
workload_883.cpp,xczu7ev-ffvc1156-2-e,10,86.40886,316,1,2,21,35,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,14.75,0.782920066623,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,10,83.1803,202,1,2,12,24,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,complete_2,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline_1,1,9.75,0.878390272361,False
workload_742.cpp,xczu7ev-ffvc1156-2-e,10,83.3959,218,1,2,12,24,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,9.75,0.878389912804,False
workload_912.cpp,xczu7ev-ffvc1156-2-e,10,729.87766,397,1,1,7,26,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,1,8.75,0.618368676632,False
workload_941.cpp,xczu7ev-ffvc1156-2-e,10,86.4027,624,1,2,21,41,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_8,pipeline_1,1,16.25,0.731295358537,False
workload_713.cpp,xczu7ev-ffvc1156-2-e,10,83.30614,637,1,2,13,30,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,11.5,0.873579164437,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,10,83.2779,341,1,2,12,26,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_4,pipeline_1,1,10.25,0.873672806273,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,729.8539,395,1,1,5,18,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,1,6.25,0.661850108043,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,10,83.07758,210,1,2,12,23,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,9.5,0.88779432649,False
workload_823.cpp,xczu7ev-ffvc1156-2-e,10,729.75358,607,1,1,7,28,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,pipeline_1,pipeline_1,unroll_4,unroll_2,1,9.25,0.609304876028,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,729.85638,717,1,1,7,28,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,1,9.25,0.609263659477,False
workload_847.cpp,xczu7ev-ffvc1156-2-e,10,729.80198,894,1,1,7,29,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_8,pipeline_1,unroll_4,unroll_2,1,9.5,0.604682835901,False
workload_626.cpp,xczu7ev-ffvc1156-2-e,10,83.30638,623,1,2,13,29,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,11.25,0.873622317517,False
workload_705.cpp,xczu7ev-ffvc1156-2-e,10,83.30558,918,1,2,13,31,cyclic_32_1,block_32_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,11.75,0.873453933287,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10,83.1659,209,1,2,12,25,cyclic_32_1,block_32_1,cyclic_64_1,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,10,0.873679629077,False
workload_938.cpp,xczu7ev-ffvc1156-2-e,10,83.17422,220,1,2,12,26,cyclic_32_1,block_32_1,cyclic_64_1,block_4_1,block_8_1,block_2_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,10.25,0.873675177742,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,10,729.89582,462,1,1,7,27,cyclic_32_1,block_32_1,cyclic_64_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_4,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,1,9,0.613820145964,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10,83.21814,191,3,2,10,18,cyclic_32_1,block_32_1,cyclic_8_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,8.25,0.935660902495,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10,79.67334,288,1,2,19,29,cyclic_32_1,block_64_1,cyclic_16_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,1,12.75,0.855114000083,False
workload_923.cpp,xczu7ev-ffvc1156-2-e,10,79.8883,284,1,2,19,29,cyclic_32_1,block_64_1,cyclic_16_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_8,unroll_2,unroll_8,pipeline_1,1,12.75,0.855113693399,False
workload_836.cpp,xczu7ev-ffvc1156-2-e,10,729.80774,248,1,1,4,15,cyclic_32_1,block_64_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_2,1,5.25,0.67814561142,False
workload_952.cpp,xczu7ev-ffvc1156-2-e,10,86.41486,149,1,2,7,16,cyclic_32_1,block_64_1,cyclic_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,6.5,0.959999908601,False
workload_904.cpp,xczu7ev-ffvc1156-2-e,10,86.78326,154,1,2,8,16,cyclic_32_1,block_64_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,1,6.75,0.959934731585,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10,86.7839,170,1,2,8,16,cyclic_32_1,block_64_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,1,6.75,0.959934662779,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,10,86.54094,174,1,2,8,17,cyclic_32_1,block_64_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,7,0.95991437189,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10,96.33038,440,4,13,30,54,cyclic_32_1,block_8_1,cyclic_8_1,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,25.25,0.614054100183,False
workload_910.cpp,xczu7ev-ffvc1156-2-e,10,85.03982,180,1,2,8,22,cyclic_32_1,cyclic_128_1,block_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,1,8.25,0.935594480341,False
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,83.25494,408,1,2,12,40,cyclic_32_1,cyclic_128_1,block_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_32,unroll_4,pipeline_1,1,13.75,0.818571270436,False
workload_779.cpp,xczu7ev-ffvc1156-2-e,10,80.37958,523,1,2,21,56,cyclic_32_1,cyclic_128_1,block_64_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_8,pipeline_1,1,20,0.677676725428,False
workload_748.cpp,xczu7ev-ffvc1156-2-e,10,80.14534,480.5,1,2,21,56,cyclic_32_1,cyclic_128_1,block_64_1,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,2,20,0.677676692541,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,10,79.67006,452,1,2,21,56,cyclic_32_1,cyclic_128_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,20,0.677675876376,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,83.29838,456,1,2,14,44,cyclic_32_1,cyclic_128_1,cyclic_64_1,block_32_1,block_8_1,block_2_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,15.25,0.765573012658,False
workload_489.cpp,xczu7ev-ffvc1156-2-e,10,83.28958,904,1,2,25,76,cyclic_32_1,cyclic_128_1,cyclic_64_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_4,pipeline_1,1,26,0.592222648854,False
workload_491.cpp,xczu7ev-ffvc1156-2-e,10,83.29318,332,1,2,16,42,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,15.25,0.765573099328,False
workload_895.cpp,xczu7ev-ffvc1156-2-e,10,85.6059,147,1,2,6,15,cyclic_32_1,cyclic_16_1,block_64_1,block_16_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,6,0.979816467916,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,86.19926,150,1,2,8,17,cyclic_32_1,cyclic_16_1,cyclic_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,7,0.959955207018,False
workload_932.cpp,xczu7ev-ffvc1156-2-e,10,86.40934,156,1,2,8,18,cyclic_32_1,cyclic_16_1,cyclic_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,7.25,0.959790418967,False
workload_946.cpp,xczu7ev-ffvc1156-2-e,10,86.5403,152,1,2,8,17,cyclic_32_1,cyclic_16_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,7,0.95991445242,False
workload_469.cpp,xczu7ev-ffvc1156-2-e,10,83.54802,500,1,2,11,25,cyclic_32_1,cyclic_2_1,block_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_4,unroll_4,pipeline_1,1,9.75,0.878389377409,False
workload_534.cpp,xczu7ev-ffvc1156-2-e,10,83.46822,210,1,2,11,21,cyclic_32_1,cyclic_2_1,block_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,8.75,0.91634385043,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,817.92014,1122,1,2,8,25,cyclic_32_1,cyclic_2_1,block_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_2,unroll_16,unroll_2,1,9,0.569216586428,False
workload_648.cpp,xczu7ev-ffvc1156-2-e,10,730.44014,547,1,2,4,18,cyclic_32_1,cyclic_2_1,block_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_2,unroll_4,unroll_2,1,6.25,0.661595834153,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,80.01566,906,1,2,37,58,cyclic_32_1,cyclic_2_1,block_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_16,pipeline_1,1,24.5,0.637997652191,False
workload_723.cpp,xczu7ev-ffvc1156-2-e,10,86.40958,199,1,2,9,19,cyclic_32_1,cyclic_2_1,cyclic_128_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,7.75,0.953345820679,False
workload_502.cpp,xczu7ev-ffvc1156-2-e,10,83.26002,486,2,2,11,24,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_4,unroll_4,pipeline_1,1,9.75,0.878390193965,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,10,759.18142,330,2,2,5,13,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_8,unroll_2,unroll_8,unroll_2,1,5.5,0.654452614371,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,84.58638,139,2,2,6,12,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,5.5,0.998777656685,False
workload_641.cpp,xczu7ev-ffvc1156-2-e,10,730.05674,391,2,2,4,17,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_4,unroll_2,1,6.25,0.661762484369,False
workload_832.cpp,xczu7ev-ffvc1156-2-e,10,730.02254,201,2,2,3,11,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,unroll_4,unroll_2,1,4.5,0.673586998791,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,729.9815,415,2,2,4,17,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_2,1,6.25,0.661795030759,False
