Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_2,InnerLoop_1_2,Replicate_Count,Area,Weight,is_pareto
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,294,0,0,12,74,cyclic_64_1,cyclic_64_1,pipeline_1,unroll_64,5,21.5,0.460867671524,False
workload_650.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,463,0,0,16,84,cyclic_64_1,cyclic_64_1,pipeline_1,unroll_8,1,25,0.332293744977,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,54.5,0,0,8,8,cyclic_64_1,cyclic_64_1,unroll_2,pipeline_1,4,4,0.748088401831,False
workload_29.cpp,xczu7ev-ffvc1156-2-e,10,48.5941,57.5,0,0,2,8,cyclic_64_1,cyclic_64_1,unroll_2,unroll_16,4,2.5,0.682546480596,False
workload_595.cpp,xczu7ev-ffvc1156-2-e,10,57.11378,64,0,0,3,9,cyclic_64_1,cyclic_64_1,unroll_2,unroll_32,1,3,0.593993273153,False
workload_358.cpp,xczu7ev-ffvc1156-2-e,10,43.51506,63.5,0,0,2,12,cyclic_64_1,cyclic_64_1,unroll_2,unroll_64,4,3.5,0.711375718342,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10,11.35553,63,3,0,1,7,cyclic_64_1,cyclic_8_1,pipeline_1,pipeline_1,4,2.75,0.957834948346,False
workload_361.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,317,1,0,8,74,cyclic_64_1,cyclic_8_1,pipeline_1,unroll_64,2,20.75,0.491958094256,False
workload_175.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,53,1,0,7,6,cyclic_64_1,cyclic_8_1,unroll_2,pipeline_1,1,3.5,0.766213864428,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,48.5941,51,1,0,1,6,cyclic_64_1,cyclic_8_1,unroll_2,unroll_16,1,2,0.687886745697,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,44.98962,60.5,1,0,1,8,cyclic_64_1,cyclic_8_1,unroll_2,unroll_32,2,2.5,0.718849960249,False
workload_109.cpp,xczu7ev-ffvc1156-2-e,10,43.51506,60,1,0,1,11,cyclic_64_1,cyclic_8_1,unroll_2,unroll_64,3,3.25,0.71775767554,False
workload_537.cpp,xczu7ev-ffvc1156-2-e,10,11.38622,69.5,3,0,2,9,cyclic_8_1,block_128_1,pipeline_1,pipeline_1,2,3.5,0.927244741357,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,370,3,0,13,74,cyclic_8_1,block_128_1,pipeline_1,unroll_16,2,22.5,0.421254955214,False
workload_14.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,572,3,0,20,92,cyclic_8_1,block_128_1,pipeline_1,unroll_4,1,28.75,0.22583103233,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,290,3,0,11,70,cyclic_8_1,block_128_1,pipeline_1,unroll_64,6,21,0.481537021035,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10,41.49478,111,5,0,2,35,cyclic_8_1,block_128_1,unroll_16,pipeline_1,1,10.5,0.490233908311,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,49,5,0,2,6,cyclic_8_1,block_128_1,unroll_2,pipeline_1,1,3.25,0.77478760927,False
workload_726.cpp,xczu7ev-ffvc1156-2-e,10,11.39645,67,8,0,3,6,cyclic_8_1,block_16_1,pipeline_1,pipeline_1,1,4.25,0.911722712079,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,286,3,0,11,70,cyclic_8_1,block_16_1,pipeline_1,unroll_64,4,21,0.481537021035,False
workload_32.cpp,xczu7ev-ffvc1156-2-e,10,41.50502,72,8,0,0,11,cyclic_8_1,block_16_1,unroll_16,pipeline_1,1,4.75,0.688550762804,False
workload_127.cpp,xczu7ev-ffvc1156-2-e,10,36.92058,41,8,0,0,2,cyclic_8_1,block_16_1,unroll_2,pipeline_1,1,2.5,0.797780662431,False
workload_67.cpp,xczu7ev-ffvc1156-2-e,10,53.01526,80,8,0,3,18,cyclic_8_1,block_16_1,unroll_4,unroll_32,1,7.25,0.52825991927,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10,13.32992,63.5,3,0,0,6,cyclic_8_1,block_2_1,pipeline_1,pipeline_1,4,2.25,0.975402496049,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,410,3,0,10,79,cyclic_8_1,block_2_1,pipeline_1,unroll_16,1,23,0.40231355413,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,330,3,0,8,75,cyclic_8_1,block_2_1,pipeline_1,unroll_64,1,21.5,0.460869507437,False
workload_668.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,438,3,0,13,85,cyclic_8_1,block_2_1,pipeline_1,unroll_8,1,25.25,0.32419042528,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10,36.92058,44,6,0,0,1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,2,1.75,0.814754203347,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10,61.7013,50,2,0,0,3,cyclic_8_1,block_2_1,unroll_2,unroll_16,1,1.25,0.560843866709,False
workload_26.cpp,xczu7ev-ffvc1156-2-e,10,40.8495,49,6,0,0,5,cyclic_8_1,block_2_1,unroll_8,pipeline_1,1,2.75,0.754780587552,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10,54.8163,149,2,0,4,40,cyclic_8_1,block_2_1,unroll_8,unroll_64,1,11.5,0.389220171179,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10,11.39645,62.5,13,0,4,7,cyclic_8_1,block_32_1,pipeline_1,pipeline_1,2,6,0.823727233341,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,301,3,0,11,70,cyclic_8_1,block_32_1,pipeline_1,unroll_64,2,21,0.481537021035,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10,36.92058,42,10,0,0,2,cyclic_8_1,block_32_1,unroll_2,pipeline_1,1,3,0.782884307292,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,12.03071,62,4,0,0,6,cyclic_8_1,block_4_1,pipeline_1,pipeline_1,1,2.5,0.970303145983,False
workload_117.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,326,4,0,8,74,cyclic_8_1,block_4_1,pipeline_1,unroll_64,5,21.5,0.460869507437,False
workload_708.cpp,xczu7ev-ffvc1156-2-e,10,39.53966,48,6,0,0,2,cyclic_8_1,block_4_1,unroll_4,pipeline_1,1,2,0.783077360401,False
workload_116.cpp,xczu7ev-ffvc1156-2-e,10,42.00086,161,6,0,3,32,cyclic_8_1,block_4_1,unroll_64,pipeline_1,1,10.25,0.495486441982,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10,57.76542,762,4,0,22,98,cyclic_8_1,block_4_1,unroll_64,unroll_16,1,31,0.136767670526,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,11.38622,63,3,0,4,8,cyclic_8_1,block_64_1,pipeline_1,pipeline_1,3,3.75,0.912192310308,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,335,3,0,12,72,cyclic_8_1,block_64_1,pipeline_1,unroll_32,1,21.75,0.450748719417,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,316,3,0,11,70,cyclic_8_1,block_64_1,pipeline_1,unroll_64,4,21,0.481537021035,False
workload_659.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,43,5,0,1,4,cyclic_8_1,block_64_1,unroll_2,pipeline_1,1,2.5,0.797872777899,False
workload_28.cpp,xczu7ev-ffvc1156-2-e,10,41.99062,299,5,0,3,80,cyclic_8_1,block_64_1,unroll_64,pipeline_1,1,22,0.331751667452,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,311,5,0,7,73,cyclic_8_1,block_8_1,pipeline_1,unroll_64,2,21.25,0.471132110332,False
workload_106.cpp,xczu7ev-ffvc1156-2-e,10,41.50502,60,7,0,0,9,cyclic_8_1,block_8_1,unroll_16,pipeline_1,1,4,0.713747661099,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,10,11.36576,66.5,5,0,0,5,cyclic_8_1,cyclic_16_1,pipeline_1,pipeline_1,6,2.5,0.972872264503,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,304,3,0,11,70,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_64,3,21,0.481537021035,False
workload_881.cpp,xczu7ev-ffvc1156-2-e,10,36.92058,44,8,0,0,2,cyclic_8_1,cyclic_16_1,unroll_2,pipeline_1,1,2.5,0.797780662431,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10,43.51506,59,4,0,0,10,cyclic_8_1,cyclic_16_1,unroll_2,unroll_64,1,3.5,0.711375718342,False
workload_7.cpp,xczu7ev-ffvc1156-2-e,10,41.83398,106,8,0,1,21,cyclic_8_1,cyclic_16_1,unroll_32,pipeline_1,1,7.5,0.582588584094,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10,13.32992,62.5,3,0,0,6,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,2,2.25,0.975402496049,False
workload_476.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,375,3,0,10,79,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_16,1,23,0.40231355413,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,367,3,0,8,74,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_64,1,21.25,0.471132110332,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,10,43.51506,66,2,0,0,10,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,1,3,0.723650295525,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,42.00086,160,6,0,3,31,cyclic_8_1,cyclic_2_1,unroll_64,pipeline_1,1,10,0.503453287541,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,47.93502,64,2,0,1,11,cyclic_8_1,cyclic_2_1,unroll_8,unroll_16,1,3.5,0.67131008761,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10,65.62974,54.5,2,0,0,6,cyclic_8_1,cyclic_2_1,unroll_8,unroll_4,2,2,0.523650259482,False
workload_719.cpp,xczu7ev-ffvc1156-2-e,10,11.36576,59,8,0,0,5,cyclic_8_1,cyclic_32_1,pipeline_1,pipeline_1,1,3.25,0.942134636807,False
workload_580.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,321,3,0,11,70,cyclic_8_1,cyclic_32_1,pipeline_1,unroll_64,1,21,0.481537021035,False
workload_33.cpp,xczu7ev-ffvc1156-2-e,10,64.31854,90,7,0,2,17,cyclic_8_1,cyclic_32_1,unroll_16,unroll_8,1,6.5,0.47185679903,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,347,3,0,8,74,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_64,1,21.25,0.471132110332,False
workload_682.cpp,xczu7ev-ffvc1156-2-e,10,39.53966,48,6,0,0,2,cyclic_8_1,cyclic_4_1,unroll_4,pipeline_1,1,2,0.783077360401,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10,136.40982,44,2,0,0,3,cyclic_8_1,cyclic_4_1,unroll_4,unroll_2,1,1.25,0.127433297853,False
workload_474.cpp,xczu7ev-ffvc1156-2-e,10,11.35553,64.5,3,0,1,6,cyclic_8_1,cyclic_64_1,pipeline_1,pipeline_1,6,2.5,1,True
workload_634.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,352,3,0,13,74,cyclic_8_1,cyclic_64_1,pipeline_1,unroll_16,1,22.5,0.421254955214,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,284,3,0,11,70,cyclic_8_1,cyclic_64_1,pipeline_1,unroll_64,1,21,0.481537021035,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,43,5,0,1,4,cyclic_8_1,cyclic_64_1,unroll_2,pipeline_1,1,2.5,0.797872777899,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,53.18162,45,3,0,1,4,cyclic_8_1,cyclic_64_1,unroll_2,unroll_16,1,2,0.641285520622,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,10,39.52942,51,5,0,1,7,cyclic_8_1,cyclic_64_1,unroll_4,pipeline_1,1,3.25,0.753297817326,False
workload_334.cpp,xczu7ev-ffvc1156-2-e,10,11.36576,61.5,5,0,0,5,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline_1,8,2.5,0.972872264503,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,43.51506,57,4,0,0,9,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,1,3.25,0.71775767554,False
