Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_24.cpp,xczu7ev-ffvc1156-2-e,10,140.92894,1743,17,3,17,31,cyclic_32_1,block_16_1,block_4_1,block_2_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_32,unroll_4,unroll_32,pipeline_1,unroll_5,pipeline_1,1,17,0.832424560009,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10,82.97852,1828,17,3,20,48,cyclic_32_1,block_16_1,block_4_1,block_2_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_32,pipeline_1,unroll_5,pipeline_1,1,22,0.695765156668,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10,160.76264,1980,17,55,28,44,cyclic_32_1,block_16_1,block_4_1,block_8_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,36,0.361600108374,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,443.8561,345,21,1,4,26,cyclic_32_1,block_16_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_5,unroll_2,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,1,13,0.889737567822,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10,21.86586,3180,21,1,22,45,cyclic_32_1,block_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,22.25,0.688583032295,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10,174.57246,521,21,1,2,40,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,block_8_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_5,unroll_5,1,16,0.847546845802,False
workload_356.cpp,xczu7ev-ffvc1156-2-e,10,297.21438,1265,21,1,5,21,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_32,unroll_5,pipeline_1,1,12,0.91006415463,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,113.71358,1219,21,1,4,21,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_32,unroll_5,unroll_5,1,11.75,0.913398806622,False
workload_393.cpp,xczu7ev-ffvc1156-2-e,10,113.63166,2672,21,1,4,22,cyclic_32_1,cyclic_16_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_64,unroll_5,unroll_5,1,12,0.913263325663,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10,243.1704,435,33,1,1,24,cyclic_32_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_8_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,14.75,0.864856858165,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,10.18458,799,26,1,16,24,cyclic_32_1,cyclic_16_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,1,16.75,0.835834391033,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10,260.06158,759,17,1,26,61,cyclic_32_1,cyclic_16_1,cyclic_4_1,block_4_1,block_2_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_5,1,26.25,0.579943880098,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,184.20862,337,29,1,2,22,cyclic_32_1,cyclic_2_1,block_128_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,13.5,0.888142814598,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10,132.09806,691,21,1,10,65,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_5,1,24.25,0.632925468914,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,134.43694,700,21,1,10,64,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_5,1,24,0.639734039667,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10,136.11134,537,18,1,11,40,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_4_1,complete_1,pipeline_1,unroll_8,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,17.5,0.822810383791,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,123.29582,753,21,1,6,69,cyclic_32_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_5,1,24.25,0.632926866488,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,96.8022,1706,17,1,17,33,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_36,unroll_16,unroll_17,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,17,0.833554283826,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10,287.8328,287,22,1,4,20,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,1,11.75,0.911613072818,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10,115.16666,269,33,1,2,16,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_5,pipeline_1,1,13,0.896617862261,False
workload_87.cpp,xczu7ev-ffvc1156-2-e,10,93.89294,1537,17,1,16,23,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,14.25,0.867954677354,False
workload_354.cpp,xczu7ev-ffvc1156-2-e,10,94.1531,1551,17,1,17,32,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_36,unroll_16,unroll_2,unroll_5,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,16.75,0.835324111632,False
workload_50.cpp,xczu7ev-ffvc1156-2-e,10,434.8811,520,18,1,4,42,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,16.25,0.835947181443,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,158.16754,634,24,1,11,53,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_5,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_5,1,22.25,0.688585172471,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10,12.3153,1937,36,1,10,29,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,19,0.784946210448,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,371.66262,501,53,1,3,38,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,23.75,0.646275933046,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10,447.52014,555,21,1,4,49,cyclic_32_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,18.75,0.789109748303,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10,112.00911,272,32,1,1,14,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,1,12,0.913275744774,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10,112.00996,272,32,1,1,14,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,1,12,0.913275738381,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10,94.0971,2375,17,1,20,43,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_5,1,20.25,0.74703982088,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,257.69438,561,37,1,3,33,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_8,unroll_36,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,18.5,0.798922604152,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,29.14914,338,57,1,1,25,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_2_1,block_4_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,1,21,0.72479423779,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,30.22158,328,57,1,1,25,cyclic_32_1,cyclic_4_1,cyclic_32_1,block_4_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_5,1,21,0.724795035348,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,29.37754,486,57,1,6,32,cyclic_32_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,pipeline_1,unroll_4,unroll_36,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,1,24,0.639712169043,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10,10.18458,802,26,1,16,24,cyclic_32_1,cyclic_8_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,1,16.75,0.835834391033,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,37.24334,1039,59,1,1,39,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_2_1,block_2_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,25,0.612736810597,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,25.2773,362,54,1,2,27,cyclic_4_1,block_16_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,21,0.72479120706,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,25.85074,382,50,1,2,27,cyclic_4_1,block_16_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,20,0.754531314177,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10,9.1518,972,23,1,17,20,cyclic_4_1,block_8_1,cyclic_32_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_17,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,15.25,1,True
workload_897.cpp,xczu7ev-ffvc1156-2-e,10,6.36703,1410,33,1,9,38,cyclic_4_1,block_8_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,20.25,0.747012383704,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,10,15.34858,628,18,1,13,27,cyclic_4_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,14.75,0.868020484712,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,15.34858,629,18,1,13,27,cyclic_4_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,14.75,0.868020484712,False
workload_490.cpp,xczu7ev-ffvc1156-2-e,10,15.36874,632,18,1,13,27,cyclic_4_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,14.75,0.868020507979,False
workload_820.cpp,xczu7ev-ffvc1156-2-e,10,48.4181,640,18,6,15,29,cyclic_4_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,17,0.834783689769,False
workload_725.cpp,xczu7ev-ffvc1156-2-e,10,37.35258,671,18,13,16,33,cyclic_4_1,cyclic_16_1,block_16_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,20,0.754538975736,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,32.29434,630,23,6,11,26,cyclic_4_1,cyclic_16_1,block_32_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,16.5,0.835835557318,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10,10.18538,699,23,1,16,24,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_5,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,16,0.851758081134,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10,15.9237,632,69,1,16,20,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,26.5,0.573549835831,False
workload_619.cpp,xczu7ev-ffvc1156-2-e,10,30.1253,501,54,1,2,25,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,20.5,0.739578723105,False
workload_379.cpp,xczu7ev-ffvc1156-2-e,10,48.60778,2173,14,1,17,30,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_5,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,15.5,0.855803363934,False
workload_931.cpp,xczu7ev-ffvc1156-2-e,10,462.89082,388,14,1,9,23,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,1,11.75,0.908033062689,False
workload_738.cpp,xczu7ev-ffvc1156-2-e,10,67.9838,442,31,1,2,12,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_5,pipeline_1,1,11.5,0.921790700054,False
workload_715.cpp,xczu7ev-ffvc1156-2-e,10,48.44186,2157,14,1,17,30,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,15.5,0.855804219731,False
workload_703.cpp,xczu7ev-ffvc1156-2-e,10,523.43418,415,14,1,4,25,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,11,0.920901049316,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10,48.60778,2777,14,1,19,46,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,1,20,0.754543626368,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10,243.98478,204,14,1,4,11,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,7.5,1,True
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,197.4713,489,24,1,4,33,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,15.5,0.853670307552,False
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,304.17269,304,23,1,3,20,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_2,unroll_4,unroll_32,unroll_2,pipeline_1,pipeline_1,1,11.75,0.911336640464,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,65.7123,2151,14,1,17,27,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_5,pipeline_1,1,14.75,0.867846691928,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,7.53674,1068,44,1,9,24,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,19.5,0.769640687525,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,7.80778,1063,33,1,9,24,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,16.75,0.8358312838,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,46.9551,902,23,6,12,23,cyclic_4_1,cyclic_8_1,block_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,16,0.850827256723,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,123.69562,289,27,1,2,22,cyclic_4_1,cyclic_8_1,cyclic_16_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_32,unroll_8,pipeline_1,pipeline_1,1,13,0.896540546258,False
workload_717.cpp,xczu7ev-ffvc1156-2-e,10,17.14474,2006,18,1,20,40,cyclic_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,19.75,0.762066025161,False
workload_508.cpp,xczu7ev-ffvc1156-2-e,10,262.13518,936,19,1,3,44,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,16.75,0.83218226231,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10,9.6703,642,23,1,16,21,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.863951706195,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,251.23726,268,16,1,4,15,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,block_2_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,9,0.966579718097,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,50.23502,2805,14,1,19,47,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,20.25,0.747045485471,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,48.19162,2188,14,1,17,30,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,15.5,0.855805501545,False
workload_754.cpp,xczu7ev-ffvc1156-2-e,10,48.44186,2165,14,1,17,29,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,1,15.25,0.862968744754,False
workload_896.cpp,xczu7ev-ffvc1156-2-e,10,48.19162,2169,14,1,17,30,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,15.5,0.855805501545,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,10,48.35802,2172,14,1,17,29,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.862970878881,False
workload_904.cpp,xczu7ev-ffvc1156-2-e,10,50.03034,2749,14,1,19,43,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,19.25,0.777294466347,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,181.64074,254,14,1,5,14,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,8.5,0.972999373067,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,10,232.0035,290,14,1,5,12,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,8,0.984631899942,False
workload_520.cpp,xczu7ev-ffvc1156-2-e,10,253.19786,288,21,1,3,13,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_8_1,block_2_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,9.5,0.954044435233,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,10,48.16026,2790,14,1,19,47,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,pipeline_1,1,20.25,0.747044793977,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10,159.3961,581,14,1,5,53,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,18.25,0.807413695135,False
