Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Replicate_Count,Area,Weight,is_pareto
workload_85.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,615,0,0,19,36,complete_1,complete_2,block_8_1,cyclic_2_1,block_2_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,1,13.75,0.471044240615,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_1,complete_2,block_8_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,1,2,1,True
workload_464.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_1,complete_2,block_8_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,1,2,1,True
workload_581.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_1,complete_2,complete_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2,1,True
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,96,0,0,3,5,complete_1,complete_2,complete_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,2,1,True
workload_484.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_1,complete_2,complete_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,2,1,True
workload_341.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,89,0,0,3,5,complete_1,complete_2,complete_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_268.cpp,xczu7ev-ffvc1156-2-e,10,125.2346,127,0,0,4,9,complete_1,cyclic_2_2,block_4_1,block_8_1,cyclic_4_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,3.25,0.83807752564,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,249,0,0,10,19,complete_1,cyclic_2_2,block_8_1,cyclic_8_1,block_8_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,7.25,0.735158881421,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,101.52229,293,0,0,8,17,complete_1,cyclic_2_2,complete_1,block_8_1,block_8_1,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,3,6.25,0.74426910516,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10,494.06626,90,0,0,2,13,complete_1,cyclic_2_2,complete_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,1,3.75,0.26845754035,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10,22.56224,126,0,0,6,10,complete_1,cyclic_4_2,block_8_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,4,0.893680261157,False
workload_92.cpp,xczu7ev-ffvc1156-2-e,10,22.92029,1968,0,0,38,68,complete_1,cyclic_4_2,complete_1,block_4_1,block_4_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,1,26.5,0.157930717364,False
workload_14.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,260,0,0,10,19,complete_1,cyclic_4_2,complete_1,block_4_1,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,1,7.25,0.735158881421,False
workload_361.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_1,cyclic_4_2,complete_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_204.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,238,0,0,10,19,complete_1,cyclic_4_2,complete_1,block_8_1,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,1,7.25,0.735158881421,False
workload_374.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,89,0,0,3,5,complete_1,cyclic_8_2,block_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_160.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,91,0,0,3,5,complete_1,cyclic_8_2,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,2,1,True
workload_223.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,231,0,0,10,19,complete_1,cyclic_8_2,block_4_1,block_2_1,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,1,7.25,0.735158881421,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,241,0,0,10,19,complete_1,cyclic_8_2,block_4_1,block_2_1,complete_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,1,7.25,0.735158881421,False
workload_90.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,230,0,0,10,19,complete_1,cyclic_8_2,block_4_1,block_2_1,complete_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,1,7.25,0.735158881421,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10,188.16291,332,0,0,14,32,complete_1,cyclic_8_2,block_4_1,block_2_1,complete_1,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,11.5,0.495569455384,False
workload_467.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,87,0,0,2,5,complete_1,cyclic_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1.75,1,True
workload_241.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,85,0,0,3,5,complete_1,cyclic_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,2,1,True
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,89,0,0,3,5,complete_1,cyclic_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,2,1,True
workload_208.cpp,xczu7ev-ffvc1156-2-e,10,22.56224,137,0,0,6,10,complete_1,cyclic_8_2,block_4_1,block_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,4,0.893680261157,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,84,0,0,3,5,complete_1,cyclic_8_2,block_4_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,2,1,True
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,22.56224,129,0,0,6,10,complete_1,cyclic_8_2,block_4_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,4,0.893680261157,False
workload_62.cpp,xczu7ev-ffvc1156-2-e,10,22.56224,143,0,0,6,10,complete_1,cyclic_8_2,block_4_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,4,0.893680261157,False
workload_279.cpp,xczu7ev-ffvc1156-2-e,10,22.78376,77,0,1,3,5,complete_1,cyclic_8_2,block_4_1,complete_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,1,2.25,0.986311063312,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,89,0,0,3,5,complete_1,cyclic_8_2,block_4_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,2,1,True
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,85,0,0,2,5,complete_1,cyclic_8_2,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,1.75,1,True
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_1,cyclic_8_2,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,2,1,True
workload_150.cpp,xczu7ev-ffvc1156-2-e,10,127.22213,528,0,0,15,31,complete_1,cyclic_8_2,block_8_1,block_2_1,block_2_1,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,1,11.5,0.529261118795,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10,22.96544,123,0,1,5,8,complete_1,cyclic_8_2,block_8_1,block_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,3.5,0.919623039691,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_1,cyclic_8_2,block_8_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,2,1,True
workload_568.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_1,cyclic_8_2,block_8_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,2,1,True
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,127.22213,238,0,0,8,17,complete_1,cyclic_8_2,block_8_1,cyclic_2_1,block_8_1,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,6.25,0.728800498838,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,232,0,0,10,19,complete_1,cyclic_8_2,complete_1,block_4_1,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,1,7.25,0.735158881421,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10,99.93632,138,0,0,4,10,complete_1,cyclic_8_2,complete_1,block_4_1,block_8_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,1,3.5,0.848484982877,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,86,0,0,2,5,complete_1,cyclic_8_2,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1.75,1,True
workload_277.cpp,xczu7ev-ffvc1156-2-e,10,99.93632,141,0,0,4,10,complete_1,cyclic_8_2,complete_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,1,3.5,0.848484982877,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10,23.32965,213,0,1,8,14,complete_1,cyclic_8_2,complete_1,complete_1,block_4_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,1,5.75,0.806120959879,False
workload_463.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,85,0,0,3,5,complete_1,cyclic_8_2,complete_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_13.cpp,xczu7ev-ffvc1156-2-e,10,22.92029,1992,0,0,38,68,complete_1,cyclic_8_2,complete_1,cyclic_4_1,block_2_1,unroll_32,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_4,1,26.5,0.157930717364,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10,99.93632,145,0,0,4,10,complete_1,cyclic_8_2,complete_1,cyclic_4_1,block_8_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,3.5,0.848484982877,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,86,0,0,2,5,complete_2,block_2_2,block_4_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1.75,1,True
workload_423.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,109,0,0,3,5,complete_2,block_2_2,block_4_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_483.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,block_2_2,block_8_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_237.cpp,xczu7ev-ffvc1156-2-e,10,101.52229,312,0,0,8,17,complete_2,block_2_2,block_8_1,cyclic_4_1,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,6.25,0.74426910516,False
workload_677.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,block_2_2,complete_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,2,1,True
workload_559.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,89,0,0,3,5,complete_2,block_4_2,block_8_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,1,2,1,True
workload_521.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_2,block_4_2,block_8_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_491.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,87,0,0,2,5,complete_2,block_4_2,block_8_1,complete_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,1.75,1,True
workload_627.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,89.5,0,0,3,5,complete_2,block_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,2,2,1,True
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,block_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,1,2,1,True
workload_652.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,87,0,0,2,5,complete_2,block_4_2,complete_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,1.75,1,True
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_2,block_4_2,complete_1,complete_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1,2,1,True
workload_591.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,85,0,0,2,5,complete_2,block_4_2,complete_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.75,1,True
workload_691.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_2,block_4_2,complete_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2,1,True
workload_266.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_2,block_8_2,block_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,2,1,True
workload_519.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,86,0,0,2,5,complete_2,block_8_2,block_4_1,block_8_1,block_8_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,1,1.75,1,True
workload_507.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,87,0,0,2,5,complete_2,block_8_2,block_4_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,1,1.75,1,True
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,22.56224,125,0,0,6,10,complete_2,block_8_2,block_4_1,complete_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,4,0.893680261157,False
workload_367.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,84,0,0,2,5,complete_2,block_8_2,block_4_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,1.75,1,True
workload_288.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_2,block_8_2,block_4_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2,1,True
workload_534.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_2,block_8_2,block_8_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,2,1,True
workload_461.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_2,block_8_2,block_8_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,1,2,1,True
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,85,0,0,2,5,complete_2,block_8_2,block_8_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.75,1,True
workload_317.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,81,0,0,3,5,complete_2,block_8_2,block_8_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,1,2,1,True
workload_378.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,90,0,0,3,5,complete_2,block_8_2,block_8_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,1,2,1,True
workload_498.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,89,0,0,3,5,complete_2,block_8_2,block_8_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,2,1,True
workload_443.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,87,0,0,2,5,complete_2,block_8_2,block_8_1,block_8_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.75,1,True
workload_372.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,block_8_2,block_8_1,block_8_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,1,2,1,True
workload_353.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,89,0,0,3,5,complete_2,block_8_2,block_8_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,1,2,1,True
workload_166.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,229,0,0,10,19,complete_2,block_8_2,block_8_1,cyclic_4_1,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,7.25,0.735158881421,False
workload_123.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,238.5,0,0,10,19,complete_2,block_8_2,complete_1,block_4_1,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,2,7.25,0.735158881421,False
workload_313.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,block_8_2,complete_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,2,1,True
workload_409.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,93,0,0,3,5,complete_2,block_8_2,complete_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,1,2,1,True
workload_129.cpp,xczu7ev-ffvc1156-2-e,10,251.52291,276,0,3,10,32,complete_2,block_8_2,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_8,1,11.25,0.449903942445,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_2,complete_1,block_2_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,2,1,True
workload_570.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_2,complete_1,block_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_489.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_2,complete_1,block_2_1,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,2,1,True
workload_216.cpp,xczu7ev-ffvc1156-2-e,10,22.56224,121,0,0,6,10,complete_2,complete_1,block_4_1,complete_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,1,4,0.893680261157,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,complete_1,block_8_1,block_8_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,1,2,1,True
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,124.24126,88,0,0,2,5,complete_2,complete_1,block_8_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.75,1,True
workload_636.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,91,0,0,3,5,complete_2,complete_1,complete_1,complete_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,1,2,1,True
workload_8.cpp,xczu7ev-ffvc1156-2-e,10,22.92005,235,0,0,10,19,complete_2,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,7.25,0.735158881421,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10,151.25376,106,0,0,4,7,complete_2,complete_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,2.75,0.811529581419,False
workload_318.cpp,xczu7ev-ffvc1156-2-e,10,341.56626,76,0,0,2,8,complete_2,complete_1,cyclic_8_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,1,2.5,0.468173904019,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10,22.78376,92,0,1,3,5,complete_2,complete_1,cyclic_8_1,complete_1,block_4_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,1,2.25,0.986311063312,False
workload_6.cpp,xczu7ev-ffvc1156-2-e,10,316.25376,92,0,2,3,9,complete_2,complete_1,cyclic_8_1,complete_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,1,3.5,0.504108407515,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,complete_2,block_2_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_8,1,2,1,True
workload_394.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,complete_2,block_2_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_2,complete_2,block_2_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,1,2,1,True
workload_185.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,complete_2,block_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,3,2,1,True
workload_333.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,91,0,0,3,5,complete_2,complete_2,block_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,1,2,1,True
workload_457.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,105,0,0,3,5,complete_2,complete_2,block_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,2,1,True
workload_364.cpp,xczu7ev-ffvc1156-2-e,10,22.78376,90,0,1,3,5,complete_2,complete_2,block_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,2.25,0.986311063312,False
workload_398.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,82,0,0,3,5,complete_2,complete_2,block_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,1,2,1,True
workload_354.cpp,xczu7ev-ffvc1156-2-e,10,22.56224,123,0,0,6,10,complete_2,complete_2,block_2_1,block_8_1,cyclic_4_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,4,0.893680261157,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,complete_2,block_2_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,87,0,0,3,5,complete_2,complete_2,block_2_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,1,2,1,True
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,92,0,0,3,5,complete_2,complete_2,block_2_1,complete_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,1,2,1,True
workload_383.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,88,0,0,3,5,complete_2,complete_2,block_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,2,1,True
workload_508.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_2,complete_2,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,1,2,1,True
workload_569.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,86,0,0,3,5,complete_2,complete_2,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,2,1,True
workload_270.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,85,0,0,3,5,complete_2,complete_2,block_4_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_319.cpp,xczu7ev-ffvc1156-2-e,10,22.38376,82,0,0,3,5,complete_2,complete_2,block_4_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,2,1,True
workload_304.cpp,xczu7ev-ffvc1156-2-e,10,22.56224,127,0,0,6,10,complete_2,complete_2,block_4_1,block_2_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,4,0.893680261157,False
