Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,89,5,14,6,11,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,1,9,0.822283515044,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,0.27384,124,5,26,12,20,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,1,15.75,0.710772727255,False
workload_723.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,217.5,5,56,25,43,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,2,32.25,0.418337575865,False
workload_688.cpp,xczu7ev-ffvc1156-2-e,10,0.37912,75,5,6,3,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,1,5,0.756202570904,False
workload_597.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,12,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.993624089059,False
workload_737.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,89,5,13,6,11,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,8.75,0.826334191551,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,215.5,5,54,24,42,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,2,31.25,0.43368427243,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,0.3132,90,7,15,7,12,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.791020435945,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,79,10,1,4,5,cyclic_2_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_418.cpp,xczu7ev-ffvc1156-2-e,10,0.31328,143,4,17,24,26,cyclic_2_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,2,17.75,0.654343316576,False
workload_508.cpp,xczu7ev-ffvc1156-2-e,10,1.03484,169,4,1,11,20,cyclic_2_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,9,0.292705429535,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10,0.26184,511,4,71,89,77,cyclic_2_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,60.25,0.135047404888,False
workload_436.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,93,4,15,8,14,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,3,10.25,0.800917743191,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10,0.25128,239.5,4,70,30,51,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,4,38.75,0.327389411883,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,0.37912,78,4,6,4,7,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,4,5.25,0.755475482469,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,0.25128,242.5,5,70,30,51,cyclic_2_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,2,39,0.324193815384,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,73,10,1,3,4,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.974243430386,False
workload_349.cpp,xczu7ev-ffvc1156-2-e,10,0.31328,116,4,17,16,20,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,14.25,0.719447417873,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,72,4,1,2,5,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.601339438387,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10,1.03488,161,4,1,10,13,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,7,0.296984172298,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,0.26184,343,4,71,60,64,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,49.75,0.207875218782,False
workload_452.cpp,xczu7ev-ffvc1156-2-e,10,0.38936,89,4,6,5,10,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,2,6.25,0.736901320794,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10,1.07608,106.5,4,1,3,7,cyclic_2_1,cyclic_64_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,2,3.75,0.26896241465,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,68,11,1,2,3,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,2,4.25,0.98727084305,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,92,4,14,8,13,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,3,9.75,0.809659253722,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10,1.02456,128,4,1,2,6,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,3,3.25,0.309389996456,False
workload_351.cpp,xczu7ev-ffvc1156-2-e,10,0.25288,236.5,4,69,30,50,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,4,38.25,0.333778710309,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10,0.37912,76,4,6,4,7,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,1,5.25,0.755475482469,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,93,5,15,8,13,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.800917743191,False
workload_503.cpp,xczu7ev-ffvc1156-2-e,10,0.25256,232.5,5,67,29,49,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,2,37.5,0.343648043006,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,0.29288,232,5,31,43,40,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,29.75,0.45222187761,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10,0.28568,125,6,27,12,21,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,3,16.5,0.691147933188,False
workload_641.cpp,xczu7ev-ffvc1156-2-e,10,0.26536,326,5,66,57,60,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,47,0.233399300482,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,0.38936,84.5,5,6,4,9,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,2,6,0.738045393958,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,5,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.25,0.616916956728,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,0.2548,219,6,61,26,45,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,1,34.5,0.384967762937,False
workload_649.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,6,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,1,2.5,0.614597519599,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10,0.28248,125,6,26,12,21,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,16.25,0.697410755507,False
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,0.2548,218,6,57,25,43,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,32.75,0.410628334952,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,0.3132,91,6,15,7,13,cyclic_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.791020435945,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10,1.08056,65,6,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_2,1,2.5,0.265923711605,False
workload_56.cpp,xczu7ev-ffvc1156-2-e,10,0.27747,72.5,48,1,1,3,cyclic_32_1,block_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,2,13.25,0.760499850523,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,10,0.27747,71,44,1,1,3,cyclic_32_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,12.25,0.78111230832,False
workload_29.cpp,xczu7ev-ffvc1156-2-e,10,1.12152,83,12,1,2,6,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,complete_1,complete_1,unroll_2,1,5.25,0.23623894922,False
workload_44.cpp,xczu7ev-ffvc1156-2-e,10,0.31384,139,12,37,16,28,cyclic_32_1,cyclic_2_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_32,1,23.25,0.554988683971,False
workload_28.cpp,xczu7ev-ffvc1156-2-e,10,0.31384,130.5,15,35,15,26,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_32,2,22.75,0.563720015823,False
workload_90.cpp,xczu7ev-ffvc1156-2-e,10,0.28771,75,48,1,2,5,cyclic_32_1,cyclic_32_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,14,0.739988688328,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10,0.28771,70,46,1,1,3,cyclic_32_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,12.75,0.764991056252,False
workload_41.cpp,xczu7ev-ffvc1156-2-e,10,1.16248,78,7,1,2,5,cyclic_32_1,cyclic_64_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,3.75,0.211131322874,False
workload_15.cpp,xczu7ev-ffvc1156-2-e,10,1.11128,70,8,1,1,3,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,3.25,0.244088519541,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,77,12,1,3,4,cyclic_4_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.968347094619,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10,0.94312,2681,5,4,5,15,cyclic_4_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,7.25,0.374529916121,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,78.5,12,1,4,5,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,4,5.5,0.952630449972,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10,0.99808,315.5,4,1,11,15,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,2,7.75,0.325207814576,False
workload_431.cpp,xczu7ev-ffvc1156-2-e,10,1.01632,1037,4,1,11,17,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,8.25,0.309082792147,False
workload_93.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,75,14,1,3,5,cyclic_4_1,block_128_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,5.75,0.946801960462,False
workload_704.cpp,xczu7ev-ffvc1156-2-e,10,0.98776,259,4,1,3,9,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,1,4.25,0.340092979537,False
workload_659.cpp,xczu7ev-ffvc1156-2-e,10,0.37528,95.5,5,4,4,13,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,2,6.5,0.755336078087,False
workload_687.cpp,xczu7ev-ffvc1156-2-e,10,0.98776,282,5,1,3,9,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,4.5,0.33984550581,False
workload_624.cpp,xczu7ev-ffvc1156-2-e,10,1.01512,3259,5,1,3,11,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,5,0.315928771083,False
workload_793.cpp,xczu7ev-ffvc1156-2-e,10,0.37528,97,5,4,4,13,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,1,6.5,0.755336078087,False
workload_35.cpp,xczu7ev-ffvc1156-2-e,10,1.03608,141,4,1,3,8,cyclic_4_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,2,4,0.299666479135,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,71,17,1,2,3,cyclic_4_1,block_32_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5.75,0.946801960462,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10,0.31064,97,16,12,6,14,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,12,0.762778968787,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10,1.0254,1487,4,1,11,33,cyclic_4_1,block_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,12.25,0.289774182314,False
workload_445.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,68,12,1,2,3,cyclic_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.980940261974,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10,0.3004,112,5,12,7,17,cyclic_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.803284484834,False
workload_677.cpp,xczu7ev-ffvc1156-2-e,10,0.66232,232,5,12,7,18,cyclic_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,10.5,0.564961222131,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,0.84328,1010,5,12,7,19,cyclic_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,10.75,0.447852230655,False
workload_727.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,73,12,1,3,4,cyclic_4_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,0.31072,138,4,13,15,23,cyclic_4_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,13.75,0.730516895293,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10,1.02544,1497,4,1,11,21,cyclic_4_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,9.25,0.299309171931,False
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,0.3004,105,5,12,7,17,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.803284484834,False
workload_603.cpp,xczu7ev-ffvc1156-2-e,10,1.006,322,4,1,2,8,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,1,3.75,0.324696391701,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10,1.01512,1439,4,1,2,10,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,1,4.25,0.316652686236,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10,1.006,327,5,1,2,8,cyclic_4_1,block_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,4,0.324529871559,False
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,1.01512,1410,5,1,2,10,cyclic_4_1,block_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,4.5,0.316438813909,False
workload_77.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,72,12,1,3,4,cyclic_4_1,block_64_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_105.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,66,13,1,1,2,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.98727084305,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,7,1,1,2,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.61226553212,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,66,14,1,1,2,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.980940261974,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10,0.3004,91,8,12,6,11,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,9.25,0.820790716267,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,7,1,1,2,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.61226553212,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,70,13,1,2,3,cyclic_4_1,block_8_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.75,0.969304296906,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,1.0244,237,4,1,3,9,cyclic_4_1,cyclic_128_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,4.25,0.308971880299,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,1.0244,230,4,1,3,8,cyclic_4_1,cyclic_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,1,4,0.30914926714,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,0.26104,487,7,63,85,71,cyclic_4_1,cyclic_16_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,56.5,0.156496226198,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,0.25912,127,7,33,14,25,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,1,19.75,0.634676107861,False
workload_711.cpp,xczu7ev-ffvc1156-2-e,10,0.24888,221,8,56,25,42,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,32.75,0.410977967329,False
workload_5.cpp,xczu7ev-ffvc1156-2-e,10,1.04088,82,7,1,2,4,cyclic_4_1,cyclic_16_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_8,1,3.5,0.296084704667,False
workload_376.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,74,12,1,3,4,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,0.30816,132,4,9,20,21,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,2,13.5,0.736987450218,False
workload_393.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,76,4,1,2,5,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.601339438387,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10,0.26232,440,4,40,76,58,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,3,44.5,0.259205578263,False
workload_435.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65,12,1,1,2,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,3,4,0.993624089059,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10,0.29784,86.5,5,8,4,8,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,6,6.25,0.86736170247,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,67,5,1,1,2,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,3,2.25,0.616916956728,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,116,5,17,8,15,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,3,11.25,0.807626823281,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10,0.25176,194,5,36,16,31,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,2,22,0.592620297029,False
workload_402.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,66,17,1,1,2,cyclic_4_1,cyclic_2_1,block_32_1,complete_1,complete_1,complete_1,pipeline_1,1,5.25,0.958367144652,False
workload_443.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,13,1,1,2,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,3,4.25,0.98727084305,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,117,6,16,8,15,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,2,11.25,0.807626823281,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,0.25176,198,6,36,16,31,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,1,22.25,0.587926217407,False
workload_359.cpp,xczu7ev-ffvc1156-2-e,10,0.374,74,6,4,2,5,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_8,1,4.25,0.765085374725,False
workload_721.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,71,12,1,2,3,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.974243430386,False
workload_468.cpp,xczu7ev-ffvc1156-2-e,10,0.30816,107,4,9,12,14,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,3,9.75,0.804447930052,False
workload_326.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,73,4,1,2,3,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,3,2.5,0.604678863704,False
workload_355.cpp,xczu7ev-ffvc1156-2-e,10,0.27752,159,4,19,24,25,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,3,18,0.664499509428,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,0.26232,289.5,4,40,47,45,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,6,34,0.391666436699,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10,0.38424,84,4,4,3,8,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,3,4.75,0.749384413005,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,72,12,1,3,4,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_539.cpp,xczu7ev-ffvc1156-2-e,10,0.98968,99,4,1,3,5,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,2,3.25,0.339075131444,False
workload_620.cpp,xczu7ev-ffvc1156-2-e,10,0.98648,130,4,1,3,6,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,1,3.5,0.341775201079,False
workload_783.cpp,xczu7ev-ffvc1156-2-e,10,0.262,215,4,42,20,35,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_64,1,25.25,0.532166921013,False
workload_583.cpp,xczu7ev-ffvc1156-2-e,10,0.99608,84,4,1,2,4,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,1,2.75,0.333618518048,False
workload_30.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,68,15,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,4.75,0.969304296906,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,66,7,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.60315345202,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,12,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.993624089059,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10,0.29784,85,5,8,4,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,5,6.25,0.86736170247,False
workload_582.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.25,0.616916956728,False
workload_483.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,115,5,16,8,15,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,4,11,0.812947901535,False
workload_530.cpp,xczu7ev-ffvc1156-2-e,10,0.25176,192.5,5,33,16,30,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,6,21,0.611615409399,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10,0.374,74,5,4,2,5,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,6,4,0.765293712101,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65.5,13,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,4,4.25,0.98727084305,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,0.29784,86,6,9,4,8,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,3,6.75,0.861499496477,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,66,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,4,2.25,0.616916956728,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,116,6,17,8,15,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,3,11.5,0.802304971006,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,0.25176,191,6,34,16,29,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,3,21.25,0.606833878937,False
workload_598.cpp,xczu7ev-ffvc1156-2-e,10,0.374,74,5,4,2,5,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,1,4,0.765293712101,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,0.30808,88,6,9,4,8,cyclic_4_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,6.75,0.847683242721,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,0.25736,501,9,67,87,74,cyclic_4_1,cyclic_32_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,59.25,0.140330546263,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10,0.25896,254,14,67,35,52,cyclic_4_1,cyclic_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_64,1,42,0.287305698947,False
