Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_921.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,83,10,1,5,7,block_2_1,block_128_1,cyclic_128_1,pipeline_1,1,5.75,0.932155943589,False
workload_1013.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,79.5,10,1,4,6,block_2_1,block_128_1,cyclic_64_1,pipeline_1,2,5.25,0.948335525214,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,5,0.2958,79,19,0,1,4,block_2_1,block_16_1,block_32_1,unroll_4,1,6,0.739726032871,False
workload_1077.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,70,16,1,2,4,block_2_1,block_32_1,cyclic_64_1,pipeline_1,3,5.75,0.932155943589,False
workload_985.cpp,xczu7ev-ffvc1156-2-e,5,0.20812,92,10,0,2,5,block_2_1,block_4_1,block_16_1,unroll_8,1,4.25,0.8612069661,False
workload_863.cpp,xczu7ev-ffvc1156-2-e,5,0.907,122,4,0,4,7,block_2_1,block_4_1,cyclic_128_1,unroll_8,1,3.75,0.144233356252,False
workload_1251.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,77,10,1,4,6,block_2_1,block_64_1,cyclic_128_1,pipeline_1,1,5.25,0.948335525214,False
workload_1225.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,72,10,1,3,5,block_2_1,block_64_1,cyclic_64_1,pipeline_1,3,4.75,0.964383958271,False
workload_1123.cpp,xczu7ev-ffvc1156-2-e,5,0.531,345,4,13,15,30,block_2_1,block_64_1,cyclic_64_1,unroll_32,1,15.5,0.395173308139,False
workload_1181.cpp,xczu7ev-ffvc1156-2-e,5,0.20812,105,4,1,4,11,block_2_1,block_64_1,cyclic_64_1,unroll_8,1,5,0.849178245954,False
workload_1043.cpp,xczu7ev-ffvc1156-2-e,5,0.531,347,5,13,14,28,block_2_1,block_64_1,cyclic_8_1,unroll_32,1,15,0.401535961262,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,5,0.907,125,5,0,4,7,block_2_1,block_8_1,cyclic_128_1,unroll_8,1,4,0.144151052965,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,66,17,1,1,3,block_2_1,block_8_1,cyclic_32_1,pipeline_1,1,5.5,0.940247102132,False
workload_782.cpp,xczu7ev-ffvc1156-2-e,5,0.15596,198,11,31,21,36,block_2_1,block_8_1,cyclic_32_1,unroll_32,1,24.75,0.422547526655,False
workload_1057.cpp,xczu7ev-ffvc1156-2-e,5,0.1624,156,4,0,14,16,block_2_1,cyclic_128_1,block_64_1,unroll_16,2,8.5,0.818001505389,False
workload_1247.cpp,xczu7ev-ffvc1156-2-e,5,0.1486,200,4,31,23,38,block_2_1,cyclic_128_1,cyclic_2_1,unroll_32,1,24,0.439127082536,False
workload_917.cpp,xczu7ev-ffvc1156-2-e,5,0.1486,201,5,31,23,38,block_2_1,cyclic_128_1,cyclic_4_1,unroll_32,1,24.25,0.433944489077,False
workload_1033.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,75,10,1,4,6,block_2_1,cyclic_128_1,cyclic_64_1,pipeline_1,1,5.25,0.948335525214,False
workload_1103.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,134.5,4,2,7,12,block_2_1,cyclic_128_1,cyclic_64_1,unroll_16,2,6.25,0.878366654269,False
workload_1026.cpp,xczu7ev-ffvc1156-2-e,5,0.15004,191,5,30,20,34,block_2_1,cyclic_2_1,block_2_1,unroll_32,1,22.25,0.47624285657,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,68,16,1,1,3,block_2_1,cyclic_2_1,block_32_1,pipeline_1,1,5.25,0.948335525214,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,68.5,11,1,2,4,block_2_1,cyclic_2_1,block_64_1,pipeline_1,2,4.5,0.972197021089,False
workload_943.cpp,xczu7ev-ffvc1156-2-e,5,0.15524,234,4,30,35,43,block_2_1,cyclic_2_1,block_64_1,unroll_32,1,28,0.360124684229,False
workload_982.cpp,xczu7ev-ffvc1156-2-e,5,0.15516,190,7,30,20,34,block_2_1,cyclic_2_1,block_8_1,unroll_32,1,22.75,0.464436235386,False
workload_1288.cpp,xczu7ev-ffvc1156-2-e,5,0.15516,204,4,30,22,37,block_2_1,cyclic_2_1,cyclic_128_1,unroll_32,1,23.25,0.453767044672,False
workload_1301.cpp,xczu7ev-ffvc1156-2-e,5,0.4686,66,4,0,1,2,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,1,1.75,0.615469430396,False
workload_1257.cpp,xczu7ev-ffvc1156-2-e,5,0.15756,122,5,1,4,7,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,1,4.25,0.928817221887,False
workload_1170.cpp,xczu7ev-ffvc1156-2-e,5,0.15004,189,5,30,20,34,block_2_1,cyclic_2_1,cyclic_4_1,unroll_32,1,22.25,0.47624285657,False
workload_1515.cpp,xczu7ev-ffvc1156-2-e,5,0.16268,131,4,1,5,9,block_2_1,cyclic_2_1,cyclic_64_1,unroll_16,1,4.75,0.911988218141,False
workload_1048.cpp,xczu7ev-ffvc1156-2-e,5,0.91148,74,4,0,2,3,block_2_1,cyclic_2_1,cyclic_64_1,unroll_2,1,2.25,0.142309920827,False
workload_1437.cpp,xczu7ev-ffvc1156-2-e,5,0.16044,391,4,55,38,65,block_2_1,cyclic_2_1,cyclic_64_1,unroll_64,1,40.5,0.181648177391,False
workload_854.cpp,xczu7ev-ffvc1156-2-e,5,0.2958,94,9,0,3,8,block_2_1,cyclic_32_1,block_128_1,unroll_4,1,5,0.754967857818,False
workload_1011.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,77,11,1,3,5,block_2_1,cyclic_4_1,block_128_1,pipeline_1,1,5,0.956396724783,False
workload_1050.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,126,10,0,4,8,block_2_1,cyclic_4_1,block_16_1,unroll_16,1,5.5,0.896474029687,False
workload_1346.cpp,xczu7ev-ffvc1156-2-e,5,0.15724,122,5,0,4,7,block_2_1,cyclic_4_1,block_2_1,unroll_16,3,4,0.933519300801,False
workload_1071.cpp,xczu7ev-ffvc1156-2-e,5,0.15724,122,6,0,4,8,block_2_1,cyclic_4_1,block_4_1,unroll_16,1,4.5,0.924597341459,False
workload_1131.cpp,xczu7ev-ffvc1156-2-e,5,0.1624,144,4,0,12,13,block_2_1,cyclic_4_1,block_64_1,unroll_16,1,7.25,0.852218566053,False
workload_1311.cpp,xczu7ev-ffvc1156-2-e,5,0.14892,189,5,31,21,34,block_2_1,cyclic_4_1,cyclic_2_1,unroll_32,1,22.75,0.46557214949,False
workload_1450.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,124,10,0,4,8,block_2_1,cyclic_4_1,cyclic_32_1,unroll_16,1,5.5,0.896474029687,False
workload_1078.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,67,11,1,2,4,block_2_1,cyclic_4_1,cyclic_64_1,pipeline_1,1,4.5,0.972197021089,False
workload_1151.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,128,4,0,5,9,block_2_1,cyclic_4_1,cyclic_64_1,unroll_16,3,4.5,0.917117719695,False
workload_1447.cpp,xczu7ev-ffvc1156-2-e,5,0.15404,196,4,31,21,36,block_2_1,cyclic_4_1,cyclic_64_1,unroll_32,1,23,0.459295151936,False
workload_1209.cpp,xczu7ev-ffvc1156-2-e,5,0.20684,93,4,0,3,6,block_2_1,cyclic_4_1,cyclic_64_1,unroll_8,1,3.25,0.87549023254,False
workload_1147.cpp,xczu7ev-ffvc1156-2-e,5,0.1624,151,4,0,13,14,block_2_1,cyclic_64_1,block_64_1,unroll_16,1,7.75,0.83866669321,False
workload_1133.cpp,xczu7ev-ffvc1156-2-e,5,0.1624,173,5,0,20,20,block_2_1,cyclic_8_1,block_128_1,unroll_16,1,11.25,0.743800116659,False
workload_1004.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,127,10,0,4,8,block_2_1,cyclic_8_1,block_16_1,unroll_16,1,5.5,0.896474029687,False
workload_1113.cpp,xczu7ev-ffvc1156-2-e,5,0.113455,64,12,1,1,3,block_2_1,cyclic_8_1,block_2_1,pipeline_1,1,4.25,0.983024378528,False
workload_925.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,131,15,0,4,9,block_2_1,cyclic_8_1,block_32_1,unroll_16,1,7,0.858929641874,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,5,0.20684,93,15,0,2,6,block_2_1,cyclic_8_1,block_32_1,unroll_8,1,5.75,0.837023758141,False
workload_1041.cpp,xczu7ev-ffvc1156-2-e,5,0.15724,122.5,6,0,4,8,block_2_1,cyclic_8_1,block_4_1,unroll_16,2,4.5,0.924597341459,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,5,0.82572,82,8,0,1,4,block_2_1,cyclic_8_1,cyclic_16_1,unroll_4,1,3.25,0.192826373015,False
workload_1464.cpp,xczu7ev-ffvc1156-2-e,5,0.15724,121,6,0,4,7,block_2_1,cyclic_8_1,cyclic_4_1,unroll_16,1,4.25,0.929284916451,False
workload_1100.cpp,xczu7ev-ffvc1156-2-e,5,0.151,188,6,30,20,34,block_2_1,cyclic_8_1,cyclic_4_1,unroll_32,1,22.5,0.47062128949,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,70,12,1,2,4,block_2_1,cyclic_8_1,cyclic_64_1,pipeline_1,1,4.75,0.964383958271,False
workload_1534.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,129,5,0,5,9,block_2_1,cyclic_8_1,cyclic_64_1,unroll_16,1,4.75,0.912456488205,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,5,0.31884,84,14,1,1,6,block_32_1,block_4_1,block_4_1,unroll_4,1,5.5,0.714977966978,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,5,0.23628,122,13,3,3,13,block_32_1,block_4_1,block_64_1,unroll_8,1,8,0.755069012442,False
workload_811.cpp,xczu7ev-ffvc1156-2-e,5,0.93964,87,12,1,3,8,block_32_1,cyclic_128_1,cyclic_64_1,unroll_2,1,6,0.128873769665,False
workload_790.cpp,xczu7ev-ffvc1156-2-e,5,0.16593,323,13,39,49,49,block_32_1,cyclic_4_1,block_2_1,unroll_32,1,37.5,0.214835966628,False
workload_784.cpp,xczu7ev-ffvc1156-2-e,5,0.139055,69,43,2,1,4,block_32_1,cyclic_4_1,cyclic_2_1,pipeline_1,1,12.5,0.721867561596,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,5,0.83905,589,12,10,36,29,block_32_1,cyclic_64_1,block_4_1,unroll_32,1,21.75,0.138793424976,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,5,0.139055,69,44,2,1,4,block_32_1,cyclic_8_1,cyclic_2_1,pipeline_1,1,12.75,0.714918593234,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,5,0.93964,73,14,1,1,4,block_32_1,cyclic_8_1,cyclic_8_1,unroll_2,1,5,0.12936639539,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,5,0.29836,78,19,1,1,4,block_4_1,block_16_1,block_32_1,unroll_4,1,6.25,0.732484264007,False
workload_1016.cpp,xczu7ev-ffvc1156-2-e,5,0.82992,231,4,5,12,13,block_4_1,block_2_1,block_64_1,unroll_16,1,8.5,0.183752993029,False
workload_1031.cpp,xczu7ev-ffvc1156-2-e,5,0.827,69,5,1,1,2,block_4_1,block_2_1,cyclic_2_1,unroll_2,1,2.25,0.192124968614,False
workload_814.cpp,xczu7ev-ffvc1156-2-e,5,0.29836,79,25,1,1,5,block_4_1,block_32_1,block_32_1,unroll_4,1,8,0.702485829949,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,5,0.16172,131,15,5,5,10,block_4_1,block_32_1,cyclic_2_1,unroll_16,1,8.75,0.811508869602,False
workload_841.cpp,xczu7ev-ffvc1156-2-e,5,0.1534,216,15,39,22,39,block_4_1,block_32_1,cyclic_2_1,unroll_32,1,28.75,0.346854585481,False
workload_781.cpp,xczu7ev-ffvc1156-2-e,5,0.15852,220,17,39,22,39,block_4_1,block_32_1,cyclic_8_1,unroll_32,1,29.25,0.337429467071,False
workload_914.cpp,xczu7ev-ffvc1156-2-e,5,0.16252,428,6,84,45,72,block_4_1,block_4_1,block_2_1,unroll_64,1,51.75,0.107032128383,False
workload_1115.cpp,xczu7ev-ffvc1156-2-e,5,0.1534,204,7,39,22,35,block_4_1,block_4_1,block_4_1,unroll_32,1,25.75,0.403001418907,False
workload_934.cpp,xczu7ev-ffvc1156-2-e,5,0.16688,149,5,5,13,13,block_4_1,block_4_1,block_64_1,unroll_16,1,9,0.801059751049,False
workload_988.cpp,xczu7ev-ffvc1156-2-e,5,0.47628,73,5,1,2,4,block_4_1,block_4_1,block_64_1,unroll_2,1,3,0.598531631207,False
workload_1090.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,74,12,2,3,5,block_4_1,block_64_1,block_64_1,pipeline_1,1,5.5,0.940247102132,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,5,0.47628,67,17,1,1,3,block_4_1,block_8_1,block_32_1,unroll_2,1,5.5,0.576636408943,False
workload_884.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,73,13,2,3,5,block_4_1,block_8_1,cyclic_128_1,pipeline_1,1,5.75,0.932155943589,False
workload_1207.cpp,xczu7ev-ffvc1156-2-e,5,0.20428,94,5,3,4,7,block_4_1,cyclic_128_1,block_2_1,unroll_8,1,4.75,0.858795843923,False
workload_1052.cpp,xczu7ev-ffvc1156-2-e,5,0.16496,154.5,4,5,15,15,block_4_1,cyclic_128_1,block_64_1,unroll_16,2,9.75,0.781681039067,False
workload_1137.cpp,xczu7ev-ffvc1156-2-e,5,0.1598,129,5,5,7,10,block_4_1,cyclic_128_1,cyclic_2_1,unroll_16,1,6.75,0.867908810053,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,5,0.16496,174,7,5,21,20,block_4_1,cyclic_16_1,block_128_1,unroll_16,2,13.25,0.689417839116,False
workload_1109.cpp,xczu7ev-ffvc1156-2-e,5,0.15116,202,8,40,22,35,block_4_1,cyclic_16_1,block_4_1,unroll_32,1,26.25,0.393562234902,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,5,0.16496,145,7,5,13,13,block_4_1,cyclic_16_1,block_64_1,unroll_16,1,9.5,0.788594458726,False
workload_972.cpp,xczu7ev-ffvc1156-2-e,5,0.82508,109,7,2,2,5,block_4_1,cyclic_16_1,cyclic_2_1,unroll_8,1,4,0.1929094823,False
workload_933.cpp,xczu7ev-ffvc1156-2-e,5,0.16528,147,4,5,13,13,block_4_1,cyclic_2_1,block_64_1,unroll_16,2,8.75,0.809062136034,False
workload_1038.cpp,xczu7ev-ffvc1156-2-e,5,0.16196,243,4,38,36,43,block_4_1,cyclic_2_1,block_64_1,unroll_32,1,30.25,0.319913598693,False
workload_974.cpp,xczu7ev-ffvc1156-2-e,5,0.16012,124,5,5,5,7,block_4_1,cyclic_2_1,cyclic_2_1,unroll_16,1,5.5,0.899191703202,False
workload_911.cpp,xczu7ev-ffvc1156-2-e,5,0.8299,238,9,5,13,17,block_4_1,cyclic_32_1,block_128_1,unroll_16,1,11,0.178139425315,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,5,0.82476,190,9,5,4,8,block_4_1,cyclic_32_1,cyclic_2_1,unroll_16,1,6.5,0.190588620993,False
workload_915.cpp,xczu7ev-ffvc1156-2-e,5,0.9118,220,4,5,7,11,block_4_1,cyclic_64_1,cyclic_128_1,unroll_16,1,6.75,0.140221990876,False
workload_932.cpp,xczu7ev-ffvc1156-2-e,5,0.20942,117,5,3,11,12,block_4_1,cyclic_8_1,block_128_1,unroll_8,1,7.75,0.791541952167,False
workload_848.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,67,18,2,1,3,block_4_1,cyclic_8_1,block_32_1,pipeline_1,1,6,0.92407604763,False
workload_953.cpp,xczu7ev-ffvc1156-2-e,5,0.91404,80,5,1,3,5,block_4_1,cyclic_8_1,cyclic_128_1,unroll_2,1,3.5,0.140940650838,False
workload_1029.cpp,xczu7ev-ffvc1156-2-e,5,0.20428,88,6,3,3,5,block_4_1,cyclic_8_1,cyclic_4_1,unroll_8,1,4.25,0.866972401339,False
workload_1064.cpp,xczu7ev-ffvc1156-2-e,5,0.16492,123,7,5,5,7,block_4_1,cyclic_8_1,cyclic_8_1,unroll_16,1,6,0.881636377488,False
workload_1163.cpp,xczu7ev-ffvc1156-2-e,5,0.693745,1243,23,14,39,46,block_64_1,block_128_1,block_2_1,unroll_32,1,30.5,0.153148607316,False
workload_1449.cpp,xczu7ev-ffvc1156-2-e,5,0.165105,402,23,39,51,60,block_64_1,cyclic_128_1,block_2_1,unroll_32,1,43.25,0.155707041389,False
workload_1504.cpp,xczu7ev-ffvc1156-2-e,5,0.898945,1192,22,19,39,62,block_64_1,cyclic_128_1,block_2_1,unroll_64,1,35.5,0.1,False
workload_1409.cpp,xczu7ev-ffvc1156-2-e,5,0.22988,163,23,3,4,18,block_64_1,cyclic_128_1,block_2_1,unroll_8,1,12,0.673973265499,False
workload_1318.cpp,xczu7ev-ffvc1156-2-e,5,0.16529,557,23,39,84,72,block_64_1,cyclic_128_1,cyclic_4_1,unroll_32,1,54.5,0.10117744845,False
workload_812.cpp,xczu7ev-ffvc1156-2-e,5,0.93964,94,25,1,3,8,block_64_1,cyclic_16_1,cyclic_128_1,unroll_2,1,9.25,0.126330884006,False
workload_1564.cpp,xczu7ev-ffvc1156-2-e,5,0.139055,78,84,2,1,5,block_64_1,cyclic_2_1,block_2_1,pipeline_1,1,23,0.461595548,False
workload_829.cpp,xczu7ev-ffvc1156-2-e,5,0.16369,524,23,41,83,71,block_64_1,cyclic_2_1,block_2_1,unroll_32,1,54.5,0.101185703575,False
workload_786.cpp,xczu7ev-ffvc1156-2-e,5,0.31884,95,23,1,1,9,block_64_1,cyclic_2_1,block_2_1,unroll_4,1,8.5,0.670043768891,False
workload_1354.cpp,xczu7ev-ffvc1156-2-e,5,0.16593,519,23,39,82,70,block_64_1,cyclic_4_1,block_2_1,unroll_32,2,53.5,0.102725078987,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,5,0.144175,88,85,2,3,7,block_64_1,cyclic_8_1,cyclic_128_1,pipeline_1,1,24.25,0.434556432872,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,5,0.49676,74,5,1,3,6,block_8_1,block_128_1,block_2_1,unroll_2,1,3.75,0.563305750346,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,5,0.18412,230,9,40,23,41,block_8_1,block_16_1,cyclic_64_1,unroll_32,1,28.25,0.350658353364,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,5,0.89628,344,7,10,8,17,block_8_1,block_2_1,block_16_1,unroll_32,1,10.5,0.142914172801,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,5,0.49676,69,15,1,1,3,block_8_1,block_32_1,block_2_1,unroll_2,1,5,0.554218089183,False
workload_798.cpp,xczu7ev-ffvc1156-2-e,5,0.1814,238,15,39,22,43,block_8_1,block_32_1,block_2_1,unroll_32,1,29.75,0.32529683465,False
workload_796.cpp,xczu7ev-ffvc1156-2-e,5,0.18812,469,6,84,45,78,block_8_1,block_4_1,block_2_1,unroll_64,1,53.25,0.102977155235,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,5,0.93772,120,5,2,3,7,block_8_1,block_4_1,cyclic_64_1,unroll_8,1,4.25,0.13040939693,False
workload_967.cpp,xczu7ev-ffvc1156-2-e,5,0.179,213,8,39,22,38,block_8_1,block_8_1,cyclic_4_1,unroll_32,1,26.75,0.379052567097,False
workload_894.cpp,xczu7ev-ffvc1156-2-e,5,0.19056,153,7,5,13,15,block_8_1,cyclic_16_1,block_64_1,unroll_16,1,10,0.755275656626,False
workload_824.cpp,xczu7ev-ffvc1156-2-e,5,0.93836,88,7,1,2,5,block_8_1,cyclic_16_1,cyclic_64_1,unroll_4,1,3.75,0.13028931911,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,5,0.18188,220,9,40,23,40,block_8_1,cyclic_32_1,cyclic_64_1,unroll_32,1,28,0.355578814134,False
workload_896.cpp,xczu7ev-ffvc1156-2-e,5,0.139055,67,13,2,1,3,block_8_1,cyclic_4_1,block_2_1,pipeline_1,1,4.75,0.936428892545,False
workload_937.cpp,xczu7ev-ffvc1156-2-e,5,0.1854,128,5,5,5,9,block_8_1,cyclic_4_1,cyclic_2_1,unroll_16,1,6,0.854368862077,False
workload_789.cpp,xczu7ev-ffvc1156-2-e,5,0.86796,107,28,0,0,7,cyclic_128_1,block_8_1,cyclic_32_1,unroll_2,1,8.75,0.160218533171,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,5,0.15812,428,45,51,29,67,cyclic_128_1,cyclic_16_1,cyclic_64_1,unroll_64,1,48,0.122941578867,False
workload_891.cpp,xczu7ev-ffvc1156-2-e,5,0.144095,87,22,1,4,7,cyclic_16_1,block_128_1,block_128_1,pipeline_1,1,8.5,0.833021229612,False
workload_846.cpp,xczu7ev-ffvc1156-2-e,5,0.78476,78,9,0,0,4,cyclic_16_1,block_16_1,block_16_1,unroll_4,1,3.25,0.223939317099,False
workload_844.cpp,xczu7ev-ffvc1156-2-e,5,0.144095,81,27,1,3,5,cyclic_16_1,block_32_1,block_128_1,pipeline_1,1,9,0.818781963863,False
workload_969.cpp,xczu7ev-ffvc1156-2-e,5,0.18028,111,13,4,3,7,cyclic_16_1,block_4_1,block_16_1,unroll_16,1,6.75,0.845067584213,False
workload_954.cpp,xczu7ev-ffvc1156-2-e,5,0.16444,144,9,16,10,18,cyclic_16_1,block_4_1,block_4_1,unroll_32,1,13.25,0.689722069645,False
workload_853.cpp,xczu7ev-ffvc1156-2-e,5,0.77964,77,5,0,0,3,cyclic_16_1,block_4_1,block_4_1,unroll_4,1,2,0.22841911922,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,5,0.17516,107,9,4,3,6,cyclic_16_1,block_4_1,cyclic_4_1,unroll_16,1,5.5,0.878726815078,False
workload_785.cpp,xczu7ev-ffvc1156-2-e,5,0.144095,69,25,1,2,4,cyclic_16_1,block_64_1,block_16_1,pipeline_1,1,8,0.847174929872,False
workload_870.cpp,xczu7ev-ffvc1156-2-e,5,0.138975,65,24,1,1,2,cyclic_16_1,block_8_1,block_4_1,pipeline_1,1,7,0.879966270534,False
workload_895.cpp,xczu7ev-ffvc1156-2-e,5,0.46348,69,8,0,0,3,cyclic_16_1,block_8_1,cyclic_4_1,unroll_2,1,2.75,0.619706525622,False
workload_973.cpp,xczu7ev-ffvc1156-2-e,5,0.18028,109,11,4,3,7,cyclic_16_1,block_8_1,cyclic_8_1,unroll_16,1,6.25,0.855992179909,False
workload_952.cpp,xczu7ev-ffvc1156-2-e,5,0.86796,69,7,0,0,3,cyclic_16_1,block_8_1,cyclic_8_1,unroll_2,1,2.5,0.165569891543,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,5,0.16748,161,12,21,13,24,cyclic_16_1,cyclic_128_1,block_16_1,unroll_32,1,17.5,0.581163767422,False
workload_956.cpp,xczu7ev-ffvc1156-2-e,5,0.46348,74,6,0,2,5,cyclic_16_1,cyclic_128_1,block_2_1,unroll_2,1,3.25,0.6160241788,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,5,0.17324,109,8,4,5,8,cyclic_16_1,cyclic_128_1,cyclic_4_1,unroll_16,1,6.25,0.865491889817,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,5,0.46348,75,6,0,2,5,cyclic_16_1,cyclic_128_1,cyclic_4_1,unroll_2,1,3.25,0.6160241788,False
workload_826.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,151,8,21,14,23,cyclic_16_1,cyclic_128_1,cyclic_4_1,unroll_32,1,16.5,0.607714149358,False
workload_977.cpp,xczu7ev-ffvc1156-2-e,5,0.86796,77,5,0,2,5,cyclic_16_1,cyclic_128_1,cyclic_8_1,unroll_2,1,3,0.165495737061,False
workload_962.cpp,xczu7ev-ffvc1156-2-e,5,0.17324,106,10,4,3,6,cyclic_16_1,cyclic_16_1,block_4_1,unroll_16,1,5.75,0.876454956286,False
workload_968.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,145,10,21,12,21,cyclic_16_1,cyclic_16_1,cyclic_2_1,unroll_32,1,16,0.620210118358,False
workload_1217.cpp,xczu7ev-ffvc1156-2-e,5,0.21452,84,7,0,1,4,cyclic_16_1,cyclic_2_1,cyclic_2_1,unroll_8,1,3,0.86284692583,False
workload_1577.cpp,xczu7ev-ffvc1156-2-e,5,0.17516,103,6,1,2,4,cyclic_16_1,cyclic_2_1,cyclic_4_1,unroll_16,1,3.25,0.911071162247,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,5,0.78476,94,9,0,2,7,cyclic_16_1,cyclic_32_1,block_128_1,unroll_4,1,4.5,0.223021955579,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,5,0.1682,191,7,25,28,32,cyclic_16_1,cyclic_4_1,block_64_1,unroll_32,1,23,0.456198252068,False
workload_900.cpp,xczu7ev-ffvc1156-2-e,5,0.77324,68.5,6,0,0,3,cyclic_16_1,cyclic_4_1,cyclic_2_1,unroll_2,2,2.25,0.233783143987,False
workload_1345.cpp,xczu7ev-ffvc1156-2-e,5,0.17388,103,7,2,2,4,cyclic_16_1,cyclic_4_1,cyclic_4_1,unroll_16,1,3.75,0.905825380606,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,5,0.163,144,8,25,13,22,cyclic_16_1,cyclic_4_1,cyclic_4_1,unroll_32,1,17,0.595098852082,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,5,0.80412,195,5,1,2,6,cyclic_16_1,cyclic_64_1,cyclic_4_1,unroll_32,1,3.5,0.208558825687,False
workload_807.cpp,xczu7ev-ffvc1156-2-e,5,0.144095,67,26,1,1,3,cyclic_16_1,cyclic_8_1,block_16_1,pipeline_1,1,7.75,0.854195887371,False
workload_834.cpp,xczu7ev-ffvc1156-2-e,5,0.138975,65,24,1,1,2,cyclic_16_1,cyclic_8_1,block_4_1,pipeline_1,2,7,0.879966270534,False
workload_1498.cpp,xczu7ev-ffvc1156-2-e,5,0.78092,69,6,0,0,2,cyclic_16_1,cyclic_8_1,block_4_1,unroll_2,1,2,0.227359128799,False
workload_928.cpp,xczu7ev-ffvc1156-2-e,5,0.86796,78,5,0,2,4,cyclic_16_1,cyclic_8_1,cyclic_128_1,unroll_2,1,2.75,0.165540811786,False
workload_783.cpp,xczu7ev-ffvc1156-2-e,5,0.138975,65,24,1,1,2,cyclic_16_1,cyclic_8_1,cyclic_2_1,pipeline_1,1,7,0.879966270534,False
workload_820.cpp,xczu7ev-ffvc1156-2-e,5,0.78092,66,6,0,0,2,cyclic_16_1,cyclic_8_1,cyclic_2_1,unroll_2,1,2,0.227359128799,False
workload_888.cpp,xczu7ev-ffvc1156-2-e,5,0.118495,82,10,1,4,6,cyclic_2_1,block_128_1,block_128_1,pipeline_1,1,5.25,0.948372481825,False
workload_1124.cpp,xczu7ev-ffvc1156-2-e,5,0.70382,386,4,0,12,18,cyclic_2_1,block_128_1,block_128_1,unroll_16,1,8.5,0.285947834401,False
workload_950.cpp,xczu7ev-ffvc1156-2-e,5,0.113375,72,11,1,3,4,cyclic_2_1,block_128_1,block_2_1,pipeline_1,1,4.75,0.966212159376,False
