Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
workload_485.cpp,xczu7ev-ffvc1156-2-e,10,5762.46033,87,30,0,1,6,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_2,1,9.25,0.645326699465,False
workload_653.cpp,xczu7ev-ffvc1156-2-e,10,3780.65233,94,30,0,1,6,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,1,9.25,0.843500422256,False
workload_612.cpp,xczu7ev-ffvc1156-2-e,10,3780.65225,107,30,0,2,8,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,10,0.841971253476,False
workload_357.cpp,xczu7ev-ffvc1156-2-e,10,1705.67841,444,62,1,15,34,cyclic_2_1,block_8_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_2,1,28,0.627309471107,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,5741.44849,96,30,0,1,6,cyclic_2_1,block_8_1,block_2_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,1,9.25,0.647278118595,False
workload_624.cpp,xczu7ev-ffvc1156-2-e,10,1705.53449,190,62,1,5,13,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_8,1,20.25,0.828869755095,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10,2941.87281,99,31,1,2,8,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,1,10.5,0.915610701141,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10,6915.85201,232,30,0,3,11,cyclic_2_1,cyclic_16_1,block_2_1,unroll_8,unroll_2,unroll_8,unroll_2,unroll_8,1,11,0.542022425253,False
workload_799.cpp,xczu7ev-ffvc1156-2-e,10,1901.03657,549,31,3,7,29,cyclic_2_1,cyclic_16_1,block_4_1,unroll_8,unroll_4,unroll_32,unroll_4,unroll_8,1,17.5,0.886612369772,False
workload_404.cpp,xczu7ev-ffvc1156-2-e,10,1705.65905,165,61,1,6,14,cyclic_2_1,cyclic_2_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,1,20.5,0.821864282791,False
workload_449.cpp,xczu7ev-ffvc1156-2-e,10,1705.65841,170,61,1,6,15,cyclic_2_1,cyclic_2_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_4,1,20.75,0.814891678132,False
workload_824.cpp,xczu7ev-ffvc1156-2-e,10,1705.37297,78,61,1,2,5,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,17.25,1,True
workload_891.cpp,xczu7ev-ffvc1156-2-e,10,1705.37137,99,61,1,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,1,17.75,0.893396335321,False
workload_723.cpp,xczu7ev-ffvc1156-2-e,10,1705.37233,83,61,1,2,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,1,17.5,1,True
workload_591.cpp,xczu7ev-ffvc1156-2-e,10,1705.37073,104,61,1,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,1,18.25,0.886110939444,False
workload_639.cpp,xczu7ev-ffvc1156-2-e,10,1705.37121,98,61,1,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,17.75,1,True
workload_870.cpp,xczu7ev-ffvc1156-2-e,10,1705.36961,123,61,1,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,1,18.25,1,True
workload_895.cpp,xczu7ev-ffvc1156-2-e,10,2045.34033,112,29,1,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_4,1,10.25,1,True
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,2045.33873,132,29,1,3,9,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_8,1,10.5,0.989359793612,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,10,4294.53313,118,29,0,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,1,9.5,0.789507721923,False
workload_717.cpp,xczu7ev-ffvc1156-2-e,10,1890.67601,144,29,2,3,9,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_2,1,10.75,1,True
workload_820.cpp,xczu7ev-ffvc1156-2-e,10,1890.67537,152,29,2,3,10,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_4,1,11,0.995784085566,False
workload_785.cpp,xczu7ev-ffvc1156-2-e,10,1890.67441,167,29,2,3,11,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,1,11.25,0.988304026023,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10,1890.67537,151,29,2,3,10,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_2,1,11,0.995784085566,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10,1890.67377,174,29,2,4,12,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_8,1,11.75,0.977645441607,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,10,1890.67265,192,29,2,4,12,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_8,unroll_8,1,11.75,0.97764549602,False
workload_802.cpp,xczu7ev-ffvc1156-2-e,10,2994.30225,77,29,0,1,4,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,8.5,1,True
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,2994.30065,97,29,0,2,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,9.25,0.926836162373,False
workload_516.cpp,xczu7ev-ffvc1156-2-e,10,2994.30001,106,29,0,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_8,1,9.5,0.924581532871,False
workload_759.cpp,xczu7ev-ffvc1156-2-e,10,2994.30049,97,29,0,2,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,1,9.25,0.926836175984,False
workload_660.cpp,xczu7ev-ffvc1156-2-e,10,2994.29985,108,29,0,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_4,1,9.5,0.924581544464,False
workload_738.cpp,xczu7ev-ffvc1156-2-e,10,2994.29889,123,29,0,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_8,1,9.5,0.924581614021,False
workload_872.cpp,xczu7ev-ffvc1156-2-e,10,1813.34193,252,29,2,4,14,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_64,unroll_2,unroll_8,1,12.25,0.974638900311,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10,1813.34289,236,29,2,4,13,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_64,unroll_4,unroll_2,1,12,0.979027631226,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10,2354.67089,86,29,1,2,5,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,1,9.25,1,True
workload_736.cpp,xczu7ev-ffvc1156-2-e,10,2354.67025,93,29,1,2,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,1,9.5,0.962684980223,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,2354.66929,109,29,1,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,1,9.75,0.964730500003,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,10,2354.66865,114,29,1,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_8,1,10.25,0.966061089769,False
workload_647.cpp,xczu7ev-ffvc1156-2-e,10,2354.66753,134,29,1,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_8,1,10.25,0.96606119865,False
workload_725.cpp,xczu7ev-ffvc1156-2-e,10,1705.37129,142,61,1,3,9,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,1,18.5,0.878840311227,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,10,2994.30153,107,29,0,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_4,1,10,0.919016409511,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,2994.30153,108,29,0,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_2,1,10,0.919016409511,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,2994.29889,270,29,0,4,10,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_8,unroll_8,1,10.75,0.908932433565,False
workload_498.cpp,xczu7ev-ffvc1156-2-e,10,1705.67793,279,61,1,10,24,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_8,1,24,0.727298557893,False
workload_521.cpp,xczu7ev-ffvc1156-2-e,10,1705.67681,302,61,1,10,24,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_8,1,24,0.727298554919,False
workload_708.cpp,xczu7ev-ffvc1156-2-e,10,2055.34321,1036,29,1,10,35,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,unroll_16,unroll_4,unroll_8,1,18.75,0.858297200782,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,2995.45777,296,29,0,5,16,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll_8,1,12.5,0.878134392176,False
workload_441.cpp,xczu7ev-ffvc1156-2-e,10,2995.45713,302,29,0,5,17,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll_4,unroll_8,1,12.75,0.873041487185,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,2344.68689,475,29,1,6,21,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,unroll_8,unroll_2,unroll_2,1,14.25,0.902966321099,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10,2344.68529,498,29,1,6,23,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,unroll_8,unroll_2,unroll_8,1,14.75,0.89273434645,False
workload_512.cpp,xczu7ev-ffvc1156-2-e,10,2344.68465,504,29,1,7,24,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,unroll_8,unroll_4,unroll_8,1,15.25,0.882124933487,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,10,2995.45769,343,29,0,6,19,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_4,unroll_2,unroll_8,1,13.5,0.858202313961,False
workload_604.cpp,xczu7ev-ffvc1156-2-e,10,2344.68457,570,29,1,8,27,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_8,unroll_4,unroll_8,1,16.25,0.873332632345,False
workload_740.cpp,xczu7ev-ffvc1156-2-e,10,2344.68353,682,29,1,8,27,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,unroll_8,unroll_8,unroll_8,1,16.25,0.873332703119,False
workload_468.cpp,xczu7ev-ffvc1156-2-e,10,1705.53681,87,61,1,2,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,17.5,0.89704139838,False
workload_786.cpp,xczu7ev-ffvc1156-2-e,10,1705.53617,95,61,1,3,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_4,1,18,0.886095110016,False
workload_619.cpp,xczu7ev-ffvc1156-2-e,10,1705.53521,110,61,1,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,1,18.25,0.886102607966,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,10,1705.53505,107,61,1,3,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,18.25,0.886102616071,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,2050.50129,152,29,1,3,10,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_16,unroll_4,unroll_2,1,10.75,0.986471058932,False
workload_734.cpp,xczu7ev-ffvc1156-2-e,10,2050.49969,172,29,1,4,12,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_16,unroll_4,unroll_8,1,11.5,0.972492542012,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10,1894.52625,228,29,2,3,12,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_32,unroll_2,unroll_2,1,11.5,0.982485488701,False
workload_744.cpp,xczu7ev-ffvc1156-2-e,10,2994.22033,87,29,0,1,5,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,1,8.75,0.926030664463,False
workload_691.cpp,xczu7ev-ffvc1156-2-e,10,2994.21873,107,29,0,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,9.5,0.924587420795,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10,2994.21809,115,29,0,2,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_4,unroll_8,1,9.75,0.921933670425,False
workload_712.cpp,xczu7ev-ffvc1156-2-e,10,2994.21857,107,29,0,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_8,unroll_2,1,9.5,0.924587432383,False
workload_645.cpp,xczu7ev-ffvc1156-2-e,10,2349.34609,107,29,1,2,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,9.5,0.963251504111,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,2349.34385,134,29,1,3,9,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_8,1,10.5,0.964105949659,False
workload_873.cpp,xczu7ev-ffvc1156-2-e,10,2994.22016,575,29,0,13,32,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_2,1,18.5,0.797698183858,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10,2994.22025,102,29,0,2,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,9.5,0.924587310709,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,10,2994.21865,158,29,0,3,9,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_8,1,10.25,0.91588064411,False
workload_721.cpp,xczu7ev-ffvc1156-2-e,10,2994.21857,154,29,0,3,9,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_8,unroll_2,1,10.25,0.915880649216,False
workload_683.cpp,xczu7ev-ffvc1156-2-e,10,2994.21697,295,29,0,4,11,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_8,unroll_8,1,11,0.905141742069,False
workload_885.cpp,xczu7ev-ffvc1156-2-e,10,1705.67681,491,61,1,18,37,cyclic_2_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_8,1,29.25,0.597837492831,False
workload_722.cpp,xczu7ev-ffvc1156-2-e,10,2953.49937,487,29,1,5,19,cyclic_2_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_8,1,13.5,0.861504879095,False
workload_848.cpp,xczu7ev-ffvc1156-2-e,10,2312.88657,857,29,1,5,26,cyclic_2_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,unroll_8,unroll_2,unroll_2,1,15.25,0.884168918626,False
workload_622.cpp,xczu7ev-ffvc1156-2-e,10,2312.88497,888,29,1,6,28,cyclic_2_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,unroll_8,unroll_2,unroll_8,1,16,0.877371473958,False
workload_742.cpp,xczu7ev-ffvc1156-2-e,10,1896.44977,439,29,2,6,22,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_32,unroll_2,unroll_8,1,14.75,0.917098992604,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10,1896.44913,456,29,2,6,23,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_32,unroll_4,unroll_8,1,15,0.91007532467,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10,2999.42225,112,29,0,2,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,1,9.25,0.926393826658,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,10,2999.42065,129,29,0,2,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_8,1,9.75,0.921578266868,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,10,2999.42049,131,29,0,2,8,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll_2,1,9.75,0.92157827791,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,2346.68369,150,29,1,2,9,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,unroll_2,unroll_8,unroll_2,unroll_2,1,10.25,0.966825845392,False
workload_789.cpp,xczu7ev-ffvc1156-2-e,10,1705.37233,88,61,1,2,6,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,1,17.5,1,True
workload_826.cpp,xczu7ev-ffvc1156-2-e,10,1705.37073,106,61,1,3,8,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,1,18.25,0.886110939444,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,1890.67537,158,30,2,3,10,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_2,1,11.25,0.988304021458,False
workload_862.cpp,xczu7ev-ffvc1156-2-e,10,1890.67377,178,30,2,4,12,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_8,1,12,0.974993871572,False
workload_842.cpp,xczu7ev-ffvc1156-2-e,10,2994.30225,76,30,0,1,4,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,8.75,0.926021724926,False
workload_626.cpp,xczu7ev-ffvc1156-2-e,10,2344.18289,116,30,1,3,8,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_8,1,10.5,0.9645229271,False
workload_665.cpp,xczu7ev-ffvc1156-2-e,10,2994.29889,292,30,0,4,11,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_4,unroll_4,unroll_8,unroll_8,1,11.25,0.901130156404,False
workload_772.cpp,xczu7ev-ffvc1156-2-e,10,2344.10321,106,30,1,2,6,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,9.75,0.965889009575,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,10,2994.21697,321,30,0,4,11,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,unroll_4,unroll_4,unroll_8,unroll_8,1,11.25,0.901135078053,False
workload_830.cpp,xczu7ev-ffvc1156-2-e,10,2994.17601,161,30,0,3,9,cyclic_2_1,cyclic_2_1,block_4_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll_8,1,10.5,0.912520748951,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,1705.65969,158,61,1,5,13,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,1,20,0.835909542568,False
workload_505.cpp,xczu7ev-ffvc1156-2-e,10,1705.65793,179,61,1,6,15,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,20.75,0.814891676335,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10,1705.65729,188,61,1,6,15,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,1,20.75,0.814891673939,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,10,2970.56529,166,30,1,3,11,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,unroll_4,unroll_2,unroll_4,1,11.25,0.902529631072,False
workload_583.cpp,xczu7ev-ffvc1156-2-e,10,2970.56353,187,30,1,4,13,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,unroll_4,unroll_8,unroll_4,1,12,0.889237076539,False
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,1705.37297,77,61,1,2,5,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,17.25,1,True
workload_546.cpp,xczu7ev-ffvc1156-2-e,10,1705.37233,84,61,1,2,6,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,1,17.5,1,True
workload_784.cpp,xczu7ev-ffvc1156-2-e,10,1705.37137,97,61,1,2,7,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,1,17.75,0.893396335321,False
workload_634.cpp,xczu7ev-ffvc1156-2-e,10,1705.37169,92,61,1,2,7,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_4,1,17.75,0.893396319158,False
workload_609.cpp,xczu7ev-ffvc1156-2-e,10,1705.37057,105,61,1,3,8,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,2,18.25,0.886110947548,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,10,2034.85361,126,30,1,3,9,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_8,1,10.75,0.987510250957,False
workload_793.cpp,xczu7ev-ffvc1156-2-e,10,2034.85457,113,30,1,3,8,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,1,10.5,1,True
workload_779.cpp,xczu7ev-ffvc1156-2-e,10,2034.85297,131,30,1,3,9,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_8,1,10.75,0.987510288981,False
workload_818.cpp,xczu7ev-ffvc1156-2-e,10,2034.85345,127,30,1,3,9,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,1,10.75,0.987510260463,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10,6978.89041,81,30,0,1,5,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,1,9,0.538078051975,False
workload_681.cpp,xczu7ev-ffvc1156-2-e,10,1885.43313,145,30,2,3,9,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_2,1,11,1,True
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,1885.43153,164,30,2,3,11,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,1,11.5,0.983022471287,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10,2973.33073,75,30,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,9,0.929850443373,False
workload_910.cpp,xczu7ev-ffvc1156-2-e,10,2973.33009,83,30,1,2,5,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,1,9.5,0.926013897083,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,2973.32913,96,30,1,2,6,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,9.75,0.923285190552,False
workload_894.cpp,xczu7ev-ffvc1156-2-e,10,2973.33009,83,30,1,2,5,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_2,1,9.5,0.926013897083,False
workload_857.cpp,xczu7ev-ffvc1156-2-e,10,2973.32737,121,30,1,3,7,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_8,1,10.25,0.917177038985,False
workload_808.cpp,xczu7ev-ffvc1156-2-e,10,2333.69937,87,30,1,2,5,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,1,9.5,0.964911652854,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,10,2333.69873,93,30,1,2,6,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,1,9.75,0.967027507711,False
workload_834.cpp,xczu7ev-ffvc1156-2-e,10,2333.69873,93,30,1,2,6,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,1,9.75,0.967027507711,False
workload_680.cpp,xczu7ev-ffvc1156-2-e,10,1705.37057,168,61,1,4,11,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_4,1,19.25,0.857225493735,False
workload_427.cpp,xczu7ev-ffvc1156-2-e,10,6978.73681,228,30,0,3,12,cyclic_2_1,cyclic_4_1,block_2_1,unroll_32,unroll_2,unroll_2,unroll_4,unroll_2,1,11.25,0.536286069062,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10,2971.86481,291,30,1,5,16,cyclic_2_1,cyclic_4_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll_8,1,13,0.869406378639,False
workload_443.cpp,xczu7ev-ffvc1156-2-e,10,6978.80737,99,30,0,2,6,cyclic_2_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,1,9.5,0.538235848391,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,10,2962.76305,86,30,1,1,5,cyclic_2_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,1,9.25,0.929199808599,False
