Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,16.24069,693,1,51,32,78,block_64_1,block_64_1,complete_1,unroll_64,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll_2,1,40.5,0.172132104677,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10,31.41893,215.5,1,1,6,24,block_64_1,block_64_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,2,8,0.805006987503,False
workload_569.cpp,xczu7ev-ffvc1156-2-e,10,31.41893,227,1,1,6,24,block_64_1,block_64_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,1,8,0.805006987503,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,31.418915,225.5,1,1,7,28,block_64_1,block_64_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,2,9.25,0.78160149127,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,16.24069,767,1,51,32,78,block_64_1,block_64_1,complete_1,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,40.5,0.172132104677,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,120.54658,258,1,1,3,27,block_64_1,block_64_1,complete_1,unroll_64,unroll_16,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,8,0.421881405199,False
workload_429.cpp,xczu7ev-ffvc1156-2-e,10,16.24069,819,1,51,32,78,block_64_1,block_64_1,complete_1,unroll_64,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,40.5,0.172132104677,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,16.26114,751,1,51,32,78,block_64_1,block_64_1,complete_1,unroll_64,unroll_32,unroll_32,pipeline_1,unroll_2,unroll_2,1,40.5,0.172131721798,False
workload_476.cpp,xczu7ev-ffvc1156-2-e,10,16.24069,762,1,51,32,78,block_64_1,block_64_1,complete_1,unroll_64,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,40.5,0.172132104677,False
workload_590.cpp,xczu7ev-ffvc1156-2-e,10,16.24069,740,1,51,32,78,block_64_1,block_64_1,complete_1,unroll_64,unroll_32,unroll_64,pipeline_1,pipeline_1,unroll_2,1,40.5,0.172132104677,False
workload_622.cpp,xczu7ev-ffvc1156-2-e,10,16.24069,736,1,51,32,78,block_64_1,block_64_1,complete_1,unroll_64,unroll_32,unroll_64,pipeline_1,unroll_2,pipeline_1,1,40.5,0.172132104677,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,164.65925,117,1,1,2,23,block_64_1,block_64_1,complete_1,unroll_64,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,1,6.75,0.276880556024,False
workload_481.cpp,xczu7ev-ffvc1156-2-e,10,121.53093,210,1,1,6,26,block_64_1,block_64_1,complete_1,unroll_64,unroll_4,unroll_32,unroll_64,pipeline_1,pipeline_1,1,8.5,0.415387324647,False
workload_23.cpp,xczu7ev-ffvc1156-2-e,10,37.36581,54,2,1,1,6,block_64_1,block_8_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_2,1,2.5,0.860600608157,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1805,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.35983247719,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1574,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_16,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.35983247719,False
workload_29.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1631.5,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_16,unroll_64,pipeline_1,pipeline_1,pipeline_1,2,29.5,0.35983247719,False
workload_112.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1650,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_2,pipeline_1,1,29.5,0.35983247719,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10,131.65573,84,2,1,2,12,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline_1,1,4.25,0.39289076517,False
workload_319.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1553,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.35983247719,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,10,126.80581,134,2,1,3,21,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_32,unroll_64,unroll_16,pipeline_1,pipeline_1,1,6.75,0.403681934124,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1756,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,29.5,0.35983247719,False
workload_114.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1631,5,25,28,60,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_8,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.35983247719,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,32.25861,92,2,1,1,12,block_64_1,cyclic_16_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,1,4,0.857522747659,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,32.09349,93,2,1,1,7,block_64_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2.75,0.885521196945,False
workload_854.cpp,xczu7ev-ffvc1156-2-e,10,157.7405,236,2,1,5,48,block_64_1,cyclic_16_1,complete_1,unroll_4,unroll_32,unroll_64,unroll_64,unroll_2,pipeline_1,1,14,0.269395809933,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1548,5,25,28,60,block_64_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.35983247719,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1598,5,25,28,60,block_64_1,cyclic_16_1,complete_1,unroll_8,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.35983247719,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10,16.95749,1698,5,25,28,60,block_64_1,cyclic_16_1,complete_1,unroll_8,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.35983247719,False
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,32.61829,57,1,1,1,4,block_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,1,1.75,0.897638254505,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,10,32.58885,73,1,1,1,10,block_64_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,1,3.25,0.87185398441,False
workload_402.cpp,xczu7ev-ffvc1156-2-e,10,32.66946,68,1,1,1,10,block_64_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,1,3.25,0.871466235391,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10,32.26818,97,1,1,1,12,block_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_32,unroll_32,unroll_2,unroll_2,1,3.75,0.860428693493,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,37.8573,71,1,1,1,11,block_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,1,3.5,0.840310477599,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10,32.59781,70,1,1,1,6,block_64_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,1,2.25,0.891507142272,False
workload_413.cpp,xczu7ev-ffvc1156-2-e,10,32.09573,95,1,1,1,7,block_64_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,1,2.5,0.890302158027,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10,32.66949,59,1,1,1,6,block_64_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,1,2.25,0.891092895838,False
workload_613.cpp,xczu7ev-ffvc1156-2-e,10,31.933475,110,1,1,1,16,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,4,4.75,0.854673881118,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10,31.93346,139,1,1,1,16,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,1,4.75,0.854673946427,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,10,31.4381,136,1,1,2,17,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,5.25,0.851999939123,False
workload_780.cpp,xczu7ev-ffvc1156-2-e,10,31.43813,135,1,1,2,17,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,1,5.25,0.851999808972,False
workload_841.cpp,xczu7ev-ffvc1156-2-e,10,31.94242,151,1,1,1,17,block_64_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,5,0.852434342836,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,32.66946,64,1,1,1,7,block_64_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,1,2.5,0.887122192007,False
workload_585.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,636,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,41,0.166359161729,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,32.58885,56,1,1,1,4,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1.75,0.897814805467,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,32.09346,103,1,1,1,5,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2,0.897736467979,False
workload_847.cpp,xczu7ev-ffvc1156-2-e,10,32.09349,108,1,1,1,5,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,1,2,0.897736289081,False
workload_902.cpp,xczu7ev-ffvc1156-2-e,10,32.09346,92,1,1,1,5,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,2,0.897736467979,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,32.09829,88,1,1,1,5,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,1,2,0.897707665333,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,648,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,1,41,0.166359161729,False
workload_483.cpp,xczu7ev-ffvc1156-2-e,10,32.09573,90,1,1,1,5,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,2,2,0.897722931379,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10,32.09573,91,1,1,1,5,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,1,2,0.897722931379,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,32.09573,91,1,1,1,5,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_2,1,2,0.897722931379,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,673,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,41,0.166359161729,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,717,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_2,1,41,0.166359161729,False
workload_368.cpp,xczu7ev-ffvc1156-2-e,10,121.75749,91,1,1,2,12,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_16,unroll_16,unroll_16,pipeline_1,unroll_2,1,4,0.432246752668,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10,121.40741,108,1,1,2,12,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,unroll_2,1,4,0.433644387907,False
workload_357.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,669,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_16,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,41,0.166359161729,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,651,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,41,0.166359161729,False
workload_373.cpp,xczu7ev-ffvc1156-2-e,10,123.51845,94,1,1,2,6,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_2,1,2.5,0.430201353491,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,16.4045,699,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,41,0.166358774236,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10,157.92386,163,1,1,6,44,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_32,pipeline_1,unroll_32,unroll_2,pipeline_1,1,13,0.273804597306,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,649,1,51,33,79,block_64_1,cyclic_32_1,complete_1,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,41,0.166359161729,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,689,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,41,0.166359161729,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10,32.56834,72,1,1,2,10,block_64_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,3.5,0.865730679822,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10,32.56837,73,1,1,2,10,block_64_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,1,3.5,0.865730543176,False
workload_735.cpp,xczu7ev-ffvc1156-2-e,10,32.07298,110,1,1,2,11,block_64_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,3.75,0.861260859521,False
workload_929.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,736,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_2,1,41,0.166359161729,False
workload_641.cpp,xczu7ev-ffvc1156-2-e,10,32.07522,114,1,1,2,12,block_64_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,1,4,0.858315841541,False
workload_818.cpp,xczu7ev-ffvc1156-2-e,10,16.4045,639,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_16,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_2,1,41,0.166358774236,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10,32.07301,138,1,1,2,13,block_64_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,4.25,0.857274806056,False
workload_730.cpp,xczu7ev-ffvc1156-2-e,10,32.07298,118,1,1,2,13,block_64_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,1,4.25,0.857274935903,False
workload_661.cpp,xczu7ev-ffvc1156-2-e,10,16.4045,659,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_64,pipeline_1,unroll_2,pipeline_1,1,41,0.166358774236,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,622.5,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,41,0.166359161729,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10,32.56834,84,1,1,1,6,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,2.25,0.891677403942,False
workload_645.cpp,xczu7ev-ffvc1156-2-e,10,32.2381,81,1,1,1,6,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,2.25,0.893583332796,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,32.2381,90,1,1,1,6,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,1,2.25,0.893583332796,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,32.23813,86,1,1,1,6,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,1,2.25,0.89358315983,False
workload_409.cpp,xczu7ev-ffvc1156-2-e,10,32.07301,103,1,1,2,7,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,3,2.75,0.885629174865,False
workload_378.cpp,xczu7ev-ffvc1156-2-e,10,32.07781,115,1,1,2,7,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,1,2.75,0.885603870576,False
workload_52.cpp,xczu7ev-ffvc1156-2-e,10,32.07781,112,1,1,2,7,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_64,pipeline_1,unroll_2,1,2.75,0.885603870576,False
workload_485.cpp,xczu7ev-ffvc1156-2-e,10,32.07525,116,1,1,2,8,block_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,2,3,0.880219397578,False
workload_354.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,684,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,41,0.166359161729,False
workload_785.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,599,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,41,0.166359161729,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10,31.91298,117,1,1,2,16,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,4,5,0.852563010929,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,31.58274,155,1,1,2,17,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,5.25,0.851371576651,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10,31.41762,156,1,1,2,17,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,3,5.25,0.852088772068,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,10,32.57346,122,1,1,2,16,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,5,0.8496581548,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10,31.42245,151,1,1,2,18,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,1,5.5,0.848977334265,False
workload_920.cpp,xczu7ev-ffvc1156-2-e,10,31.42242,179,1,1,2,17,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_64,unroll_2,pipeline_1,1,5.25,0.852067954949,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10,31.41986,162.5,1,1,2,18,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,2,5.5,0.848988558491,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10,31.41989,153,1,1,2,18,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,1,5.5,0.848988428484,False
workload_927.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,717,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,41,0.166359161729,False
workload_404.cpp,xczu7ev-ffvc1156-2-e,10,126.64834,107,1,1,2,18,block_64_1,cyclic_32_1,complete_1,unroll_64,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,5.5,0.408650282908,False
workload_668.cpp,xczu7ev-ffvc1156-2-e,10,16.38405,628,1,51,33,79,block_64_1,cyclic_32_1,complete_1,unroll_8,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_2,1,41,0.166359161729,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10,32.58882,68,1,1,1,10,block_64_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,3.25,0.871854128588,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,31.58274,147,1,1,2,17,block_64_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,5.25,0.851371576651,False
workload_618.cpp,xczu7ev-ffvc1156-2-e,10,32.09346,108,1,1,1,13,block_64_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,1,4,0.858237143841,False
workload_702.cpp,xczu7ev-ffvc1156-2-e,10,32.0957,108,1,1,1,13,block_64_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,1,4,0.858227476399,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,25.68322,295,2,25,67,49,block_64_1,cyclic_8_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_2,2,35.75,0.237834282815,False
workload_91.cpp,xczu7ev-ffvc1156-2-e,10,37.28389,55,1,1,1,6,block_64_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_2,1,2.25,0.864199766251,False
workload_868.cpp,xczu7ev-ffvc1156-2-e,10,31.60322,152,1,1,2,16,block_64_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,1,5,0.853912085123,False
workload_911.cpp,xczu7ev-ffvc1156-2-e,10,31.76642,142,1,1,2,16,block_64_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,1,5,0.853202397265,False
workload_873.cpp,xczu7ev-ffvc1156-2-e,10,25.0301,360,2,25,67,54,block_64_1,cyclic_8_1,complete_1,unroll_64,unroll_32,unroll_64,unroll_64,unroll_2,unroll_2,1,37,0.218402967186,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10,18.55493,652,2,6,11,38,block_8_1,block_32_1,complete_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,14.25,0.712432661616,False
workload_100.cpp,xczu7ev-ffvc1156-2-e,10,18.55493,634,2,6,11,38,block_8_1,block_32_1,complete_1,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,14.25,0.712432661616,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,10,18.55493,657,2,6,11,38,block_8_1,block_32_1,complete_1,unroll_2,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,14.25,0.712432661616,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,18.57538,582,2,6,11,38,block_8_1,block_32_1,complete_1,unroll_2,unroll_32,unroll_8,pipeline_1,unroll_2,unroll_2,1,14.25,0.71241045788,False
workload_123.cpp,xczu7ev-ffvc1156-2-e,10,33.28773,61,3,1,1,2,block_8_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,1.75,0.893621094618,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10,33.26725,52,3,1,1,2,block_8_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,1.75,0.893744053464,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10,33.26722,60,3,1,1,2,block_8_1,block_4_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,1.75,0.893744233577,False
workload_56.cpp,xczu7ev-ffvc1156-2-e,10,34.6061,66,3,1,1,3,block_8_1,block_4_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_2,1,2,0.882747012046,False
workload_84.cpp,xczu7ev-ffvc1156-2-e,10,33.26722,55,3,1,1,3,block_8_1,block_4_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,2,0.890727705231,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10,18.55493,696,2,6,11,39,block_8_1,block_64_1,complete_1,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,14.5,0.704165107105,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10,36.21058,76,5,3,2,7,block_8_1,cyclic_16_1,complete_1,unroll_32,unroll_16,unroll_8,unroll_32,unroll_2,unroll_2,1,4.25,0.838507506141,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,32.60805,51,5,1,1,2,block_8_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,1,2.25,0.891447974436,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10,32.59781,57,5,1,1,2,block_8_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,1,2.25,0.891507142272,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10,18.63685,564,7,6,10,38,block_8_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,15.25,0.679354614897,False
