Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_3740.cpp,xcu200-fsgd2104-2-e,10,32.99038,449,0,1,2,3,cyclic_16_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_8,unroll_64,unroll_4,pipeline_1,1,1.5,1,True
workload_3454.cpp,xcu200-fsgd2104-2-e,10,33.39982,250,0,1,1,3,cyclic_16_1,cyclic_64_1,block_32_1,block_16_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,1,1.25,0.992413969519,False
workload_3407.cpp,xcu200-fsgd2104-2-e,10,33.83806,335,0,1,2,5,cyclic_16_1,cyclic_64_1,block_32_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,1,2,0.969657850542,False
workload_3404.cpp,xcu200-fsgd2104-2-e,10,55.95902,453,0,0,2,5,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,1,1.75,0.964337404557,False
workload_3402.cpp,xcu200-fsgd2104-2-e,10,33.16606,371,0,1,1,4,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,1.5,0.985118195911,False
workload_3458.cpp,xcu200-fsgd2104-2-e,10,56.0135,291,0,0,1,4,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,1.25,0.978970769935,False
workload_3406.cpp,xcu200-fsgd2104-2-e,10,56.01414,330,0,0,1,4,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,1.25,0.978970315867,False
workload_3302.cpp,xcu200-fsgd2104-2-e,10,33.11006,502,0,1,2,5,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,2,2,0.969948084957,False
workload_3348.cpp,xcu200-fsgd2104-2-e,10,1106.46942,1618,0,0,1,5,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,1,1.5,0.441036132036,False
workload_3230.cpp,xcu200-fsgd2104-2-e,10,1110.87334,929,0,0,1,5,cyclic_16_1,cyclic_64_1,cyclic_32_1,block_32_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_4,unroll_2,unroll_4,unroll_2,1,1.5,0.438863748048,False
workload_3697.cpp,xcu200-fsgd2104-2-e,10,33.22142,297,0,1,2,3,cyclic_2_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_4,pipeline_1,1,1.5,0.985095989427,False
workload_3788.cpp,xcu200-fsgd2104-2-e,10,270.6671,383,0,0,0,3,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_32,unroll_4,unroll_4,1,0.75,0.899396556554,False
workload_3816.cpp,xcu200-fsgd2104-2-e,10,270.65742,337,0,0,0,2,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_4,1,0.5,0.905588797278,False
workload_3661.cpp,xcu200-fsgd2104-2-e,10,270.60046,370,0,0,0,2,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_4,unroll_4,2,0.5,0.905632030921,False
workload_3797.cpp,xcu200-fsgd2104-2-e,10,281.57286,585,0,0,0,3,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_8,unroll_4,1,0.75,0.894121340051,False
workload_3823.cpp,xcu200-fsgd2104-2-e,10,270.59846,351,0,0,0,2,cyclic_2_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_4,unroll_4,1,0.5,1,True
workload_3774.cpp,xcu200-fsgd2104-2-e,10,270.59846,377,0,0,0,2,cyclic_2_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_4,unroll_4,1,0.5,1,True
workload_3304.cpp,xcu200-fsgd2104-2-e,10,1123.79614,1038,0,9,4,8,cyclic_2_1,block_4_1,block_4_1,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,1,5.25,0.400466506711,False
workload_3287.cpp,xcu200-fsgd2104-2-e,10,125.07622,2112,0,1,1,6,cyclic_2_1,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_8,unroll_64,unroll_4,unroll_32,1,2,0.916785792006,False
workload_3293.cpp,xcu200-fsgd2104-2-e,10,56.25318,194,0,0,1,2,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,0.75,0.987978489143,False
workload_3393.cpp,xcu200-fsgd2104-2-e,10,56.2531,277,0,0,2,3.5,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,2,1.375,0.97552372081,False
workload_3464.cpp,xcu200-fsgd2104-2-e,10,33.41326,549,0,1,3,5,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,2.25,0.955903452738,False
workload_3473.cpp,xcu200-fsgd2104-2-e,10,33.39734,468,0,1,2,4,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,1.75,0.970497837044,False
workload_3500.cpp,xcu200-fsgd2104-2-e,10,472.93396,1325,0,0,0,4,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,cyclic_8_1,unroll_4,unroll_64,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1,1,0.811299994577,False
workload_3433.cpp,xcu200-fsgd2104-2-e,10,33.41326,390,0,1,2,3,cyclic_2_1,cyclic_2_1,block_32_1,block_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,1.5,0.985018781648,False
workload_3322.cpp,xcu200-fsgd2104-2-e,10,472.93412,435,0,0,0,2,cyclic_2_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1,0.5,0.824022432292,False
workload_3305.cpp,xcu200-fsgd2104-2-e,10,56.25196,428,0,0,3,6,cyclic_2_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_64,unroll_4,pipeline_1,1,2.25,0.949995757417,False
workload_3478.cpp,xcu200-fsgd2104-2-e,10,472.71844,652,0,0,0,3,cyclic_2_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_4,unroll_2,1,0.75,0.817865392925,False
workload_3418.cpp,xcu200-fsgd2104-2-e,10,472.93476,559,0,0,0,3,cyclic_2_1,cyclic_2_1,block_32_1,block_32_1,cyclic_8_1,unroll_4,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1,0.75,0.817786302452,False
workload_3317.cpp,xcu200-fsgd2104-2-e,10,56.24894,474,0,0,3,6,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,1,2.25,0.949996992769,False
workload_3436.cpp,xcu200-fsgd2104-2-e,10,56.46214,210,0,0,2,3,cyclic_2_1,cyclic_2_1,block_64_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,1,1.25,0.978651967738,False
workload_3485.cpp,xcu200-fsgd2104-2-e,10,472.93414,201,0,0,0,1,cyclic_2_1,cyclic_2_1,block_64_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1,0.25,0.829768432839,False
workload_3361.cpp,xcu200-fsgd2104-2-e,10,472.93412,440,0,0,0,2,cyclic_2_1,cyclic_2_1,block_64_1,block_32_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1,0.5,0.824022432292,False
workload_3498.cpp,xcu200-fsgd2104-2-e,10,472.93384,1579,0,0,0,5,cyclic_2_1,cyclic_2_1,block_64_1,block_32_1,cyclic_8_1,unroll_4,unroll_64,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,unroll_2,1,1.25,0.804566906501,False
workload_3207.cpp,xcu200-fsgd2104-2-e,10,843.67982,1609,0,0,1,6,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,1.75,0.580916827697,False
workload_3150.cpp,xcu200-fsgd2104-2-e,10,843.73446,969,0,0,1,5,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_64,unroll_4,unroll_2,1,1.5,0.582625839911,False
workload_3542.cpp,xcu200-fsgd2104-2-e,10,56.34214,141,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,pipeline_1,1,0.75,0.987914918489,False
workload_3605.cpp,xcu200-fsgd2104-2-e,10,270.66142,436,0,1,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,unroll_4,1,0.75,0.899398717851,False
workload_3561.cpp,xcu200-fsgd2104-2-e,10,56.23222,147,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,1,0.75,0.987993461409,False
workload_3479.cpp,xcu200-fsgd2104-2-e,10,56.02118,187,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,0.75,0.988144090214,False
workload_3530.cpp,xcu200-fsgd2104-2-e,10,472.32662,164,0,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,unroll_64,unroll_2,unroll_2,1,0.25,0.830208260452,False
workload_3325.cpp,xcu200-fsgd2104-2-e,10,56.02926,367,0,0,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,1.25,0.978959587903,False
workload_3465.cpp,xcu200-fsgd2104-2-e,10,56.01334,376,0,0,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,1,0.984879785591,False
workload_3359.cpp,xcu200-fsgd2104-2-e,10,56.17326,448,0,0,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,pipeline_1,1,1.25,0.978857359338,False
workload_3415.cpp,xcu200-fsgd2104-2-e,10,55.95662,620,0,0,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline_1,1,1.5,0.973432348378,False
workload_3578.cpp,xcu200-fsgd2104-2-e,10,56.0199,173,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_2,pipeline_1,1,0.75,0.988145003124,False
workload_3695.cpp,xcu200-fsgd2104-2-e,10,270.60446,377,0,1,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_4,unroll_4,1,0.75,0.899420355033,False
workload_3441.cpp,xcu200-fsgd2104-2-e,10,472.47806,253,0,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,unroll_2,1,0.25,0.83009861014,False
workload_3560.cpp,xcu200-fsgd2104-2-e,10,56.02118,192,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,0.75,0.988144090214,False
workload_3370.cpp,xcu200-fsgd2104-2-e,10,33.18126,384,0,1,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,1.5,0.985112102041,False
workload_3639.cpp,xcu200-fsgd2104-2-e,10,44.58942,200.5,0,0.5,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,2,0.875,0.994045368533,False
workload_3647.cpp,xcu200-fsgd2104-2-e,10,32.17654,366,0,1,3,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_8,pipeline_1,1,2,0.970316151286,False
workload_3716.cpp,xcu200-fsgd2104-2-e,10,472.4295,191,0,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_2,unroll_2,1,0.25,0.830133769201,False
workload_3491.cpp,xcu200-fsgd2104-2-e,10,56.0135,200,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,3,0.75,0.988149567547,False
workload_3699.cpp,xcu200-fsgd2104-2-e,10,33.10942,302,0,1,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,1.5,0.985140881693,False
workload_3669.cpp,xcu200-fsgd2104-2-e,10,44.47646,297,0,0.5,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_4,pipeline_1,2,1.375,0.982086881027,False
workload_3662.cpp,xcu200-fsgd2104-2-e,10,53.72502,385,0,0,3,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_8,pipeline_1,1,2,0.960672017979,False
workload_3745.cpp,xcu200-fsgd2104-2-e,10,491.05918,423,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_8,unroll_2,1,0.5,0.814660960802,False
workload_3813.cpp,xcu200-fsgd2104-2-e,10,281.39518,568,0,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_8,unroll_4,1,1.25,0.881021142503,False
workload_3720.cpp,xcu200-fsgd2104-2-e,10,56.0127,264,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_64,unroll_2,pipeline_1,1,0.75,0.988150138085,False
workload_3690.cpp,xcu200-fsgd2104-2-e,10,31.79238,388,0,1,3,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_64,unroll_8,pipeline_1,1,2,0.970466277451,False
workload_3551.cpp,xcu200-fsgd2104-2-e,10,54.11126,326,0,0,3,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_2,unroll_2,unroll_8,pipeline_1,1,2,0.960478206972,False
workload_3691.cpp,xcu200-fsgd2104-2-e,10,53.89462,387,0,0,3,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_2,unroll_64,unroll_8,pipeline_1,1,2,0.96058699952,False
workload_3627.cpp,xcu200-fsgd2104-2-e,10,53.78262,395,0,0,3,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,1,2,0.960643158723,False
workload_3623.cpp,xcu200-fsgd2104-2-e,10,270.87742,301,0,1,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,unroll_4,1,0.75,0.899316060876,False
workload_3584.cpp,xcu200-fsgd2104-2-e,10,270.87806,335,0,1,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,unroll_4,1,0.75,0.899315814542,False
workload_3587.cpp,xcu200-fsgd2104-2-e,10,56.0135,200,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,0.75,0.988149567547,False
workload_3717.cpp,xcu200-fsgd2104-2-e,10,53.72566,429,0,0,3,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_8,unroll_64,unroll_8,pipeline_1,1,2,0.960671697405,False
workload_3811.cpp,xcu200-fsgd2104-2-e,10,55.90038,407,0,0,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_8,unroll_64,unroll_4,pipeline_1,1,1.25,0.979050993958,False
workload_3512.cpp,xcu200-fsgd2104-2-e,10,56.06446,255,0,0,2,3,cyclic_2_1,cyclic_2_1,cyclic_32_1,block_32_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_4,pipeline_1,1,1.25,0.978934608292,False
workload_3791.cpp,xcu200-fsgd2104-2-e,10,55.95174,288,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_64,unroll_2,pipeline_1,1,0.75,0.988193603542,False
workload_3687.cpp,xcu200-fsgd2104-2-e,10,54.07302,358,0,0,3,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,1,2,0.960497426137,False
workload_3665.cpp,xcu200-fsgd2104-2-e,10,472.25742,273,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,0.5,0.824271006413,False
workload_3778.cpp,xcu200-fsgd2104-2-e,10,270.65742,351,0,1,0,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_4,1,0.75,0.899400239493,False
workload_3767.cpp,xcu200-fsgd2104-2-e,10,33.10614,180,0,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline_1,1,1,0.9999986442,False
workload_3766.cpp,xcu200-fsgd2104-2-e,10,270.60046,375,0,1,0,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_64,unroll_4,unroll_4,1,0.75,0.899421871992,False
workload_3800.cpp,xcu200-fsgd2104-2-e,10,32.9939,283,0,1,2,3,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_64,unroll_4,pipeline_1,1,1.5,0.985187043374,False
workload_3739.cpp,xcu200-fsgd2104-2-e,10,54.07366,405,0,0,3,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,2,2,0.960497104533,False
workload_3804.cpp,xcu200-fsgd2104-2-e,10,55.84278,242,0,0,2,3,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,1,1.25,0.979091818538,False
workload_3680.cpp,xcu200-fsgd2104-2-e,10,281.7895,505,0,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_8,unroll_4,1,1.25,0.880844427986,False
workload_3550.cpp,xcu200-fsgd2104-2-e,10,33.04942,296.5,0,1,2,3,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,2,1.5,0.985164875569,False
workload_3598.cpp,xcu200-fsgd2104-2-e,10,270.65742,351,0,1,0,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_4,1,0.75,0.899400239493,False
workload_3719.cpp,xcu200-fsgd2104-2-e,10,56.0087,316,0,0,1,3,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_64,unroll_2,pipeline_1,1,1,0.984883089815,False
workload_3781.cpp,xcu200-fsgd2104-2-e,10,55.94974,273,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_16_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_8,unroll_64,unroll_2,pipeline_1,1,0.75,1,True
workload_3782.cpp,xcu200-fsgd2104-2-e,10,55.89714,281,0,0,2,3,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,2,1.25,0.97905329079,False
workload_3732.cpp,xcu200-fsgd2104-2-e,10,33.04742,333,0,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,1.75,0.970499881095,False
workload_3783.cpp,xcu200-fsgd2104-2-e,10,55.89614,349,0,0,2,4,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,1.5,0.973469046471,False
workload_3501.cpp,xcu200-fsgd2104-2-e,10,56.0175,492,0,0,2,5,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_64,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,1,1.75,0.96431051506,False
workload_3643.cpp,xcu200-fsgd2104-2-e,10,1102.26142,342,0,0,0,2,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_16_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,0.5,0.444723021476,False
workload_3367.cpp,xcu200-fsgd2104-2-e,10,55.96678,253,0,0,2,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline_1,1,1.5,0.973426181185,False
workload_3250.cpp,xcu200-fsgd2104-2-e,10,56.18182,239,0,0,2,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,1,1.5,0.973295495621,False
workload_3391.cpp,xcu200-fsgd2104-2-e,10,55.9651,321,0,0,2,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,1.5,0.973427201003,False
workload_3400.cpp,xcu200-fsgd2104-2-e,10,56.17334,291,0,0,2,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_2,unroll_4,pipeline_1,1,1.5,0.973300654725,False
