Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_846.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,257,75,1,3,13,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,23,0.543070934554,False
workload_861.cpp,xczu7ev-ffvc1156-2-e,10,6.25177,228,75,1,2,12,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,22.5,0.56209537997,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10,6.25457,177,75,1,2,8,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,21.5,0.601340874711,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10,87.29001,381,12,1,3,18,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,8.5,0.706944579627,False
workload_687.cpp,xczu7ev-ffvc1156-2-e,10,9.38921,383,12,1,3,20,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,2,9,0.851804161712,False
workload_779.cpp,xczu7ev-ffvc1156-2-e,10,9.5621,395,12,1,3,21,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,unroll_32,pipeline_1,unroll_5,unroll_5,1,9.25,0.83964682301,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10,9.46418,411,12,1,3,22,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,unroll_64,pipeline_1,unroll_5,unroll_5,1,9.5,0.827545657174,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,10,9.38913,394,12,1,3,21,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,unroll_8,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,9.25,0.839621980431,False
workload_725.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,198,12,1,1,9,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,5.75,0.98663087471,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,198,12,1,1,9,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,5.75,0.98663087471,False
workload_670.cpp,xczu7ev-ffvc1156-2-e,10,6.2561,147,75,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,20.5,0.641642395182,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,6.2561,146,75,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,20.5,0.641642395182,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10,6.25457,147.5,75,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,20.5,0.641644607886,False
workload_844.cpp,xczu7ev-ffvc1156-2-e,10,6.42746,159,75,1,1,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,20.75,0.63178110513,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,6.44666,158,75,1,1,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,1,20.75,0.631777720607,False
workload_874.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,228,12,1,1,11,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,6.25,0.970959209138,False
workload_885.cpp,xczu7ev-ffvc1156-2-e,10,9.32801,435,12,1,3,25,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,10.25,0.791848001358,False
workload_706.cpp,xczu7ev-ffvc1156-2-e,10,6.43052,184,75,1,2,8,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_2,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,21.5,0.601341964683,False
workload_776.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,256,12,1,1,13,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_5,1,6.75,0.956127291145,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,199,12,1,1,9,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,5.75,0.98663087471,False
workload_854.cpp,xczu7ev-ffvc1156-2-e,10,7.20858,238,75,1,2,13,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,22.75,0.552540754713,False
workload_875.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,249,12,1,1,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,6.75,0.956127291145,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10,87.22753,431,12,1,2,22,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_17,unroll_8,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,9.25,0.69250050481,False
workload_829.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,198,12,1,1,9,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,5.75,0.98663087471,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10,18.22892,268,12,1,1,9,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,5.75,0.980472816501,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10,98.123,673,12,1,2,19,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline_1,1,8.5,0.675515401286,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,14.53801,268,12,1,1,14,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_32,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,7,0.947743338807,False
workload_820.cpp,xczu7ev-ffvc1156-2-e,10,6.25007,271,75,1,2,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_36,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,22.75,0.552533176462,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,10,6.25007,274,75,1,2,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_36,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_5,1,22.75,0.552533176462,False
workload_759.cpp,xczu7ev-ffvc1156-2-e,10,6.42143,485,75,1,2,22,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_36,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,25,0.470972851551,False
workload_736.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,220.5,75,1,2,9,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,21.75,0.591380217169,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,221,75,1,2,10,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,22,0.581518976601,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,10,6.25457,150,75,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,20.5,0.641644607886,False
workload_772.cpp,xczu7ev-ffvc1156-2-e,10,6.42746,161,75,1,1,6,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,20.75,0.63178110513,False
workload_836.cpp,xczu7ev-ffvc1156-2-e,10,87.46426,338,12,1,2,14,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_4,unroll_17,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_5,1,7.25,0.726353258427,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,8.93862,251,12,1,2,12,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,6.75,0.965074482423,False
workload_926.cpp,xczu7ev-ffvc1156-2-e,10,8.9359,253,12,1,2,12,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_8,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,6.75,1,True
workload_343.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,281,12,1,2,15,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,7.5,0.925073704946,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,279,12,1,2,15,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,7.5,0.925073704946,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,281,12,1,2,15,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,7.5,0.925073704946,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,282,12,1,2,15,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,7.5,0.925073704946,False
workload_498.cpp,xczu7ev-ffvc1156-2-e,10,14.84234,288,12,1,2,15,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,7.5,0.924793845937,False
workload_789.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,227,12,1,1,11,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,6.25,0.970959209138,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10,84.42754,278,12,1,1,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_5,1,6.75,0.742130245068,False
workload_643.cpp,xczu7ev-ffvc1156-2-e,10,87.22865,700,12,1,4,34,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_32,unroll_17,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,12.75,0.646936194752,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10,6.25007,304.5,75,1,3,17,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_36,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,24,0.506220152359,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10,6.25007,306,75,1,3,16,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_36,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,23.75,0.515282997838,False
workload_688.cpp,xczu7ev-ffvc1156-2-e,10,6.25007,306,75,1,3,16,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_36,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_5,1,23.75,0.515282997838,False
workload_628.cpp,xczu7ev-ffvc1156-2-e,10,6.42143,518,75,1,3,26,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_36,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,26.25,0.429155658565,False
workload_740.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,253,75,1,3,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,23,0.543070934554,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,6.27207,253,75,1,3,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_5,1,23,0.543071546671,False
workload_661.cpp,xczu7ev-ffvc1156-2-e,10,6.62007,314,75,1,3,17,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,unroll_16,pipeline_1,unroll_5,pipeline_1,1,24,0.506229997246,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10,6.25177,231,75,1,2,12,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,22.5,0.56209537997,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10,6.42466,243,75,1,2,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,22.75,0.552537978328,False
workload_894.cpp,xczu7ev-ffvc1156-2-e,10,9.7581,380,12,1,3,20,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_17,unroll_8,unroll_16,pipeline_1,unroll_5,unroll_5,1,9,0.851857571922,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,87.29001,543,12,1,3,25,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,10.25,0.668754093339,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10,9.38921,383,12,1,3,20,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,9,0.851804161712,False
workload_733.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,231,12,1,1,12,cyclic_2_1,cyclic_8_1,block_4_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,6.5,0.96437082305,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,10,6.62314,185,75,1,2,9,cyclic_2_1,cyclic_8_1,block_8_1,unroll_4,unroll_4,unroll_4,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,21.75,0.59138250751,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,87.22753,345,12,1,2,18,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_17,unroll_8,unroll_32,unroll_8,pipeline_1,pipeline_1,1,8.25,0.71129577421,False
workload_368.cpp,xczu7ev-ffvc1156-2-e,10,85.55678,284,12,1,1,14,cyclic_2_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,7,0.735619811328,False
workload_653.cpp,xczu7ev-ffvc1156-2-e,10,9.58929,430,12,1,3,25,cyclic_2_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_17,unroll_8,unroll_32,pipeline_1,unroll_5,unroll_5,1,10.25,0.791877507243,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,10,142.93441,831,12,1,4,30,cyclic_2_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,11.75,0.521488252609,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10,9.58913,433,12,1,3,25,cyclic_2_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,10.25,0.791877490446,False
workload_426.cpp,xczu7ev-ffvc1156-2-e,10,87.05489,767,12,1,5,41,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,unroll_17,unroll_16,unroll_32,pipeline_1,pipeline_1,unroll_5,1,14.75,0.612649166246,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,83.28066,759,12,1,5,41,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_5,1,14.75,0.620800304967,False
workload_570.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,203,12,1,1,9,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,5.75,0.98663087471,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,201,12,1,1,9,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,5.75,0.98663087471,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,20.2511,336,12,1,1,12,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,6.5,0.951390934647,False
workload_597.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,219,75,1,2,10,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,22,0.581518976601,False
workload_689.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,222,75,1,2,10,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,22,0.581518976601,False
workload_524.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,284,12,1,2,15,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,7.5,0.925073704946,False
workload_608.cpp,xczu7ev-ffvc1156-2-e,10,87.22617,643,12,1,3,33,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,12.25,0.653098397856,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,16.15902,276,12,1,2,15,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,7.5,0.923401190644,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,14.84234,284,12,1,2,15,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,7.5,0.924793845937,False
workload_721.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,232,12,1,1,12,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,6.5,0.96437082305,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,88.27345,278,12,1,1,13,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_17,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_5,1,6.75,0.729923441009,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,18.22892,334,12,1,2,12,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,6.75,0.948802375614,False
workload_480.cpp,xczu7ev-ffvc1156-2-e,10,15.02978,228,12,1,1,11,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_5,1,6.25,0.969998480242,False
workload_416.cpp,xczu7ev-ffvc1156-2-e,10,84.42754,277,12,1,1,13,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_5,1,6.75,0.742130245068,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,9.58913,438,12,1,3,25,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,unroll_16,pipeline_1,unroll_5,unroll_5,1,10.25,0.791877490446,False
workload_613.cpp,xczu7ev-ffvc1156-2-e,10,6.42143,516,75,1,3,25,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_36,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_5,1,26,0.437319213102,False
workload_513.cpp,xczu7ev-ffvc1156-2-e,10,88.50415,521,12,1,2,22,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_36,unroll_4,unroll_17,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,9.25,0.689020793896,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10,7.20858,238,75,1,2,12,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_8,pipeline_1,pipeline_1,1,22.5,0.562099132301,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,6.42143,1202,96,1,3,42,cyclic_4_1,block_16_1,block_4_1,unroll_2,unroll_36,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,35.5,0.197391017692,False
workload_590.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,231,91,1,2,11,cyclic_4_1,block_16_1,block_4_1,unroll_2,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,3,26.25,0.429151115893,False
workload_698.cpp,xczu7ev-ffvc1156-2-e,10,6.25271,237,91,1,2,12,cyclic_4_1,block_16_1,block_4_1,unroll_2,unroll_36,unroll_4,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,26.5,0.421087584952,False
workload_748.cpp,xczu7ev-ffvc1156-2-e,10,22.87241,233,13,1,1,11,cyclic_4_1,block_16_1,block_4_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,6.5,0.944219275347,False
workload_102.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,269,91,1,3,14,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,3,27.25,0.397496765359,False
workload_499.cpp,xczu7ev-ffvc1156-2-e,10,6.42423,454,91,1,3,23,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.332126299903,False
workload_505.cpp,xczu7ev-ffvc1156-2-e,10,6.42423,459,91,1,3,23,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,29.5,0.332126299903,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10,114.96447,499,13,1,5,24,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_36,unroll_2,unroll_17,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,10.75,0.596117920577,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10,9.45608,378,91,1,3,15,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_36,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,27.5,0.389838988065,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,10.4527,931,96,1,2,32,cyclic_4_1,block_16_1,complete_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_5,1,32.75,0.251998114642,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10,6.44343,464,91,1,3,24,cyclic_4_1,block_16_1,complete_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,1,29.75,0.325362716721,False
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,9.63752,568,91,1,3,23,cyclic_4_1,block_16_1,complete_1,unroll_4,unroll_36,unroll_2,unroll_2,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,29.5,0.33213391261,False
