Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
stencil3d_259.c,xczu7ev-ffvc1156-2-e,10,0.23352,270,0,22,1,20,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_15,1,10.75,0.932549420905,False
stencil3d_67.c,xczu7ev-ffvc1156-2-e,10,0.23292,276,0,68,3,38,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_31,pipeline_1,1,27.25,0.385914710209,False
stencil3d_437.c,xczu7ev-ffvc1156-2-e,10,0.29696,42,0,10,0,5,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,1,3.75,1,True
stencil3d_523.c,xczu7ev-ffvc1156-2-e,10,0.50846,30,0,1,0,1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,3,0.5,1,True
stencil3d_198.c,xczu7ev-ffvc1156-2-e,10,0.35576,32,0,3,0,3,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.5,0.563373018736,False
stencil3d_188.c,xczu7ev-ffvc1156-2-e,10,0.35576,34,0,2,0,3,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_15,2,1.25,0.561028064915,False
stencil3d_199.c,xczu7ev-ffvc1156-2-e,10,0.35576,33.5,0,3,0,3,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,2,1.5,0.563373018736,False
stencil3d_104.c,xczu7ev-ffvc1156-2-e,10,0.30071,39,0,10,0,5,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_15,1,3.75,0.711517190002,False
stencil3d_276.c,xczu7ev-ffvc1156-2-e,10,0.54821,31,0,0,0,1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,1,0.25,0.26038174,False
stencil3d_247.c,xczu7ev-ffvc1156-2-e,10,0.54341,73,0,0,1,7,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_31,unroll_2,2,2,0.261781939902,False
stencil3d_185.c,xczu7ev-ffvc1156-2-e,10,0.53561,32,0,2,0,2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,1,0.28099654671,False
stencil3d_125.c,xczu7ev-ffvc1156-2-e,10,0.58091,31,0,0,0,2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,2,0.5,0.190832240442,False
stencil3d_294.c,xczu7ev-ffvc1156-2-e,10,0.29831,40,0,10,0,6,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_15,1,4,0.722218045661,False
stencil3d_298.c,xczu7ev-ffvc1156-2-e,10,0.35216,33.5,0,2,0,3,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_15,2,1.25,0.575039469678,False
stencil3d_691.c,xczu7ev-ffvc1156-2-e,10,0.29111,45,0,10,0,6,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_15,1,4,0.7393404972,False
stencil3d_707.c,xczu7ev-ffvc1156-2-e,10,0.50261,35,0,1,0,2,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,1,0.75,0.33396879864,False
stencil3d_143.c,xczu7ev-ffvc1156-2-e,10,0.30236,43.5,0,10,0,5,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_15,2,3.75,0.704423356173,False
stencil3d_455.c,xczu7ev-ffvc1156-2-e,10,0.51386,31,0,1,0,1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,2,0.5,0.311077443058,False
stencil3d_353.c,xczu7ev-ffvc1156-2-e,10,0.51146,30,0,1,0,1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,1,0.5,0.317834003586,False
stencil3d_200.c,xczu7ev-ffvc1156-2-e,10,0.30116,43,0,10,0,5,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_15,1,3.75,0.709581038797,False
stencil3d_367.c,xczu7ev-ffvc1156-2-e,10,0.54866,29,0,0,0,1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_2,1,0.25,0.259283359866,False
stencil3d_328.c,xczu7ev-ffvc1156-2-e,10,0.29486,49,0,10,0,6,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_16,unroll_2,unroll_2,unroll_15,1,4,0.727611310002,False
stencil3d_318.c,xczu7ev-ffvc1156-2-e,10,0.35741,35,0,3,0,3,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.5,0.557037349129,False
stencil3d_603.c,xczu7ev-ffvc1156-2-e,10,0.54053,42,0,1,0,4,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,1,1.25,0.272899932237,False
stencil3d_304.c,xczu7ev-ffvc1156-2-e,10,0.29077,47,0,11,1,9,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_15,1,5.25,0.760789935456,False
stencil3d_145.c,xczu7ev-ffvc1156-2-e,10,0.29077,50,0,12,1,10,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,5.75,0.75784362567,False
stencil3d_202.c,xczu7ev-ffvc1156-2-e,10,0.58268,35,0,0,0,2,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,1,0.5,0.187592138616,False
stencil3d_240.c,xczu7ev-ffvc1156-2-e,10,0.28717,55,0,11,1,10,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_15,1,5.5,0.765259264061,False
stencil3d_290.c,xczu7ev-ffvc1156-2-e,10,0.31508,70,0,12,1,14,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_15,1,6.75,0.657642125323,False
stencil3d_279.c,xczu7ev-ffvc1156-2-e,10,0.28492,50,0,11,1,10,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,1,5.5,0.766081252964,False
stencil3d_348.c,xczu7ev-ffvc1156-2-e,10,0.31577,152,0,23,3,25,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_15,1,12.75,0.576508131221,False
stencil3d_187.c,xczu7ev-ffvc1156-2-e,10,0.29077,51,0,13,1,11,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,1,6.25,0.752270820857,False
stencil3d_45.c,xczu7ev-ffvc1156-2-e,10,0.58204,56,0,1,1,8,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_4,1,2.5,0.188258360436,False
stencil3d_229.c,xczu7ev-ffvc1156-2-e,10,0.29556,81,0,13,2,17,pipeline_1,unroll_2,unroll_31,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,8,0.734555163685,False
stencil3d_227.c,xczu7ev-ffvc1156-2-e,10,0.22234,274,0,22,2,24,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,1,12,0.956099907063,False
stencil3d_330.c,xczu7ev-ffvc1156-2-e,10,0.23439,256,0,22,1,20,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_15,1,10.75,0.927704253408,False
stencil3d_250.c,xczu7ev-ffvc1156-2-e,10,0.54428,72,0,0,1,7,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_31,unroll_2,1,2,0.260404178068,False
stencil3d_253.c,xczu7ev-ffvc1156-2-e,10,0.31955,72,0,13,1,14,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_15,1,7,0.638183022663,False
stencil3d_71.c,xczu7ev-ffvc1156-2-e,10,0.56454,55,0,11,2,11,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_31,unroll_4,pipeline_1,1,6,0.197404381468,False
stencil3d_17.c,xczu7ev-ffvc1156-2-e,10,0.22784,255,0,22,1,22,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_15,3,11.25,0.945616812203,False
stencil3d_101.c,xczu7ev-ffvc1156-2-e,10,0.23091,264,0,22,2,23,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_15,1,11.75,0.929676596301,False
stencil3d_147.c,xczu7ev-ffvc1156-2-e,10,0.56623,80,0,20,2,14,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_31,pipeline_1,1,9,0.17251724903,False
stencil3d_129.c,xczu7ev-ffvc1156-2-e,10,0.28509,55,0,13,1,11,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,6.25,0.771334750581,False
stencil3d_83.c,xczu7ev-ffvc1156-2-e,10,0.28674,60,0,13,1,11,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,6.25,0.764557172297,False
stencil3d_389.c,xczu7ev-ffvc1156-2-e,10,0.22334,301.5,0,20,1,23,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_15,2,11,0.97019872294,False
stencil3d_725.c,xczu7ev-ffvc1156-2-e,10,0.22334,259,0,22,2,22,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,1,11.5,0.956046720273,False
stencil3d_425.c,xczu7ev-ffvc1156-2-e,10,0.22334,261,0,22,2,23,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_15,1,11.75,0.955708864893,False
stencil3d_545.c,xczu7ev-ffvc1156-2-e,10,0.22215,292,0,21,1,26,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_15,1,12,1,True
stencil3d_650.c,xczu7ev-ffvc1156-2-e,10,0.22215,319,0,34,2,32,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_31,unroll_2,1,17,0.695002289459,False
stencil3d_470.c,xczu7ev-ffvc1156-2-e,10,0.22215,308,0,20,1,27,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,2,12,1,True
stencil3d_509.c,xczu7ev-ffvc1156-2-e,10,0.22215,294,0,21,1,26,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_15,3,12,1,True
stencil3d_720.c,xczu7ev-ffvc1156-2-e,10,0.22215,310,0,61,3,40,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_4,1,26,0.387534350115,False
stencil3d_614.c,xczu7ev-ffvc1156-2-e,10,0.22215,336,0,34,2,32,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_31,unroll_2,1,17,0.695002289459,False
stencil3d_351.c,xczu7ev-ffvc1156-2-e,10,0.22215,292.5,0,21,1,27,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,4,12.25,0.942439638119,False
stencil3d_431.c,xczu7ev-ffvc1156-2-e,10,0.22215,327,0,21,1,26,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_2,unroll_15,1,12,1,True
stencil3d_264.c,xczu7ev-ffvc1156-2-e,10,0.22215,311,0,46,2,35,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_4,pipeline_1,2,20.75,0.529969833574,False
stencil3d_192.c,xczu7ev-ffvc1156-2-e,10,0.22215,302,0,22,1,27,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_4,unroll_15,1,12.5,0.92834676106,False
stencil3d_613.c,xczu7ev-ffvc1156-2-e,10,0.22723,264,0,21,2,22,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_31,unroll_2,unroll_15,1,11.25,0.947669998557,False
stencil3d_337.c,xczu7ev-ffvc1156-2-e,10,0.22723,315,0,22,2,25,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_31,unroll_4,unroll_15,1,12.25,0.931292621446,False
stencil3d_309.c,xczu7ev-ffvc1156-2-e,10,0.22723,334,0,46,3,35,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_31,unroll_4,pipeline_1,1,21,0.519376593416,False
stencil3d_507.c,xczu7ev-ffvc1156-2-e,10,0.22215,333,0,20,1,27,pipeline_1,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_31,pipeline_1,unroll_15,1,12,1,True
stencil3d_300.c,xczu7ev-ffvc1156-2-e,10,0.22215,334,0,22,1,27,pipeline_1,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_31,unroll_4,unroll_15,1,12.5,0.92834676106,False
stencil3d_399.c,xczu7ev-ffvc1156-2-e,10,0.34602,47,0,2,0,5,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_15,1,1.75,0.597003846494,False
stencil3d_456.c,xczu7ev-ffvc1156-2-e,10,0.34602,45,0,2,0,5,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_15,1,1.75,0.597003846494,False
stencil3d_589.c,xczu7ev-ffvc1156-2-e,10,0.29097,53,0,10,1,8,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_15,2,4.75,0.742369859245,False
stencil3d_459.c,xczu7ev-ffvc1156-2-e,10,0.34602,49,0,2,0,5,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,pipeline_1,unroll_15,3,1.75,0.597003846494,False
stencil3d_636.c,xczu7ev-ffvc1156-2-e,10,0.34602,43,0,2,0,5,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_15,1,1.75,0.597003846494,False
stencil3d_605.c,xczu7ev-ffvc1156-2-e,10,0.34483,70,0,3,0,9,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,1,3,0.614463613183,False
stencil3d_557.c,xczu7ev-ffvc1156-2-e,10,0.28978,88,0,10,0,11,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_15,1,5.25,1,True
stencil3d_723.c,xczu7ev-ffvc1156-2-e,10,0.22183,508,0,93,6,50,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_31,unroll_15,1,37.25,1,True
stencil3d_563.c,xczu7ev-ffvc1156-2-e,10,0.53248,135,0,0,1,10,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_31,unroll_2,1,2.75,0.268092870998,False
stencil3d_479.c,xczu7ev-ffvc1156-2-e,10,0.34483,75,0,2,0,8,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,3,2.5,1,True
stencil3d_419.c,xczu7ev-ffvc1156-2-e,10,0.28978,95,0,10,0,11,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_15,3,5.25,1,True
stencil3d_502.c,xczu7ev-ffvc1156-2-e,10,0.50128,76.5,0,1,0,7,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_4,2,2,0.325001640595,False
stencil3d_637.c,xczu7ev-ffvc1156-2-e,10,0.53248,129,0,0,1,10,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_31,unroll_2,1,2.75,0.268092870998,False
stencil3d_248.c,xczu7ev-ffvc1156-2-e,10,0.34483,79,0,2,0,8,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,7,2.5,1,True
stencil3d_489.c,xczu7ev-ffvc1156-2-e,10,0.34483,70,0,3,0,9,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_2,1,3,0.614463613183,False
stencil3d_645.c,xczu7ev-ffvc1156-2-e,10,0.34483,71,0,3,0,9,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_4,1,3,0.614463613183,False
stencil3d_488.c,xczu7ev-ffvc1156-2-e,10,0.28978,83,0,10,0,11,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_31,unroll_2,unroll_15,1,5.25,1,True
stencil3d_618.c,xczu7ev-ffvc1156-2-e,10,0.22183,499,0,93,6,50,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_31,unroll_31,unroll_15,1,37.25,1,True
stencil3d_466.c,xczu7ev-ffvc1156-2-e,10,0.28978,94,0,10,0,11,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_15,1,5.25,1,True
stencil3d_598.c,xczu7ev-ffvc1156-2-e,10,0.50636,43,0,1,0,3,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,1,0.323763181988,False
stencil3d_666.c,xczu7ev-ffvc1156-2-e,10,0.34991,43,0,2,0,4,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_15,1,1.5,0.585726042423,False
stencil3d_549.c,xczu7ev-ffvc1156-2-e,10,0.50636,41,0,1,0,3,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,3,1,0.323763181988,False
stencil3d_375.c,xczu7ev-ffvc1156-2-e,10,0.34991,44.5,0,2,0,4,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_31,pipeline_1,unroll_15,2,1.5,0.585726042423,False
stencil3d_420.c,xczu7ev-ffvc1156-2-e,10,0.50636,37,0,1,0,3,pipeline_1,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,1,1,0.323763181988,False
stencil3d_641.c,xczu7ev-ffvc1156-2-e,10,0.50247,45,0,1,0,4,pipeline_1,unroll_31,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,1,1.25,0.330848775667,False
stencil3d_709.c,xczu7ev-ffvc1156-2-e,10,0.34602,50,0,2,0,5,pipeline_1,unroll_31,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_15,1,1.75,0.597003846494,False
stencil3d_608.c,xczu7ev-ffvc1156-2-e,10,0.50128,80,0,1,0,7,pipeline_1,unroll_31,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_2,unroll_2,unroll_4,1,2,0.325001640595,False
stencil3d_638.c,xczu7ev-ffvc1156-2-e,10,0.50636,38,0,1,0,3,pipeline_1,unroll_31,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_4,1,1,0.323763181988,False
stencil3d_406.c,xczu7ev-ffvc1156-2-e,10,0.34483,83,0,2,0,8,pipeline_1,unroll_31,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_31,pipeline_1,unroll_15,1,2.5,1,True
stencil3d_669.c,xczu7ev-ffvc1156-2-e,10,0.5422,102,0,0,2,11,pipeline_1,unroll_31,pipeline_1,unroll_31,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,1,3.25,0.252128473053,False
stencil3d_674.c,xczu7ev-ffvc1156-2-e,10,0.32435,53,0,6,1,8,pipeline_1,unroll_31,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,1,3.75,0.651575950157,False
stencil3d_668.c,xczu7ev-ffvc1156-2-e,10,0.32316,78,0,5,0,11,pipeline_1,unroll_31,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,1,4,0.651428200067,False
stencil3d_525.c,xczu7ev-ffvc1156-2-e,10,0.32316,79,0,6,0,11,pipeline_1,unroll_31,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,1,4.25,0.648735186093,False
stencil3d_642.c,xczu7ev-ffvc1156-2-e,10,0.32316,88,0,5,0,11,pipeline_1,unroll_31,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,1,4,0.651428200067,False
stencil3d_667.c,xczu7ev-ffvc1156-2-e,10,0.27984,94,0,13,1,17,pipeline_1,unroll_31,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_31,pipeline_1,pipeline_1,1,7.75,0.7951369708,False
stencil3d_567.c,xczu7ev-ffvc1156-2-e,10,0.27984,99,0,11,1,15,pipeline_1,unroll_31,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,1,6.75,1,True
stencil3d_672.c,xczu7ev-ffvc1156-2-e,10,0.30775,131,0,13,1,16,pipeline_1,unroll_31,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_31,unroll_2,unroll_15,1,7.5,0.681673347788,False
stencil3d_713.c,xczu7ev-ffvc1156-2-e,10,0.27984,103,0,11,1,15,pipeline_1,unroll_31,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_31,pipeline_1,unroll_15,1,6.75,1,True
stencil3d_610.c,xczu7ev-ffvc1156-2-e,10,0.22346,275,0,22,2,23,pipeline_1,unroll_31,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_2,unroll_15,1,11.75,0.955518225392,False
stencil3d_352.c,xczu7ev-ffvc1156-2-e,10,0.22227,315,0,46,3,35,pipeline_1,unroll_31,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_4,pipeline_1,1,21,0.519918427058,False
stencil3d_232.c,xczu7ev-ffvc1156-2-e,10,0.22227,316,0,22,2,28,pipeline_1,unroll_31,unroll_2,pipeline_1,unroll_8,unroll_16,unroll_31,unroll_4,unroll_15,1,13,0.900515178419,False
stencil3d_141.c,xczu7ev-ffvc1156-2-e,10,0.22976,305,0,21,2,26,pipeline_1,unroll_31,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_2,unroll_15,2,12.25,0.922153156612,False
stencil3d_719.c,xczu7ev-ffvc1156-2-e,10,0.29215,54,0,10,0,7,pipeline_1,unroll_31,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,1,4.25,0.736312544767,False
stencil3d_305.c,xczu7ev-ffvc1156-2-e,10,0.5362,85,0,0,1,8,pipeline_1,unroll_31,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_31,unroll_2,1,2.25,0.269001403338,False
stencil3d_571.c,xczu7ev-ffvc1156-2-e,10,0.29096,88,0,10,0,10,pipeline_1,unroll_31,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_15,1,5,0.752171703073,False
stencil3d_311.c,xczu7ev-ffvc1156-2-e,10,0.5425,90,0,0,1,8,pipeline_1,unroll_31,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_31,unroll_2,1,2.25,0.260919529282,False
stencil3d_498.c,xczu7ev-ffvc1156-2-e,10,0.5089,39,0,1,0,3,pipeline_1,unroll_31,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,1,1,0.320811859942,False
stencil3d_372.c,xczu7ev-ffvc1156-2-e,10,0.5437,42,0,0,0,3,pipeline_1,unroll_31,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,1,0.75,0.27092475537,False
stencil3d_694.c,xczu7ev-ffvc1156-2-e,10,0.54221,71,0,0,0,6,pipeline_1,unroll_31,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,unroll_2,unroll_2,1,1.5,0.268058874394,False
stencil3d_209.c,xczu7ev-ffvc1156-2-e,10,0.50755,41,0,1,0,3,pipeline_1,unroll_31,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,1,1,0.322604526381,False
stencil3d_42.c,xczu7ev-ffvc1156-2-e,10,0.5089,35,0,1,0,3,pipeline_1,unroll_31,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_4,1,1,0.320811859942,False
stencil3d_18.c,xczu7ev-ffvc1156-2-e,10,0.2974,88,0,10,1,11,pipeline_1,unroll_31,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,unroll_2,unroll_15,1,5.5,0.733115831973,False
stencil3d_39.c,xczu7ev-ffvc1156-2-e,10,0.29589,485,0,18,3,32,pipeline_1,unroll_31,unroll_2,unroll_31,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_15,2,13.25,0.622325588572,False
stencil3d_246.c,xczu7ev-ffvc1156-2-e,10,0.33078,78,0,6,1,11,pipeline_1,unroll_31,unroll_2,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,1,4.5,0.627147554863,False
stencil3d_322.c,xczu7ev-ffvc1156-2-e,10,0.55862,110,0,11,2,14,pipeline_1,unroll_31,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_31,unroll_4,pipeline_1,1,6.75,0.199325536088,False
stencil3d_579.c,xczu7ev-ffvc1156-2-e,10,0.22386,280,0,34,2,28,pipeline_1,unroll_31,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_2,1,16,0.743370431946,False
