Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_480.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,381,24,1,12,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,2,20.5,1,True
workload_408.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,361.5,24,1,12,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,2,20.5,1,True
workload_278.cpp,xczu7ev-ffvc1156-2-e,10,311.70717,42,24,1,1,4,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,2,7.5,0.975378296947,False
workload_441.cpp,xczu7ev-ffvc1156-2-e,10,343.48941,39,24,1,1,4,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,7.5,0.905788044094,False
workload_505.cpp,xczu7ev-ffvc1156-2-e,10,330.17741,43,24,1,1,4,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,7.5,0.935260059949,False
workload_308.cpp,xczu7ev-ffvc1156-2-e,10,317.69749,132,24,1,3,19,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,11.75,0.836476770259,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10,323.52149,48,24,1,1,5,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,7.75,0.946590550847,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,45.56441,1100,24,1,23,83,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,3,32.75,0.399086177769,False
workload_531.cpp,xczu7ev-ffvc1156-2-e,10,45.56441,1200,24,1,23,83,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_16,1,32.75,0.399086177769,False
workload_529.cpp,xczu7ev-ffvc1156-2-e,10,45.56441,1148.5,24,1,23,83,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_2,2,32.75,0.399086177769,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,45.56441,1091,24,1,23,83,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,1,32.75,0.399086177769,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10,45.56441,1017,24,1,23,83,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,1,32.75,0.399086177769,False
workload_21.cpp,xczu7ev-ffvc1156-2-e,10,311.70713,48,24,1,1,5.5,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,2,7.875,0.96567038769,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,306.38244,87,24,1,4,16,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_17,unroll_2,pipeline_1,1,11.25,0.866923831512,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10,45.56462,375,24,1,11,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,2,20.25,1,True
workload_516.cpp,xczu7ev-ffvc1156-2-e,10,45.56462,406,24,1,11,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,2,20.25,1,True
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,317.03214,44,24,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,7.5,0.964304455605,False
workload_358.cpp,xczu7ev-ffvc1156-2-e,10,343.48958,40,24,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,7.5,0.905787669964,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10,45.56458,1155,24,1,23,83,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,1,32.75,0.399086116674,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10,306.3825,47,24,1,1,6,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1,8,0.972465625614,False
workload_452.cpp,xczu7ev-ffvc1156-2-e,10,45.56462,376,24,1,12,45,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,20.5,0.605881856003,False
workload_369.cpp,xczu7ev-ffvc1156-2-e,10,306.38254,39,24,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,7.5,0.983996882519,False
workload_504.cpp,xczu7ev-ffvc1156-2-e,10,343.48958,40,24,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,7.5,0.905787669964,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10,391.58931,494,26,1,5,21,cyclic_4_1,cyclic_32_1,complete_1,unroll_17,unroll_2,unroll_2,1,13.25,0.696259602928,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10,597.41571,500,26,1,7,47,cyclic_4_1,cyclic_32_1,complete_1,unroll_17,unroll_4,pipeline_1,1,20.25,0.30796000102,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,10,579.52691,1727,26,1,9,39,cyclic_4_1,cyclic_32_1,complete_1,unroll_17,unroll_4,unroll_2,1,18.75,0.349078633935,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10,407.73037,42,26,1,1,5,cyclic_4_1,cyclic_32_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8.25,0.766563708744,False
workload_488.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,429.5,25,1,14,47,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,21.75,0.563431339171,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,437,25,1,14,47,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_4,1,21.75,0.563431339171,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,306.38237,42,25,1,1,4,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,7.75,0.979025990024,False
workload_469.cpp,xczu7ev-ffvc1156-2-e,10,330.17741,41,25,1,1,4,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,7.75,0.932631971262,False
workload_442.cpp,xczu7ev-ffvc1156-2-e,10,306.38233,49,25,1,1,6,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,unroll_2,pipeline_1,1,8.25,0.962402620149,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,10,317.69737,258,25,1,6,37,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,unroll_2,unroll_64,1,17.25,0.606939993924,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,551.01182,79,25,1,3,14,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,unroll_8,1,10.75,0.494699829277,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,689.3025,340,25,1,13,54,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_32,pipeline_1,1,23.25,0.200006412606,False
workload_402.cpp,xczu7ev-ffvc1156-2-e,10,330.17758,45,25,1,1,4,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,1,7.75,0.932631609841,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,306.3825,45,25,1,1,6,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,1,8.25,0.962402420425,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10,317.69754,253,25,1,6,37,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_64,1,17.25,0.606939952829,False
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,414.21998,77,41,1,1,15,cyclic_4_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,1,14.5,0.630791004406,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10,397.0809,75,31,1,1,12,cyclic_4_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,pipeline_1,1,11.25,0.737956354542,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10,420.87594,87,41,1,2,17,cyclic_4_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,unroll_4,1,15.25,0.601264689981,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10,397.0809,50,26,1,1,6,cyclic_4_1,cyclic_8_1,block_4_1,unroll_4,unroll_2,pipeline_1,1,8.5,0.785113549417,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10,397.08077,41,26,1,1,4,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8,0.789755609784,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10,420.87581,42,26,1,1,5,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_4,1,8.25,0.740770884369,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,397.08073,53,26,1,1,6,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,unroll_2,pipeline_1,1,8.5,0.785113884359,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,420.87598,45,26,1,1,5,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,1,8.25,0.740770553527,False
workload_124.cpp,xczu7ev-ffvc1156-2-e,10,397.0809,53,26,1,1,6,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1,8.5,0.785113549417,False
workload_86.cpp,xczu7ev-ffvc1156-2-e,10,903.4345,474,26,1,13,60,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_32,pipeline_1,1,25,0.105157480825,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,46.22126,359,33,1,12,43,cyclic_64_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,22.25,0.547119197992,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,391,26,1,12,44,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,20.75,0.597635997232,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,347,26,1,12,44,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,20.75,0.597635997232,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,397,26,1,12,44,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,20.75,0.597635997232,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,324.17686,58,27,1,2,11,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,10.25,0.882005787516,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10,381.09611,91,26,4,5,15,cyclic_8_1,block_16_1,block_4_1,unroll_4,unroll_2,unroll_8,1,12.5,0.732629689544,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,46.22126,379,32,1,12,43,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,22,0.555417143989,False
workload_570.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,391,32,1,12,43,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,22,0.555416516405,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,10,298.88415,43,25,1,1,5,cyclic_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,8,0.980787125829,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10,300.21531,54,25,1,2,7,cyclic_8_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,1,8.75,0.955346251379,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10,398.08991,47,26,1,2,7,cyclic_8_1,block_32_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,9,0.776166884702,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10,587.61695,55,26,1,3,11,cyclic_8_1,block_32_1,block_2_1,unroll_2,unroll_4,pipeline_1,1,10.25,0.445890036459,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10,449.65583,51,26,1,3,8,cyclic_8_1,block_4_1,block_2_1,unroll_2,unroll_4,pipeline_1,1,9.5,0.674207524124,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,307.39147,54,26,1,3,9,cyclic_8_1,block_4_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1,9.75,0.917343239584,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10,378.26735,140,31,4,5,26,cyclic_8_1,block_64_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,1,16.5,0.603144369678,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,380.59695,55,26,2,3,8,cyclic_8_1,block_8_1,block_4_1,unroll_2,unroll_2,unroll_8,1,9.75,0.792082241016,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10,397.73631,48,26,1,1,5,cyclic_8_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,8.25,0.78643778601,False
workload_22.cpp,xczu7ev-ffvc1156-2-e,10,411.54735,66,26,1,2,10,cyclic_8_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,unroll_16,1,9.75,0.738156993664,False
workload_40.cpp,xczu7ev-ffvc1156-2-e,10,409.05135,222,26,2,4,29,cyclic_8_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,unroll_64,1,15.25,0.614720782019,False
workload_84.cpp,xczu7ev-ffvc1156-2-e,10,601.30255,103,26,1,3,17,cyclic_8_1,cyclic_16_1,block_2_1,unroll_2,unroll_4,unroll_16,1,11.75,0.414536881326,False
workload_120.cpp,xczu7ev-ffvc1156-2-e,10,449.29679,54,25,1,1,6,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,1,8.25,0.686510618173,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10,460.80703,256,25,1,5,34,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_64,1,16.25,0.528162144962,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10,324.17691,55,25,1,2,8,cyclic_8_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_8,1,9,0.911688411647,False
workload_485.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,376,25,1,12,44,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,20.5,0.605683904223,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,369,25,1,12,44,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,20.5,0.605683904223,False
workload_479.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,389,25,1,12,44,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,20.5,0.605683904223,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,391,25,1,12,44,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,20.5,0.605683904223,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,307.03774,43,25,1,1,4,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,7.75,0.977636822396,False
workload_537.cpp,xczu7ev-ffvc1156-2-e,10,330.83278,43,25,1,1,4,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,7.75,0.931237393927,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,324.17686,45,25,1,1,5,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,8,0.939412353247,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,10,46.21978,963,25,1,23,82,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,1,32.75,0.398850015562,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10,307.0377,51,25,1,1,6,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1,8.25,0.961611071519,False
workload_520.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,369,25,1,12,44,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,20.5,0.605683877,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10,449.29679,45,25,1,1,6,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,8.25,0.686510618173,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10,307.03787,49,25,1,1,6,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1,8.25,0.961610860718,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10,449.29675,64,25,1,2,10,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_4,pipeline_1,1,9.5,0.674845769332,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10,307.03791,42,25,1,1,4,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,7.75,0.977636460325,False
workload_361.cpp,xczu7ev-ffvc1156-2-e,10,307.03787,47,25,1,1,6,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,1,8.25,0.961610860718,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10,318.35295,132,26,1,3,20,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_64,1,12.5,0.804097446086,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,324.17686,49,26,1,1,6,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,8.5,0.92541502385,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10,46.21978,1155,26,1,23,83,cyclic_8_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_16,1,33.25,0.388569934465,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10,318.35295,142,26,1,3,20,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,12.5,0.804097446086,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10,449.29679,49,26,1,1,6,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,8.5,0.684918322611,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10,414.87531,141,42,1,2,27,cyclic_8_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,unroll_8,1,18,0.524409123566,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10,397.7361,52,26,1,1,7,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,unroll_2,pipeline_1,1,8.75,0.780611731324,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10,397.73631,42,26,1,1,4,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,8,0.788429316408,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10,411.54735,63,26,1,2,8,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,1,9.25,0.746977037742,False
